,0,1,2,3,4,5,6,7,8,9,10,11
122,FFFEDBBAA,ACBBBDFFF,ACBBCDEFF,BDEFEEDAA,FEEEDCBAA,CAABCDEFF,ABCEFFECA,DCBAABEFF,AABCDEEFF,EFFEDBAAB,FFEDCCBAA,FEDBCCBAC
123,ACEFFDDBA,CEBCABCEF,AABDDEEEE,FFEEDCBAA,BBAABDEFF,AABCDEEFF,CDFFFCBAA,FFEEDCBAA,FFDBAABCE,AABCDEEFF,FFEEDBAAA,FEDABCDDB
124,FFEDCBBAB,EFFEAABCC,ACDBBDEFF,BBABBEFFF,AABCDEEFF,CDDEEFDBA,EDABDFFCA,FECBCDCBA,FEDBAACDF,ABCEFFCDA,CCABFFEBD,EEDDCEDBA
125,AAACDEEEF,FEEEECAAA,FEBBEFDBA,EDBBAACEF,AABCDEEFF,DDEEEEDAA,FFEDCBBBA,CBBBBBDFF,AAABCEEFF,ABDBBCEEF,EAADDEFCC,BDDDDABCF
126,AABCEEFEE,FFEDDBABB,FEDDDDCAA,FFECBAACD,AABBDEEFF,AABCDEEEF,FFEDCBBAA,CAABCDFFF,BBAACEFFF,AACEFECDF,EFFCBCCAB,ACCCDEECF
127,AACDEDEEE,AEDBEFDBB,DFEFECBAA,FFECBBABC,AABCDEEFF,AABDEEEEF,EFFECBAAA,EEEEDDCAA,FFECBAABD,AABCDDEFF,DEEFFCAAA,FFCCDECAA
128,FFEEDBAAA,BACEBBFFD,ECDFCBACF,AAACEEDEF,EEFFCCCAA,AACDEEEED,AAACDDEFF,DEFEDDBAA,FFEDCBCBA,BBACEDCCF,FEEFCAABA,DEEFDCCAA
129,DEEFEDCAA,FFECBBBBB,AABCCEEFF,EEEEEDBAA,BAABCDEFF,AABCDEEFF,FFEDCBBAA,FFEDDCBAA,AABBCDEFF,ACEFFECCB,FFEDCBBAA,ABBCCCDEF
130,AABCEEEFF,AAADEEDFF,BDEEDFCCA,FFEEDBBAA,AABCDEEFF,AACDEEEDE,AABDFFEDD,DEEEEDBAA,FFEEDCBAA,AABBDDEFF,BDFEEEBAA,FEEECBBBA
131,BDEFFECAA,FFEDCBBAA,CBBCBBCFF,AAABCDEFF,AABCDDEFF,FFFEDBAAA,AABEFFEDC,AAACEEEEE,FFEEDCBAA,FFEDCBBBA,ADAACDEFF,AABBCDEFF
132,AABCDEEFF,EEFECABBB,EEEEECCBA,FFEDCBAAB,AABBDEEFF,AABCDEEEF,FFEDCBBAA,FEEEDDCAA,BBBBBCEFF,AABCDDEFF,FFDBAABBF,BABDFFBCE
133,EDAACFFCB,ABEFFECBA,ABDFECCEE,DBAABBDFF,FDBACBBDF,FFDBCBABD,CBABFFDCE,DECBBACEF,FECBBABDF,FECBAABDE,FECBAACDF,FDBAABDFF
134,AABDEEEEE,FFEDCBBAA,FFEDCBBAA,AABBCDEFF,AABDEEEEE,FFEEDCBAA,DDDFDAABE,AABCDEEFF,EFEEDCBAA,FFECBBBBB,AABCCDEFF,AABCDEEFF
135,BEFEEEDBA,FFEDCBBAA,FFDBBADCC,DBABBCDEF,AABCDEFFF,FFFECAABC,EFFEDBBAA,AACDEEEEE,FFEDCCCBA,FFECCBCBA,DCDEBACEE,ABBBCEEFF
136,ABCDDDDFF,BFFEDABBB,BAABFEEED,FFEDCCBAA,BBABCDEFF,AABCDEEFF,ABDFFFCBA,FFEEDCBAA,FFEDBAABC,AAACEEEEF,EFDEEBCAC,ACDEDDFDA
137,AABBCDEFF,AADFFECBB,EFEEDDCAA,FFFEDCBAA,FECBAACEF,AABCDEEFF,CDFFECBAA,FFEEDCBAA,CBABBCEFF,AABCDEEFF,FCDDDCBDA,DFEEEDBAA
138,AABBDEEEF,FDDDFDCAA,FEEEECBBA,FFDCCBBBB,AABBCDEFF,AAEEEDEEC,AADFFECCC,DBDFFECBA,FFEECBBAA,AABBCDEFF,AABCDEEEF,DECDEDECA
139,AABDDDFFE,DEFFECBAA,CEFFECBAA,EECAABDEF,AACDEEEEE,BAABDEEFF,FFEDBBABB,AABDDEEFE,EBABDEFFB,BABDEFFEB,BAABDEFFF,BABCEFFEC
140,EFEECAABD,ABBBDEFFE,ABCBBCFFE,EFEEEDBAA,FFEDDCBAA,AABCDDEFF,AABCEFEED,FFEDDCBAA,CBABBDEFF,AABCDEEFF,FFEEDBAAA,FFEDCCBAA
141,CBABEEFEC,CBAABDFFE,DCBAACEFF,ECBAABDEF,FCCFECBAB,CDEFDAACF,FFCABCDCB,AAABDEFFE,BBCBBCDFF,FECBCAACE,FFFECBAAA,AACEDDFED
142,EEFEDBBAA,FCCBEDBCD,FFDEBBACC,CDBCCBBEF,AABCDEEFF,AABCDDEFE,FFDCBBABC,AABEEEDEE,FFEEDCCAA,FFDBCCBCA,ECACBBEDF,CFEEDBCAB
143,AAABCDEFF,AACDEFEED,EFEECDDAA,FFEDDBBAA,EDBAACDEF,AABCDEEFF,AABDFFEDC,FFEEDCBAA,FFECAABCE,AABCCDEFF,ABFEEEBBE,FFDDDDCAA
144,FFEECBBAB,DFFECAABB,AAFFECBBD,ADDFFDBBB,CCCDBACFF,CCBBCBCEF,BBCBBBEFF,DEFFECBAA,FEEEECBAA,FFEDCCBAA,EFDBBCECA,DCDACFEDA
145,FFEECBAAB,AADDBEFEE,EBBFEDBBC,FEDEDDBAA,AACCCDEFF,AABDEEEEE,BDADCBDFF,DEFEEDCAA,FEEEDCBAA,FEECBBCAB,DEEFEBBAC,FEEECCBCA
146,CDFFEECAA,FFEDCBBAA,FFDBABBDE,AAACDEEEF,AABCDEEFF,FEEEDBAAB,EEFFDBBAA,AACDEEEEE,FFEDDCBAA,FEEEDCBAA,EEFEDCBAB,AABCDEFEF
147,AACDEEFEC,FEDBAADEE,FECBAACEF,FFEDCBBAA,AACEEEEDD,FECAABDEF,FFEDCBAAB,AABCEFFED,ECBBABDEF,EFFDBCDCA,DCAABCEFF,EDAABDEEF
148,ABEEFEDBC,FFEDCBBBA,AAABDEFFE,FEDCBAACF,BCEFFECAA,FFEDCBAAB,EFFECBAAB,AABCDEFFE,FFECBBCBA,AABCDDEFF,FFFDBAABC,ABCEFFDAB
149,FEFEDBABA,AABBCDEFF,ABBCDEEFF,FFEEDCBAA,CBAABCEFF,AABCDEEFF,EFFEDCBAA,FEEEDCCAA,ECBAABDEF,AABCDEEFF,FEEDDBBAA,EFCBBABDF
150,DBCCAADFE,AACDDFFED,EECCEECAA,ABCBDFEEB,FFEDCCBAA,AABCDDEFF,BCEFFECBA,FFEDCBAAC,ABCEECCEF,EBADEFEBB,CABDFFEBC,EDEFECAAA
151,AABDEEEEE,FFEEDBBAA,FFEDCBBAA,AABBCDEFF,AABDDEEFE,FFEEDCBAA,CBDFEBBBE,AABCDEEEF,EEEEDCBAA,FFEDCBBAA,AABCCDEFF,AABCDEEFF
152,BCCCBABFF,EEDBAACEF,FFEEDCBAA,AABCDEFFE,FFDCBABCD,AABCDEEFF,DFFECCBAA,CBFFDBAAF,EFFEDBAAB,FEBAABDEE,DBAABDEFF,FECAABCEF
153,BCBABEFFD,AACEFFECB,CBAABDEFF,FFEDCBAAB,AADEEEEDE,AABCEFFED,FFEDBBBAB,ADFFCBCCE,AABCDEFFD,FFECBAABC,BDEFFECAA,ABDEFFEBB
154,FFEECBAAA,BBBABDFFF,FDDCBBCDB,FDADCDDDA,AABDEEEEF,AABCDEEEF,FFFDCBBAA,ACDDCADFF,EEEEECBAA,FFEEDCBAA,BCEFDABCE,FFDCBCEBA
155,AABDEEEEE,FFEDCCBAA,FFEDCBBAA,BABBCDEFF,AACDEEEEE,FFEEDCBAA,EDEFCAACE,AABCDEEFF,EEEEECBAA,FFEDCBBAA,AABCCDEFF,AABCDEEFF
156,EFFEDBABA,ECFBBCBEE,EFEDBAABD,ABBBCDDEF,AABCDEEFF,FFDDDDBAA,EECAABDFE,BFBACEEDE,FFEDCBBAA,FDDCDBDEA,ACBCDECDF,ADADEECDD
157,BABCDDCFF,CBDEBBBEF,ABBBCFEFE,FEEEDCAAA,FEDCBBBBC,BAABCEEFF,AABCDFFEE,FFEDDCBAA,FFEDCBBAB,ABABDDEFF,FFFECBBBA,FDADCECCB
158,FFEECAACB,FCDBCDBDD,FFEDECBAA,ABECBBBFF,AACCDDEFE,EDEEEEBAA,BBBBBCEFF,FFEDECAAA,FFEDCCBAA,FEBBDDBAB,ACBADDEFE,ABCDEFDEA
159,AABBDDDFF,FFEEDCBAA,FEEDCABAC,ABBBCDEFF,AADEEEEEE,EEEEEBAAB,AACEFFDCB,DBAACEFFD,FFEDCBBAA,FFFDBCBBA,AACCDDDEF,AABCDEEFF
160,AAABCDEFF,BBAACEFFE,BABEFEEDA,FFFDCCBAA,FFDBAABCD,AABCDEEFF,EFFEDBBAA,FFEDDCBAA,AABBCDEFF,ABABCDEFF,FFDEDCBAB,EEEEDCDBA
161,FFFEDBAAA,DFDCDDBCB,CFFEBABBE,CADDCACFF,AABCDEFFF,CBACCCFFC,FFCAABBCE,AABDDDEDF,EEEFEDBAA,FFEDCBBBA,DDFECDAAD,ABBDDDEEF
162,CCDDDEFCA,EFFECBAAB,DFFEBAACD,BAACEEEDF,AABDDEEEF,BCDEFFEBA,FFDBABBCC,BBBBBCEFF,AABCDEEFF,EBABDEFFB,BBDEFFDBA,AABDEFECD
163,ECDDFEABB,FFEEDBAAA,FFDAABDCD,CBEFEEDBA,FECBCDDCA,DCCCAACEF,ABDFFECBA,CAABDEEFF,AABBDEEFF,CBABEEBCF,FFEDCCBAA,ABBBCCEFF
164,DBAADFFDB,EFFEDBAAA,AACDFFEDB,CBBABCEFF,FECEECBAA,DFFCABDDA,BAACEFFED,AACFFEDDC,BCDFFECAA,BABDEFFDA,CBAABCEFF,CABDEBCFF
165,FFEDBABCC,EBEDCBBDE,ABCECCEFE,FEEEDDAAB,AACDEEEEE,BACDDBBEF,AACCCDEFF,CCBCADFCE,FEDDEDDAA,FEEDBBBAB,FFEBAABDC,ACDEDEFDA
166,FFEDCBABA,FEEDCBAAD,BAACFEDEF,BBBBBDFFE,FFCCBBCBA,FFEDBAABD,AABCEFFED,FFEDCBBAA,FFECBBBBA,AAABDEFFF,BBEEFFBAB,CCABCBDFF
167,FFFEDBBAA,AAABCDFFF,AADEEEDDE,ADEEEFDBB,FFEEDCBAA,DBABBDEFF,BCEFFECBA,FFECBBABD,AABCDEEFF,FEEEDBBAA,FFFECBABA,FFCCCCBBA
168,FFECBABCB,CBAABDEFF,AEFFDCBAB,DECAAACEF,FFEDCBBAA,EEFFDAABC,FFECBAABD,ACCBBBDFF,AABCEFFEC,CAABDFFDE,DEFFECBAA,FDBAABDFE
169,AABDEEEEE,FFEDCBABB,AABCDEFFE,FFEDCBAAB,AABCDEEFF,CEEEEECAA,CDEFFCBAB,ABCEFFEDB,FFEEDCBAA,AABBDEEFF,FFEDCBAAC,AABBCEEFF
170,FFEECBBAA,BCBCBAEFF,BABBBDEFF,ACDDDDDEE,ABDFEEEDB,FFEEDCBAA,EBAABCDFF,ABFFEDCCB,FFCBABBDE,BBDDFECEA,DACBBFFFB,ABEFEFBBC
171,AABDDEEEE,FFEDCCBAA,FFEDCBBAA,AABBCDEFF,AABDDEEEE,FFEEDCBAA,EDEFDAAAD,AABCDEEEF,FFEEDCBAA,FFECCBBBB,AABCCDEFF,AABCDEEFF
172,AABDEEDBF,FEDBABDED,FEDBAABDF,EEDBAACEF,AAABDEFFF,FEBAABDEF,BDEFFDBAA,BBAABDEFF,EFFEDBAAA,FFFCAABBC,BAACEFFEB,AABDEFECD
173,FFEECBAAA,FFCABBDDE,AABBCDEFF,AABDDDEEF,BDEFFECAA,FFEEDCBAA,BBABCDEFF,FFEEDCBAA,BBBABDEFF,EEFEDCCAA,AAACDEEFF,FFEEDABBA
174,FFEDCBBBA,BBABBDEFF,CFFEDBBAB,FECBAACEF,FFEDCBBAA,EFFEDCAAA,AABCDEFFE,CBAABDFFF,AABCCDEFF,FDAACECCD,DEFFECBAA,EBAABDFFD
175,AAABEEEFE,FFEDDCAAB,BDEDEAAED,FFCCCBEAC,ACCDDCEFE,FDEDDDDAA,BBBBBCEEF,FFEDCCBAA,FFEEDCBAA,FEECCCCCA,ACACCFDEE,AABCDDEFF
176,FFFEDBAAB,FFEBAACDC,FCDCAAEFC,BABBCDDFF,AABDDEEFF,CCCEFEEAA,CBAACDFFF,FEDEDDBAA,FFEDDBBAA,FEDDDCBCA,CDDDCFBDA,EFEEBBBAC
177,ABCEEDDEE,ACBBBBEFF,ABBDFEEEE,FFEEDCBAA,BAABCDEFF,AABCDEEEF,EEFFDCBAA,FFEEDCBAA,FFDBAABCD,AABCDEEFF,EFFEDCAAB,EDAACEDEE
178,FFEEDBAAA,ABBCCDFFF,EEABDBEED,EEFCCCDCA,FFEDCCBAA,AABCDEEFF,FFEDCBBAA,AABCDEEFF,ABDEFEEBB,BDCFEEDDA,FFEDBABAD,EFFEDCBAA
179,BAAADFFFE,FFFDCBABA,FEBAADECE,BDCABBDFF,ABDBDDDFF,CBBBCFFCC,BEDDBABEF,CFFECBDBA,FDEFECAAB,FEEDCDDAA,EFFDDBBCA,BBCFEBEEA
180,ABEFFEDBA,FFDDCBBAB,AABCDEEFF,FFEEDCBAA,BAABCDEFF,AABCDEEEF,DEFFDBBAA,FEEEDDBAA,FECBAABDF,AABCDEEFF,FFEEDCBAA,DBABBEFFE
181,EFFEDCAAA,DCABBCEFE,AABFEECEE,ABABDEDEF,CBACCBCFF,FFEDCBDCA,ABBCCDEEF,ABEFEDDDC,FEEEDCCAA,FFFECBBAA,FEEDDBBAA,FFEBABBBE
182,ABCCCCEEF,FEDDDCAAA,FEBDEDBAA,FFFECBAAA,BABBBDEFF,AABCDEEFF,EFFEDBBAA,EBAABCEFF,DDBAABEFF,AAACEFEDF,FFEEDAABB,AAABDEFFF
183,AABDEEEEE,FFEDDBBAA,FFEDCBBAA,AABBCDEFF,AACDEEEEE,FFEEDCBAA,DBDFEAACE,AABCDEEEF,EEEEDDBAA,FFEDCBBAA,AABCCDEFF,AABCDEEFF
184,AABDEEEEE,FFEDCBBAA,FFEDCBBAA,AABBCDEFF,AACDDEEEE,FFEEDCBAA,EEEFDAABD,AABCDEEEF,EEEEDCBAA,FFECBBBBB,AABBCDEFF,AABCDEEFF
185,AABDEECEF,FEBABEEDC,FFEECBBAA,AABCDEFFF,FFEDBBBBB,CDFFEDCBA,BAABCEFFE,AAABDEEFF,CEEFFDBAA,EEEEEECAA,AABCDDEFF,ABEFFCACE
186,FFEDCBBAB,ABDEEECDD,AABDDFFDB,AABBDEFFF,EFFEDAAAB,EEFEECBAA,FFEDCBBAA,AABCDEEFF,FFDBAABDD,ABBAEFDEF,BABCCCEFF,FFEEDBAAA
187,AABBDEEFF,FFEEDBBAA,FEDEECAAA,FFFECBAAA,ABBBBCEFF,ABBCCDEFF,BCEFFDCBA,FEBCCBBDB,AABCEFFEB,ABDEFFDBA,FBACEEECB,BBBABCEFF
188,EDCBAAEFE,FFEEAADBB,EEEEEBCBA,EEFEDCAAC,AABCCDEFF,BCBAADEFF,FECAAACEE,AACDEEEED,FEEEEDCAA,FFEDCBBBA,BCABCDEFF,DBCFFDABD
189,FFEDCBBAA,AABCCEEFF,AACEEDCDF,EEFEECCAA,FFEDDCBAA,AABBCDEFF,AABCEFFEC,FFEDCBAAB,AABCDEFFE,FFEDCBAAB,BBCEEEFBA,FFDDCCBAA
190,BACECEFDB,EFFCAABDC,FDCAABEFE,DCBAABDFF,CCBBABEFF,FFFDBAABC,ABDFFEDBA,AAACCDEFF,FFEEDBAAA,ECCEFEAAD,EFFEDBAAB,ABDEECCEF
191,AABCDDEFF,AAADEDEFE,DCBCBFFDA,EFFEDBABA,FFEDCBAAB,AABCDDEFF,AABDEFEED,FFEDDCBAA,FDBAABDFF,ABDCBCEFF,DEBDFEBBA,FFDDECBCA
192,AACCEFDEE,EDEFECBAA,EEDBAACEF,CDBBBBCFF,AABDEFEED,FFEEDBAAA,BDEFFDCAA,AABCDEEFF,DEFFEDBAA,FCBBBACEF,AABCCDEFE,BAABDEEEF
193,BCEFFECAA,FFECAABBD,AABCDEEFE,FFEECBAAB,AABCDEEFF,AABCDEEFF,FFEDCBBAA,FEEDDCCAA,BABBCDEFF,AACCDEEEF,FFEEDCBAA,FDEEDACDA
194,AACDEEEEF,BAABDEFFE,FFEDDCBAA,CFFFEBAAA,AACDEEEEE,ADEDEEEDA,DEEFEBAAB,AEEEFEDBA,FFECCCBAA,FFFEDBAAB,ABCEEFFDA,ABCEEFECB
195,ABCDDCCEF,ADEFEDCBE,ABDDFFECA,FFEDDCBAA,AABCDEEFF,AABDEEEEE,ABCFFECBB,EEEEEDCAA,FFEECBAAA,AABCCDEFF,EEFFECAAA,EEEEDEBBA
196,AABDEEEEE,DCCBBDCBF,ABEDEFEDA,FFEDCCBAA,AAABCEEFF,ABEEEEDDB,AAABDEFFF,ACEEFEDCA,FFEEDCBAA,AABBCDEFF,ACEEEEEDB,FFDAAACED
197,ABBBDFFEC,AABEFFEDC,CBAABEFFF,CBBBBCDFF,EFFECBAAA,ABCEFFCBC,FFEDBBBBB,BABBCDEFF,BCDEFEDBA,FFDCBAACE,ACDEFFDBA,BAABCDEFF
198,CCBAACFFE,DBAACEFFD,CBAACEFFE,DBBABCEFF,FECAABBDE,FEEFDCAAA,BBCBABEFF,AADFFEDCB,ACEFFECAA,BCEFFECAA,BABDFFECA,AABBDEFEF
199,ABEFFEDBA,EDBABBCEF,AABDDEEFD,FFEDCBBAA,AABCDEEFF,AABDEEEEF,FFFDCBBAA,EEEEDDCAA,FECBAABDF,AABDDEEEF,FFEECBBBA,BADCBCDEF
200,AABCEFECF,EFFEDBAAB,EFFEDCBAA,EEDCAABEF,EFFECAABC,AABBDEEFF,EFFECBBAA,FFEDBBBAB,BCDEFFEBA,BAABCDEFF,FFEDBAABD,EFFECAABC
201,ABBBBDFFF,CAAACEFFE,FEDBAACDE,EDCAABDFF,CBAACEFFF,AABCEFEEF,FFEDCBBAA,CBBBBCEFF,FFDCAABDE,DDEFEDCAA,AABCCDEFF,FFEDBAABC
202,FFEEDBAAA,BABBBCEFF,AABCDEFFE,EFEDDACCA,FFEEDCBAA,EBAABCEFF,AABCDFFEE,FFEDDCBAA,AABBCDEFF,ABBCDCEFF,FFFEDBAAB,FFECBCBBA
203,AABCEEEEE,FFEDDBBAA,FFEDCBBAA,AABBCDEFF,AABDDEEEE,FFEEDCBAA,CBCFEBABF,AABCDEEEF,FFEEDCBAA,FFEDCBBAA,AABCCDEFF,AABCDEEFF
204,FFEDCBAAB,DDAAEDBDF,CBAABCEFF,AABBCEFFF,CEEFDDDBA,FFEEDCBAA,AABBCDEFF,FFEDDCBAA,ABBBCDEFF,ACCDDDFEB,CAACDFFDB,CDDECAAEF
205,FFEDCBABC,FEFCAABDD,EFEEBCCBA,ABABCDEFF,AABCDEEFF,DDEDEEDAA,BBBABCEFF,FFDCCCBBA,FFEEDCBAA,FCBBBBDEF,ACBAEDEFD,FCFEEDBBA
206,ABCEFEEEB,FEEEDBACA,EBAAEFEDB,FFEEDCBAA,AABBCDEFF,AACCDEEEF,FFFECBBAA,FEEEEDBBA,CBBBBCCEF,AABBCDEFF,FEDDDDEBA,ACDBDFCBF
207,DCBBFFECA,AABDEFFDC,BBABCEFFE,CBABBCEFF,FDBABBBDF,FDBABBDFE,BBDFFECBA,ADECBCBDF,FFECBCAAC,EFFECBAAA,DEFFECAAA,BDFFFDAAA
208,AABCDEEFF,FFECCDBAA,ACECBFFDB,FFFEDCAAA,DCBAABDFF,CBAABDEFF,AACEFFEDC,FFEDDCBAA,FFEDDCBAA,AAABDEFFF,ABBCCCEFF,AABCCEEFF
209,CCEEEDBDA,FFECCCBBA,FFEECBBAA,BABBCDEFF,AABCDEEFF,CCCDEFECA,FFECBBBBB,AABBCEFFF,ADEEEDDFB,FFEDCCBBA,CACCBBCFF,ABABDEEFF
210,FFEDBBAAC,DEFDCBACE,DBDABBEEF,AABCDEEEF,ACCCBDEEF,EEFEDCAAA,CBBABCEFF,FFDAACDCB,FFEEECAAA,ACEEEEECA,EDDDABDFA,FFBEDBCBB
211,CEFFDCAAB,FEEEDBBBA,ECEFDBABE,FFDCCBBBA,AABBCDEFF,AABCDEEFF,FFEDCBBAA,AABBDEEFF,AAABDEEFF,CAACDEFFC,FFEECBBAA,AABCDEFFE
212,AABCDEEFF,FEBCEECBA,CABBCCEFF,ABBDEEEED,FEEEECBAA,FFEDCAABB,AABBCDEFF,FFEDDCBAA,FAABBCDEF,AABDEEDDF,AABCCDEFF,ABFFEBBEB
213,ADEFFDCBA,FFEDDBBAA,FEECACDBB,AAAEEEEEE,AABBDEFFF,FFFEDBAAB,AACEFFECB,BAADFFEDC,FFEEDCBAA,FBABEEFEB,AABCDDEFF,AABCDEEFF
214,BDEFFDCAA,FFFDCBABB,BDCBBBEFF,AABBCEEFF,AABDDEEEF,EEEEEDBAA,AABCEFFEE,CBBFFFDCA,FFEEDCBAA,FFEDCCBAA,BBCBABDFF,AABCDEEEF
215,AACEEEDEE,ABBBBDEFF,AABCDEFFD,FFEEDBBAA,AAABDEEFF,AABDEEEEE,AACFFEDCB,EEEEDDBAA,FFEEDBBAA,AABCDEEFF,FFEDDBBAB,ABAACDEFF
216,AABCDDDFF,FFDDBABBC,EEEEDDCAA,FFECBAABC,AABCDEEFF,ACDEEDFDA,FFFECBAAA,DBDEEEECA,FFEDCBBAA,AABCDDEFF,ABDEEEEEB,EFEDDAABC
217,FFEEDBBAA,CDBBAACFF,AAEFEECBB,ABACDEFFE,FFFECBBAA,ABCDEFFCA,FECBAACEF,AACCDEEEF,EFEDCBBAC,FEFEDBBAA,FFEDCCBBA,EFFECBBAB
218,EBABADFFD,ABDFFEDCC,DDBAACEFE,FEFCABEDA,CAABCDEFF,AABCDEEFF,FFEDCBBAA,FFEDCBBAA,AABDDDDEF,BBEFFECAA,BEFCABCCF,FFEDCBABB
219,CEFFEDBBA,FFEDCBBAA,FFFDBABBB,AAABDDEFF,ADDCCBBEF,DEFFEDBAA,DEFFECBAA,AACDDEEEE,EEFFECBAA,FEEDCCBBA,FFDCDCBAA,AAABCDEFF
220,CEFFECAAB,AABDEFEED,ABABDEFFE,FFFEDBBAA,FECBAABDE,AABCDEEFF,EEFFDCBAA,FFEEDCBAA,AABCDEEFF,FBBCACEDE,ABDCBDEFF,CCEEFFCBA
221,FEDCCCAAD,ABABDEFFE,EEDEEBABE,ABEFEDBBC,FDBDEFCAA,FEDDECBAA,BAABCDEFF,AABCDEFEE,FFEEDCBAA,BAABCDEFF,DAACDCDEF,FFECBAABC
222,AABDDDDEF,FEEBABDBB,FFEDEDBAA,FFEDCBAAB,AABCDDEFF,AACDFEEEE,BBEFFCBBB,DDFEEDCBA,FFEDCBBAA,AABBCEEFF,ABBBDEEFF,FCEDEEBAA
223,FFEEDCBAA,BABDCBDEF,ABBBCDEFF,DEFFEDCAA,FFEEDCBAA,AABCCDEFF,ACDFFEDBA,FFDCBAABE,AABDEEEEE,FFDDCAABD,DEFEDDCBA,FDDCCABBD
224,AABCDDEFF,CFDDEEBAB,FEEEECBAA,FEEEDCBAA,AABCDEEFF,AABCDEEFE,FFEDCBBBA,FEEDDDCAA,BABBCCEFF,AABDDDEEF,FBCCCDEBA,EFDDDECAA
225,FEFECBACB,FEEDCABAB,AEFDDDCBD,AACDCBEFF,AABDEEEFE,BDDEEFCAA,BBBBBCEFF,FFEDDCBAA,FFEEDCAAA,EFDABEDBD,ABBCCDEFF,FEDEECAAA
226,BABBBDFFE,ACBCEFEBD,AACCBEFFD,DEEDADFAB,FFEDCCBAA,FFEDBAABC,AABBCDEFF,FFEDCCBAA,CAAABDFFF,AAABDEEFF,FEEECABBA,AABCEFEDE
227,BEEFFDBAA,FFEDCBBAA,FFCAAACDE,AABBCDEFF,AABDEEFED,FFEEDCBAA,BAABCEFFF,FDAABCDCC,DEFEEDCAA,FFEDDCBAA,EBBABBDEF,AABCCDEFF
228,AACDDDEFF,EDDFEEBAA,FFECBBBAB,FDFCCBABE,AABCCDEFF,AACEDEEEE,FFDAABCDE,AABCEEDEF,FFEEDCBAA,FFEDCBBAA,ABBCBECFF,DFBBBCEFA
229,AACFDDCEE,EFFEECBAA,FBCBBBDEF,AABDEEEFC,EDFFEDCAA,FFEEDCBAA,AABBCDEFF,FFEDDCBAA,EABBBCDFF,AACDEEEEE,CBBBBCDFF,EECDDDEBA
230,AABCDDEFF,AACCDFEFD,FEEFEBABA,FEEEDCBAA,AABCDEEFF,AABDEEEEE,EEFFDBBAA,DEEEEDBAA,FFEDCAABB,AABCDDEFF,ACBACDEFF,EFEDEDCAA
231,FFEDCBABA,BAABCDEEF,ACCFDCCDF,EEEEEDBAA,FFEEDBBAA,AABCDDEFF,ABCEFFDCA,FFEDCCBAA,AABCDEEFF,FFEEDCBAA,FFECCABBB,FFEDCCBAA
232,DCBAABEFF,ECBAACDFF,FECBBABDF,DEFFEDBAA,AABCDEFFE,ECAABBDEF,ECBAABDFF,ABCBBDFFE,ACEDBBEFE,FEDBAABDE,FFFECBAAB,AACDEDEFE
233,AACEEDFFC,FFEDBAABD,FFEDBAABE,EBAEFEDBA,ABEFFEDCB,CBAACDFFE,DBAABCEFF,FFEDCBABB,AABCDDEFF,FFECAABDE,FFECAABCD,BDCABDFFD
234,BDEFEECAA,FFEDCBAAB,AACDCDBFF,AABCDEEFF,AABCCDEFF,EEEEEDCAA,ABCEFFDCB,ABBBBDFFF,FFEDDCBAA,FFEDCCBAA,FFEDDCAAA,AABBCDEFF
235,BABCDDCEF,AADFEEDCD,FCAADFECB,FEDDEDBAA,AABCDEEFF,AABCDEEFF,EFFFDBBAA,FFEEDCBAA,FEDCAABDE,ACBABDEFF,EBAACEEDF,EFFEDCBAA
236,BCEFFECBA,FFEEDBBAA,FDCBABCCC,AABBDEEFF,AABCDDEFF,FFEECAABC,DEFFECAAA,AABDEEEEE,FFEDDCCAA,FFEDBBBBA,FDFDCDCAC,AABBDDEFF
237,FFEEDBAAB,AABBCEEFF,AAADFEDEE,EEFEDCCAA,FFECBAABC,AABCDEEFF,EFFEDBBAA,FFEDDCBAA,AABBCDEFF,AACDEEDDF,FFDCCCCAC,FEEEDBBBA
238,FFEDCBAAB,EFEFDBBBA,BBBBCCDEF,ABCCCCEEF,EFFEDBBBA,FFEDBABBB,AABBCDEFF,FFEDDCBAA,DBBBBBDFF,AACDDDDFF,ACDEFCACF,FFEDBABBC
239,EFEEDCBAA,FFFDBBBAB,FDDCAABEF,AAABCEFFF,AABDDEEFE,FEEEDDCAA,ABBBCDEFF,CEEFEBABB,EFEEEDBAA,FFEDCCBAA,CCCBABDFF,AABCDEFEF
240,FFDBBCBCA,CCBABDEFF,DFFBACBCD,CCEDDFECA,DCBAACDFF,FFEECBBAA,AABCDEEFF,AABDDEEEF,BAADFFDDE,EFDEBDEAA,DFBBDBBEF,EFEEDBBBA
241,FFEDDCBAA,BABBCDEFF,AABCDEEFF,BDEFEEDAA,FFEEDCBAA,ECAABCEFF,AABDEFFDC,FEDBBABDF,AABCDEEFF,ABCCEDCFE,FFEDDCCAA,FFECBBABB
242,AABDEEEEE,FFEDCBBAA,FFEDCBBAA,AABBCDEFF,AACDEEEEE,FFEEDCBAA,EDEFDAABD,AABCDEEFF,FFEEDCBAA,FFECBBBBB,AABCCDEFF,AABCDEEFF
243,ACCFFDCCC,BFFDDBDBB,EECEAABDF,FFDCECABA,AABBCDEFF,AABCDEEFF,FFFECBBAA,FFEEDBBAA,FECBAABDF,AACCCDEFF,DCEEDEBAD,CEFFCBCDA
