,0,1,2,3,4,5,6,7
151,AABCDDDDCCB,DDDCCBBAAAA,AAAABBCCDDD,CDDDDCCBAAA,AABBAABCDDD,CCCDDDCCBAA,DDDCBAAAABB,AAAABCCDDDD
152,ABBBABDDDCA,ABDDDDCCBAA,AABCDDDDCBB,AAABBCCDDDD,DDDCCBBAABB,AAACDDDCAAB,DDBBCCDCAAA,ABCDDBAABCD
153,BBAACDCBACD,DDCBAAAACDD,DDCBAAAABDD,AAAABCCDDDD,DDCBAAABBBB,AAAABBCDDDD,DCBAAAABCDD,DCAAABDDDBA
154,DDDCBAAABAA,ADDDCBBBBBB,CABBBBBACDD,AAABBCCDDDD,DDDBBAAABBB,AABCDDDCBAA,DDDCCAAAACC,CDDDDBAABBA
155,AABCDDDDCBB,DDDCCCBAAAA,AAAABBCDDDD,CDDDCCCBAAA,BBBBAABCDDD,CCCDDDCCBAA,DDCBBAAABBB,AAAABBCDDDD
156,DDDCBABBABA,CBDDDDCAAAB,AAABBBBCDDD,ABCDDCCCCAA,CCAAACDCDBB,DDDDCCBAAAA,CBABABAADDD,BABBBACDDBC
157,AAABBBDDCDD,AABCBCBCDDD,DDDDCBBBAAA,AAABBABCDDD,AAACDDDCCCB,DDDDCCBAAAA,AAABBCDDDDC,DDDCCABBCAA
158,DDDCAACBBBA,DCDDDCBBAAA,ABBAAACCDDD,ABCCCCDDDAA,AAAABCCDDDD,DDDDCCBAAAA,DBABBAABDDD,AAAABCCDDDB
159,AAACCCDDDBA,DDCCBBBAAAA,AAAABBCCDDD,DDDCCCCCAAA,ABCDDCCBAAA,DDDDCCBBAAA,CCBAAAAACDD,AAAABBCCDDD
160,AAABBCDDDDD,ACBBAADDDDA,DDDCCCBBAAA,AAABBCCDDDD,DDDCCBBAAAA,CBBAAABBCDD,AAAABCDDDDD,CCBCCCDBBBA
161,DDDCBABABAA,DDDCBCBAAAB,AABAABBCDDD,ABCCCACBCDC,DCAAAABCDDD,BBBCCDDDBAA,DDDCBBBAABA,AAAABBCCDDD
162,BBCCCDABDCA,BAABDDDCACC,AAABBBBCDDD,AAABCCDDDCA,DDBAAABCCCC,AABBBCCDDDD,CABCDDCAABD,CBAAABCDDCC
163,DCCDDABBBAA,DDCDCBAABBB,CCDDDDBAAAA,CDCBBBBAACD,BCDDDCBAAAA,AAABBBCDDDD,CBBDDCDDBAA,BAAAABBCCDD
164,BAABDDBBDDC,BAAAABDDDDC,AAAABCDDDDD,DBABDDBABCA,AAACDDCBBCD,BAAABCDDCBA,CCCDDDCBAAA,AACCBACCBDD
165,DDCAAABCCCD,AABBBBDCCDD,DDDCCAAABCC,BBBBABCCACD,AABABCCDDDD,CDDDCCBCBAA,DDDCCCCBAAA,AABABCDCDDB
166,DDDCBBBCAAA,AAACBBCDCDD,BBBBCDDDBAA,DDDDCBBAAAB,AABDDDDCBBA,DDDCCBAAAAA,AAABCCDCCDD,DBABCABCBDD
167,DDDCCBAAAAB,AABCBCDDDCD,BDDDDCCBBAA,DDDBAAAABBC,CCDDDCBBAAA,AAAABBCCDDD,DDDDCCCBAAA,DDDDCBAAAAA
168,DDCCBCCBAAA,AAABCDDDCCC,BCAAABDDDCB,DDDCBBCBAAA,DCBAAABCDDD,AAABBBCDDDC,AAABCCBCDDD,DDDCBAAABBB
169,AACDDDDCBAA,AAAAABCDDDD,DDCBAAAABCD,AABCCDDDCCB,BBDDBAAACCD,DDDDCCCBAAA,AAABCCDDDDD,AAAABBCCDDD
170,DDDCBAAABAB,AABBBBBCDDD,ABABBBBBDDD,DDDDCCBBAAA,BAAAABCCDDD,DDDCCBAAABB,BCCDDCCBAAA,ABBABCDDDBC
171,AABCDDDDCBB,DDDCCCBAAAA,AAAABBCDDDD,DDDDCCCBAAA,BBBBAAABDDD,CCDDDCCCAAA,DDCBAAAABCD,AAAABCCDDDD
172,BBCCDCCDCBA,BDDDCBAAABC,CCAAABDDCCD,CDDDCAAABCC,CDDDCCBBAAA,ABCDDDDCAAA,DDCAAABBBBD,CDCAAACDDCC
173,DDDCBBABAAA,ABBBAABBDDD,AABBBBCCDDD,DDDCCCBBAAA,AAAABCCDDDD,DDBABAAABCC,DDDDCCAAAAC,BBCDDDCBAAA
174,DDDCBBBBAAA,AABCDDDCCCC,CBAAABDDDCB,DDDCCCCBAAA,AABCDDDCBBA,AABAABCCDDD,CAAABBBBDDD,DDDCBAAABCB
175,AAACDDDCDCC,DBACBCBBABC,CBABABAADDD,ABDCDDCCCBA,AAAABBCDDDD,DDDCCCBBAAA,DDCBBBAACBD,AAAABCCDDDD
176,DDDDBBBBAAA,ABDCCCCBBDC,AAAABBCCDDD,AACCCCCDDCB,AAAABDDDCCC,DDDDCCBBAAA,DDBCBAAABCA,DCCBDDCAAAB
177,AABCBBBCDDD,AAABBCCDDDD,DDDCCBAAAAA,AAABBCCDDDD,DDDDCBBAAAA,DDDDCBAAAAB,AAABCCDDDDD,DDCCBAAABBB
178,DDDCBAAABBB,ACDDCBBCBCC,DDDCCDCBAAA,BBAAABCCDDD,DDCBBAAABCD,AAABCCDDDCC,CCDDDDCBAAA,CCCDDDCBAAA
179,AAABDDDCCCB,DDDCBAAABBB,ABAAABCCDDD,BBCCBAABDDB,ABBAAACCDDD,CDCDCCDCAAA,DDDCDCAAAAA,BACABCDCCDB
180,BCDDDCBBAAA,AAAAABCDDDD,DDDDCBAAAAA,AAABCCCDDDD,DDDDCBBAAAA,DDDDCBAAAAC,AAABCDDDDCC,DDCBBAAACCB
181,DDDDCBAAAAA,AACACCDDCCD,AAABCBCDDDD,BBCDDDCBABA,AAABBBCCDDD,DDDCCCCBBAA,DDDCCBBBAAA,DDCCDCAAAAB
182,AABBBDDDCBB,DDCCBABBAAA,DDDCBAAAAAB,AAAABCCDDDD,DDDCCBBAAAA,ABCCCBAABDD,AABCDCDDCAA,AAAABBCCDDD
183,AABCDDDDCCB,DDDCCBBAAAA,AAAABBCCDDD,DDDDDCCBAAA,BABBAABCDDD,CCCDDDCCBAA,DDCBBAAABBC,AAAABCCDDDD
184,AABCDDDDCBB,DDDCCCBBAAA,AAAABBCDDDD,CDDDDCCBAAA,BBBBAAABDDD,CCCDDDCCBAA,DDCBBAAABBB,AAAABBCDDDD
185,ABCDDCDDCAA,DDDDCCBBAAA,AAABCDDDCCC,AABBCDDDCBA,AAABCDDCCCD,AABBCDDDCAA,DDDDDCBAAAA,AAAABDDDBCD
186,DDCBAAAABCD,BAAABCCDDDC,AAABCDCDDDC,DCCCCDDCAAA,DDCBAAAABCD,ACDDDCBAABB,AAABCBCDCDD,BCDDDCCBAAA
187,AAABCDDDDCC,DDDCBBBBAAA,DDDCBAAABBB,AAABBCCCDDD,BCDDDCBAAAA,AAAABBCDDDB,CCDDDCCBAAA,CCBABBAACDD
188,CCBAADDDCBB,ACBBDDDCBCB,CCCBAAABCDD,AABCCCBBDDD,CBAAABBCDDD,CDCCCCCCBAA,DDDCCBBAAAA,AABCCBDDBBC
189,DDDCBAAAABC,AAABCCDDCCD,DDDDCCBBAAA,DDBAAAABCDD,ABCDDDCCBAA,AAAABCCDDDD,DDDCBABAABB,DDDDCBBBAAA
190,AACBCDBBDCA,BCDDCBAABCC,BAAAABCDDDD,BCDDDDCAAAB,BCDDDCBAAAB,BDDDDDCBAAA,BABCBAACDDC,BAAABCDDCDD
191,AAABBCCDDDD,ABDBCABBDDA,DDDCCBBBAAA,BAAABBCCDDD,AACDDDCCBAA,DDDCBAAAABC,AABAABCDDDD,DCCCDCBCABA
192,ABBDDCDCABC,DDCBCBAAACC,ABAAABBCDDD,DDDDCCBBAAA,BCDDCBAAABD,ABBCDDDDBAA,CBAAABCBBDD,BCDBAAACDDD
193,CCDDDCBBBAA,AAABBBCDDDD,DDCBAAAABCD,AAABBCCDDDD,DDDCBBBAAAA,CBBBAAABCDD,AABCCDDDCCB,DDCBBBBBABA
194,AABCCCDDCCD,DDDDCCBBAAA,BCCCBAAABDD,AAABCDDDDDC,CCDCAAABDDD,DDDDCBAAAAA,DDDBAAAABCD,BBAAACDDDCB
195,AABBBBCDDDD,AAAABCDDDDB,DDDCCBAAAAB,AAABCCCDDDD,ABDDDCBBBBB,DDDDCCBBAAA,AAABBCCDDDD,DCCCCCCCCAA
196,AABCCCCDCCC,AAABBDDDDDB,DDDCCBAAAAB,AAABCCDDDCC,AAABCCCDDDD,DDDDCCCBAAA,AAAABBCDDDD,DDDCCBAAABB
197,ABACDDCBABD,DDCBAAAACCC,AAAAABCDDDD,BAAAACDDDBC,DDDBBBBBAAB,AAABCDDDDCA,CBBAAABCDDD,DDCBAAABCDD
198,CBAACDDCBAB,CDDBAAABCDC,CBAABDDDCBA,AACDDDDCBAA,ABAAACDCCDD,CBAABCDDCBA,CCDDDCAAAAB,DDCAAAACDDC
199,BCDDDCBBAAA,AAABBCCDDDD,DDDCBAAAABC,AABBCCCDDDD,DDDCBBBAAAA,DDDDCBAAABC,AABCCDDDDCB,DBCAABBACCD
200,AAABBBBCDDD,DBACDDDCBAA,BBBAABCDDDD,AAAABCCCDDD,DDDCCBBAAAA,AAAABCDDDCA,AAABBCDDDDC,AABCDDDCAAB
201,AAAACDDDCBC,DDDDCBAAABB,CBAAACDDDCC,AABBBCCDDDD,DDDCBBBAAAA,BCDDDCAAABC,CDDDDCAAAAB,BCDDDDBAAAB
202,DDDCBAAAAAA,AABBBCCDDDD,DDDDCCCBBAA,DDDCBAAABBC,AABCDDDCCBA,CBBAAABCDDD,AABCCDDCBBA,DDDDCCAAAAA
203,AABCDDDDCCB,DDDCCCBAAAA,AAAABBCCDDD,DDDDCCBBAAA,AABBAABCDDD,CCDDDDCCAAA,DDCBBAAABBC,AAAABCCDDDD
204,DDDCBAABAAA,BBBCBAABCDD,AAABCCCCDDD,DDDDCCBBAAA,AAABBCDDDCC,DDBAAABBBCD,ABBCBDBDBBD,DDCABBCAABD
205,DDCBAABCCCB,ABCCDDDBCBA,AAAABBCCDDD,ABCCCDCDDBA,AAAABCDDDCB,DDDDCCBBAAA,DBABBCDBCBB,CCDCCCDCBAA
206,ABCDDDCCBAA,DBDCBAACCBA,DDDDCBAAAAB,AAABCCCDDDD,DDDCBBBAAAA,DDDBAAAAABD,AAABCCDDDCC,DDBAACACDAC
207,CBBDDCBAABC,DDCAAAABCDC,BAAABDDDCBC,BBDDCAAABCC,ABDDDBAACCB,AABDDDCBBAB,DDDBAAAACDC,CAABCDDDBAA
208,AAACCCDDDCB,DDAABCBBDCB,DDDCCBAAAAA,AABBBBBCDDD,ABCDDDCBBAA,DDDDCCBBAAA,AAABBCCCDDD,AAABBBCCDDD
209,CCDDCCCCBAA,DDDDCCBAAAA,AAAABBCCDDD,AABBCCDDDCA,DDCBAAABBCC,AAAACDDDCDC,DDDCCBAAABA,AAABBBBCDDD
210,DDCBAAABBBB,AABCCCABCDD,AAABBCCCDDD,ABCDDDDCBAA,BAAABDDDCBA,DDDDCCBBAAA,ACDDDCBBBBA,CDDCDACBAAA
211,CDDDCBCBAAA,DDDCBBCBAAB,DDCBBBBAABB,AAABBBCCDDD,DDDCBBAAAAB,AAABBBCCDDD,CACCDDDBAAA,AAAABBCDDDD
212,AAABCDDDCCC,DDCBAAAABCD,ABBDDDDCBAA,DDDCCCBAAAA,AAABBCDDDDC,DDDCBAAABBB,AAABCBBDDDD,AAACBDDDBCC
213,BCDDCCBCBAA,DDCCCBAABAA,AABBBBBCDDD,CCDDDDCBAAA,ABCDDDBBAAB,DDDCCCCBAAA,BAABBCBBBDD,AAAABBCCDDD
214,CDDDDCBAAAA,DABBBCAABDD,AAAABBCDDDD,CCCDCCCCBAA,AAACDDCCCCC,DDDDCCCBAAA,DDDCBAAABBA,AAAABBCDDDD
215,AABCBBCCDDD,AAAABCCDDDD,DDDCCBAAAAB,AAABCCCDDDD,ABDDDCBBBBB,DDDDCCBBAAA,AAABBCDDDDD,BBABBBBCDDD
216,AAABBCDDDCC,BCCDDDCCBAA,DCBAAAABCDD,AABCCCDDCDC,DDDCBAAAAAB,DDDDCCBAAAA,AAABBCCCDDD,DDDADCCCAAB
217,DDDCCBAAAAA,AAABCDDDDCC,AAABCDDCDDB,AAAABCDDDDB,CBAAAACCDDD,AABCDDDCBBC,DDDDCBBAAAA,DDDCCCCBAAA
218,BAAABBBBCDD,DCBBCBAACDD,DDDCCDCBAAA,AAABBCCDDDD,DDDCCBBAAAA,AAAABBCDCDD,ABDDCAABCDB,CCDDDCBAAAA
219,CDDDCCBBAAA,DDDCCCBAAAA,AAABBCCDDDD,AABCCDDDCAA,CCDCBAAABDD,BBBCDDDCBAA,DDDCCCBAAAA,AAAABBBCDDD
220,BCCCBAABCDD,CCBAAABCDDD,DDDDCCBBAAA,AAABBCCDDDD,DDDDCBBAAAA,BBAAABCDDDD,DACABDCBBCC,AABBCCDDDBA
221,CBBAAAACDDD,CDDCCBBBAAB,BCDDDCCBAAA,DDDCCBBBAAA,AAAABBCCDDD,DDDDCCCBAAA,AAABBCDDCCD,BCCDDDBAAAB
222,AABBBBCDDDD,CDDDCCBBAAA,DDDBAAAABCD,AABBCCDDDDD,BBDDCBAAABB,DDDDCCBAAAA,AAABBCCDDDD,DDDDBBBBBAA
223,DDDCCBAAAAB,AAABBBCCDDD,DDDDDCBBAAA,DDBAAABBCDD,CCDDDCBBAAA,AAAABCCDDDD,DDCCBACBABA,DDDCBBAAAAB
224,AAABBCDDDDD,DDDDCCBBAAA,DDDCBAAABCD,AAABCCCDDDD,DDDCBBBAAAA,CCCBAAABCDD,AABCBCDDCDC,CDBBDCBBCAA
225,DDDCBACDBAA,AAAACDDDCCC,AABBACCDDDD,BCDCBBDDDAA,AAAAACDDDDC,DDDDCCBBAAA,BCAABBABDDD,ACCDDCDCBAA
226,AAAABCCCDDD,DDBBAABADDC,DDDCCDCCAAA,DDDCCBBAAAA,AAABBCDDDDC,DDDBAAAABCC,AAABCCDDCCC,ABBAABCDDCD
227,CDDDCCBBBAA,DDDCCBAAABB,AAAABBCDDDD,DDDCCCCBAAA,AAABCDDDDCC,BCBCCDDCBAA,DDDCCBBAAAA,AAAABBCCDDD
228,AABBBCCDDDD,DDDCCCBAAAA,BBBAAABCDDD,AAABCCDDDDD,CCAAABBCDDD,DDDDDCCBAAA,DDCCBBAAABA,AABCDBBBDDB
229,AACBBBCCDDD,DDDCBAAAABC,AABCDDCBBDC,DDDDCCBBAAA,AAAABCDDDDD,DDDCAAAABBC,AABCCCCDCCC,AABDDCCCDCA
230,AAABBCCDDDD,DDDDCBCBAAA,DDDCBAAAABC,AAABCCCDDDD,DDDDBBAAAAA,DDDDCCBAAAA,AAABBCCDDDD,ABCCDDCDBBA
231,DDDCBAABBBB,AAACCCDCCCD,DDDDCCBBAAA,DCBAAABCDDD,BCDDDCCBAAA,AAAAABCDDDD,DDDDCBAAAAA,DDDDDCBAAAA
232,CBAABDDDCBA,BCDDDBAAABC,CDDDCAAAABB,DDDCBAAAABC,BAAAABCDDDD,ABBABDCBCDD,DCAAAACDDDB,AAAABCDDDDD
233,ABCDCDCBCBA,AACDDDCAAAC,BABCCBAACDD,DDCBAAABCDD,BAAABCDDDDC,BAAAABCDDDD,DDCAABCDCBA,AABCCCBCDDD
234,CDDDDCBBAAA,CAABBBCCCCD,AAABCCCDDDD,BBCCDDDDCAA,AACDDCBABBB,ACDDDCCCBAA,DDDCCBBBAAA,BAAAABBCDDD
235,AAABBBBCDDD,DDBDCAACDBA,DDDDCBAAAAB,AAABBCCDDDD,DDDDCBBAAAA,DDDDCBAAABB,ABAABCDDDCC,CCCCDDCBAAA
236,CCDDDCBBAAA,DDCCBAAABBB,AAABBBCCDDD,ABCDDDDBABB,CDDDBAAAABC,DDDDCCBBAAA,DDDCCCBBAAA,AAAABBCDDDD
237,DDDCBAAABCC,AABBBBCDCDD,DDDDCCCBAAA,AAABBCCDDDD,DDDDCBBAAAA,BBAAABBCDDD,AACDDCDDCBA,DDDDCCBBAAA
238,DDDCBAABBBB,DCCBAAAABCD,AABBABCDDDC,DDDDCCBAAAA,AAABCDDDDCC,DDDBAAAAABC,AAABBBBCDDD,CABDDDCBAAB
239,DDDDCBBBAAA,DCBCCCBAACD,AAAABCCCDDD,CDDDCCCCBAA,AAAABBCDDDD,DCCCDCCCBAA,DDDCBBABBBA,AAABBBCCDDD
240,DDCBBBBBBAA,AADCCDBBBBC,CDDCDDCBAAA,BCDDDDCBAAA,AAABBCCDDDD,AAABCBCDDCD,DCDBCCABDAA,CCCDDDDCAAA
241,DDDCCBAAAAA,AAABBBCCDDD,CDDDDCCBAAA,DDDCBAAABBC,ABCDDDCCBAA,AAABBCCDDDD,BBBDCCDCCAA,DDDDCCAAAAA
242,AABCDDDDCBB,DDDCCBBAAAA,AAAABCCDDDD,DDDDCCBBAAA,BBBBAAABDDD,CCDDDCCBAAA,DDBAAAABCDD,AAAABCCDDDD
243,ABCDCBBACCB,DDCCCBCAABC,DDBDCABAABD,AAABBCCDDDD,DDDCBBBAAAA,DDDCCBAAABC,AAABBCCDDDD,CCACCDDBBCA
244,DDDDCCCBAAA,AAABCDDDDCC,CBAAABBCDDD,DDDCCBBAAAA,AAABCDDDCCC,CBCDDDCBAAA,AABCCDDDCBA,AAABCDDDCBB
245,BBAAADDDDCC,DCBAAAACDDD,DBAAAABDDDC,BBCCDDDBAAA,DDCAAABCCBC,CCCBAAABCDD,DCBAAABCDDC,BAAABCDDCDD
246,DDDDCBBAAAA,DCDCCBAACBB,AAABBCCDDDD,CDDDDCCBAAA,AAAABCDDDDD,DDDDDCBBAAA,DDCCCBBBAAB,AAAAABCCDDD
247,BCDDDDDCAAA,DDDDCBAAAAA,AAABABBCDDD,DDDCCBAAAAB,DDCBAAABCDD,BCCDDDCBAAA,AABCDDBAACD,BCDCBAABDDC
248,BCDDDCBBBAA,DDDCBBBAAAA,AAAABCCDDDD,DDDDCCBAAAA,AAABDDCCCCC,DDDDCCBBAAA,AAAABBCCDDD,AAABBCCDDDD
249,ABDDDCBCBBA,CDDDCBCBBAA,DDDCCBBAAAA,AAABCCCDDDD,BCDDCBAAAAA,DDDDCBBAAAA,AABBCDDCDCC,AAAABCBDDDD
250,AAACCCDDCAC,DDDCBAAAABC,DDDCCBAAAAA,ABDDDCBCBAA,AAABCDDDCCC,AAABCCDDDCB,DDDCCBBBAAA,AABBACDDBCD
251,DDCDCACBBBA,DDCBAAABBCC,AAAABCCDDDD,DDDDCCCBAAA,BAAAABCCDDD,DDCDCCCBAAA,DCABBAABCDD,AAAABBCDDDD
252,AABCDDDDCCB,DDDCCCBAAAA,AAAABCCDDDD,DDDDCCCBAAA,BBBBAAABDDD,CCDDDDCCBAA,DDCBAAAABCC,AAAABBCDDDD
253,BAABBBABDDD,DCCBCCAABDD,DDCBAAACDDB,BAAAABCCDDD,CDDDDCBBAAA,BAAAABCCDDD,AACCCDDCAAB,DCCDDDCBAAA
254,AAABBCCDDDD,DCCACDBBCAA,DDDDCCBBAAA,AAABBCCCDDD,CDDDCCBAAAA,DDDCBAAAABC,AAAABCDDDCD,DBBDCACDACA
255,AABCDDDDCCB,DDDCCBBAAAA,AAAABBCDDDD,DDDDCCCBAAA,BABBAABBDDD,CCCDDDCCBAA,DDCBAAAABCC,AAAABCCDDDD
256,BBCCDCCDCAA,BCDDDCBAAAB,BDDCBAAABCD,DDDCCBAAABB,DDDBAAAABCD,CDDDCBAAAAB,DBAAAABBDDD,CCAAABCCBDD
257,AAABBCCDDDD,DDDCCCBAABA,DDDDCCBBAAA,AAABBCCCDDD,ABDDDCCBAAA,DDDDCCBAAAA,AABBBCBCDDD,AABBDDDDDAA
258,DDDCBBCBAAA,AABCDDDCCCB,DDCAAACDDBA,AAAABBCDDDD,DDDCBBAAAAB,AAAABBCDDDD,AAABCCBCDDD,DDDCCBAAAAB
259,ABCDDDCCBAA,AAACCCDCDDC,DCBAAAABCDD,AABCCCDDDCC,DDDCBAAAABB,DDDDCCBAAAA,AAABBCDDDDD,DDDCCBBBAAA
260,AACCDDCABDC,CBAAACDDDCB,CCBAAABCDDD,BBCDDDDCBAA,AAABCDDDDCC,ABCDDDDCBAA,DDDBAAABBBC,CBAAACDDCCD
261,ABDDDCCAACA,ACCBABBCDDD,DDDDDCBAAAA,AAAABCCDDDD,CDDDCBBAAAA,DDCAAAABCCD,AAABBCCDDDD,BAABCDACDDB
262,BAAAADDDBBD,ACCCCAAACDD,DDCCDCBAAAB,AAABBCCDDDD,DDDCBBBAAAA,AAAABCDDCDD,ACDCBAABDDC,DDDDDCBAAAA
263,DDCAAAACBCD,ACDCCCBADCB,DDCCDCBBAAB,AABBCDDDBBD,AAABBCCDDDD,DCCDDDCBAAA,DDDBBCBAAAA,DDDACCCCBAA
264,DDDCCBBBAAA,DCDDDCBAAAA,BCDDDCBCAAA,AAAAABCCDDD,DDDCBBBAAAB,AABCCCCDDDC,DDCBBABBBAA,AABAACCCDCD
265,DDDCAAABBBB,AABCDCDCCBC,AAAAABCCDDD,AAABBBBDDDD,DDBAABBBCCB,DDDCCCCBAAA,DBBDDDBABAA,BBBAAABCDDD
266,BDDDCCCCBAA,DCABBBAACCC,BBBBAAABDDD,ABCCDDDDBAA,CDDDCBAAAAA,DDDDCCCBAAA,DDDDDCBAAAA,AAAABBCCDDD
267,CCBBAAABCDD,DCAADCCCAAC,DDDCCCCBAAA,AAABBCCCDDD,DDDDCBBAAAA,BBAAABBCDDD,DDDCCBBBAAA,CCCDDCBCAAA
268,BBAAABCCCDD,DDBAAABBCCC,DDDCCCBBAAA,DDDDCBAAAAA,AAACDDDDCBB,BAAAABCDDDD,AAAAACDDCDC,DDCDDCBAAAA
269,ABBDDDDCAAB,DCBAAACDDDC,ABAACDDCCCC,CBCBAABCDDB,BAAAABCDDDD,DDCAABCCBBA,CDDDAAACCCB,BCCAAACDCBD
270,CDDDBABACAA,DDDCBBAAABB,AAAABBCDDDD,DDDCCCCBAAA,AAAABBCDDDC,DDDDDCBAAAA,CDDDDCABAAA,AAABBBCCDDD
271,DDDDCCBBAAA,DDCCBBAAACD,AAAAABBCDDD,ABCCDDDDAAA,BCDDCBAAABC,DDDDDCBBAAA,DDCDCBAABAA,AAABBBCDDDD
272,DDCBBBBBBAA,DBABCCAABCD,AAABBCCDDDD,DDDDCCCBAAA,AAAABCDDDDD,DDDCBBAAAAB,AABBBBBCDDD,BAACDCCBBDA
273,DDDDCBBBAAA,AAAACCCCDDD,AAABBBCDCDD,DDDDBBBBBAA,BAAABBCCDDD,CDCCCCBBDAA,DDDCBCBAAAA,DDDBCBAAABB
274,AAAABBCDDDD,CABCAAACDDD,DDDCCDCBAAA,AAABBCCDDDD,DDDDCBBBAAA,BBAAABCCDDD,BBCCDCBAACD,DDDDDCCBAAA
275,AAAACCDDDDC,DDDCCBBAAAA,BCCCDDDCAAA,DDDCCBBBBAA,AAABCDDDDDC,BCDDDDCCBAA,DDDCCCBBAAA,BBAAABBCDDD
276,ABDDDDCCBAA,DDCCCCBAAAA,AAAAABBCDDD,AACCBACDDDD,DDDCBBAAAAA,CDDDDCBAAAA,AAAABCCDDDD,AAAABCCDDDD
277,DBABDDBBACD,DBBABCDDCAA,ABDDCBABBCD,DCABBCDDBAA,ABAADDCACDC,AACCBBAADDD,CBABDDCAAAC,DCBABCDDAAB
278,DDDCAAABBBB,AAABBBCDDDD,CDDDCDCBAAA,DDDCBAAABBC,CDDDCCBBAAA,AAABBCCDDDD,BCDDDDCBAAA,DDDDCCBBAAA
279,DDCBAAAABCD,BBAAAACDDDD,DDDCCCCBAAA,BAAAABCCDDD,BCDDDCCBAAA,BBAAAABCDDD,DDDDCCBAAAA,DDDCCBBBBAA
280,AAABBCCDDDD,AACCDDDDCBA,DDDCBAAAABB,AAABCCDDDDD,AABDDCBBCCC,DDDDCCCBAAA,AAABBCCDDDD,DDBABABBCBB
281,BAABBDCDCCB,DDDCBBCAABC,DDDDDCBBAAA,AAABBCCDDDD,DDCBAAAABCD,AAAABBCDDDD,DDDCCBBAAAA,AAAAABCDDDD
282,BBCBDDDCAAB,DDDDCCBBAAA,AAACDDDDCCB,BAAABCCCDDD,ABCDDCBBBAA,DDDCBAAAABD,CDDDDCBAAAA,ABCDDDBAACD
283,DDCBAAABCCC,CDCDCBBBABA,AAAABBCCDDD,AABBCDDDCBB,AAABCCDDCBB,DDDDCCBAAAA,ABACCACBDCD,DDCCBCCBBAA
284,DDDCBAABCCA,DDDCCCAABAA,AAAABBCDDDD,DCDDDCCABAA,AAAABBCDDDD,DDDDCCBAAAA,DDBBBAAABDD,AABDDCDDBBA
285,AAACDDDCCBB,AABCDDDCCCB,CCDDDCCBAAA,DBAAABBCCDD,AAAABCCDDDD,DDDDCCBBAAA,AACCCDDAACD,DDDDCBAAABB
286,AABCDDDDCBA,DDDCCBBAAAA,AAAABBCDDDD,DDDDCCBBAAA,BBBBAABBDDD,CCCDDCCBAAA,DDCBAAAABCD,AAAABCCDDDD
287,DDDDBBBBBAA,ABBBBACBCDD,AAABCCCCDDD,AAABBCCCDDD,DDBAAAABCCD,DCCDDCBBAAA,DDDDCBBAAAA,BAAAACCCDDD
288,DDDCCBAAABB,CBAAAABCDDD,DDDDCBBCBAA,AAABBCCDDDD,CDDDDCBBAAA,CCBAAAABDDD,AAABBBCDDDD,DDDCCCCBAAA
289,BBBBCCBAADD,DCBBAAABCDD,DDDCBAAAABC,CDDCBAAABCC,AABCBBCDDCC,CCDDDCBAAAA,BABCCDDDCAA,AAABCCDDDCB
290,BBCBBCBAADD,DDCCCCBBAAA,AABCDDDCCCC,CDDDCCBBAAA,AAAABDDDCCD,DDDDCBAAAAB,BBACDCAABDD,BAAABCCCDDD
291,AAABCCBDDDC,BBCDDDDCBAA,ABCDDDCCBAA,BAABCCCCDDD,AAAABBCDDDD,DDDCDCBBAAA,DDAABCCABCD,CCAAABDDDBB
292,CDDCCCCBAAA,DCCCCBAABBD,AAABBBCCDDD,AABBBBBBDDD,DCBAAABCCCD,CCDDCCCBBAA,DDDCDBBBAAA,AAAABBCCDDD
293,ACDDDCCBBAA,DDDCCBBAAAA,BBABBABBCDD,CCDDDDCBAAA,AABDDDCBBBC,DDDDDCCBAAA,DDDCBBBAAAB,AAAABBCDDDD
294,DDDCBBABBAA,DDDCBBAAAAA,AAABBCCCDDD,BCCCDDBBBAA,CBAAAABCDDD,DDDCCCBBBAA,DDDCCCAAAAA,AAAAABDDDDD
295,DDDCBAABABA,AACCBCCCCDD,BCCCDDDCBBA,DDDCAAAABCC,BCDDDCCBAAA,AAAABBCDDDD,BBDDDDCBAAA,DDDCBBBAAAA
296,ABADDBABDDB,AABCDDDCBBA,AAAABCCDDDD,DDDCBBBAAAB,AAAABCDDDDD,DDDCCBBBBAA,AAAABCCDDDC,BAAABBCDDDC
297,DDDDDCBBAAA,BAAAABCCDDD,DDDCCDBAAAA,CCDCDDCCBAA,BCDDDCBAAAA,DDDDCCAAAAB,AABAAABDDDD,AAAAABCCDDD
298,DDDDCBBBAAA,AAABBBCCCDD,DDCCDDCBAAA,DDDCBBAAAAB,AAACDDDDCCB,DDDCCBBAAAA,AAAABCCDDDD,CCAABBBDBDD
299,BDDCCAACAAB,DBAABDDCCBB,DDDDCBBAAAA,AAAAABCCDDD,CCDDDDCBAAA,BAAAABBCDDD,AABBCDDDCCB,DAAACCCBCDC
300,DDDCBABBBAA,AAAABCBCCDD,AAAABCCCDDD,BBDDDDCBBAA,DCAABBBBDDD,DDDDDCBBAAA,AADDDDCACCB,ABABBACCCDD
301,ABBACDCBACD,DDDCCBAAABC,DDDCCBAAABC,DDDCCBAAABB,AAAABCDDDDD,DDDDCBBAAAA,BBAAABBCDDD,DBAAABCDDCA
