,0,1,2,3,4
356,DCABBAB,DDDCBAA,CDDBAAB,ACDDAAC,AABBCCD
357,BABACDD,DCDCBAA,CDDDBAA,ABBCDBC,DDDBABA
358,AACCDDD,DDCBAAB,AABCDDC,DCBAACD,BCCDCBA
359,CADDAAC,ABACDDD,DDCBAAB,ACDABDB,ADBACCC
360,DDCBAAB,AABCDDD,DDCBABA,DDCAABA,AAACDDD
361,CAABCDD,BBCBBCD,CBBADDC,DDCCAAA,CDCBAAD
362,DBBDCAB,DCDBACA,BCACADD,DCDAABC,DCCACCA
363,DDCBAAA,ABDDCBA,AABCDDC,DBAACCD,BBAABDD
364,DDCBAAB,AABCCDD,DDCBABA,CCDDCAA,DCAABAD
365,CCCDBAA,AAABCDD,DDDBAAB,DDDCBAA,AAACDDC
366,AADCBDC,BCDDAAB,ABBCDCB,CCDAACD,ABDBCCB
367,DDCBCBA,AABCCDD,DDDBAAB,DDCBABA,BBBCCDB
368,AAAACDD,CBDCBAA,ACDDCAA,AABCDDD,CDDDBAA
369,DBACACC,DDDCAAA,AABDDCB,BAABCDD,DBAABCD
370,CDDCBAA,DCAABCD,ABCDDBA,ACDDCAA,BAABDDD
371,DBAABCC,CCDCCBA,AACDDCB,AABCDDD,CDCBAAD
372,DDAAABC,AABBCDD,CCAACDC,DDCBAAA,CCCCAAC
373,DCBBABB,AABBCDD,DDCABCA,DDDCAAA,DDBBAAD
374,BDDDBAA,AAABDDD,DDBAAAC,DDDCBAA,AABCDDD
375,CBDCABC,AADCACD,BBCAADD,DCCCCCA,CACCCDA
376,BAABCDD,DDDCBAA,BCDDBAA,ABCCCDD,DDCBAAB
377,BCDCCAC,BAAACDD,DBACDBA,CCAAADD,AACBCDC
378,DDDCAAA,BAABCDD,DBBDDBA,DDCBAAA,AAABCDD
379,BAACCDD,CBAABDD,ABCBACD,DDDCBAA,CCBDDAA
380,BDDCAAA,CDBAACD,DDBCBAC,DDCAABD,DBAABCD
381,ADDCBAB,DDCAABC,AAAADDD,DDCBAAB,BAAACDD
382,AACCDCC,DDCCBAA,AABCDDC,CBAACDD,CCDDCBA
383,AAACDDC,DDCCBAA,BCDDBAA,AABCCDD,CDDDBAA
384,BBCDCBA,AAAACDD,CDDAAAC,DDDCBAA,AABBDCD
385,DBCDCBA,AAABCDD,CDCAABC,DDDBBAA,BAABCDD
386,ABCCDCC,DDDCBAA,ABCDDCB,AAABCDD,DDCCCBA
387,DDCBBAA,AAABCDD,DCAACCC,DDDCBAA,AAABCDD
388,AABDDCD,DDCAAAC,AABDDCB,DCAAACD,BBCDDCA
389,CDDABAB,CDDBAAB,AABDDCB,DCAABCD,ABACCDD
390,DCAABCC,ABDDCCA,BACDDBA,AABCDDD,DDCBAAD
391,CCDDBBA,AAABDDD,BBCAACD,DDDCBAA,AAACDDD
392,CCCBADC,AAACDCD,DCBBAAB,AACDBDD,BBDCADC
393,ADDDBAA,AAABCDD,DCAABCD,DDDCBAA,AABCDDD
394,DCAABBB,DDDCBAA,BCDDBAA,AACDDCB,CAACCBD
395,DDDCAAA,AAACDDD,DDBAACC,DDCCBAA,AAABCDD
396,DBAABCD,BCDDCAA,CAAACDD,AABCDDC,DDBAAAD
397,CDDCBAA,DDCAABC,ABDDCAA,ABBDDBB,BAAACDD
398,BBBDCAB,DDCAABC,AABCDDC,CCDAABD,DBABDBB
399,AABDCBD,DBACCBA,AABBDDD,DCCBABD,CADDABB
400,CDCCBAC,BADDCBC,DDBAACC,BDDCAAB,AACABDD
401,AACCDDD,DDCBAAB,BCDDBAA,CAAACDD,CCCCCBA
402,DDDCAAA,AAABCDD,DDCAABC,CDDDBAA,AAABCDD
403,DCAABCC,BBAABDD,ACDDABD,DDDCBAA,AABCDBD
404,CCADCAC,DAADCBC,DABACCD,BDDBDBA,DAADACC
405,ABCADDB,ABDCBCD,CDDDBAA,BBCDAAD,DDAACCA
406,DDCCABA,ABBCDDD,DCDBAAC,CCCCCCA,BCABCDD
407,CAAABDD,CCDDCAA,CAACDCB,AABCDDD,DDDCAAA
408,ABDBADC,AADCBCD,BCDDCAA,CCBBDDA,ADDABDB
409,ABDCDBA,DDBABBB,AABCDDB,DDBBDCA,CBDBCCA
410,DDDCAAA,AABBCDD,BBAACDD,DDCBAAA,AACDCBC
411,DCBBBAB,BCDDCBA,BCDCAAB,BDDDBAA,BABCCBD
412,BDDDBAA,AAABCDD,DDBAAAC,DDDCBAA,AABCDDD
413,BDCDBCA,ADBADDB,BCCABDA,CCBDBAC,BADBBDD
414,ADDDBAA,AAABCDD,DCBAABD,DDDCBAA,AABCDDD
415,DBACCCC,AACDDDB,CBAABDD,DBAABCC,CDCCBAB
416,BAADDCC,CCDDCAA,ABCDDBA,AAACDDD,BBCDBAC
417,BDDDBAA,DDCAAAB,AABDDCB,CCCDCAA,BAAACDD
418,CDDBAAB,BDDBABC,ABCDDBA,DCAACDB,CABACCD
419,BCDCCCA,ADBCACC,ABAADDD,DDDCBAA,BABACCD
420,DCDCBAA,DDBAABD,BCDDBAA,AACDCDB,BAABDDD
421,AABBCDD,DDCBAAA,AAABDDD,DDCAABC,DDDCBAA
422,CDDCBAA,AABCDDD,DDDBAAB,CDDAABD,CAADBDD
423,CDDCBAA,DCCBAAC,AACDDBB,CDCBCBA,BBAABDD
424,AACCDDC,DDDCBAA,AABBBDD,DDDCAAA,ABCDDCA
425,ABBCDAC,DABDBBC,CABADBD,CBCDBAC,CACDABD
426,BBDDBAC,DAABDCB,AACDDCA,BCBADDA,ABDDBCB
427,BAABDDD,DDDCAAA,BCDDBAA,AABCDDD,CDDCBAA
428,CBCDCAA,AAABCDD,DDDBAAA,CCCCCAA,BABACDD
429,AABCDCD,AABCDDD,DDCBAAB,AABCDDD,CDCDCAA
430,AAACDDD,DDDCAAA,AABDDCB,CBAACDD,CCDDCAA
431,ABCCBCC,DDBAACD,ACDDCAA,CBAABDD,DBBBBCD
432,CDDCBAA,CCBABDD,BBCDDBA,AABDCDB,BAAACDD
433,BABACDD,CCADDBA,DAACDCA,ABCCDCC,CDDCAAA
434,CCCADCA,CDABDBB,DBAADCC,BCCBBDA,ADBACDC
435,AACDCCC,DDBAABC,AAABDDD,DDCAAAB,ACCDDCA
436,CDDCCAA,DCAABCD,BAACDDB,CDDCBCA,BCDACCC
437,AAABDDD,BDDCCAA,BCDDCAA,AABCDDC,DCDDBAA
438,DBBBBBB,AABBCDD,CDCACCA,DDBAAAB,DDBBCAA
439,CDCBAAC,DDCAAAC,ACCDCAA,DCBAABD,DBBABDD
440,BDDDBAA,AAABCDD,DDBAABD,DDDCBAA,AAACDDD
441,DCBBABB,AABCCDD,DDCBBBA,DDCABBB,DCCCBAC
442,DBBBBBB,DCBAACD,BDDBABC,DDDCBAA,ABCCBCD
443,DDDCBAA,AAACCDD,CDBAACD,DDDCBAA,AAABCDD
444,DDCCAAA,AABCCDD,BBAABDD,DDDCBAA,AACCDBD
445,CCCADCA,CCACDBC,DBDBAAC,BBDCACC,ACDBCDA
446,ABCCCCD,DDBAABC,ABABDCD,DDCAABD,DDCCBBA
447,CDDCAAA,BCCBACD,BACDDBA,CCBABCD,AAABCDD
448,DDCCBAA,CDDCBAA,AAABDDC,DDAAABD,AABCCDD
449,ABCDCCC,DCBAACD,DDCDAAA,DDCAABD,BCCDCBA
450,BDDDBAA,AAABDDD,DDBAAAC,DDDCBAA,AABCDDD
451,DCAABCC,CDDDCAA,ACDDCBA,AABCDDD,DDBAAAC
452,DBBDCBA,AAAACDD,DDDBAAB,DDDCBAA,AABCDCD
453,CDDCAAA,AABCCDD,DDDCBAA,AABCDCD,BABACDD
454,BDDBBBB,AAACDDD,DBACDBA,DCBABAD,AABDBDD
455,DDDCBAA,AAABCDD,DDDBAAB,DDDCBAA,ABBBCCD
456,BDDDBAA,AAABDDD,DDBAABD,DDDCBAA,AABCDDD
457,DCAABCB,AAABCDD,CDDCAAB,DDDCBAA,CCBBABD
458,AABCCDD,DDBAABC,ABACDBD,DDCAABD,CDCCCAA
459,AAABDDD,CDDCBAA,ABCDDCB,BAABCDD,CDDDBAA
460,CADCCCA,BCAABDD,DCDBAAB,CCBAADD,BDCDDAA
461,BAAACDD,BBDDBAA,BABDDCA,ABBCDCC,DDCABBA
462,BAACDDD,DDDCAAB,BCDDBAA,AAACDDD,CBBDDAA
463,DBCDACB,BABBCDC,DDBBAAB,CBCDCAA,ADCADCA
464,DCBBBBB,AABDDDC,CBAACDD,CAACCCD,DABCAAD
465,BABABDD,DCDDBAA,CDDCBAA,AABCDCC,DDDBAAB
466,AABDDDD,DDCBAAB,ABCDDCB,CBAABCD,CCCDCBA
467,ABDDCBA,BABABDD,CDDBAAA,DDCBBAA,AAACDDC
468,DDCBAAB,AABBCDD,DBBAACD,DDDCBAA,BAAACDD
469,DDCBAAA,AAABCDD,DCCDBAC,DDCBAAA,AAABCDD
470,BDDDBAA,AAACDDD,DDBAABC,DDDCBAA,AABCDDD
471,AAABDDD,CDDCBAA,ABCDDBA,AAACCDD,CDDDBAA
472,DCAAACC,CCDDCAA,ABCDDBA,AACCCDD,DDCBAAC
473,ABCCADD,BACDCCD,BAAACDD,DDCCAAC,DBACDAB
474,CDDCBAA,DCBACDB,BBBAADD,DDCAAAB,ACCADCD
475,ABBDDCB,BAABCDD,BCDBAAB,DDDCBAA,ABBCDCA
476,DDBBAAA,AABBCDD,CDDBAAB,DDDCBAA,CBBBBBD
477,DDCCBAA,AADCDBB,AABDDCA,DCAAACD,AABBCDD
478,DDCBAAA,AABCDDD,DDCAAAD,DDDCBAA,AABBCDD
479,BDDDBAA,AAABDDD,DDBAAAD,DDDCBAA,AABCDDD
480,DCBBABB,AAACDDD,DCBAACD,DDCBAAB,BCCDCBB
481,DCABBCC,BAAACDD,CDDBAAB,DDDCBAA,BCCDBAC
482,DBABCCB,DDCCBAA,ACDDCAA,ABCDDBA,ABBDDAC
483,DCBBBBA,AABDDDB,AABCDDC,BAABCDD,DBCCCAC
484,AAABCDD,DDCAAAC,BCDDBAA,CBAABDD,DDCBBAA
485,CAAACDD,DDCCCAA,AABCDDC,AAACDDD,DDCBAAB
486,DDDCBBA,BADDCCB,BBAACDD,CCDAACC,BAACCDD
487,CCDDBAA,CCAABCD,ABDDCAA,ACDDCAA,BAAACDD
488,BDDCBAA,CCDDCAA,BAABDDD,DDDBBAA,AAABCDD
489,DDCCAAA,AABCDDD,CAABDCC,DDCBBAA,AAABCDD
490,DDBBBBA,AABCCDD,DDBABBA,DDCBAAA,BABDCCB
491,ACCDBBC,DDDAABA,AAACDDC,DDBAABC,AAABDDD
492,DDCBAAA,AABCDDD,DDCAABB,DDDCAAA,AABCDDC
493,AAABDDD,DDDCBAA,AABBCDD,DDBAACC,DCDDBAA
494,DDCBAAA,AAABCDD,DCAAACD,CDDCBAA,BAAACDD
495,CAACCDD,AAACDDD,CDDCBAA,DDCAABB,CCDDBAA
496,ABBDDCB,DDCAABD,CDDDBAA,BAABCDD,CCCDDBA
497,CCDDBAA,BBBABDD,ABACDBD,DDCBBAA,AAABDDD
498,BBDBADD,BAADDCC,BDDDBAA,BCDCABC,AADDACC
499,DDDCAAA,CDCAABD,BCCDCAA,CBAABDD,DCAAACD
