,0,1,2,3,4,5,6,7
292,EEDCA,FDBBD,ABCEF,ACBDF,FBBCE,EEECA,FECBA,ABCEF
293,CFECA,FECBA,CBBDF,DEEBA,AEFCD,EEDCA,FDCAB,ABCEF
294,FEBCA,FECBB,ABCEF,DDFCA,DABEF,FEDCA,FDCAB,BACFE
295,FEBBB,ADDEE,CEEDA,FDABD,DFEBA,ABCEF,CFFBA,FECBB
296,BDCDD,ADFEB,ABDFF,FDBBB,ABEEF,FECCA,AADFE,BACFF
297,EFDBA,BACEF,EEEAA,EEECA,CFEBA,FFDAB,BBBEF,BBCEF
298,FFCBA,ABCDF,FDEBA,FEBAB,ACFEC,FECAA,AADEF,DABDF
299,EEBCB,DAFEB,FECBA,BACEF,DFEBA,BACDF,ADEED,DAECE
300,FDBCA,BBCEF,ABCEF,CFECA,DACDF,EEDBA,BFEBC,BBCDF
301,BBEBF,FECAC,FEBAC,FEBAB,ABEFE,FECBA,CABEF,DACFC
302,FECBA,ABCEF,ABDEF,FECBA,BEFDA,ACEFD,FECCA,CBADF
303,ADEEC,FECBA,ABDEF,EEDBA,BBADF,EEECA,FBBBE,ABDEF
304,DCFEA,BFECA,ACEED,FABCE,CFECA,AACEF,FCABF,EFABD
305,FDBBC,AEECD,DEECA,DABDF,EFDBA,BABEF,ABDFC,EEEBA
306,BAEED,DADFB,AFEBD,FDACC,CEAFC,BFDAD,FBADE,ABEFC
307,DDEAD,FBADE,DABCF,DDECB,FADCC,DFCAB,FCACE,CCFEA
308,FEABD,ADEDD,BBBDF,ABDEF,EAAEF,FEDCA,FCBBC,ACFEB
309,FEBBB,BEDAF,ABDEF,BEEEA,ABEED,FECBA,BACEF,FECBA
310,FCCBC,AEFCD,BFFBA,DABEF,FFDBA,ABDEF,FEACB,FECAB
311,DACFC,BFFBB,FEABE,DCEEA,ACBFE,DBAFE,DDFCA,EEABE
312,DFEBA,BADEE,CEFCA,EFDBA,BFECA,FEBAB,AACEF,ABCEF
313,ACCFF,DCFDA,ADFED,ABCEF,DFCCA,DCEEA,ABEFE,ABEFB
314,BBBFE,AECEE,FECBA,ABDEF,EFCBA,DBBBF,ACDEE,FEBBB
315,AFECB,DEEBA,CFEBB,EFDBA,ABEFE,DBBBF,DEECA,ABDFD
316,EFDCA,ABCFE,ABDFE,FBADD,DABDF,EEABF,FDABD,EBADF
317,BEEEA,FDEBA,AADEF,CACEF,FCABD,DBAEF,AADDF,CACFE
318,FEDBA,FCACC,ABCEF,EEEBA,EDACF,EFEBA,FDCBB,ABDEF
319,ABDFF,EDCCA,FECBA,ABDEF,EFCBA,FECAB,ABDEF,ACEFC
320,FDBBB,ACEEE,CFDAD,BEEEA,CACEF,FEDAB,DCEDA,FEDBA
321,AEEDB,CAFDD,CABFF,CEFCA,CFDAD,CEFDA,DCDEA,ECADE
322,FFCBA,FECBB,ABCEF,DEEBA,EEBAE,EEEBA,FDDCA,ABCEF
323,CFDCA,FBCBD,BCFDA,FECAA,ACFED,EEDCA,BACEF,ABCEF
324,ABDFE,FCACD,EFCBA,AADEF,AEFDB,ECABF,ACDFD,DBBFC
325,DFEAB,DDBFB,EFDBA,EDABF,DBBBF,EEAAD,FEBBB,ABDFE
326,ABDEF,DCDDB,FECBA,ABDEF,FECBA,ABCEF,ACCFE,EEDDA
327,ACBDF,FBAED,DACFE,BFFBB,ABEEE,FEDCA,ADFEA,BEFCA
328,ABCEF,ABDFE,FECAA,ABDEF,EFDBA,FECAC,ABDEE,FEDBA
329,FECBA,EABCF,ABCEF,EEECA,BAFED,FCDCA,FEBBB,ABCEF
330,CACEE,FEBBB,ABCEF,BBCFE,EAADF,DEECA,EEEAA,ABBEF
331,ADFEC,FECBA,ABDEF,FEDBA,CCADF,EEECA,FBABE,ABDEF
332,FDABC,ACEDE,DEEDA,FCABD,ADFDB,AADEF,FEBBB,BACFE
333,FEBBB,ABCEF,BFEBB,FEABC,CFFCA,BACEF,FFDBA,FDBBB
334,ACDEF,BBEFB,FEBAC,ACEEE,EFBBB,FEDBA,ABDEF,FEDBA
335,CFEDA,FBAED,BFDBB,BEFCA,ABFED,BDFEA,EFCAC,ACBEF
336,FCEBB,BFDDB,CFDCA,FDBAC,DFEBA,ABEEE,DFDAC,EFDBA
337,FCBBC,ABDEF,EEECA,EBACF,FFDBA,ABCEF,EFEBA,FCABD
338,FECBA,BCDCF,BBBEF,BEEDA,FEBBC,BEFDA,FDCBA,BBBEF
339,ABDEF,ADEFB,FEDBA,ABDEF,CFEBA,FECAB,ABCEF,ADDFB
340,BBDBF,CFDDA,FEDBA,ABDEF,CFEBA,ECABF,ADFEB,EEECA
341,FECBA,ABEDF,ABDEF,DFDCA,EDECA,BBBEF,FEBBB,CBBEF
342,BBBDF,EBCAF,FECCA,BACEF,BEFCA,ECACF,BBDFB,DEFCA
343,ABDFF,EBAED,FEDBA,ABDEF,ACFED,FECAB,ABEEF,CBCFC
344,FECCA,ACCEF,EEEBA,AACEF,FECBA,ABCEF,DEEBA,CAEDE
345,AEFCC,CADFE,EFDAA,DFEBA,ABEFE,ABDFE,FCCBD,DDADE
346,ADEEC,FECBA,ABCEF,FEDBA,ABBDF,EEECA,FBABE,ABDEF
347,EDADD,FDDBA,BBCEF,EDBCC,BACEF,EEEBA,FEBAB,ABCEF
348,DEDAD,DADFD,BABEF,CABEF,FDBAC,FEABB,EFAAE,DABFD
349,ADEEC,EBAEE,ABFED,FEBBB,BBCEF,EBEEA,FDDAB,AAEDF
350,ABDEF,EBAEE,FEDBA,ABDEF,FECBA,BACDF,ABDFE,BAEFC
351,FEBAB,BDECD,ABDFE,EEECA,ACFEB,ABCEF,FEBBB,FDCAB
352,FDBBB,ACCEF,ABCEF,CDFEA,DDFCA,FEDBA,FEDAA,BBBEE
353,CEDEA,FCACE,ABCEF,DBCFB,EABDF,BBEEB,FEABD,EBAEE
354,FEACC,FEDAA,ABCEF,ACBEF,EABCF,EEECA,FDBBB,BADFE
355,FCADC,FECAC,ADEEC,FEBAC,ACFEC,FCABE,ABCEF,ABDFE
356,FEBAB,BAEDE,EEDCA,ABDEF,FCABE,ABEEE,ACFED,ABCFF
357,DBDEB,AEEDC,EEDCA,ABDEF,FECBA,ACCEF,FABEC,FECAB
358,ABDEF,EDECA,FEDBA,ABDEF,AFECB,FEDBA,ABDEF,CEEEA
359,CAEEE,BAEFD,CADEF,DFBDA,EBAEE,BDFDA,DFDAC,FBADE
360,FECBA,ABCEF,ABDEF,EEDCA,FDDDA,EEEBA,CDEBD,ABDEF
361,FBACD,ABBFF,CECBE,BDECD,BBFDC,FECBA,EDDAD,FECBB
362,EBADF,DAAEF,DFCAE,EAEEB,DBBFE,EDFCA,ADEEC,ECADF
363,EFDBA,ABCEF,CEEDA,EDACF,AEFDB,FDBAC,DEEBA,CABDF
364,FECBA,ABECF,ACDEF,BDDEB,FAECB,BBCFE,FECBA,FBCCB
365,CCBFD,FDCBB,ABCEF,ACDFE,FBBCD,EEEBA,FEBAB,ABDFE
366,ABDFD,CFECA,EFDBA,ABDEF,BFECA,DDEEA,BEFCA,DFABE
367,DECBC,FDACD,ACDEF,ACEED,FBBBE,FEECA,BFECB,ABDDF
368,CCEAE,AFDEA,DFDBA,ABDEF,FECBA,ABDFE,DDFAB,EEEBA
369,FEABD,ACBEF,FEDBA,ABDEF,CFEBA,FBABF,ABDFE,CBCBF
370,ADFEB,FECBA,EBADF,BCBDF,EFCBA,ABDEF,FDDBA,BACEF
371,FEABC,ABDEF,FEBBB,FCABD,DFEBA,AACEF,DEECA,FECBA
372,FEBBB,ACDDF,ABDEF,EEDDA,ABEFD,FEDBA,CBCED,EEEBA
373,FEBBB,ADCDF,ABCEF,BFDDA,DCEFA,FDDBA,EEEBA,FEDBA
374,ADEEC,FECBA,ABCEF,EEDBA,BCADF,EEECA,FCABD,ABDEF
375,DAFEB,ACFDB,BFDAC,FDABD,BADEF,FBECB,FECDA,BCCDF
376,FBAED,ABCEF,FEDBA,ABDEF,FECBA,ACDEE,ACEFB,FECCA
377,ADEBE,EAEDD,BACEF,EFDAA,DFDAB,FECBA,CEFCA,AEBDF
378,EEDCA,FCCBB,ABCEF,EFDAB,EFDBA,DFEBA,DEEDA,ABCEF
379,DBBDF,CFECA,CABEF,ACCDF,DABEF,EEECA,FECBA,CBEFB
380,AEFDB,CACCF,FCABE,ADEEC,CFABF,FEDBA,ABEEE,EABDF
381,ADEED,BACEF,FEBAC,ACEED,ABEEF,EEDCA,ABDFE,BBCEF
382,ABDEF,FDDBA,FDEBA,ABDEF,AFECB,FEBAC,ABDEF,DFECA
383,BBCCF,FBADD,EDECA,ABDEF,FECBA,AACEF,BCFDB,EEECA
384,BACFF,FECAA,BBBDF,ABCEF,EABDF,EEEBA,FEDAA,BBCFE
385,DBBDF,FEBBB,ABCEF,BCCFC,CABEF,EEDCA,FEDBA,ABCEF
386,ABDFE,EBBDE,FEDBA,CACEF,DFDBA,CABDF,ACEEE,FEDBA
387,EFDBA,FDBBB,ABCEF,EEECA,ACFED,EEDCA,FDBBC,ABCEF
388,ABCEF,CADFD,FEBAB,ABDEF,CFDBA,FECAA,ABEEE,ACEFC
389,BEEDA,DCEBD,FECAB,ABCEF,CFDCA,FECAA,BEFCB,BAFCE
390,FECAB,AEECE,AFEDB,FEBAC,EFDBA,ABCEF,FEDBA,FECBA
391,ABEFC,FFCAA,ABCEF,ABDEF,BACEF,EEEDA,FDCBB,ABDEF
392,DCEDA,ADBEF,AADFE,DFEBA,FDADC,BACFF,BEFCA,CFEAC
393,ADEED,FECBA,ABCEF,EEECA,ABCEF,EEECA,FDBBC,ABDEF
394,FEBBB,DDAED,EFDBA,BACEF,FECBB,ABDEF,FECBA,ABDFE
395,FECCA,FBBAF,ABDEF,EEDCA,BAEEE,EEDCA,FECBB,ABCEF
396,FEABC,ABDEF,DDFCA,FEDAA,ABEFD,AADEF,EFDBA,FDBBB
397,BEECA,FCDCA,FEBAC,ABDEF,FFCAB,ABBDF,FDEBA,BBBDF
398,BBAEF,DABEF,FDBAC,FEBAC,AEFDB,DDFDA,ABDFE,BADFE
399,BBBFF,BAFEC,BAEFD,ABDEF,ACFED,EEDDA,ACFFB,BEFBB
400,CEEAE,DBFEA,AEFDB,ADFEB,BACFE,ADFEB,BADFD,CEBBF
401,ABDEF,EEDCA,FEDBA,ABDEF,FECBA,FDABD,ABCEF,EECDA
402,EEDBA,FDCBB,ABCEF,BCDFB,DABDF,BDFEA,FDCBA,ABCEF
403,FEABB,ACEDD,CBBDF,ABDEF,FBACE,EEECA,FDCBB,BBEFC
404,DDABF,CACFD,ABFEC,CFDAB,CAFCE,BDFDA,FCADE,ACFBC
405,ABFCD,FEDBA,DFDAB,ACBEF,FDBBB,BACFF,AACEF,EAAEF
406,EEDCA,BFEAC,AACFF,EFCAC,FBADF,EDCEA,FEBAD,CACFE
407,FDBBB,ACDEF,DEECA,FECAB,BFFCA,ABDEF,AEFDA,FEDBA
408,BCDFB,CFEBA,CFCAD,BBBDF,FECBA,DFCAD,FEBAC,FEABE
409,ABEDF,EBACF,FCADD,ABDEF,BFECA,FFCAB,FEADB,CFBBE
410,DDCEA,BDCCF,ACDEF,BEEDA,AAEFE,FEDBA,FDCBA,ADFDB
411,FEBBB,BADDF,BFECA,CABDF,FDABD,ADEEC,FECBA,ACEFC
412,ADEEC,FECBA,ABCEF,EEDCA,BCADF,EEECA,FCBBD,ABCEF
413,BCDFC,DFBAE,EABDF,BBDEE,BDEEB,DDBBF,DBEEA,BFBBF
414,ADEED,FEDBA,ABCEF,EFDCA,BCBDF,DEECA,FDBBC,ABDEF
415,FDBAE,CBBCF,ACEDE,FEDBA,ABDFE,FEBBB,ACCEF,FEBBC
416,DBADF,FCABD,EEECA,BACEF,EFDBA,CABEF,DFDAA,BEFDA
417,ACDFD,FDBBB,FEBBB,ABDDF,CFEBA,BCBCF,FDCAB,BBBEF
418,CEEDA,BADDF,FEBBB,ABDEF,EFCBA,FEBAC,EFBCB,BDAFE
419,BDDFA,EEAAE,ECDAC,DADFC,ABFEE,EEEBA,EAADE,AEBDF
420,DBEDB,FECBA,FCABD,ABCEF,FEBAB,ABDFF,DFDBA,BADEF
421,ACCEF,ABDFF,FECBA,ACDEF,ACEEE,FEDBA,ABDEF,FEDBA
422,CEEEA,FDDAB,ABDEF,ECADE,FABDE,EDECA,BDEFA,ACFDE
423,BEFDB,FEDCA,FFCBA,ACCCF,EFDAB,CFFBB,FECBA,CBBDF
424,ABDEF,FCBCB,FEDBA,FBBCE,ABCEF,FEDCA,EABDF,ACEED
425,BBEBF,EACFC,ADFCB,CFDAB,BAECF,CBAFE,DBEFA,BEFAB
426,BBCFE,BAEFD,BACFE,CBBDF,DFEBA,EEEAC,EFDAB,CFFAB
427,EDACF,CDEDA,FEDBA,ABDEF,FECBA,BACEF,BCCEE,EFDCA
428,CBBEF,FDDBA,ABCEF,BCCFC,FCBBC,CEECB,FECBB,BCBDF
429,ABDCF,EDECA,ABDEF,FFDBA,FCBAE,ABDFF,DEFBA,EEFCA
430,BBAEF,FDABC,FEDBA,ABDEF,CFEBA,FEBAE,ACEEE,DEEDA
431,ACCEF,AEECC,FDABD,ABDEF,FFCBA,FECAB,ACEEC,DBCDD
432,BCFDA,FDDBA,ECADE,BCCBF,EFCBA,BBBEF,DFDAC,BCBEF
433,FBECB,ACFDC,DAEFC,EEEBA,CFFCA,ABEDF,FDADC,EFDBA
434,DCFBB,FDABE,DACFD,DEEBA,ACFCE,BCFCB,EFCAB,FBADE
435,ABDFE,DCDEA,FDABD,ACEEE,AEDDE,FEDBA,ABCEF,BBFDD
436,ADEBE,DAAEF,EBACF,EFDAB,AEFDB,BEEEA,EEABE,EDACE
437,CCCBF,FECBB,FDCBA,ABDEF,FECBA,ABDFF,DFCAC,EFEBA
438,FDBCB,BBCDF,ACCEF,ADDED,DBFEA,FEDBA,ABDEF,FBCDB
439,CFDCA,BACDF,FECAB,ABDEE,FFCBA,FEDBA,ABDEF,BDAEF
440,ADEEC,FEDBA,ABCEF,EFECA,BBBDF,DEEDA,FDBBB,ABCEF
441,FDBCB,BBDDF,ABDEF,CEFCA,EEECA,FEDBA,CDBDD,DDECA
442,FDBCB,FCEBB,FEABE,ABDEF,EABDF,EEDBA,FDCAC,BDEBD
443,EEDCA,FECBA,AADEF,CCCFA,BACEF,DEDDA,FECBA,ABCEF
444,EEBDA,CEDCC,ABDEF,DDFCB,AAEFE,FEDBA,FDBAD,ADEEC
445,DCFBB,FCABF,BADFD,BFDAD,EDAAF,CBEFB,BEFBB,EEABF
446,ACDFE,BBDFB,FDABE,ACEEE,ADDDF,FEDBA,ABDEF,FEBCA
447,CFFCA,EDDBB,EEDAB,DDCAF,EFDBA,EEEBA,ACBFE,ABDDF
448,EFBCB,EBACF,FFCBA,FECAB,ACFEC,FECAA,ABEFD,ACDDF
449,ACEEE,FEDCA,FCABE,ADEED,FEBBC,FEDBA,ABDEF,DDEDA
450,ADFEC,FECBA,ABCEF,FEDBA,BCADF,EEECA,FCABE,ABCEF
451,FEBBB,ABCDF,EEECA,AACEF,FECBA,ABDEF,EFCBB,FCCBB
452,FCADD,FECAB,BBBEF,ACEFD,FBBBD,EEECA,FDCBA,ABCFE
453,BEFDA,DACDE,ABDCF,FDBBB,FECAB,CACDF,EBCFA,CDADF
454,BDDFA,EDEDA,ABEEE,EFEBA,DFDBB,FECBA,DDFDA,ACFCE
455,EDDEA,FEDBA,ABCEF,BCCFD,FAADF,EEDDA,FECAB,CACDF
456,ADEEC,FECBA,ABDEF,EEDBA,BCBDF,EEECA,FBABE,ABDEF
457,FEBBB,AEDDD,ABCEF,ACCDF,FCBBC,EFDBA,FECBB,ECEAC
458,ABDEF,ACEFC,FDBAC,ACEEE,AFBBD,FEDBA,ABDEF,FDDDA
459,BBDBF,DFCCA,FEDBA,ABDEF,EFDBA,ECACF,ACFED,EEFBA
460,DACFD,CDBBF,DBACF,FDDAB,FACBE,FEDBA,ADEBE,DBEFA
461,FCCAD,CFCCB,CFECA,FEBAC,DFEBA,ACCEF,FCACC,FDABD
462,DCACF,FCCCA,FEDBA,ABDEF,FECBA,CBADF,FEDCA,ACFEB
463,EAEBE,ADBEF,ADCDF,EDFBA,ECACF,CBAEF,EBACF,EBAEE
464,FDBBB,DDEBC,ACEEF,FEDBA,ABEFE,FBACE,BBCFD,BFFBA
465,FDBEA,ACFDC,CFEBA,BACEF,FECAB,ACCEF,FBADC,FECAA
466,ABDEF,EDDDA,FFCBA,ABDEF,DFDBA,FECAB,ABEEF,DDEEA
467,ABDEE,FECCA,CBBDF,ABDEF,FBBCC,EEDAB,EEEAA,BBCEF
468,FECBA,BAEEE,ABBEF,CEDAD,ABCEF,FEDBA,FEBBB,BBBEF
469,FFCBA,ADEEC,ABCEF,CFEBB,FEAAD,FEDBA,FCBAE,ABCEF
470,AEFEB,FECBA,ABDEF,FEDBA,BBBDF,EEECA,FBACF,ABDEF
471,ABECF,EDCBC,FEBCA,ABDEF,EFDBA,CBAEF,ACFBE,EEEBA
472,FECBA,ACDEF,EEECA,FCABE,EFDBA,ABDEE,DEEDA,FECBA
473,BCBFD,BEFDA,AEEDD,DFEBA,ABEFE,FECBA,AADEF,BBEFB
474,AEFCC,DABFE,EBADF,EBBFB,BACFF,FDECA,CDFBB,ECAED
475,ACCEF,FEDBA,ABCDF,ABCEF,FBBCD,EEDCA,FDBBC,BADFD
476,FEBBA,CAFBD,ABCEF,ABCEF,FBADE,EEEDA,FDBBB,DBDCD
477,CFEAB,FACBE,AEDFC,DFCAE,CFEBA,FEBAB,ABDEF,ACCEF
478,FECBA,FDAAE,ABCEF,FEDBA,CBBBF,FEDCA,FDBBC,ABDEF
479,ADFEC,FECBA,ABCEF,EEDBA,BCBDF,EEECA,FBABE,ABDEF
480,FEBCA,ABDEF,AADEF,FEDBA,BBBFE,FEDBA,ABDEF,BEECC
481,FEACB,CEFBA,BBBEF,ABCFD,EBACF,EEECA,FDDBA,DEFCA
482,FCACB,CEADE,FEDCA,BACEF,FECBA,ACDEF,FDBBB,CAEFB
483,FDBAC,FEDBA,ABEEE,FEBAC,AEFDB,FBABE,ABDFD,DDEEA
484,ABCEF,ABDEE,FEBAB,ABDEF,FECBA,FECAB,ABEEE,FECBA
485,FCABD,ACDEE,FEDBA,FBACD,AEFDA,CABEF,ADEFA,FEDBA
486,DEDEA,DEACE,AFEDC,FCDCA,ABEFE,DDEDA,CEEEA,ABEDF
487,BAEED,FEDBA,EBADF,BBBDF,FFCBA,ABDEF,FCDBA,BBBEF
488,AEEEC,FCBBC,DEECA,EEECA,ABFED,EEEBA,FCABE,BBCDF
489,EFDBA,FDCBB,ABDEF,EEEBA,AEECC,FEDBA,FCACE,ABCEF
490,FEBCA,EFCAD,ABDEF,EFDCA,BCFDB,FEDBA,BADEE,ABEDD
491,ACCFE,CBBEF,FEBBB,FEDAA,AEFDB,FEDBA,ABDEF,ABCEF
492,FECBA,CBDBF,ABDEF,EEECA,DBAFD,DFEBA,ECBBF,ABDFE
493,ABECF,BFDEA,FEDBA,BACEF,ABEFE,FEDBA,ACDEE,EEECA
494,FFDBA,FEDBA,ABDEF,DEECA,BACEF,BCFFA,FEDBA,BABEF
495,FBADD,ACDEE,ABDEF,ABCEE,FEBCA,FEDBA,BBBFE,DEEBA
496,ADBEF,FEDBA,FEBAC,ABDEF,FEBBA,DCACF,ACFED,BDEFB
497,BCBFC,FDCBB,CCADF,ACEFD,AFCBF,FEDBA,FDCBA,ABCEF
498,BCFEA,AEFDA,ABEED,ABDEF,FEBBB,ABEFB,CEFCA,BFEAC
499,CFECA,BBBDF,FEBAB,ACDEE,FFBBB,FECAB,ACEED,FBACF
