,0,1,2,3,4,5,6,7,8,9
133,CCCCCBBAAA,ACCCCBBCAA,AAAABBBCCC,CCCCBBAAAB,CCCBAAAAAA,BBBCCBABBA,BBBBBBBBBA,ABBBBBBCCB,AAAAABBCCC,AAABBCCCCC
134,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,ACAAAABCCC,CBBBBCAACA,CCCBBBAAAC,AAAABBCCCC,CCCCCAAAAA,AAABBCCCCC
135,CCCCCBBAAA,BCCCCBBCAA,AAAABBBCCC,CCCCBBAAAA,BCBCBCBAAA,CCCAAAACCB,BCCCCAAABC,CCCCAAAAAA,AAAAABBCCC,AAABBCCCCC
136,CCCCCCBAAA,AACCCBBCCA,AAABBBCCCC,CCCCBBAAAA,ABBABBBCCC,BBBCCCCBBA,CCCBAAAAAA,CCCCAAAAAA,AAAAABBCCC,AAABBCCCCC
137,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBAAAAACCC,BCCBAABAAB,CBCCBCAAAA,CCBBBAAAAC,AAAABBCCCC,BBBBBBCCAA,AAABBCCCCC
138,AAAAAABCCC,CCCCCBBBAA,AAABBCCCCC,CCCCBBAAAA,BCCAAAABCB,CBABBCCABA,AAABBBCCBC,CCCCAAAAAA,AAAAABBCCC,AAABBCCCCC
139,CCCCCCBAAA,ABCCCBBBBB,CAAABBCCCC,AAACCCCBBC,CCCBBAAAAA,CCCBABBAAA,CCCBBCBAAA,AAAABBCCCC,CCCBAAAAAA,AAABBCCCCC
140,CCCCCCBAAA,AAAAAABCCC,BBCCCCBAAA,CCCBBBBBAA,ABBBBBBCCC,AAAABBCCCC,AAABBBBCCC,AAAABBCCCC,CBAAAABBCC,CCCCCCBAAA
141,CCCCCCBAAA,AAACCBBCCC,CCCAAABBBB,AAAACCCCCC,CCCBBBBAAA,ABBCCCBABA,CCCCCBAAAB,AAAABBCCCC,CCBAAAABBB,AAABBCCCCC
142,CCCCCCBBAA,BBBBBCCAAA,AAAABBCCCC,BBBBBAAACC,BAAABBBCCC,ABBACCCCBA,CBCCCAABBA,AAAAABBCCC,AAAAABBCCC,AAABBBCCCC
143,BBBBBBBABC,CCCCBBAAAA,AAAAABCCCC,CCCCBBAAAB,CCCBBAAAAA,CCCBCBAAAA,BBABBBBBBA,CCCAAAAAAA,AAAAABBCCC,AAABBCCCCC
144,CCCCCBBAAA,BCCCCBBBAA,AAAABBBBCC,CCCCBBAAAA,CCCBBAAAAA,CCCBBAAABB,ABBCBBAABC,CCCCCAAAAA,AAAAABBCCC,AAABBCCCCC
145,CCCCCBBBAA,CCCBAAAAAA,AAAABCCCCC,CCCCCBAAAA,CBABCABBAA,ABAAABCCCC,AAAAABBBCC,AAAAABBCCC,AAAAABBCCC,AAAABCCCCC
146,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BAAAAABCCC,AAAABBCCCC,AAAABBCCCC,AAABBBCCCC,BCCCCCBAAA,AAAAABBCCC,CCCAAAAAAA
147,CCCCCCBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCBBBAAAAB,CCBBBCCAAA,AAAAABBCCC,AAAAABBCCC,AAAAABBCCC,AABCCCCCCC
148,CCCCCBBBAA,CBBBBBAABB,AAAABCCCCC,CCCCCAAAAA,CCABBBBAAA,CCCAAAAABB,AAAAAAABCC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
149,CCCCCCBAAA,AAAACCCBBB,BBCBAABCCB,AAAAAACCCC,CCCCCBAAAA,CCCBBBBAAA,AAAAABCCCC,AAABBBCCCC,CCCCCAAAAA,AAABBCCCCC
150,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBBBCBAA,ACCBBBBBBB,AABCCABBBB,AAACCCCCBC,CBACCBBABA,AAAAABBCCC,AAAABCCCCC
151,CCCCCCBAAA,AAACCBBCCC,CCCAAAABBA,AAAAACCCCC,AAAABBCCCC,AAABBBCCCC,ABBCCCBAAB,CCCCBAAAAA,BBBBBBBCCA,AAABBCCCCC
152,CCCCCBBBAA,CCCCCBAAAA,AAAAACCCCC,BBBBBBBBCA,ABCBBABBBB,CAABBBBBBB,BACAACCCCA,AAAABABCCC,AAAAABBCCC,AABBBBCCCC
153,CCCCCBBBAA,CCCCABAAAA,AABBBCCCCC,CCCCCAAAAA,CCCCBBAAAA,ABCBACBCBB,CABCAACCAB,AAACCCBCBB,AAAAABBBCC,AAABBBCCCC
154,CCCCCCBBAA,CCCCCAAAAA,AAAABCCCCC,BBBBBCCBAA,AAABABBCCC,ABAAABCBCC,CACCBAAABB,ABBBCCABCA,AAAAABBCCC,AAAAABBCCC
155,CCCCCCBAAA,AAACCCBAAA,BBBAABCCCC,AAAAAACCCC,CCCCBBAAAA,CCCBBBAAAA,CBBCBAABBC,AAAAABCCCC,AAAAABBCCC,CCAAABBBBB
156,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,BBBBBAAABC,AAAABBCCCC,AAABBBCCCC,AAAABBBCCC,AAAABBCCCC,CBBAAAABCC,BBBBCCCCAA
157,BBBBBBBABC,CCCCCCAAAA,AAAAABCCCC,CCCCBBAAAA,AAABBBCCCC,AAAABCCCCC,AAABBBBCCC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
158,CCCCCCBAAA,AAAABCCCCC,CCCBAAAAAA,AAAAAABCCC,CCCBBAAAAA,CCBBBCCAAA,BABBBBBABC,AAAABBCCCC,AAAAABBCCC,CCAAABBBBB
159,CCCCCBBBAA,CCCAAAAAAB,AAABBCCCCC,CCCCCAAAAA,CAAAABBBCC,CCABBCBAAA,CBBBBBAABC,AAAABBCCCC,AAAABBBBBC,AAABBBCCCC
160,CCCCCCBAAA,AAAAAAACCC,CCCCCCBAAA,CCBBBAAAAC,ABBBBBBCCC,AAAABBBCCC,AAABBBBCCC,ABBBCCCCAA,BAAAABBCCC,CCCCAAAAAA
161,CCCCCBBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCCBAAAA,BABBCCCBAB,BCBBBBBBAC,AAAAABBCCC,AAAABCCCCC,AAAAABBBCC,AAABBBCCCC
162,CCCCCBBBAA,CCCBAAAAAB,AAABBCCCCC,CCCCCBAAAA,CCBCBBAAAA,CCCCCBAABA,AAAAABBCCC,AAABCCCCCB,AAAAAACCCC,CCCCCBBAAA
163,CCCCCCBAAA,AAAACCBCCC,CCCBAAAAAA,AAAAAACCCC,AAAABCCCCC,AAAABBCCCC,AAABCCCBBC,CCCCCCBAAA,AAAAABBCCC,CCAAABBBBB
164,CCCCCCBAAA,BBAAAACCCC,BABCCCAAAA,BBBAAAAACC,AAABCCCCCB,CCCCBAAAAA,AAABCCCBCB,AAAAABBCCC,AAAAABBCCC,CCBAAAAABB
165,AAAAAAABCC,CCCBBAABBC,CCCCCCAAAA,AAABCCCCCC,AAABABCCCC,CCBCBAAABA,CCCCCAAAAC,AAAABBCCCC,AAAAABBCCC,BBCCCCCBAA
166,CCCCCCBAAA,CCCCBBBAAA,AAAABBBCCC,CCCCBBAAAA,CCCBABAAAA,CCAABCBCAA,AABBAACBBC,CCCCAAAAAA,AAAAABBCCC,AAABBCCCCC
167,CCCCCCBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCBBBBAA,CCCAAAABAA,CCCCBBAAAA,BBCBBBBBAA,AAAAAABCCC,AAAAABBCCC,AAACCCCCCC
168,CCCCCCBAAA,AABCCBBCCC,CBAABBBBBB,AAAACCCCCC,AAAABBCCCC,AAABBCCCCC,CCCCBBAAAA,CCBAAAABBB,CCCCCBAAAA,AAABBCCCCC
169,CCCCCCBAAA,AAAACCBCCC,CCCBAAAAAA,BBBAAAAACC,AAABBCCCCC,AAAABBCCCC,AAABBBCCCC,BBCCCCCBAA,AAAAABBCCC,CCBAAAABBB
170,CCCCCCBAAA,BBBAAAACCC,BABCCCCAAA,CCBBBBAAAC,ABBBBCCCCC,CCCBBAAAAA,CCCBBBAAAA,AAAAABBCCC,BAAAAABCCC,CCCCBAAAAA
171,CCCCCCBAAA,AAABCCBCCC,CCCAAABBBB,AAABCCCBBC,CCBBBBBAAB,CCCBBAAAAA,CCBCCBAAAB,AAAABBCCCC,CCCCCCCAAA,AAABBCCCCC
172,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,CCCCCCAAAA,ACCCCAACBB,AAACCBBCCC,AABCBBBCCC,AAAABBCCCC,AAAAABBBCC,AAABBBCCCC
173,CCCCCCBBAA,BBBBBCAAAA,AAAAACCCCC,CCCBBAAACB,ACCAAABBBC,ABBCCBAABC,CCBAAABBBC,AAAABBCCCC,AAAAABBCCC,AABCCCCCCC
174,AAAAAABCCC,CCCCCBBCAA,AAABBCCCCC,CCCCBBAAAA,AAABCBCCCC,BAABCBACCB,AABBACBBCC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
175,CCCCCCBAAA,AAAACBBCCC,CCCAAAAAAA,AAAAAACCCC,AAABBBCCCC,AAAABBCCCC,BBBCCCAAAB,CCCBAAAAAA,CCCCCCCAAA,AAABBCCCCC
176,CCCCCCBAAA,AAAAAABCCC,CCCCCCAAAA,BBBBBAAABC,AAAABBCCCC,AAAABBCCCC,AAAABBBCCC,AAABBCCCCA,BAAAABBCCC,CCCCCAAAAA
177,CCCCCCBAAA,AAAAACCCBB,AABCBABBBB,BBBBBAAABC,AABBCCCCBB,CCCBBBBAAA,CCCCBAAAAB,AAAABBBCCC,AAAAABBCCC,CCCAAAAAAA
178,CCCCCCBAAA,AAABCCBBBB,BBCBABBCCB,AAAAAACCCC,ACCCCCBAAA,CCCCBABAAA,CCBBAAAABC,AAAABCCCCC,BBBBBBBBCA,AAABBCCCCC
179,CCCCCCBBAA,CCCCCAAAAA,AAABBCCCCC,BBBBBBBBCA,ABCAACCCCC,CCAAAAAAAC,AAAABCCCCC,AAAABACCCA,AAAAABBCCC,AAAABBBBCC
180,AAAAAAABCC,CCCBBAABCC,CCCCCAAAAA,AABCCCCBBB,ACABAABBCC,CBBACCBAAB,AAACCBBACC,AAAABBCCCC,AAAAABBCCC,CBAAABBBBB
181,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,BACAABBCCC,CCAABCBBAB,BABBBBBCCC,AAAABBCCCC,CCAAAABBBB,AAABBCCCCC
182,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,ABCCCCBBAB,AAAAACCCCC,AABCCCABCC,ABABBBABCC,AAAABBCCCC,AAAAABBCCC,CCCCCCAAAA
183,CCCCCCBAAA,AAAAABCCCC,CCCCCAAAAA,BBAAAAABCC,AAABBBCCCC,AAABBBCCCC,AAAABBCCCC,AAABBCCCBA,BBAAAABCCC,CCCCCCBAAA
184,CCCCCBBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCCBBBAA,CBBBBBAABB,CCCCAAAAAA,BBBBBBBCCA,AAAABBBCCC,AAAAABBCCC,AABBBBCCCC
185,CCCCCBBBAA,CCCCCBAAAA,AAAABBCCCC,CCCCCBBBAA,CCBBBBAAAA,CCCCCAAAAA,AAAAABBBCC,AAAABBBCCC,AAAABBCCCC,AAABBBBBCC
186,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BAAAAAACCC,CCCBBBBAAA,CCBBBCBAAA,BBBCCBBABB,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
187,CCCCCBBBAA,CCCCCAAAAA,AAABCCCCCC,CCCCBCBAAA,ACCCBABBAA,AAABBCBCCC,AABBCBBCBB,AAABABCCBC,AAAAABBBCC,AAABBBCCCC
188,BAAAAAABCC,CCCBBAABBB,CCCCAAAAAA,ACCCCBBAAA,BCBAABBBCB,CBBBCCBAAB,BCAAAABBCC,AAAABBCCCC,BBCCCCCBAA,AAABBCCCCC
189,AAAAAAACCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCCC,AAABBBCCCC,BCCBBABABB,BBBCCAAABA,AAAABBCCCC,AAAAABBCCC,CCCCCCBAAA
190,CCCCCCBAAA,AAAAACCCCC,CCCCCAAAAA,BBBBBBBBAC,CBCAAABBBB,AABCBBCCAA,CCBBBBBABA,AAAABBCCCC,AAAAABBCCC,BBBBCCCCAA
191,AAAAAAABCC,CCCBBAABBB,CCCAAAAAAB,ACCCCBBAAA,ABAACCBACB,BBBAAABBCC,CBABCCBBAB,AAAABBCCCC,BBBBBBBCCA,AAABBCCCCC
192,AAAAAAABCC,CCCBBAABBC,CCCCAAAAAA,AACCCCBAAB,ABABAABCCC,CCBBBAAAAB,BCCBABBBAC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
193,CCCCCCBAAA,AAAACCCBBB,BBCBAABCCB,BBBAAAAACC,AABCCCCBBB,CCCCBBAAAA,BBAAAABBCC,AAAABCCCCC,AAAAABBCCC,CCAAABBBBB
194,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBBAAAACC,ACCAAABBBB,CCCAABBBBA,CCCCCBAAAB,AAAABBCCCC,AAAAABBCCC,CCCCBAAAAA
195,CCCCCBBBAA,CCCCCAAAAA,AAABCCCCCC,BBBBBBBCBA,ABCBCABBBB,AACCCCBAAA,BCBCBBCAAA,AAABAABCCC,AAAAABBCCC,AAACCCCCCC
196,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BBAAAAACCC,AAABBBCCCC,AAAABBCCCC,AAAABBBCCC,CCCCCCBAAA,AAAAABBCCC,CCAAABBBBB
197,CCCCCCBAAA,AAAACCCBBB,AABBABCCCB,AAAAAABCCC,BCCCBBBAAA,CCCCCBAAAA,CCBAABAABC,AAABCCCCCC,CCCCCCCAAA,AAABBCCCCC
198,CCCCCBBAAA,CCCCCBBAAA,AAAABBBCCC,CCCCBBAAAA,CCCBBAAAAA,CCCBBAABAB,CBBBBAAABC,CCCBAAAAAA,AAAAABBCCC,AAABBCCCCC
199,CCCCCCBAAA,AAACCBBCCC,CCAAABBBBB,AAAAACCCCC,CCCBAAAAAA,ABCBBBBBCB,CCCBAAAAAC,AAAABBCCCC,CCCCCCCAAA,AAABBCCCCC
200,CCCCCBBBAA,CCCCAAAAAB,AAAABCCCCC,CCCCCCBAAA,BAABCCCBCA,CCBBBBBBAA,CCAAAAAABB,AAAAABCCCC,AAAAABBCCC,AAABBCCCCC
201,CCCCCCBAAA,AAAAAACCCC,CCCCBAAAAA,BBAAAAABCC,BCBABBBBBB,CABBBBBBAA,CCBBBAAABC,AAAABBCCCC,AAAAABBCCC,BBBBCCCCAA
202,CCCCCCBAAA,AAAAAACCCC,CCCCCCAAAA,BBBAAAAACC,AAAABBCCCC,AAABBBCCCC,AAAABBCCCC,BBBBCCCCAA,AAAAABBCCC,CCCCBAAAAA
203,CCCCCCBAAA,AAACCCBAAA,BBAAABCCCC,AAAAACCCCC,CCCCBAAAAA,CCCBBAAAAA,BAAAABBCCC,AABBBBBCCC,CCCCAAAAAA,AAABBCCCCC
204,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,AAAAAABCCC,BCCBBBBAAB,CCAABBBBAA,CCBABBAABC,AAAABBCCCC,AAAAABBCCC,CCBAAAAABB
205,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBCCAAAA,CCCBAAAAAA,CCBABBACCC,AAAABCCCCB,CABCBBCCAA,AAAAABBCCC,AAAAACCCCC
206,CCCCCCBAAA,BBBAAACCCC,BABCCCAAAA,BBBBBAAABC,AABCCCCBBB,CCCCBAAAAA,CCABBAABCC,AAAABBBCCC,AABBABBCCC,CCCCCCCAAA
207,BCCCCCBBAA,CCBBBAAAAB,AAAABCCCCB,CCCBBBBBAA,BAABCCBBCC,CCCCCCAAAA,AAAAABBCCC,AAAAABCCCC,AAAABBCCCC,AAABBBCCCC
208,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,CCBBCBAAAA,CCBCBBBBAA,CCAAABBAAC,BBBACCABAC,BBABABABCC,AAAAAABBCC,AAABBCCCCC
209,CCCCCCBAAA,AAAAAABCCC,BCCCCCAAAA,BBAAAAABCC,ACCBBAAAAB,CABCCBBAAA,CCBBAAAAAB,AAAABBCCCC,AAAAABBCCC,BBBBCCCCAA
210,CCCCCBBBAA,CCCCBCBAAA,AAAABCCCCC,BBBBBBBCBA,BCABABBCBB,AAAAABCBCB,AAAAABBBCC,AAAABBCCBC,AAAAABBCCC,AAABBBBBCC
211,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,AAAAAACCCC,AAAABBCCCC,AAABBCCCCC,AABCCCCCBC,CCCCBAAAAA,BBBBBBBCCA,AAABBCCCCC
212,CCCCCBBBAA,CCCAAAAABB,AAABBCCCCC,CCCCBAAAAA,CAABCCBBCB,CCCCCBABAA,AAAAABBCCC,AAAAABCCCC,AAAAAABBCC,AAABBBCCCC
213,CCCCCCBBAA,BBBBBCAAAA,AAAAACCCCC,BBBBBBBCAA,BCAABBACCB,ACBBBCCCBB,CBABCCBCAA,AAAAABCCCC,AAAAABBCCC,AABBBBCCCC
214,CCCCBBBBAA,CCCCCCAAAA,AAAABCCCCC,BBBBBBCBAA,ACBCBCBAAA,ACCBAABBBC,AACCCAAAAB,CABCABCBBA,AAAABBBCCC,AAAAAAACCC
215,CCCCCCBAAA,AAABCCBCCC,CCCAAABBBB,AAAAAABCCC,CCCBBBBAAA,BCBCCBBAAA,CCBBCCAAAB,AAAABBCCCC,CCCCBAAAAA,AAABBCCCCC
216,CCCCCCBBAA,BBBBBCCAAA,AAAABBCCCC,BBBBBBBBCA,ACAABCBCCC,ACACBCAABB,AAAAABCCBB,AAAABBCCCC,AAAAAACCCC,AAABBCCCCC
217,AAAAAAABCC,CCCBBAABBB,CCCAAAAAAB,ACCCCBBAAA,ABAAACBCCC,BCBAABBABC,BBBBCCCAAA,AAAABBCCCC,AAAAABBCCC,CCBAAAAABB
218,CCCCCBBBAA,CCCAAAAABB,AAABBCCCCC,CCCCCAAAAA,BAACCBBCCC,CCCCCAAAAA,AAAAABBCCC,AAABBCCCCC,AAAAABCCCC,ABCCCCBBAA
219,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBBAAAACC,ACBAAABBBC,ACCCBBBBBA,BBBCBAABAC,AAAABBCCCC,AAAAABBCCC,CCCAAAAAAA
220,CCCCCCBAAA,AAAACBBCCC,CCCAAAABBA,AAAABCCCCC,AAAABBCCCC,AAABBBCCCC,BCCBABBAAB,CCBBAAAABB,CCCCBAAAAA,AAABBCCCCC
221,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCCC,AAAABBBCCC,AAAAACCCCC,CBACCBBAAC,AAAABBCCCC,AAAAABBCCC,CCCCBAAAAA
222,CCCCCCBAAA,AAABCCBBBA,AABBABCCCC,AAAAAABCCC,ACCCCBBAAA,CCCBBBAAAA,BCCCBABAAC,AAAAABCCCC,AAAAABBCCC,CCBAAAAABB
223,CCCCCBBBAA,CCCCBBAAAA,AAAABCCCCC,CCCCCBBBAA,CCAABACABA,CCCBAAAAAB,CCBBBBBBAA,AAAAABBCCC,AAAAABBCCC,AABCCCCCCC
224,CCCCCCBAAA,AAAAAABCCC,CCCCCCAAAA,BBBAAAAACC,AAAABBCCCC,AAAABCCCCC,AAAABBBCCC,BBBBCCCCAA,AAAAABBCCC,CCCCBAAAAA
225,CCCCCBBBAA,CCCAAAAAAB,AAABBCCCCC,CCCCBAAAAA,BAACAABCCC,CCCCAAAAAA,BBAABBBBCC,AAABCBCCCC,AAAAAAACCC,AAABBBCCCC
226,CCCCCCBBAA,CCCCBBAAAA,AAABBCCCCC,BBBCCAAAAA,CBBBBBAAAA,BBACCBBBBB,CAABBCBACA,AAAABACCCC,AAAAABBCCC,AAABCCCCCC
227,AAAAAAABCC,CCCBBAABBC,CCCCBAAAAA,AACCCCBBBB,BCBABBBBBA,ABBAABCCBB,BBBACBAABC,AAAABBCCCC,CCCCCCBAAA,AAABBCCCCC
228,CCCCCCBBAA,BCCBBBAAAB,AAABBBBBBC,CCCBBBBAAA,AAABBBCCCC,CCCCCCCAAA,BCAABBCBBB,AAAAABCCCC,AAAABBCCCC,AAABBBCCCC
229,CCCCCBBBAA,CCBBBCCAAA,AAAAABCCCC,BBBBBBBBCA,ABCBCBCBBC,AAACCCCCAB,CCCABAAACB,AABBCBCCAB,AAAAABBCCC,AAABCCCCCC
230,CCCCCBBBAA,CCCCCAAAAA,AAABCCCCCC,CBBBBBCAAA,BAAABABCCC,CAAABBBBCC,CCBABCCCAA,BBBBBACCBB,AAAAABBCCC,AABCCCCCCC
231,BCCCCCBBAA,CCBBBAAABC,BBBBCCCBAA,CCCBBBBBAA,AAABCCCBBB,CCCCCCAAAA,CBAACCAABB,AAAACCCCCC,AAAAABBCCC,AAABBBCCCC
232,CCCCCCBAAA,AAACCBBCCC,CCCAAAABBA,AAAABCCCCC,AAABBBBCCC,AAAABBCCCC,BCCCCCCAAA,CCBAAABBBB,CCCCCBAAAA,AAABBCCCCC
233,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,CCCCCBAAAA,BCCCCAAAAA,AAABCBBCBC,AAABBBCCBB,BAAAACCCCB,AAAAAAACCC,ABCCCCBBAA
234,CCCCCCBAAA,AAAAABCCCC,CCCCCAAAAA,BBBAAAAACC,AAAABBCCCC,AAAABBCCCC,AAAABCCBCC,BBCCCCCAAA,AAAAABBCCC,CCBAAAABBB
235,CCCCCBBBAA,CCCCCAAAAA,AAABCCCCCC,BBBBBBCBAA,CBCBBBBBAA,AAABBBCCAC,AAAAABBBCC,BBBCCABBBB,AAAAABBCCC,AABCCCCCCC
236,CCCCCCBAAA,AAABCCBCCC,CCCBAAAAAA,BBAAAAABCC,BCCBBBAAAA,CBAACCBBBA,CCCCAAAAAC,AAAABBBCCC,AAAAABBCCC,CCBAAAAABB
237,AAAAABCCCC,CCCCCBBBAA,AAABBCCCCC,CCCCBBAAAA,BCCAABBABA,ABAACCBBBC,CCBBBABBAB,CCCCCAAAAA,AAAAABBCCC,AAABBCCCCC
238,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBAAAAABCC,ACCBBAABBA,ABCCCBBBAA,CBCBBAAAAC,AAAABBCCCC,AAAAABBCCC,CCCAAAAAAA
239,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBBAAAACC,ACCAABBCCC,CCCCCAABAA,ABCBBBBABC,AAAABBCCCC,AAAAABBCCC,BBBBBCCCAA
240,CCCCCCBBAA,CCCCCAAAAA,AAAABCCCCC,CCCCCBBAAA,CCCCCAAAAA,CCCCCAAAAA,CCAAAAACAC,AAABBCCCCC,AAAAAACCCC,AAABBBCCCC
241,CCCCCCBAAA,AAABCCBCCC,CCCAAABBBB,AAAAAABCCC,CCCBBBAAAA,CCCCBBAAAA,CCABBBBAAC,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
242,CCCCCBBBAA,CCCCBAAAAA,AABBBCCCCC,CCCCCCAAAA,CAABBCBACB,ABBACCBCBC,ACBBBBCBBC,AAAABBCCCC,AAAAAAACCC,AAABBBCCCC
243,CCCCCCBAAA,AAAABCCCCC,CCCCAAAAAA,AAAAAABCCC,CCCBBAABAB,CCCCBAAAAA,AAACCBAABC,AAAABBCCCC,AAAAABBCCC,CAABBBBBBB
244,CCCCCCBAAA,AAABCCBBBB,BBBAABCCCC,AAAABCCCCC,CCCCBBAAAA,CCCBBBAAAA,AAAABBBBCC,AABBBBCCCC,CCCCCCAAAA,AAABBCCCCC
245,BAAAAAABCC,CCCBBAABBB,CCCCBAAAAA,AACCCCBBBB,AAABBBACCC,CCBBBBBBAA,BBBBBBCBAC,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
246,CCCCCBBBAA,CCCCBAAAAA,AAABBCCCCC,BBBBCBAAAA,ABCCCBBBBA,AABACBCCCB,AAABBBBCCB,ABAAABBCCC,AAAAABCCCC,AAABBBCCCC
247,CCCCCCBAAA,AAACCBBCCC,CCCAAABBBB,AAABCCCBBC,CCCCAAAAAA,CCBBBCBAAA,CCBBBBABAC,AAAABBCCCC,CCCCCCAAAA,AAABBCCCCC
248,CCCCCCBBAA,BBBBBBCBAA,AAAABBCCCC,BBBBBBAAAC,CBBBBBBBBB,ABCCCABCCC,CCCBAAAABB,AAAABBCCCC,AAAAABBCCC,AAABBBBBCC
249,CCCCCCBAAA,AAAAAABCCC,BBBCCCBAAA,BBBBBBBBAC,CBBAAABBBB,CCBBAABBBA,BBBAAAABCC,AAAABBCCCC,AAAAABBCCC,BBBBCCCCAA
250,CCCCCBBBAA,CCCCCAAAAA,AAAABCCCCC,CCCCBBBBAA,CCBBBBAAAA,BBBBBBCACC,CAAAABCBBC,AAAABBBCCC,AAAAABBCCC,AAAABCCCCC
251,CCCCCCBAAA,AAAAAACCCC,CCCCCAAAAA,BBBAAAAACC,AAABBBCCCC,AAAABBCCCC,AAABBBBCCC,BBBBCCCCAA,AAAAABBCCC,CCCCBAAAAA
252,CCCCCCBAAA,AABCCBBCCC,CCAAABBBBB,AAAABCCCCC,AAABBBCCCC,AAABBBCCCB,ACCCCCAAAB,CCCAAAAAAB,CCCCCCCAAA,AAABBCCCCC
253,CCCCCBBBAA,CCCCCAAAAB,AAAABCCCCC,CCCCCBBBAA,CCBBBBAAAA,CCAAABBBBB,CCCAAAAABB,AAAAABBCCC,AAAAABBCCC,ABBBBBBBBB
254,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AAABCCCCBC,ABBBBBCCBB,BCCBCBBAAB,ABABAACBCC,AAAABBCCCC,AAAAABBCCC,CCCCAAAAAA
255,CCCCCCBAAA,AAABCCBBBB,BAAABCCCCC,AAAACCCCCC,CCCBBAAAAA,CCCCCAAAAA,AAABBBBBBC,ACCCAAABBC,CCCCCAAAAA,AAABBCCCCC
256,CCCCCCBAAA,ACCCCBAAAA,AAAABCCCCC,AAAABCCCCC,CCCBAAAABA,AABBAACCCB,BBBBABBABC,AAABCCCCCC,CCCCCCCBAA,AAABBCCCCC
257,CCCCCCBAAA,AAABCCBCCC,CCCAAABBBB,AAAAAABCCC,CCCBBAAAAA,BBCCCBABBA,BCCAAABBAC,AAAABBCCCC,BBBBBBCCAA,AAABBCCCCC
258,CCCCCCBAAA,AAAAACCCCC,CCCCCAAAAA,BBBAAAABCC,BCBBBAAAAB,BBCCABABBA,CCCAAAAABC,AAAABBCCCC,AAAAABBCCC,AAABBCCCCC
259,CCCCCCBAAA,AAABCCCBBB,CCCAABBCCB,AAAAACCCCC,CCCCBAAAAA,CCCBBBAAAA,AAABABCCCC,AAABCCCCCC,BBBBBBBBBA,AAABBCCCCC
260,AAAAAAABCC,CCCBBAABBC,CCCAAAAAAB,ACCCCBBAAA,CBABABBCCB,BBBCCACBAA,CCABAAAAAC,AAAABBCCCC,CCCCBAAAAA,AAABBCCCCC
261,AAAAAAABCC,CCCBBAABCC,CCCCCCAAAA,AABCCCCCBC,AAABBBBCCC,ABACAACCBB,BACCAAAACC,AAAABBCCCC,AAAAABBCCC,CCCCCAAAAA
262,CCCCCCBAAA,AACCCBBCCA,AAABBBBBCC,CCCCBBAAAA,CCCBBBAAAA,AABBCCACAA,CCCCCAAAAB,CCCCCCAAAA,AAAAABBCCC,AAABBCCCCC
263,CCCCCCBAAA,BBBAAAACCC,BABCCCBAAA,CCBBBAAAAC,ABBBCCCBBB,CCCCBBAAAA,CCCBBBAAAA,AAAABBBCCC,AAAAABBCCC,CCCCCAAAAA
264,CCCCCCBAAA,AAAAACCCCC,CCCCBAAAAA,BAAAAAACCC,CCBBAAAAAB,CCCCBBAABA,BBBBBBBAAC,AAAABBCCCC,AAAAABBCCC,CCBAAAAABB
