,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
259,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DDCBBA,DDCBBA,DDDAAB,AACCDC,DDCCBA,BBBBAD,DCBAAD,ABCDCC,DDDCBA,CDDDCA,DDCCAA,DCCDCA,DDDDAA,AABADC,AABCDD,AABDAD,AAABCD,DBAADB,AABBCD,AABBAD,AAABCD,AAABCD,AABBCD,AABBCD,AABCCD,AABBBD
260,DDCBBA,DDCCBA,AAACCD,DDCDAA,DCBAAD,AABBDD,DDDBAA,ABCCDC,AABBCD,DDCDCA,DDCBAB,ABCDCC,DCBACD,BCCDDA,BBBCAD,ACDAAD,BBBBAD,BCCAAD,ACCADC,AABBDD,AAAACD,AABCDD,BAABAD,DDDDCA,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
261,CDDBDA,DDDCCA,AAACCD,DDCDAA,DCBAAD,AABBDD,AAABCD,DCBBBB,CBBBAD,AACDDC,DDCBAA,AACDDC,CCCCDA,AABDCD,BBBDAD,CBAADD,CCBACD,AABDDA,DDDCDA,ABBBDB,AAABCD,AAACDD,AABCCD,AAABAD,AABBCD,AABBCD,DDDDAA,AABBCD,AABCDD,AABCAD
262,DCACAB,DDDCCA,DDDBAA,AAADDD,DCBAAC,DDDAAA,AAABCD,ABCCDB,ABCCCC,DDCCBA,DDCBAC,ABCDCC,DDCBCA,CDDBAC,BBBADD,BDDDAB,DCBCCA,CCCCAD,DCBBCA,AAADAD,BCCADA,DDCABA,DCACAB,AAABBD,AABBCD,AABBCD,AABBCD,AABCCD,AABCCD,BCCADA
263,ABDCDB,DDDCBA,DDDBAA,CDDCDA,BBBCAD,DDCBBA,AAABCD,DDDAAA,DDCCBA,DDCCBA,CCDDDA,AABCDD,AABDDC,DDDBBA,DDBAAB,DDCCDA,DDCCCA,DDDCAA,DDDBDA,BBAACD,AAABDD,AABBBD,AABCDD,BBBBAD,AABBCD,AABBBD,DDDDAA,AABBCD,AABCDD,AABCAD
264,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCC,AABBCD,CCCCDA,AACCDC,DDCCBA,DDCCBA,AAACDD,ABCDCC,DCACBB,BBBBAD,DDDDAA,DCCCDA,ABDCCC,DDCCAA,CCCDCA,BABDCB,AAABDD,AABBDD,AABCCD,AAABBD,AABBCD,CCCCDA,AABBCD,AABCCD,DCCDDA,DDCCAA
265,ABDCDB,DDDCBA,DDDBAA,AAAADD,DCBAAD,AABBDC,DCBABB,AACCDC,DDCCBA,DDCCBA,CDDBAC,AACCCD,ABBABD,AABBCD,AACDCC,AABCBD,CDDBBA,ABCCCD,DCBCAA,AAABDD,DDDCBA,DBAACC,AABCDD,AAABBD,CCCCDA,AABBCD,AABBCD,AABBCD,AABCCD,AABCBD
266,DCCCDA,DDCDBA,DDDBBA,DDCDCA,BDDDAB,AABBCD,AAACDD,AABDCD,ACDDAB,DDDCAA,CDDDDA,DDBBAB,BCDDAB,DCABBB,DDDDAA,DDDDAA,AABCCD,ABCADC,DDDDAA,AAAADD,AABCCD,AAACDD,DBACCC,ABBAAD,ABCCCC,AAABCD,ABBACD,AACDCC,ABCDCA,DDDBCA
267,DDCBBA,DDDCBA,AAACCD,DDCDAA,DCBAAD,AABADD,DDDAAA,ABCCDC,AABBCD,DDDCBA,DDCBAB,ABCDCC,DCBAAD,CBAADD,DCCCCA,DDDDAA,AAAADD,DBADDA,AAACBD,AAADDB,AAAABD,AAACDD,AAABDD,DCBBBB,AABBCD,AABBCD,AABBCD,AABBCD,AABCCD,AABBCD
268,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,DDCBBA,AAABCD,AACCDC,DDCCBA,DDCCBA,AAABCD,AABCCD,DDCCCA,DDCBBA,DDCBCA,DDCBBA,DDCBAB,DDDBBA,AABDDC,AAACBD,AAABCD,AAACCD,AABCDD,AAABCD,AAABCD,AABBCD,DCBBBB,AABBCD,AABCCD,AABBBD
269,DDDBDA,DDDCBA,AAACDD,DDCDAA,DCBAAD,AABBDD,DDDDAA,ABCCDC,AAACCD,DDDDCA,DDCBAA,AACCCD,DBAAAD,DCCDAB,DCBADB,BBBADB,CCCCDA,DDDDAA,DDCAAC,BAAADD,AAABCD,AABBDD,AAABDD,CCCCDA,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
270,ABCCDB,DDDCBA,DDDBAA,BBBBAD,DCBAAD,AABBDD,DDDDAA,AACCDC,DDCCBA,BBBBAD,DDDBAC,AACCCD,AABBDD,AABBCD,AABDBD,BAAABD,AAABAD,BBAAAD,CCBADD,DBACDA,DDCCAA,AAABDD,AABCCD,AAABBD,DCBBBB,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
271,ABDCDB,DDDCBA,DDDBAA,AAAADD,DDBAAC,AABBCD,DDDAAB,AACCDC,DDCCBA,DDCCBA,ABCCCC,ABCDCC,DCBADA,CCCCAD,CDDDAA,DDCCBA,DDCBBA,DDCCAA,DCBBBA,AAACDD,AAABCD,AAABDD,AABCCD,AAABBD,AABBCD,DDDAAA,AABBCD,AABBCD,AABCDD,AABCAD
272,DDCBBA,DDCCBA,AAACCD,DDCCBA,DCBAAD,AABBDD,DCBABB,ABCCDC,AABCCD,DDCCBA,DDCBAB,ABCCDC,BAAABD,ABCACD,DDCDAA,ABCDAC,AAADDD,BBBADB,AAACBD,BAADDC,AAABDD,AABCDC,BAAACD,CCCCDA,AAABCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
273,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DDCCBA,DCABAC,CCDDAA,AACCDC,DDCCBA,DDCCBA,AACCCD,AACCCD,DDCCCA,DDCCAA,DDCCCA,DDCBAA,DDDAAA,DDBABB,DCCDCA,BAACCD,AAABDD,AABBDD,AABCDD,AAABAD,AAABCD,AABBBD,AABBCD,AABBCD,AABCDD,AABCAD
274,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,DDCBAA,AAABCD,AACCDC,DDCCBA,DDCCBA,AAAABD,AABCCD,ABCDCC,DDCBAA,DCCCBA,DDCBAA,DDDDAA,DDDCAA,DDDCAA,AAABDD,AAABCD,AABBDD,DDCBAA,AAABAD,AABBCD,CCCCDA,AABBCD,AABCCD,AABDDB,DDCCAA
275,DCBBAB,DDCCBA,DDDBBA,BBBBDA,CDDDBA,AABCBD,AAACDD,AABDCD,ACDCBA,DDCBBA,DDBBBA,DDCCDA,AABDDB,ABBADD,DDCAAD,DBADDA,ABDDAD,BDDBBB,BBBADB,AABDAD,DCBDDA,DBABCC,BBBDBB,BBBCAD,AAABCD,ABCCCC,ABBACD,AACDCD,ABCDCB,DDDBCA
276,ABDCDB,DDDCCA,DDDBAA,CDDCDA,DDBAAC,AABBCD,CDDDAA,AACCDC,DDCCBA,DDCCBA,ABCCCC,ABCDCC,DCCBDA,AAADCD,ABDDCC,DCCDAC,ABCCCC,DAACCC,DDCBDA,AAACDD,AAABDD,AABBDD,AABCCD,AAABBD,AABBCD,AABBCD,DDDDAA,AABBCD,AABCDD,AABCAD
277,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCC,AABBCD,CCCCDA,AACCDC,DDCCBA,DDCCBA,AAADCD,ABCDDC,DDCBAA,DDCBAC,DDDDAA,DDCCBA,DBADDA,BDDBAB,CDDBCA,AAACDD,AAABCD,AABBCD,AAABCD,AABBBD,AABBCD,DCBBBB,AABBCD,AABBCD,AABCDD,AABCAD
278,ABDCDC,DDCCDA,DDCCDA,ACDDCA,CBBAAD,AABBCD,AAABCD,DDDCAA,DDDBBA,DDCCBA,CCDDDA,DCBABB,DDBABC,AABAAD,CCCDAA,AAABDD,AABDAD,BCCABD,ABCCAD,BCCADA,AAACDD,DBACAC,AABCCD,AAABBD,AAABCD,AABBCD,ABBACD,AACDCD,ABCDDA,CBBDAD
279,ABDCDB,DDDCBA,DDDBAA,BBBBAD,CCBAAD,DDCBBA,DDDDAA,AACCDC,DDCCBA,BBBBAD,DDCBAB,AACDCC,AAABCD,AABDBD,AABCCD,AABCBD,AABBDD,ABCCDB,BBBABD,CBBDDA,DDCBAA,AABBDD,AAABCD,AABBBD,DCBBBB,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
280,DDCBBA,DDDCCA,AAACCD,DDCDAA,DCBAAD,AAABDD,DDDAAA,ABCCDC,AABCDD,DDCCBA,DDCBAA,ABCDCD,DBAAAD,BCBACD,CCCDAC,DBAADD,CDDCAA,ACCADD,DDCADC,AAABDD,AAABCD,AAACDD,AAABBD,AAABBD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
281,ABDCDB,DDDCBA,DDDBAA,BBBBAD,DDBAAC,AABBCD,DDDAAB,AACCDC,DDCCBA,BBBBAD,DDCBAB,ABCDDC,DDCBAA,BBBDAD,AAAADD,BBBADA,CCCDAA,ACDDDA,DDDCAB,BAACCD,AAABCD,AABCCD,AABCCD,AAABBD,DDDAAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
282,ABDBBC,DDCCBA,DDDBBA,DDDDAA,DDDCAA,AAABDD,AAABCD,AABDBD,DDBBBA,DDCCBA,CCDDDA,DCBBBB,AAACCD,BBCDDA,BCDDAA,BAACAD,AABCCD,AABCDD,BBBDAD,BCCADA,ABCCCC,CAACBD,AABCCD,AAABBD,AABBCD,AABBCD,ABBACD,AACCCD,ABBDDA,CBBDAD
283,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCD,AABBDD,CCCCDA,AACCDC,DDCCBA,DDCCBA,AAABCD,AACCCD,AABBCD,AABBCD,AABCCD,AABCCD,AABCDB,AABCCD,ABDBCC,AAACDD,AAABCD,AABCDB,DDCCBA,CBAAAD,AABBCD,AABBCD,AABACD,AAABCD,AABCDD,AABCAD
284,ABDCDB,DDDCBA,DDDBAA,DDDCDA,ABCCCD,AABBCD,AAABCD,AACCDC,DDCCBA,DDCCBA,AAAADD,ABCDCC,BCCBAD,ACDDDA,ABCCAD,BBBCDA,BBBBAD,DDCCAB,DDCBDA,BAADCC,AAACCD,AABBDD,AABCCD,AAABBD,BAAABD,AABBCD,AABBCD,AABCCD,DCCDDA,DDCCAA
285,ABCCDB,DDDCBA,DDDBAA,CDDCDA,AAABDD,DDCBBA,AAABCD,DCBBBB,DDCCBA,DDCCBA,AAAACD,AACCCD,DDDDBA,DDCCBA,DBACCB,DDCCBA,DDCCAA,DDBABB,CCCDAB,AAADCD,AAABCD,AABCCD,BAADDC,BAAAAD,AAABCD,AABBCD,AABBCD,AABCCD,AABDDB,DDCCAA
286,DDCAAB,DDCBCA,DDDBBA,DDCCAA,DCABBB,AABBCD,AAABBD,AABDCD,ACDDBB,DDCCBA,DDDDBA,DDBBBA,DDDBDA,CCDDAA,DCBCAB,AABBCD,AABCCD,ABCADC,AABDAD,AAAADD,DBAACD,AAABCD,AABCCD,AAABBD,AABBCD,AABBCD,ABCCCC,AACDCC,ABCDCA,DDDBCA
287,ABDCDB,DDDCBA,DDDBAA,AAAADD,DCBAAD,AABBDD,DDDAAB,AACCDC,DDCCBA,AAAADD,DDCBAB,AACCCD,AABBCD,AABBCD,AAACCD,AABBCD,ABDDDA,DCBDAA,DCDDAB,DCCDDA,DCBAAD,AABCCD,AABCCD,CCCCDA,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
288,DCBBBB,DDCCBA,DDDBBA,DDCCBA,BBCDBA,AABCCD,AAABDD,ABCCCC,CDDDBA,DDCCBA,DDCBAB,DDCAAA,AAACCD,AABBAD,CDDCAB,CDCAAD,DBACDA,ABCCCC,ABCDAC,AAAADD,AAAACD,BAACAD,BBBDBB,AAABAD,AABCBD,AABBCD,ABCCCC,AABCCD,AABDCB,DDDCCA
289,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,DDCBAA,AAABCD,AACCDC,DDCCBA,DDCCBA,AAAABD,AABCCD,ACDDAB,DDCBBA,DDCBBA,CCCDDA,DDDBCA,DDCADA,AAAADD,AAABCD,AAABCD,AAABBD,AABBDD,BAABAD,AAABCD,AABBBD,DDDAAA,AABBCD,AABDDB,DDCCAA
290,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCC,AABBCD,CCCCDA,AACCDC,DDCCBA,DDCCBA,CDDBAC,ABCDCC,DBAACD,BCCDAD,DCBBAA,DDCCBA,AAAADD,DDCCAA,CBCDCA,AAACDD,AAACCD,AABCDD,AABCCD,AAABBD,AABBCD,AABBCD,CCCCDA,AABCCD,AAACDD,AABCAD
291,DCACAB,DDDBDA,CBBCAD,DCBCAA,DDCADA,ABCBDD,AAABCD,ABBABD,ACDBDB,DDCCBA,DDCBAC,ABCDCC,AABDCB,DCBBAC,DCBBAD,AAACDB,DCBBAD,DCBCAB,DCBADA,CBBDAD,DDDBAA,ABCBDC,BAAACD,AAABBD,AABBCD,AABBCD,AABBCD,AABBCD,AABCCD,AABADC
292,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DCBAAD,AABBDD,DDDDAA,AACCDC,DDCCBA,DDCCBA,BBBBAD,ABCCCC,AABCCD,AABCDC,AABBCD,AAABCD,AABBCD,AAABBD,AABCDC,AAACDD,AAABCD,CCCDDA,DDBBAA,AAABBD,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
293,DDCBCA,DDDCBA,AAACCD,DDCDAA,DCBAAD,AABBDD,DDDAAA,ABCCDC,AABBCD,DDDCBA,DDCBAB,AACCCC,DDDBCA,AABBDD,BBBADA,DBAADD,AABDCC,DDCABB,AAAADD,AABADD,AABBCD,AAACDD,BAACBD,AAABBD,DDDAAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
294,ABCCDB,DDDCBA,DDDBAA,AAAADD,DDCBBA,DAACBD,DDDAAB,AACCDC,DDCCBA,AAAADD,DDCAAC,ABCDCC,DDCCAA,DDDBDA,DDCDCA,DDCABA,AAAACD,BAAADD,ABBAAD,CAACAD,AABCDD,AAABDC,AAACCD,AAAABD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
295,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,AABBCD,AAABCD,AACCDC,DDCCBA,DDCCBA,AAADCD,ABCDDC,CDDCAA,DCBBAB,ACDADC,DDCCBA,ABDCCC,CCCBDA,CCBADA,AABCDD,AAABCD,AABCCD,AAACDD,AAABBD,AAABCD,DDDDAA,AABBCD,AABBCD,AABCDD,AABCAD
296,DCBBAB,DDCCBA,DDDBBA,DDCCBA,CDDBBA,AAABCD,AABBAD,AABDCD,ACDCBA,DDCCCA,BBCDBA,AAAADD,ABDDDA,CCBACC,DBAADD,BDDBBB,DCBBBB,ABCADC,BBCDBB,AAAADD,ACDABC,AAABAD,DCAABB,CCCAAD,AABBCD,AABBCD,BBBBAD,AABBDB,AABDCB,DDDCCA
297,ABDCDB,DDCCBA,DDDBAA,CDDCDA,DDCAAC,AABBCD,CCCCDA,AACCDC,DDCCBA,DDCCBA,AAADCD,ABCDCC,DDCABB,AAADCD,ABCCAD,DDCCBA,BCDAAD,DAACCC,DDCBDA,AAACDD,AAABCD,AABCDD,AAACCD,AAABBD,AABBCD,AABBCD,DCBBBB,AABBCD,AABCDD,AABCAD
298,DCCCDA,DDCCBA,DDDBBA,DDCCBA,AACCCD,AABBCD,AAAADD,AABDCD,ACDDCA,DDDCBA,CCBAAD,DCBBBB,DDDBDA,DDDBAA,CCCDAA,CCCCDA,AABCCD,ABCADC,AABDAD,AAAACD,AABBDC,AAABDD,AAACCD,AAABBD,AABBCD,AABBCD,ABCCCC,AAAABD,AABCCD,AABBCD
299,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,AABBDD,AAABDD,AACCDC,DDCCBA,DDCCBA,AAAABD,AACCCD,AAABCD,AABCDD,AABDDD,AAABCD,AAABCD,AABBDD,AABBDC,BAACDD,AAABDD,BBCDDA,DDCBAA,AAABBD,AABBCD,AABBCD,DDDAAA,AABBCD,AABCDD,AABCAD
300,DBAAAD,DDDCCA,DDDBBA,DDDDAA,DDDCAB,AABCCD,AAACDD,AABDCD,ACDDBA,DDCCBA,DDCBCA,DCBBAB,DBAABD,BCCDDA,CCCDAA,AABBCD,CDCAAD,ABCADC,AAAADD,BAAADD,AABACD,AAACDD,AAADDD,AAABBD,AAAADD,AABACD,ABBACD,AACDCC,ABCDCA,DDDBCA
301,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCD,AABBDD,CCCCDA,AACCDC,DDCCBA,DDCCBA,ABBBAD,ABCCCC,AAABCD,AABACD,BBBAAD,AAABCD,AABDCD,AABBAD,AAABAD,AAABDD,AAABCD,CCDDDA,DDCBAA,AAABBD,AABBCD,AABBCD,DCBBBB,AABBCD,AABCDD,AABCAD
302,BCDDAA,DDCCBA,DDDBBA,DDCCBA,CCCDAA,AABCCD,AAABCD,AABDCC,BDDCBA,DDDCBA,DDCBAB,DDCAAA,ACDDAB,CCBACC,DBAADD,AABBCD,DCBBBB,ABCADC,ABCDAD,AAAADD,AAAACD,DDDABB,DBAADD,CBAAAD,AABCDD,AABCDD,AAADDD,AABCCD,AABDCB,DDDCCA
303,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAAADD,DDCBBA,AAABCD,DCBBBB,DDCCBA,DDCCBA,AAAACD,AABCCD,CDDBDA,DDCCAA,DDCCBA,DDDCBA,DCBAAC,DDDCAA,CDDADA,AAABDD,AAABCD,AAABCD,ABCDCC,CBAAAD,AABBCD,AAABBD,DDDDAA,AABBCD,AABCDD,AABCAD
304,DCBBAB,DCCCDA,DDDBBA,DDDDAA,DDDCAA,AABCCD,AAACDD,AABDCD,ACDCCB,DDDDBA,CDDCDA,DDBAAB,BCBAAD,DCABBB,DCBCAB,CBADDA,AABCCD,DBADDA,CCCCDA,BAABCD,AAABDD,AAAADD,DDCCAC,AAABBD,AAAADD,AABBCD,ABBACD,AACDCC,ABCDCA,DDDBCA
305,BDDADA,DDCCBA,DDDBBA,DDCCAA,DDDBBA,AABCCD,AABBAD,AABDCD,ACDCBA,DDCCBA,BBCDDA,DDBAAC,BBCDDA,CBABAD,DDCADA,CCCDAD,AABCCD,ABCADC,BBBADB,AAAADD,BBBBDB,ABDBBD,DDDDAA,BAABBD,AABBCD,AAADDD,ABBACD,AACCCD,AABDCB,DDDCCA
306,ABDCDB,DDDCBA,DDDBAA,AAAADD,DDCCBA,AAABCD,DDCAAC,AACCDC,DDCCBA,AAAADD,DDCAAC,ABCDCC,DDCDBA,DDCCAA,DDDBCA,CCDDDA,CCCDDA,BBABAD,CCBADA,BAABCD,AAABBD,ABDDCB,AABDDC,AAABBD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
307,DDCBBA,DDDCCA,AAACCD,DDCCAA,DCBAAD,AABBDD,DDDAAA,ABCCDC,AABBCD,DDCCCA,DDCBAA,ABCDCD,BBBBAD,AABDBD,CCCDAC,ABCCCC,ABDDAD,DCAADA,CCCCDA,AAABDD,AAAACD,AAABDD,AAABCD,AAABBD,AABBCD,DCBBBB,AABBCD,AABBCD,AABCDD,AABCAD
308,ABDCDB,DDDCBA,DDDBAA,AAAADD,DDCCBA,BAABCD,DBAABD,AACCDC,DDCCBA,BBBBAD,DDCAAC,ABCDCC,DDCBBA,DDCBCA,ABDDDB,AABDDB,DDDACA,DDCCAA,AAAACD,AAACCD,AAABCD,ABCCDA,AAACBD,AAABBD,CCCCDA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
309,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,AABBDD,AAABDD,AACCDC,DDCCBA,DDCCBA,AAAABD,AACCCD,AABCCD,AABCCD,AABCCD,BAAACD,AABCDD,AABBBD,AABBDC,AAACDD,AAABCD,CCDDDA,DDCCBA,AAABBD,AABBCD,AABBCD,DCBBBB,AABBCD,AABCDD,AABCAD
310,CDDCDA,DDCCBA,AAACDD,DDCDAA,DCBAAD,AABBDD,AAABCD,DDCBBA,CBBBAD,ABCDDC,DDCBAA,ABCDCC,DBADAB,AABDBD,DDCBAC,DBBDAA,AABDDB,ABCDBB,DCBBBA,AAAADD,AAABCD,AABCDD,AAABBD,AAABBD,AABBCD,AABBCD,DCBBBB,AABBCD,AABCDD,AABCAD
311,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,AABBDD,AAABCD,AACCDC,DDCCBA,DDCCBA,AAABCD,ABCCCD,AABBCD,AABCCD,AAACCD,AACDCC,AABCCD,AABBBD,ABCBDD,AAACDD,AAABCD,AABDDB,DDCCBA,DCAAAD,AABBCD,AABBCD,AABACD,DCBBBB,AABCCD,AABCBD
312,ABDCDB,DDCCBA,DDDBAA,BBBBAD,DDCCBA,BAABBD,DBAABD,AACCDC,DDCCBA,AAAADD,DDBAAC,ABCDDC,DDCBBA,DDCBAA,DDDCBA,CBAABD,AABDCB,DCDDAA,AAACCD,AAABBD,AABDDC,AABBDD,AABCDD,DDDDAA,AABBCD,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
313,ABDCDB,DDDCBA,DDDBAA,CDDCDA,DDBAAC,AABBCD,CDDDAA,AACCDC,DDCCBA,DDCCBA,AAADCD,AACDCC,CBBDDA,BCCDAD,DDDACA,DDCCBA,DDCCBA,DDCCAA,CBBAAD,AAACDD,AAABCD,AABBDD,AABCCD,AAABBD,AABBCD,AABBCD,ABBACD,AABBCD,AAACDD,AABCAD
314,DCBBBA,DDCCCA,DDDBBA,DDCCBA,BBCDCA,AAABCD,AAABCD,ABCCCC,CDDDCA,DDCCBA,DDCBAA,DDCAAA,AABBAD,DBBDAA,ABCDCC,DDCAAC,AABDCD,CCCDAC,ACDDAB,AAAADD,AAABCD,AABDCC,DDDDAA,AABCAD,AABBCD,AABBBD,AAACDD,AABCCD,AABDDC,DDDCCA
315,ABDCDB,DDDCCA,DDDBAA,BBBBAD,DDCBBA,DDCBBA,DDDAAB,AACCDC,DDCCBA,BBBBAD,DCCBAD,ABCDCC,DDDBBA,DDCADA,DDCBBA,DCBBDA,AABDDB,ACDBAD,CDDCBA,AAABCD,DDCABA,AABBDD,ABBADC,CCCCDA,AABBCD,AABBCD,AABBCD,AABBCD,AABDDB,DDCCAA
316,DCBBBB,DDCCBA,DDDBBA,BBBADB,CDDDBA,AAACBD,AAACDD,AABDCD,BDDCBA,CBBBAD,DDCCCA,DBABAD,CDDDBA,DDCBCA,BCCAAD,BBBDAD,CCBADA,ACDDAD,CCCABC,BBBDDA,ABBADD,AAABDC,AAACDD,AAABBD,ABCCCC,AABBCD,ABBACD,AABCCD,AABDCB,DDDCCA
317,DCCCDA,DDCACA,DDCAAB,DDCDBA,AAABCD,AAABCD,AAABDD,AABDCD,DDBBBA,DDCCBA,CCDDDA,DCBAAB,ABBCDA,DBAADA,CCCDAA,AABBCD,CDCAAD,ACDAAD,AAADCD,AAAADD,AAAACD,AAACDD,ABCDAD,AAABBD,AAABCD,AABBCD,ABBACD,AACDCD,ABCDCA,DDDBCA
318,ABDCDB,DDDCCA,DDDBAA,ABDDCC,DDBAAC,AABBCD,AAABCD,AACCDC,DDCBBA,AAAADD,DDCBAB,ABCDCC,DCCDAB,CDCCAD,DCBBAD,DCAAAD,DDCBBA,DDCCAA,DDCBDA,AAACDD,AAABCD,AAACCD,AABBBD,AAABBD,DDDDAA,AABBCD,AABBCD,AABBCD,AABCDD,AABCAD
319,ABDCDB,DDDCBA,DDDBAA,DDDCDA,AAABDD,AABBDD,AAABDD,DCBBBB,DDCCBA,DDCCBA,BBBBAD,ABCCCC,AABBBD,AABCCD,AABDBD,AABBDD,AAACCD,AABBDD,AABBDC,BAAADD,AAABDD,DDCBBA,DBAACD,AAABBD,AABBCD,DBAABD,AABBCD,AABBCD,AABCDD,AABCAD
320,ACDDDA,DDDCBA,DDDBBA,DDCDBA,BBBADB,AAABCD,AAABCD,AAADDD,CDDCBA,DDCCBA,DDCBAA,DDCAAA,AABDBC,DCBBBB,DBADDA,ABBABD,AABDCD,ACDADA,DDDDAA,BBBCAD,ABCACD,ABCDDA,ABDDDA,AAACCD,AABBCD,AAABCD,AAADDD,AABCCD,AABDCC,DDDCCA
321,ABDCDB,DDDCBA,DDDBAA,AAAADD,DCBAAD,ABCDDA,DDDAAB,AACCDC,DDCCBA,DDCCBA,ABCCCC,AACCCD,AAABCD,AABBAD,AAABCD,AABBDD,AABDCD,AAACCD,BDDADA,BAABDC,CCCDDA,DDCBAA,AAACCD,AAABBD,AABBCD,DCBBBB,AABBCD,AABBCD,AABCDD,AABCAD
322,DCACAB,DDDCCA,DDDCAA,ABCDCB,DDDCBA,DCBABB,AAABCD,ABBABD,ADDACB,DDCCBA,DDBAAC,ABCDCC,DDCAAC,AABBDC,AABCDD,BAAADD,BDDBBA,AACCDC,BAADAC,BCCADA,CCCDDA,DBADAC,DDDBBA,AAABAD,AABBCD,AABBCD,AABBCD,AABCCD,DCCDBA,CDCBDA
323,BABDDA,DDCCBA,DDDBBA,BBBBAD,DDDDBA,AAACCD,AAACDD,AABDCD,ACDCBA,BBBBAD,DCBBBA,AAABCD,ACDBCC,CCBACC,DDDAAA,AABBCD,ABDDDA,DCBBBB,DBAADD,CCCADA,DCBAAD,ABDDBB,DCBABB,BAACBD,AABBCD,AABBCD,ABBACD,AACDCD,ABCDCB,DDDBCA
324,DDCBCA,DDDCCA,AAACCD,DDCDAA,DCBAAD,AABBDD,AAABCD,DCBBBB,DDCBBA,AABCDD,DDCBAA,ABCDDB,BAABAD,ABBDBB,CCCDAA,DCBBBB,CCCDDA,ABCBDB,DDCABA,AAABDD,AAABDD,AAABDD,BAABBD,AAABBD,AABBCD,AABBCD,AABBCD,DDDAAA,AABCDD,AABCAD
325,DBAADB,DDCDBA,DDDBBA,DCCCDA,ACDCAC,AABCCD,AAACDD,AABDCD,ACDDCA,DDDCBA,DDCBBA,DDBBBA,CDDAAC,DDDBAA,DDDBAA,AABBCD,DDDAAA,ABCADC,AABDAD,AAAADD,AAAABD,AABCCD,DDBBBA,AAABBD,AABBCD,AABBCD,ABBACD,AACDCD,ABCDCA,DDDBCA
326,DCBBAB,DDCCBA,DDDBBA,CDDBBA,DDDDBA,ABBBAD,AAABDD,AACDCD,DCACBB,DDCCBA,DDCABA,DCAADB,AABBCD,AABDDC,DCBBBB,AABBCD,DBBDAA,ABCADC,ABCDAD,AAAADD,CCCCDA,DBABCC,DCCCDA,AAAACD,AAACBD,ABCCCC,ABBACD,AABCCD,AABDCB,DDDCCA
327,ABDCDB,DDDCBA,DDDBAA,CDDCDA,AAACDD,AABBDD,AAABCD,AACCDC,DDCCBA,DDCCBA,AAABCD,AACCCD,AABBCD,AABCBD,AABCBD,AABBCD,AABCCD,AABCDD,ACDCDA,BAABCD,AAABCD,CCCDDA,DDCBAA,AAABBD,AABBCD,CCCCDA,AABBCD,AABBCD,AABCDD,AABCAD
328,DCBBAB,DDCCBA,DDDBBA,DDCCAB,DDCDBA,AABCCD,AAACDD,AABDCD,ACDCBB,DDDCBA,CDDBBA,DCCBDA,DDCABB,DBACCC,CAADCC,BAABAD,DBAAAD,BAADCC,DDCAAA,BCDDBA,BAADCC,ABDDBB,ACDBAD,AAACBD,AAADDD,AAABBD,ABBACD,AACDCD,ABCDCA,DDDBCA
329,ABDCDB,DDDCBA,DDDBAA,CDDCDA,ABCCCD,AABBDD,CCCCDA,AACCDC,DDCCBA,DDCCBA,AAAABD,AACCCD,AABBCD,AABBCD,AABBCD,AABCCD,AABBCD,ABCDBB,AABBAD,AAACDD,AAABCD,AABCDD,DDDCBA,DDCBAA,AABBCD,AABBCD,AABACD,DDDAAA,AABCDD,AABCAD
