,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
249,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,AACDD,AABDD,DDAAA,DCBAA,DCCAA,CDDCA,ACCCC,DBAAD,BCCAD,BDDAA,BBBAD,BDBBB,DDCAA,CBABD,AACDD,AACCD,AACDD,AACCD,AABCD,AABDD,AABCD,ABADD,DDDAA,AADDC,AACBD
250,ABBBD,DCCBA,DDBAA,DCCAA,DCAAB,AACDD,AABDD,ABDCD,ADDBB,DDCBA,DCDAA,DCBAB,DDAAB,ABDCC,CBDAA,ABBDD,ACCCC,ACBDC,BBDBB,AADDC,AABDD,AABCD,AACDD,AACCD,ABBDD,AACDD,AADDD,ABDBD,DDCAA,DDBAA
251,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,ABBDD,AABDD,ABCDC,DCBAA,DCCAA,AAACD,ABCCD,AACDD,AACCD,ABCCD,ABBDD,AABDD,AABDD,AACDD,AACDD,AABDD,CCDCA,DCBAA,AABCD,AABDD,AABCD,DDAAA,ABCDD,AACDD,AACBD
252,ADCDB,DDCBA,DDBAA,AADDD,DBABD,ABCDA,BABDD,ACCDC,DCBAA,AAADD,DCBAB,ABCCD,AABCD,ABCCD,ACACD,ACCAD,DCAAC,ADBCB,DDCBA,CCCDA,DCBAA,AACDD,AACCD,AABCD,DDAAA,AABCD,ABCDD,ABCDD,AADDC,DCCAB
253,DDAAB,DCCBA,DDBAA,DCCAA,DABBB,ABCDD,AABCD,ABDCD,ADDCB,DDCBA,DCDAA,DBBBA,CDAAC,ABDCC,DADAA,ABBDD,AACCD,DDDAA,ABDAD,BBBDA,AABCD,AACCD,BDDAC,AABCD,AABDD,AADDD,ACBBD,DDCAA,DDCAA,DDBAA
254,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABCDD,AABDD,DBBBB,DCBAA,AACDD,DCBAA,ABCDD,BABCD,DDBAA,BBDDA,DDADA,ACCCC,ADAAD,AADDC,AACCD,AABDD,AACDD,ABBDD,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
255,ADCDB,DDCBA,DDBAA,BBBBD,DCBAA,DCCAA,AACDD,ACCDC,DDBAA,AACDD,DCAAC,ACDCC,DDCAA,AADDC,DCADB,DDBBA,ADBBD,ABCCD,AACDD,AABCD,DDCAA,ABCDD,ABBDD,CCCCA,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
256,ADCDB,DDCBA,DDBAA,ADDCB,DDCAA,CCCCA,AACDD,ACCDC,DCBAA,AACDD,DCAAC,ACDCC,DCBAA,CBDDA,CACCD,BBACD,DCABC,CCCDA,ADCDA,AACCD,AACDD,AACDD,AACDD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
257,ADCDB,DDCBA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,ADCCC,ACDCC,DCBAA,DAACD,DACCC,DCCCA,DDCAA,BDDAA,BBADC,AACDD,AABDD,AACDD,AACCD,ABBCD,CCCCA,AABDD,ABCDD,ABCDD,AACDD,AACBD
258,ADCDB,DDCBA,DDBAA,CDCBA,ACCCD,AACDD,AABDD,ACCDC,DCBAA,DCCAA,AAADD,ACDCC,DCBAA,AAADD,AACDD,BBDAA,DCCAC,DDDAA,BADAC,BADDB,AABDD,AABDD,AACDD,AABCD,AABDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
259,ADCDB,DDCBA,DDBAA,BBBAD,DDBAA,DCBBA,DDAAB,ACCDC,DCBAA,BBBBD,DCAAD,ACDCC,DDBAA,CDDBA,DCCAA,DBDBA,DDCAA,ABBDC,ABCDD,ABDBD,AABDD,DAADB,ABBDD,ABBCD,AABDD,AABCD,ABBDD,ABCDD,AACDD,AACCD
260,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDBAA,ACCDC,ABCDD,DCCBA,DCBAB,ACDCC,DCACD,BCDCA,BBCAD,ADAAD,BBBBD,BDABD,ADADC,AACDD,AABDD,ABCDD,BABCD,DDDBA,AABDD,AABDD,ABBDD,ABCDD,AACDD,AACBD
261,CDBCA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,AABDD,DBBBB,CBAAD,ABDDC,DCBAA,ACDDC,CBCDA,ABDCD,BBDAD,CAADD,CCACD,AADDA,DDCBA,ABBDB,AABCD,AACDD,ABCDD,AABCD,AABCD,AABCD,DDDAA,ABCDD,AACDD,AACBD
262,DACBB,DDCBA,DDBAA,AADDD,DCABC,DDAAA,AACDD,ACCDB,ACCCC,DDCAA,DCAAC,ACDCC,DCBBA,CDAAC,BBADD,BDDAB,DBCBA,CCBAD,DBBBA,AACBD,BCBDA,DDAAA,DACAB,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,BCBDA
263,ADCDB,DDCBA,DDBAA,CDCBA,BBBAD,DCBAA,AABDD,DDAAA,DCBAA,DCCAA,CDDCA,ABCDD,ABDDC,DDBAA,DCAAB,DCCCA,DDCBA,DDCAA,DDBBA,BAACD,AABDD,AABCD,AACDD,BBBBD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACBD
264,ADCDB,DDCBA,DDBAA,CDCBA,ACCCC,AACDD,CCCDA,ACCDC,DCBAA,DCCAA,AACDD,ACDCC,DACBB,BBBAD,DDCAA,DCCCA,ADCCC,DDCAA,CBDBA,BADBB,AABDD,AACDD,AACDD,AABCD,AABDD,CCCCA,ABCDD,ABCDD,DCDBA,DCCAA
265,ADCDB,DDCBA,DDBAA,AAADD,DBABD,ABCDC,DBABB,ACCDC,DCBAA,DCCAA,CDBAC,ABCCD,ABBCD,AABCD,ABDCC,ABCCD,CDBAA,ACCDD,DBCAA,AABDD,DDCAA,DAACC,AACDD,AABCD,CCCCA,AABDD,ABCDD,ABCDD,AACDD,AACCD
266,DCCBA,DCDAA,DDBAA,DCCBA,BDCAB,AACDD,AACDD,ABDCD,ADDBB,DDCAA,CDCBA,DBBAB,BCDAB,DABBB,DDDAA,DDDAA,AACCD,ACBDC,DDDAA,AAADD,ABCCD,AACDD,DACCC,ABACD,ACCCC,AABDD,ACACD,ACDCC,ABDBA,DDBBA
267,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDAAA,ACCDC,ABBCD,DDCAA,DCBAB,ACDCC,DBABD,CAADD,DCCBA,DDDAA,AAADD,DADDA,AACCD,AADDB,AABCD,AACDD,AABDD,DBBBB,ABBDD,AABDD,ABBDD,ABCDD,AACDD,AACCD
268,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,DCBAA,AABDD,ACCDC,DCBAA,DCCAA,AACDD,ABCDD,DDCBA,DCBAA,DDBBA,DDBBA,DDAAB,DDBAA,AADDC,AACCD,AABDD,AACDD,ABCDD,AACCD,AABDD,AABCD,DBBBB,ABBDD,AACDD,AACCD
269,DDBBA,DDCBA,AACDD,DCCAA,DBABD,AABDD,DDDAA,ADCDC,AACCD,DDCBA,DCBAA,ACCCD,DAABD,DCDAB,DBADB,BBBDB,CCCCA,DDDAA,DDAAC,BABDD,AACDD,AACDD,AABDD,CCCCA,ABBDD,AABDD,ABBDD,ABCDD,AACDD,AACBD
270,ACCDB,DDCBA,DDBAA,BBBAD,DBABD,ABBDD,DDDAA,ABCDC,DCBAA,BBBBD,DDBAC,ACCCD,AACDD,AACCD,AACCD,BAACD,AABBD,BAACD,CCADD,DACDA,DCBAA,AACDD,AACDD,AABCD,DBBBB,AABCD,ABCDD,ABCDD,AACDD,AACBD
271,ADCDB,DDCBA,DDBAA,AAADD,DCABC,AACDD,DDAAB,ACCDC,DCBAA,DCCAA,ACCCC,ACDCC,DBACA,CDBAD,CDDAA,DCCAA,DDBAA,DDCAA,DBBBA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,DDAAA,ABCDD,ABCDD,AACDD,AACBD
272,DCBBA,DDCBA,AACDD,DCCAA,DBABD,AACDD,DBBBB,ACCDC,AACDD,DDCAA,DCBAB,ACCCC,BAACD,ADADD,DCCAA,ACDAC,AADDD,BBBDB,AACCD,BADDC,AACDD,ABCDC,BABCD,CCCCA,AABCD,AABDD,ABBDD,ABCDD,AACDD,AACBD
273,ADCDB,DDCBA,DDBAA,BBBAD,DDBAA,DABBC,CCDAA,ACCDC,DCBAA,DCCAA,ACCCD,ACCCD,DDCBA,DCCAA,DDCBA,DDBAA,DDAAA,DCABB,DBCBA,BACCD,AABDD,AABDD,ABCDD,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
274,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,DCBAA,AABDD,ACCDC,DCBAA,DCCAA,AAACD,ABCDD,ACDCC,DCBAA,DBCBA,DCBAA,DDCAA,DDCAA,DDCAA,AACDD,AABCD,AACDD,DCBAA,AABCD,AABDD,CCCCA,ABBDD,ABCDD,AADDB,DCCAA
275,DBBBB,DCCBA,DDBAA,BBBDA,CDDAA,ABCCD,AACDD,ABDCD,ADCBA,DDBBA,DBBBA,DCCCA,AADDB,ACBDD,DDAAD,DADDA,ADDAD,BDBBB,BBBDB,AADBD,DBDBA,DABCC,BBDBB,BBCAD,AACDD,ACCCC,ACACD,ABCCD,ABDCB,DDBBA
276,ADCDB,DDCBA,DDBAA,CDCBA,DCAAC,AACDD,CDDAA,ACCDC,DCBAA,DCCAA,ACCCC,ACDCC,DCBDA,AADCD,ADDCC,DCCAC,ADCCC,DACCC,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACBD
277,ADCDB,DDCBA,DDBAA,CDCBA,ACCCC,AACDD,CCCDA,ACCDC,DCBAA,DCCAA,AADDD,ACDCC,DCBAA,DDBAC,DDCAA,DCCAA,DADCA,BDBAB,CDBBA,AACDD,AABDD,AACDD,AABDD,AABCD,AABDD,DBBBB,ABBDD,ABCDD,AACDD,AACBD
278,ADCDC,DCCBA,DDCBA,ACDBA,CBAAD,ABBDD,AABDD,DDCAA,DDBBA,DCBBA,CDDCA,DBABB,DCABC,ABBCD,CBDAA,AABDD,AACBD,BCACD,ACCAD,BCBDA,AACDD,DACBC,ABCDD,AABCD,AABDD,AABCD,ACACD,ABDCD,ABDCA,CBCAD
279,ADCDB,DDCBA,DDBAA,BBBBD,CBACD,DCBAA,DDDAA,ABCDC,DCBAA,BBBBD,DCBAB,ACCCC,AABCD,ABDCD,AACCD,ABCCD,ABBDD,ACCDB,BBACD,CADDA,DCBAA,AACDD,AABDD,AABCD,DBBBB,AABDD,ABCDD,ABCDD,AACDD,AACBD
280,DDBBA,DDCBA,AACDD,DCCAA,DBABD,AABDD,DDAAA,ADCCC,ABCDD,DDCBA,DCBAA,ACDCD,DAAAD,BCACD,CCDAC,DAADD,CDCAA,ADADD,DDACC,AABDD,AABDD,AACDD,AABCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
281,ADCDB,DDCBA,DDBAA,BBBBD,DCABC,AACDD,DDAAB,ACCDC,DDBAA,BBBBD,DCAAB,ACDCC,DCBAA,BADAD,AAADD,BBBDA,CCDAA,ADDCA,DDCAB,BACCD,AABDD,AACDD,AACDD,AABCD,DDAAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
282,ADBCC,DDBAA,DDBAA,DDCAA,DDBAA,AABDD,AABDD,ABDCD,DCBBA,DCBAA,CDDCA,DBBBB,AACCD,BCDDA,BCDAA,BACBD,AACCD,ABCDD,BBCAD,BCBDA,ADCCC,CACCD,AACDD,AABCD,AABDD,AABCD,ACACD,ABCCD,ABDCA,CBCAD
283,ADCDB,DDCBA,DDBAA,CDCBA,ACCCD,ABBDD,CCCDA,ACCDC,DCBAA,DCCAA,AABDD,ACCCD,ABCCD,AABDD,ABCDD,ABCDD,AADDB,ABCDD,ADCCC,AACDD,AABDD,AACDB,DCBBA,CAABD,AABDD,AABCD,ABBDD,AABDD,AACDD,AACBD
284,ADCDB,DDCBA,DDBAA,DDCBA,ACCCD,AACDD,AABDD,ABCDC,DCBAA,DCCAA,AAADD,ACDCC,BDBAD,ADDCA,ACCBD,BACDA,BBAAD,DCCAB,DDBCA,BADCC,AACDD,AACDD,AACDD,AABCD,BABCD,AABDD,ABCDD,ABCDD,DCDBA,DCCAA
285,ACCDB,DDCBA,DDBAA,CDCBA,AABDD,DCBAA,AABDD,DBBBB,DCBAA,DCCAA,AAADD,ABCDD,DDDBA,DCBAA,DACCB,DDCAA,DCCAA,DBABB,CCDAB,AADCD,AACDD,AACDD,BADDC,BABCD,AABDD,AABCD,ABCDD,ABCDD,AADDB,DCCAA
286,DCAAB,DDBBA,DDBAA,DCCAA,DABBB,AACDD,AABCD,ABDDD,ADDBB,DDCBA,DDCAA,DBBBA,DDBCA,CDDAA,DBBAB,ABBDD,AACCD,ACBDC,ABDAD,AABDD,DAACD,AABDD,ABCCD,AABCD,ABBDD,AABDD,ACCCC,ACDCC,ABDBA,DDBBA
287,ADCDB,DDCBA,DDBAA,AAADD,DBACD,ABBDD,DDAAB,ABCDC,DCBAA,AAADD,DCBAB,ACCCD,AABDD,ABBDD,AACCD,ABCCD,ADDDA,DBDAA,DCDAB,DCCCA,DBABD,AACDD,AACDD,CCCCA,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
288,DBBBB,DCCBA,DDBAA,DCCAA,BBDBA,AACDD,AABDD,ACCCC,CDCAA,DDCBA,DCBAB,DCAAA,AACDD,ABBBD,CDCAB,CDAAD,DACCA,ACCCC,ACDAC,AABDD,AABDD,BACBD,BADBB,AABBD,AACCD,ABBCD,ACCCC,ABCCD,AADCB,DDBBA
289,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,DCBAA,AABDD,ACCDC,DCBAA,DCCAA,AAACD,ABCDD,ADDBB,DDBBA,DDBAA,CCDCA,DDBBA,DDACA,AABDD,AABDD,AACDD,AABCD,AABDD,BABBD,AABDD,AABCD,DDAAA,ABCDD,AADDB,DCCAA
290,ADCCB,DDCBA,DDBAA,CDCBA,ACCCC,AACDD,CCCDA,ACCDC,DCBAA,DCCAA,CDBAC,ACDCC,DAADD,BCCAD,DBBAA,DCCAA,AAADD,DDCAA,CBDBA,AACDD,AACDD,AACDD,AACDD,AABCD,AABDD,AABCD,CCCCA,AACDD,AACDD,AACBD
291,DACBB,DDBCA,CBBAD,DBCAA,DCBDA,ACBDD,AACDD,ABACD,ADBCB,DDCAA,DCAAC,ACDCC,AADCB,DBBAC,DBAAD,AACDB,DBBAD,DBCAB,DBBCA,CACAD,DDBAA,ACBDC,BABCD,AABCD,ABBDD,AABDD,ABBDD,ABCDD,AACDD,ABBDC
292,ADCDB,DDCBA,DDBAA,CDCBA,DBABD,ABBDD,DDDAA,ACCDC,DCBAA,DCCAA,BBBAD,ACCCC,AACCD,AACDC,ABBDD,AABDD,ABBDD,AABCD,AACDC,AACDD,AACDD,CCDCA,DCBAA,AABCD,AABDD,AABCD,ABCDD,ABCDD,AACDD,AACBD
293,DDBBA,DDCBA,AACDD,DCDAA,DBABD,ABBDD,DDAAA,ACCDC,ABBDD,DDCAA,DCBAB,ACCCC,DDBBA,ABBDD,BBBDA,DAADD,AADCC,DCABB,AAADD,ABBDD,AABDD,AACDD,BACCD,AABCD,DDAAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
294,ADCDB,DDCBA,DDBAA,AAADD,DCBAA,DACCD,DDABB,ACCDC,DCBAA,AAADD,DCAAC,ACDCC,DCBAA,DDBCA,DCCBA,DDABA,AAADD,BAADD,ABBCD,CACCD,AACDD,AACDC,AACCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
295,ADCDB,DDCBA,DDBAA,CDCBA,AADDD,AACDD,AABDD,ACCDC,DCBAA,DCCAA,AADDD,ACDCC,CDCAA,DBBAB,ADACC,DCCAA,ADCCC,CCCDA,CBBDA,AACDD,AACDD,AACDD,AACDD,AABCD,AABDD,DDDAA,ABCDD,ABCDD,AACDD,AACBD
296,DBBBB,DCCBA,DDBAA,DCCAA,CDBAA,AACDD,AABCD,ABDCD,ADCBA,DDCBA,BBDAA,AABDD,ADDDA,CCACC,DAADD,BDBBB,DBBBB,ACBDC,BBDBB,AABDD,ADABC,AABCD,DAABB,CCAAD,ABBDD,AABCD,BBBBD,ABBDB,ABDCB,DDBBA
297,ADCDB,DDCBA,DDBAA,CDCBA,DDABC,AACDD,CCCDA,ACCDC,DCBAA,DCCAA,AADDD,ACDCC,DCABB,AADCD,ACCBD,DCCAA,BDAAD,DACCC,DDBCA,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
298,DCBBA,DCCBA,DDBAA,DCCAA,ABCCD,AACDD,AABDD,ABDCD,ADCCA,DDCBA,CBAAD,DBBBB,DDBCA,DDBAA,CBDAA,CCCDA,AACCD,ACBDC,ABDAD,AABCD,ABCDC,AABDD,AACDD,AABCD,AABDD,AABDD,ACCCC,AABCD,AACDD,AABDD
299,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,ABBDD,AABDD,ABCDC,DCBAA,DCCAA,AAACD,ACCCD,AABDD,ABCDD,AADDD,AABDD,AABDD,ABBDD,ABCDC,BACDD,AABDD,BCDDA,DCBAA,AABCD,AABDD,AABCD,DDAAA,ABCDD,AACDD,AACBD
300,DAAAD,DDCBA,DDBAA,DDDAA,DDBAB,AACDD,AACDD,ABDCD,ADDBA,DDCBA,DCBBA,DBBAB,DABCD,BCDDA,CBDAA,ABBDD,CDAAD,ACBDC,AAADD,BAADD,AABDD,AACDD,AADDD,AABCD,AAADD,ABBDD,ACACD,ACDCC,ABDBA,DDBBA
301,ADCDB,DDCBA,DDBAA,CDCBA,ACCCD,ABBDD,CCCDA,ACCDC,DCBAA,DCCAA,ABBAD,ACCCC,AABDD,ABBDD,BBABD,AABDD,AADCD,ABBCD,AABCD,AACDD,AABCD,CDDBA,DCBAA,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
302,BDDAA,DCCBA,DDBAA,DCCAA,CCDAA,AACDD,AABDD,ABDCC,BDCBA,DDCAA,DCBAB,DCAAA,ADDAB,CCACC,DAADD,ABBDD,DBBBB,ACBDC,ABDAD,AABDD,AABDD,DDABB,DAADD,CAABD,ABCDD,ABCDD,AADDD,ABCCD,ABDCB,DDBBA
303,ADCDB,DDCBA,DDBAA,CDCBA,AABDD,DCBAA,AABDD,DBBBB,DCBAA,DCCAA,AAADD,ABCCD,CDBBA,DDBAA,DCCBA,DDBBA,DBAAC,DDCAA,CDADA,AABDD,AABDD,AABDD,ACDCC,CAACD,AABDD,AABCD,DDDAA,ABCDD,AACDD,AACBD
304,DBBBB,DCCBA,DDBAA,DDDAA,DDCAA,AACDD,AACDD,ABDCD,ADCBB,DDCAA,CDCCA,DBAAB,BCAAD,DABBB,DBBAB,CADDA,AACCD,DADDA,CCCCA,BABDD,AABDD,AAADD,DCCAC,AABCD,AABDD,ABBCD,ACACD,ACDCC,ABDBA,DDBBA
305,BDADA,DCCBA,DDBAA,DCCAA,DDBAA,AACCD,AABBD,ABDCD,ADCBA,DDCBA,BBDCA,DCAAC,BBDDA,CABAD,DDADA,CCCAD,AACCD,ACBDC,BBBDB,AABDD,BBBDB,ADBCD,DDCAA,BABCD,ABBDD,AADDD,ABACD,ABCCD,ABDCB,DDBBA
306,ADCDB,DDCBA,DDBAA,AAADD,DCBAA,AACCD,DDABC,ACCDC,DCBAA,AAADD,DCAAC,ACDCC,DCCAA,DCCAA,DDBBA,CDDCA,CCDBA,BABBD,CCADA,BABDD,AABCD,ADDCB,ABDDC,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
307,DCBBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,DDAAA,ADCCC,ABCDD,DDCBA,DCBAA,ACDCD,BABBD,ABDCD,CCDAC,ACCCC,ADDAD,DAADA,CCCCA,AABDD,AABDD,AACDD,AACDD,AABCD,ABBDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
308,ADCDB,DDCBA,DDBAA,AAADD,DCCAA,BABDD,DABCD,ACCDC,DCBAA,BBBBD,DCAAC,ACDCC,DCBBA,DDBBA,ADDDB,ABDDB,DDABA,DCCAA,AABCD,AACDD,AABDD,ACCDA,AACCD,AABCD,CCCCA,AABDD,ABCDD,ABCDD,AACDD,AACBD
309,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,ABBDD,AABDD,ABCDC,DCBAA,DCCAA,AAACD,ABCCD,ABCCD,ABCCD,AACCD,BAADD,ABCDD,ABCCD,ABCDC,AACDD,AABDD,CCDCA,DCBAA,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
310,CDCBA,DDCBA,AACDD,DCCAA,DBABD,ABBDD,AABDD,DCBBA,CBBAD,ACDCC,DCBAA,ACDCC,DADAB,ABDCD,DDAAC,DADAA,AADDB,ACDBB,DBBBA,AABDD,AABDD,AACDD,AABCD,AABCD,AABDD,AABCD,DBBBB,ABCDD,AACDD,AACBD
311,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,ABBDD,AABDD,ABCDC,DCBAA,DCCAA,AACDD,ACCCD,ABCCD,AACCD,AACCD,ACDCC,ABCDD,ABBCD,ACBDD,AACDD,AABDD,ABDDB,DCBAA,DAABD,AABDD,AABCD,ABBDD,DBBBB,AACCD,AACCD
312,ADCCB,DDCBA,DDBAA,BBBAD,DCBAA,BABCD,DAACD,ACCDC,DDBAA,AAADD,DCAAC,ACDCC,DDBAA,DDBAA,DDCAA,CBACD,AADCB,DCDAA,AACCD,AABCD,ABDDC,ABBDD,AACDD,DDDAA,ABBDD,AABDD,ABCDD,ABCDD,AACDD,AACBD
313,ADCDB,DDCBA,DDBAA,CDCBA,DCAAC,AACDD,CDDAA,ACCDC,DCBAA,DCCAA,AADDD,ACCCC,CBDCA,BCCAD,DDABA,DCCAA,DDBAA,DDCAA,CBABD,AACDD,AABDD,AACDD,AACDD,AABCD,AABDD,AABCD,ABADD,ABBDD,AACDD,AACBD
314,DBBBA,DCCBA,DDBAA,DCCBA,BBDBA,AACDD,AABDD,ACCCC,CDCBA,DDCAA,DCBAA,DCAAA,ABBBD,DADAA,ACDCC,DDAAC,AADCD,CCCAC,ADDAB,AABDD,AABDD,AADCC,DCDAA,AACBD,ABBDD,ABBCD,AADDD,ABCDD,AADCC,DDCBA
315,ADCDB,DDCBA,DDBAA,BBBAD,DDBAA,DCBBA,DDAAB,ABCDC,DCBAA,BBBBD,DCAAD,ACDCC,DDBAA,DDBCA,DDBBA,DBBCA,AADDB,ADBBD,CDCAA,AABDD,DCABA,ABBDD,ABBDC,CCCCA,ABBDD,AABDD,ABCDD,ABCDD,AADDB,DCCAA
316,DBBBB,DCCBA,DDBAA,BBBDB,CDDAA,AACCD,AACDD,ABDCD,BDCBA,CBBAD,DCCBA,DABBD,CDDAA,DDBBA,BDABD,BBDAD,CCADA,ADDAD,CCABC,BADDA,ABADD,AABDC,AADDD,AABCD,ACCCC,AABCD,ABBDD,ABCCD,ABDCB,DDBBA
317,DCCBA,DCBBA,DDAAB,DCCAA,AACDD,AABDD,AABDD,ABDCD,DCBBA,DCCBA,CDCCA,DBABB,ABDDA,DABDA,CBDAA,ABBDD,CDAAD,ADAAD,AADDD,AABDD,AABDD,AACDD,ACCBD,AABCD,AABDD,AABCD,ACACD,ACDCD,ABDBA,DDBBA
318,ADCDB,DDCBA,DDBAA,ADCCC,DCABC,AACDD,AACDD,ACCDC,DCBAA,AAADD,DCAAB,ACDCC,DCDAB,CDBAD,DBAAD,DAAAD,DDBAA,DDCAA,DDBCA,AACDD,AABDD,AACDD,AABCD,AABCD,DDDAA,AABDD,ABCDD,ABCDD,AACDD,AACBD
319,ADCDB,DDCBA,DDBAA,DDCBA,AABDD,ABBDD,AABDD,DBBBB,DCBAA,DCCAA,BBBBD,ACCCC,AABCD,AACDD,AACCD,AACDD,AACDD,ABCDD,ABBDC,BAADD,AACDD,DCBAA,DAACD,AABCD,AABDD,DAABD,ABCDD,ABCDD,AACDD,AACBD
320,ADDDA,DDCAA,DDBAA,DDCAA,BBBDB,AACDD,AACDD,AADDD,CDCAA,DDCAA,DCBAA,DCAAA,AADBC,DBBBB,DADCA,ACACD,AADCD,ADADA,DDDAA,BBCAD,ADACD,ABDCA,ADDDA,AACDD,ABBDD,AABDD,AADDD,ABCCD,AADCC,DDCBA
321,ADCDB,DDCBA,DDBAA,AAADD,DBABD,ACDDA,DDAAB,ACCDC,DCBAA,DCCAA,ACCCC,ABCCD,AABDD,ABBCD,AABDD,ABBDD,AADCD,AACDD,BDADA,BACDC,CCDDA,DCBAA,AACDD,AABCD,AABDD,DBBBB,ABCDD,ABCDD,AACDD,AACBD
322,DACBB,DDCBA,DDBAA,ACDCB,DDCAA,DBABB,AACDD,ABACD,ADACB,DDCBA,DCAAC,ACDCC,DDABC,ABCDC,AACDD,BAADD,BDBBA,ACCDC,BADAC,BCBDA,CCDCA,DACBC,DDBBA,AABCD,ABBDD,AABDD,ABBDD,ABCDD,DCDBA,CDBDA
323,BADDA,DCCBA,DDBAA,BBBBD,DDDAA,AACDD,AACDD,ABDCD,ADCBA,BBBBD,DBBBA,AABDD,ADCCC,CCACC,DDAAA,ABBDD,ADDDA,DBBBB,DAADD,CCADA,DBAAD,ADDBB,DBABB,BACCD,ABBDD,AABCD,ACACD,ABCCD,ABDCB,DDBBA
324,DDBBA,DDCBA,AACDD,DCCAA,DBABD,AABDD,AABDD,DBBBB,DCBAA,AACDD,DDBAA,ACDCB,BABBD,ABDBB,CCDAA,DBBBB,CCDCA,ACBDB,DCAAA,AABDD,AABDD,AACDD,BABCD,AABCD,AABDD,AABCD,ABBDD,DDAAA,AACDD,AACBD
325,DAADB,DCDAA,DDBAA,DCCCA,ADCBC,AACDD,AACDD,ABDCD,ADCCA,DDCAA,DCBBA,DBBBA,CDAAC,DDBAA,DDBAA,ABBDD,DDAAA,ACBDC,ABDAD,AABDD,AABCD,AACCD,DCBBA,AABCD,ABBDD,ABBDD,ACACD,ACDCD,ABDBA,DDBBA
326,DBBBB,DCCBA,DDBAA,CDBAA,DDDAA,ABBBD,AACDD,ABDCD,DACBB,DDCBA,DCAAA,DAADB,AACDD,ABDCC,DBBBB,ABBDD,DADAA,ACBDC,ABDAD,AABDD,CCCDA,DABCC,DCCCA,AABDD,AACCD,ACCCC,ABADD,ABCCD,ABDCB,DDBBA
327,ADCDB,DDCBA,DDBAA,CDCBA,AACDD,ABBDD,AABDD,ABCDC,DCBAA,DCCAA,AACDD,ABCCD,AACDD,ABCCD,ABCCD,ABBDD,ABCCD,ABCDD,ADCDA,BACDD,AABDD,CCDCA,DCBAA,AABCD,AABDD,CCCCA,ABCDD,ABCDD,AACDD,AACBD
328,DBBBB,DCCBA,DDBAA,DCCAB,DCDAA,AACCD,AACDD,ABDCD,ADCBB,DDCAA,CDBAA,DCBDA,DDABB,DACCC,CADCC,BABCD,DAAAD,BADCC,DCAAA,BDDAA,BADCC,ADDBB,ADBBD,AACCD,AADDD,AABCD,ACACD,ACDCD,ABDBA,DDBBA
329,ADCDB,DDCBA,DDBAA,CDCBA,ACCCD,ABBDD,CCCDA,ACCDC,DCBAA,DCCAA,AAACD,ABCCD,ABBDD,ABCDD,ABBDD,AACCD,ABCDD,ABDBB,ABBCD,AACDD,AABDD,AACDD,DDCAA,DDBAA,AABDD,AABCD,ABBDD,DDAAA,AACDD,AACBD
