,0,1,2,3,4,5,6,7,8,9,10,11
101,AAABBCEEEFF,EABEECEEBAE,CABEECBCFFC,EFFEEDCBAAA,CAAABCDEFFF,AABBCDEEEFF,DEEFFECBAAA,FFEEDDCCBAA,FFEDBAABCCB,ABBBCCCDFFF,AABEEDEECBF,BABDEEFFDBA
102,FFFEDCAABAB,DFDEDABECAD,EBBBABEDDFE,ABBBCEEDCCF,CAAACDFECEF,BCDEEDAABEF,EEDAAACDDFF,ABDCEFEEDBC,FFFEEDDBAAA,FFFDCCBABBA,FEDEFBACCAC,CDFDEDBDDCA
103,CCBBAADFFFD,CCFFEBAACDC,CAAABEFFFED,AABCDDDDEFF,CCBABCEFFEB,FEEEEEDCAAA,CABBDFFFDBA,AAAABCDEFFF,FEDCBAAACEF,EEFFEDCBAAA,AAABCDEFFED,ECBAABCDEFF
104,DBAABCBDFFE,AAABCCDEFFF,CBBEEBABCFF,FEEECAACEDA,FFDBAABCDEF,AABBCDDEEFF,FFFEDCBBAAA,FFEEDDCBBAA,AAABCDEFFEE,ACBBDEFFECA,AACEEDCCEDF,FFEEDCBAAAB
105,EEFEEDCBAAD,ACBBABEEFFE,FFEECBBBBBA,AABBBCDEFFF,AAACCDEEEFF,AABBCDEEFFE,FFFDCBBBBBB,AACCDEDDEEF,FFEEEDBCCAA,FFBBCDCBCDB,DFEBAABBDDF,FFCBBCCBCCD
106,AAABDEEEEEE,FFFDDCCCAAB,EEEEEEDCBAA,FDCBAABCDFF,AABCDDEEEFF,FFEEEDDBBAA,FFFFECBAABB,AABCDEEEEEE,FFEEEDCBBAA,BAAABCDEFFF,AACDEEEEDDE,ABBBBCDEEFF
107,ACCCBBDFFDB,EFFEDBAAACE,FFFEEDCBAAA,AAABCCDEFFF,EFFDCAAABDE,EEDDEEECBAA,FFEDCCBBBAA,AAABCCDEEFF,CDEEFFECBAA,FEDBAABBDEF,AABBCDEFFFD,FECAAABCDEF
108,AABCDEEEEEE,FFEEDDCBAAA,FFFEDCCBBAA,BBAABCCDEFF,AABCDDEEEFE,FFFEEDDBAAA,AABDFFCBBDF,AABBCDEEEFF,EEEEEEDCAAA,FFEEDCBBBAA,AABBBCDEFEF,AAABCDEEFFF
109,AABBCDDEEFF,ABABDEEFEDE,DDEEEEEDBAA,FFEEDDCBAAA,AABBCDEEEFF,AABCDEFEEDE,AAACEFFEDDD,CDEEEEEDCAA,FFFEEDCBBAA,AABBCDDEFFF,ABCEFFEECCB,FFFEDDCBBAA
110,FFFEDCBAAAA,CCBCCBABFFF,BACCBBDEEEF,BBABCCDEDEF,AAACDDEEFEE,FEDEDDDDBAA,FFEEDCBABBB,AADEDDFFDAD,FEDEECAABCD,EABDEFFDABB,FFBCDEEBAAD,FEDDEDBBCBA
111,FFFEEDCBAAA,EDDBCBAAEEF,AADEDBCCDFF,ACABDDDFFFC,AABCDEDDEFF,ACCCBBBDFFC,BEEEBAABDEF,EFFFEDBAAAA,FEEFEDBBBAA,FFEDCCBBBBA,EEEFFDBBAAC,EFDDBABCDBD
112,BBBBBBBDFEF,DFEEFEDBAAA,EECBAAACFFD,BAABBCDEFFF,AABBDEEEEEE,FFFEDCCCBAA,ABBBBCDDEFF,FFEDCCCCBAA,FFEEEDCBBAA,FEBABDCCDAF,AACBBCEEFEF,FDFDCBBDABB
113,ABCCCBCFFFE,ADEFFFECBAA,AACDFFFEDCB,DBAACEFFFED,AACEEEECCDF,AAABCDDEEFF,EFFFDCBBBAA,EDDBAAABEFF,FFEDBAABCEE,EEECAAABDEF,EFFFEDCAAAB,BCDEFFEDBAA
114,ABACDDFFEED,FFEDEDBAAAA,DCABBBCEEDF,AABDDCCEFEC,FFCBABCDDDA,FFEEDCAAABD,AAABCEFFEED,FFEDCBBBBBB,FFFEDCBBAAA,AACDEFFEDCD,AABCCCDDEFF,AAACDDDEEEF
115,FFEEEDCBAAA,ACCACCCDEEF,AACCBDFFEEC,AFDBCCBCCCF,AABBCDDEEFF,AABBCDDDEFF,FCEECAABCCE,CEEFEEDCBAA,FFFDDDCABBA,FFECCCBABCC,BFFDEDDEBAA,FCEFEDCABAB
116,EFECDDBAADE,CAEBEFDEECA,FEDDAABCBFE,FFFEEDCBBAA,AAABBCDEFFF,EFFFEDCBBAA,BAAABCDEFFF,AAABCDEEEFF,ABBDFEEEADD,FFEDCDCABDA,BAABBCDDFFF,DBBBCEFFDAB
117,ABEFFFCBBCB,FFFEDCCBAAA,FFFECBBBBBB,AABBCDDDEFF,AABCDEEEEFE,EFEEEECAAAD,DEFFFDCBAAA,AACDEEEEEDD,FFFEEDCBAAA,FFFEDDCBAAA,AADDDEDADFD,AABBCDDEEFF
118,BBBBABCEFFF,DCBAABDEFFE,FEECBAABCEF,DEFFEEDCBAA,DBAABCEEEEF,AABBCCDEEFF,DEFFFDCBBAA,FFECBAABDDD,DCBAABCDEFF,BDEEFFEDBAA,AAABCDEFFFE,BAABCDEFFFD
119,AABBCDEDEFF,CAFFCBACEED,DDBAABEDDFE,FFEEEDCBAAA,AAABBCDEEFF,AACCDEEEEED,AAABDFFEEDE,DDEEEEECBAA,FFFEDDCBBAA,AAABBCDEFFF,ABCCECBDEEF,AACBCEEEFEA
120,FFFEDBBABBA,FDFFEDBABBA,BAABCCCDFFF,ABBBBCDCEFF,CDFFEDDDCAA,FFEEEDCBBAA,AAABBCDEEFF,FFFEDDCBBAA,FEEDCAAABCF,AACDEDEEEDF,ABBDEFFFDBC,FEDBBBCCEFA
121,ECEDCEFDBAA,AABCDEFFEED,DECAAACEFFE,FEFECAAACEB,FEECAAABCEE,AABBCDDEEFF,FFEEDCBBBAA,EDCBBAABDFF,BBBAABDFFFF,EEFFECCBAAA,ABDCBBDDFFD,FFEEDCBAABB
122,FFFEEDCBAAA,ACBBBBCEFFF,ACBBBCDDFFF,BDEFFEEDCAA,FEEEEDCBBAA,CAAABCDEEFF,AABDEFFEDBA,DCBBAABDFFF,AABCCDEEEFF,FEFEEDBAAAB,FFFEDCCCBAA,FFEBBCCCBAC
123,ACDFFFEDDAA,CEBCBABDDFF,AABCDDEFEED,FFEEEDCBBAA,BBAABBDEFFF,AABBCDEEEFF,CCEFFFDBBAA,FFEEEDDBBAA,FFECBAAABCE,AABBCDDEFFF,EFEEEDBBAAA,FEEBABBDEDB
124,FFFEDCBBBAB,DFEFDAAACCC,ABDCBBCEEFF,BBABBBDFFFF,AABBCDEEEFF,CDDDEEFECAA,EEBACDFFEBA,FFDBBCDDCBA,FEDCAAABDDF,AABDEFFEBDA,CDBACFFFDAD,EFDDCCEECAA
125,AAABCDEEEEF,FEDEEECBAAA,FECABEFECAA,EDCBBAABDFF,AABCCDEEEFF,DDEEEEEDBAA,FFEDCCBBBBA,CCBBBBBBEFF,AAABBCEEEFF,ABDDBBCDEFF,EAACDDEFECC,BDDCEDAACDF
126,AAABCEEFEEE,FFEEEDCAABB,FFEDDDDCBAA,FFFDCBAABCD,AAABCDDEEFF,AABBCDEEEFF,FFFEDCBBBAA,CAAABCDEFFF,BBAABCDEFFF,AABDEFECCDF,EFFEBBCCCAB,ACCCCDEEECF
127,AABCDEEDFEE,AEEDBEFDCBB,DFEFEECBAAA,FFFDCBBAABC,AAABCDDEEFF,AAABDEEEEEF,EFFFECBBAAA,EFEEEDDCBAA,FFEDCBAAACD,AAABDDDEEFF,DEEEFFDAAAA,FFDCCDEEBAA
128,FFFEEDCBAAA,BAAEDBBEFED,ECCEECBAADF,AAABDEEDDEF,EEFFECBCBAA,AABCDEEEEED,AAABCDDEFFE,DEFFEDDCBAA,FFFDDCBCCAA,BBAACEECCDF,FEEFECAAABA,DEEFFDCCCAA
129,DDEFFEDCBAA,FFEDCBBBBBB,AAABCCDEEFF,EEEEEEDCAAA,BAAABCDEFFF,AABBCDEEEFF,FFFEDCBBBAA,FFEEDDCCBAA,AAABBCDEFFF,ABEEFFEDCCB,FFFEDCCBBAA,ABBBCCCDDFF
130,AAABDEEEEFF,AAABDEEEDFF,BCEFEDEEBCA,FFEEDDCBAAA,AAABCDEEEFF,AABDDEEEEDE,AAACEFFEEDD,DDEEEEECBAA,FFFEEDCBAAA,AAABCDDEFFF,BCFFEEECAAA,FEEEECBBBBA
131,ACEFFFEDBAA,FFEEDCBBBAA,CCBCBBBCDFF,AAABBCDEFFF,AABBCDDEEFF,FFFEEDCAAAA,AABCEFFEDDC,AAABDEEEEEE,FFEEDDCBBAA,FFFEDCCBBAA,ADBABCDDFFF,AABBBCDEEFF
132,AAABCDDEEFF,EDFFECAACBB,EEEEEEDBDAA,FFEDCCBBAAB,AAABCDDEEFF,AABBCDEEEEF,FFFEDCBBBAA,FFEEEDDCBAA,BBBBBBCDEFF,AAABDDDEEFF,FFECBAABBCF,BABCEFFDBCE
133,FDBAACFFECB,ABDEFFECBBA,AACEFECBDEE,DCBABBBCEFF,FECABCCBCDF,FFECBCCAACD,DBAACFFECCF,DEDBBBABDFF,FEDCCBAABDF,FFDCBAABCDE,FFDCAAABCEF,FECAAABCEFF
134,AABCDEEEEEE,FFFEDCCBAAA,FFFEDCBBBAA,AAABBCDEEFF,AABCDEEEEEE,FFEEEDCBBAA,DDCEFDAAABE,AABBCDEEEFF,EFEEEDDCBAA,FFEDCBBBBBB,AABBCCDEEFF,AABBCDEEEFF
135,ADFEEEEDCAA,FFFEDCBBBAA,FFECBBABECC,DCABBBBCEFF,AAABCDEEFFF,FFFEECAAABC,EEFFEDCBAAA,AABDEEEEEEE,FFFEDCCCBBA,FFFDBCCBCBA,EBDDEBABDEE,AABBBCDEFFF
136,ABCDDDDCEFF,BFFEEDBACBB,BBAACFEEFED,FFFEDCCBAAA,BBAABCDDEFF,AABBCDEEEFF,ABCEFFFDBBA,FFFEDDCBAAA,FFFECBBAABD,AAAACEEEEFF,EFDDEEBBCAC,ACDEDDDEFCA
137,AAABBCDEEFF,AABEFFFCCBB,EFFEDDDCBAA,FFFEEDCBAAA,FEDBAAABDEF,AABBCDDEEFF,CDEFFEDBBAA,FFEEDDCCBAA,DBAABBCDEFF,AABBCDEEEFF,FCCEDDDBCDA,DFEEEEDCAAA
138,AAABCDEEEEF,FDEDDFECBAA,FEDEEEDBBAA,FFEDCCBBBBB,AABBBCDEFFF,AADEEEDEEEC,AABDFFECCCC,DBCEFFECBAA,FFFEDCBBAAA,AABBBCDEEFF,AABCCDEEEFF,DECCEEDDEBA
139,AAABDDDEFFE,DDFFFEDBAAA,CEFFFECBAAA,EEDBAABCDFF,AABCDEEEEEE,BAABCDDEFFF,FFEDCBBAABB,AABCDDEEFFE,ECAABDEEFEB,BAABDEFFFDB,BAABCDEEFFF,BAABCEFFFEC
140,EFFEECAAACE,AABBBDEFFEE,AACCBBCEFFE,EFEEEEDCBAA,FFFEDDCBAAA,AABBCDDEFFF,AAABDEFFEDD,FFEEDDCBBAA,CBAABBCDEFF,AABCDDEEFFF,FFFEEDCBAAA,FFEEDCCCBAA
141,CBAACEFEFEC,CBBAABDEFFE,DCBAAACDFFF,EDBAAABCEFF,FDCEFEDBAAB,CCEFEDAAADF,FFDBABBCDCB,AAAABDEFFFE,BBBCBBCDEFF,FFDBCCAABCE,FFFEDCBAABA,AABDEDDEFED
142,FEFEEDCBBAA,FCDADECCADD,FFDEDBBAADC,BDBCCCBBBFF,AABBCDEEEFF,AABBCDDEFFE,FFEDCBBABCD,AAADEEEEDEE,FFEEEDCCBAA,FFECCCCBBBA,EDABCBBDECF,CFDFDDCBDAB
143,AAABBCDEFFF,AACCDEEFDED,EFEEDCDDBAA,FFEEDDCBBAA,EDCAAABDEFF,AABBCDEEEFF,AABCEFFEEDC,FFEEEDCCBAA,FFEDCAAABCE,AABCCCDEEFF,AAEEEEEDABE,FFEDDDDCBAA
144,FFFEDCBBBAB,DFFFECBAABB,BAEFFECBBBD,ADCEFFECBBB,CCCCDBABEFF,CCBBBCBBDFF,BACCBBBDFFF,DDFFFECBBAA,FFEEEEDBBAA,FFFEDCCBAAA,EFEDBBCDEBA,DCEBBCFFDDA
145,FFFEECBAABB,AABDCBDFFEE,ECADFEDCBBC,FECEDDDCAAA,BABCCCDEEFF,AABCDEEEEEE,BEABDCBCEFF,DDFFEEDCBAA,FFEEEDCCAAA,FEEECBCCBAB,DEDEFEBABAC,FDEEECCCBCA
146,CCEFFEEDBAA,FFFEDCBBAAA,FFECAAABCEE,AAABCDEEEFF,AABBCDDEEFF,FEEEEDBAAAB,EEFFEDCBAAA,AABCDEEEEEE,FFEEDDCBAAA,FEEEEDCCBAA,EEFFDDCBAAB,AAABCDEEFEF
147,AABCEEEFFDC,FEECAAACEEE,FEDCAAABDEF,FFEEDCCBAAA,AABDEEEEEDD,FEDBAABCDEF,FFFEDCBBAAB,AABBCEFFFDC,ECCCBABCDFF,EFFFCBBDCBA,ECBAABCDEFF,EDBAABDEFEF
148,AADEFFEECBD,FFFEDCBBBBA,AAABCDEFFFE,FFDCBBAABDF,ACDEFFEDBAA,FFEEDCBBAAB,EFFFECBAABC,AABBCDEFFFE,FFEDCBBCCBA,AABBCDDEEFF,FFFEDBAAABC,ABCDEFFEBAB
149,FEFEEDBAABA,AABBBCDDFFF,AABBCDEEEFF,FFFEDDCBAAA,DBBAABCDEFF,AABBCDDEFFF,EEFFEDCBAAA,FFEEDDCCBAA,EDBBAABCDFF,AAABCDEEFFF,FFFEEDCBBAA,EFDCBBAACEF
150,EBCCCAACFFE,AABCDDFFFDD,EFDBCEFDBAA,ABCBCDFFEEB,FFFEDCCBBAA,AABBCDDEEFF,BCDEFFEDBAA,FFEEDCBAAAC,AABDEEDCCEF,ECABEEEFCAB,DAABDFFFCBD,EDEEFEDBAAA
151,AABCDEEEEEE,FFFEDDCBAAA,FFFEDCBBBAA,AABBBCDEEFF,AABCDDEEEFE,FFEEEDCBBAA,CBBEFEBABCE,AAACDDEEEEF,EEEEEDDCBAA,FFEEDCBBBAA,AABBCCDEEFF,AABBCDEEEFF
152,BBCCCBBBDFF,EEDCBAABDEF,FFEEEDCBBAA,AAABCDEFFFE,FFECBBABBCD,AABBCDDEEFF,DEFFDCCCBAA,CBEFFDBBAAF,EFFFEDBAABB,FFDAAABCDEE,DBAAABDEEFF,FEDBAABCDEF
153,BCBBABDFFED,AABCEFFEDCB,CBAAABDEFFF,FFFEDCBAAAB,AABDEEEEDDE,AABBCEFFFEC,FFEDCBBBBAB,ACFFECBBCCE,AAABCDEFFED,FFEDCBAABBC,BCEEFFEDCAA,ABCDEFFECAB
154,FFFEECBAAAA,BBBBABCEFFF,FEDCCBACCDB,FEACCCDDDDA,AABCDEEEEEF,AAABCDEEEEF,FFFEDCBBAAA,ACDDDCBBEFF,EEEEEECBBAA,FFEEEDCCAAA,ABEFFDABCCF,EFDDBBCDEAA
155,AAACDEEEEEE,FFFEDCCBAAA,FFFEDCCBBAA,BABBBCDEEFF,AABCDEEEEEE,FFEEEDCBBAA,EDDFFCAAACE,AABBCDEEEFF,EEEEEEDCBAA,FFEEDCBBBAA,AABBCCDEEFF,AABBCDEEEFF
156,EFFFEDBAABA,ECFDABCBCED,EFFEDBAABBE,ABBBCCCDEEF,AAABCDEEEFF,FFEDEDDCAAA,EEDAAABCEFE,BFCAACEEEDE,FFEEDCBBBAA,FDECCDCBEDA,ACBCCDEDBEF,ADABEEEEBED
157,BABBCDDDDFF,CBCEEBABBFF,ABBBACEFEFE,FFEEEDCBAAA,FFDCBBBBBBC,BBABBCDEEFF,AAABCDFFEEE,FFFEDDCBBAA,FFFEDCBBBAB,ABABBDDEFFF,FFFFDCBABAA,FEACCCEEBCB
158,FFEEECAABCB,FCDDACEBBED,FFECEECBBAA,ABDDCBBBCFF,AABCCDEEFFE,EDDEEEEDAAA,BBBBBBCDFFF,FFEDDEDBAAA,FFFEDCCBBAA,FFCBCDDCAAC,ACDABDEDFFE,ABBDCEFFDEA
159,AAABCDDDEFF,FFEEEDCBAAA,FFFECCBABAC,AABABCDDFFF,AABDEEEEEEE,EEEEEECAABB,AABDEFFEDCB,DBAAACEFFFD,FFFEDCBBBAA,FFFECBCBABA,AABCCDEDEFF,AAABCDDEEFF
160,AAABBCDEFFF,BCAABCEFFFE,BAADFFEEEDA,EFFEDCCCBAA,FFEDBAAABCE,AABBCDEEEFF,EFFFEDCBAAA,FFEEDDCCBAA,AABBBCDEEFF,ABAABCDEFFF,FFDDEDCCAAB,FEEEEDCDCAA
161,FFFFEDCAAAA,CFFBDDCCACB,BFFFEBABBBE,CACDCCBAEFF,AABBCDDEFFF,DCAADCBEFFB,FFEBAABCBCE,AABCDDDEEDF,EDEFEEDCBAA,FFFDDCBBBAA,DCFFDCDBABD,ABBBDDCEEEF
162,CBDDDDEFEBA,EFFEECBAAAB,DEFFDBAABDD,CAAADEEEEDF,AABCDDEEEFF,BCDDEFFEDAA,FFECBAABBCC,BBBBBBCDFFF,AABCDDDEEFF,EBAABDEFFEB,BBDEEFFECAA,AABCDEFFECD
163,ECDCEFEBABB,FFFEEDCBAAA,FFECAABCDCD,CBCEFEEDDBA,FEEBBCCDDBA,DCCCBAABDFF,ABCEFFEDCBA,CAAABDEEEFF,AABBBDEEEFF,CCAACEFCBDF,FFEEDCCBAAA,AABBCCCDFFF
164,DCBABDFFECB,DFFFEDBBAAA,AABCEFFFECB,CBBAABCDEFF,FECDEEDBAAA,CFFECAACECA,BAABCEFFEED,AABDFFEDCDC,BCDEFFFDBAA,BABCDEFFECA,CBBAABCDEFF,CAACEEBBDFF
165,FFEECBAABCC,FBDDECACBDE,ABAEDCCDFEE,FEEFEDDBAAB,AABDDEEEEEE,BABDDDCBCFF,AABCCCDEFFF,CCBCCACFECF,FEEDDEDDCAA,FFEECBBBBAB,FFFDAABBCEC,ACCEEDEFECA
166,FFFECCCBABA,FFEDDCBAABD,BBAADFEDEEF,BBBBBBCFFFE,FFDCCBBCCBA,FFEDCBAAACD,AAABCEFFEED,FFFEDCBBBAA,FFEDCBBBBBA,AAABCDEEFFF,BBDEEFFDAAB,CDAABCCCEFF
167,FFFEEDCBAAA,AAABBCDEFFF,AABDEEFEDDE,ACEEEEFEBBB,FFFEEDCCBAA,DBAABBDEEFF,BCDEFFEDBAA,FFEDCBBAABD,AABBCDDEEFF,FFEEEDBBBAA,FFFFDCCBABA,FFDCCCBBBCA
168,FFEDCBAABCB,CBBAABDEEFF,ADFFFDCBBAB,DEDCAAABDFF,FFFEDCBBBAA,EDEFFDBAABC,FFFDCBAABCD,ACCCBBBCEFF,AABBDEFFEDC,CAAABDFFEDE,DEFFFECBBAA,FECAAABCEFD
169,AABCEEEEEEE,FFEDDCBABBB,AAABCDEEFFE,FFEEDCBBAAB,AABBCDEEEFF,CEEEEEEDBAA,CCDFFFCBAAB,AABCEFFFEDB,FFEEEDCBAAA,AAABCDDEFFF,FFEEDCBAAAC,AAABBCDEEFF
170,FFFEDCBBAAA,BCBCCBACFFF,BABBBBCEEFF,ABDCDDDEDEE,ABBEFEEEECB,FFEEEDCCBAA,ECAAABCDEFF,ABEFFEDDCBB,FFDBAAABCDE,BBCCEFFDDDA,DACBBBEFEFA,ABCFEEFEABC
171,AAACDDEEEEE,FFFEDCCBBAA,FFFEDCBBBAA,AAABBCDEEFF,AABCDDEEEEE,FFEEEDCBBAA,EEEFFDAAABD,AABCDDEEEFF,FFEEEDCBBAA,FFEDCCBBBBB,AABBCCDEEFF,AABBCDDEFFF
172,AAACDEFECCF,FFDCAAACEED,FFECBAAACEF,FEDCBAABEFF,AAAACDEEFFF,FFCAAABCDEF,BCEFFFDCBAA,BBBAABDEFFF,EFFEEDCBAAA,FFFECAABBCC,ABABDEFFFDB,AABCEEFFDCD
173,FFFEDCBBAAB,EFEAABBCDDE,AABBBCDEFFF,AABCDDDEEFF,ACEFFFEDBAA,FFEEEDCCBAA,CBAABCCDEFF,FFFEDDCBAAA,BBBAABCEFFF,EEFFEDDCBAA,AAABCDEEEFF,FFFEEDBABBA
174,FFFEDCBBBBA,BBAABBDEFFF,CEFFEDCBAAB,FEDCBAABDEF,FFFEDCCBBAA,EEFFEDCBAAA,AAABCDEFFEE,CBBAABCEFFF,AABCCCDEFFF,FEBAACDECCD,DEFFEECBAAA,ECAAABDEFFD
175,AAAACEEFEFE,EFEEDDDAAAB,BCFDEEBABFD,FFDBDCBDDAC,ABCCDDCDFFE,FDEEDDDDCAA,ABBBBBCDEFF,FFFEDCCBBAA,FFEEEDCBBAA,FEEECCDCCCA,ACABCCEFDFE,AABCCDDDEFF
176,FEFFEDBAAAB,FFECBAABCDC,FDCDBAABFFB,BABBBCCDEFF,AABCDDDEEFF,CCCCEFEECAA,CBAAACDEFFF,FEDDEDDCBAA,FFFEDDCBBAA,FEECDDCBBCA,CDCECCFEAEA,EFEFCBBBCAC
177,AABDEEDDEDE,ABCBBBBDFFF,ABABDFEEEED,FFEEDDCBAAA,BAAABCDEFFF,AABBCDEEEFF,EEFFEDCBAAA,FFEEDDDBBAA,FFECBAABBCD,AAABCDEEFFF,EEFFEDCBAAB,EEBAACDECFE
178,FFFEEDBBAAA,ABABBCDEFFF,EFAACDBCEED,FEFECCCBDBA,FFFEDCCBBAA,AABBCDDEEFF,FFEEDCBBBAA,AABBCDEEEFF,AACDFFEEEAC,BDBDFEDEDCA,FFEECBBABAE,EFFEEDCBBAA
179,BBAABDFFFEE,FEFECCCBABA,FECBAADEECE,ADDBABBDEFF,AADBBDDDEFF,CBBBBCEFFCC,BDDEDBAACFF,BEFFECBCCAA,FDDEFEDBAAB,FEEECCDDCAA,DFFDDDBACCA,BBBEFEBCFDA
180,ABDEFFEDCBA,FFEDDCBBBAB,AAABCDEEFFF,FFEEEDCBAAA,BAAABCDEFFF,AABCCDEEEFF,DEFFFDCBAAA,FEEEEDDCBAA,FFDCBAABCEF,AABBCDEEEFF,FFFEEDCBAAA,DCAABBDFFFD
181,DFFFEDCBAAA,DDABBBDCFFD,BAAEEEECCED,ABABBDEEDFF,DBABCCBCDFF,EFFEDCBCDBA,AABBCCDEEFF,ABDEEEDDDDC,FEFEEDCCBAA,FFFEDCCBBAA,FEEEDDCBBAA,FFFCBABBBBE
182,AABCCCCDFEF,FFEDDDCBAAA,FFCCEEDBBAA,FFFEECBAAAA,BABBBBDEEFF,AABCCDEEEFF,EFFFEDCBAAA,ECBAABCEFFF,CDCBAABDFFF,AAABCEFEDEF,FFFEEDAABBB,AAABBDEEFFF
183,AABCDEEEEEE,FFFEDDCBBAA,FFEEDCBBBAA,AAABBCDEEFF,AABCDEEEEEE,FFEEEDCBBAA,ECCEFEAABCE,AABCDDEEEEF,EEEEEDDCBAA,FFEEDCBBAAA,AABBCCDEFFF,AABBCDEEEFF
184,AAACDEEEEEE,FFFEDCBBAAA,FFFEDCCBBAA,AAABBCDEFFF,AABCDDEEEEE,FFEEEDCBBAA,EEEFFDAAABD,AAABDDEEEFF,EEEEEDDCBAA,FFEDCBBBBAB,AABBBCDEFFF,AAABCDEEEFF
185,AABCDEEDCFF,FECAABDEECC,FFEEDCCBAAA,AAABCDEEFFF,FFFECBBBBBB,BCEFEEECBAA,BAAABCEFFFE,AAAABDEEFFF,CDEEFFECAAA,EEEEEEEDBAA,AAABCDDEFFF,ABDEFFDABCE
186,FFFEDCBABAB,AACEEEEDCEC,AAADCDFFFDB,AABBBDEEFEF,EFFFEDBAAAB,EEFFEECBAAA,FFEEDCBBAAB,AAABCDDEFFF,FFEDBAABCDD,AACABEFECFF,BAABCCCDFFF,FFEEEDCAABA
187,AAABBDEEEFF,FFEEEDBBAAA,FEDEEEDBAAA,FFFEDCBAAAA,ABBBBBCDFFF,AABBCCDEEFF,BBDEFFECBAA,FFBCCCBBBDB,AABBCEFFFEA,ABDDEFFECBA,FCAACEEEECB,BBBBABCEFFF
188,EDCCBAACFFE,FFEEDAACDBB,FEEEEECBCAA,EEFEDDCAABC,AABBCCDEEFF,BCCBAADEFFF,FEDBAAABDEE,AABCEEEEEED,FEEEEEDCBAA,FFEDDCCBABA,ACAABCDEEFF,DBBEEFEBABD
189,FFFEDCCBAAA,AAABCCDEEFF,AABDEEECCDF,EEEFEEDCBAA,FFFEDDCBBAA,BAABBCDEFFF,AABBDEFFEDC,FFEEDCBBAAB,AABCCDEEFEE,FFFEDCBAABB,BBBDEEEFEAA,FFEDDCCCAAA
190,BAADECDFFDA,EFFECAABCDC,FECBAABDFEE,DCCBAABCEFF,CCCBBABDFFF,FFFEDBAABBC,ABCEFFFDCBA,BAABCCDEFFF,FFFEEDBAAAA,ECCDEFECAAE,EFFFEDCAAAB,AACDEECBCEF
191,AAABCDDEFFF,AAACDEDEFFE,EDACBBEFFCA,EFFFEDBAABA,FFFEDCBAAAB,AABBCDDEEFF,AABCDEFFEDD,FFEEDDCBBAA,FDBAAABCEFF,ABCDCBBDEFF,DEBBEFFCBBA,FFDCDECBBBA
192,AABCCEFEDFE,EDDFFEDBBAA,EEDCBAABEFF,CDCBBBBCDFF,AABCDEFFEED,FFFEDDCBAAA,BCDFFFECBAA,AABBCDEEEFF,DEEFFEDCBAA,FDBBBBABDFF,AABBCCDEFFE,CAAACDEFEEF
193,BBDFFFECBAA,FFEEBAABBBD,AAACCDEEFFE,FFEEDCBAAAB,AAABCDEEFFF,AAABCDEEEFF,FFFEDCBBBAA,FFEEDDDCBAA,BAABBCDEEFF,AABCCDEEEEF,FFEEDDCBAAA,FDEDEDABDCA
194,AABCDEEEEFF,BBAABDEFFFE,FFEEDDCBAAA,CEFFFECAAAA,AABDEEEEEEF,ACEDDEEEEDA,DEEFFECBAAB,ADEDEFFECAA,FFEDCCCCBAA,FFFEEDBAAAB,AACDEEFFECA,AACDEEFFECA
195,AABCDDCCDFF,ACDFEEECBBE,ABCDEFFEEBA,FFEEDDCBAAA,AAABCDEEFFF,AABCDEEEEEE,AABDFFEDCBB,EEEEEEDCBAA,FFFEDCBBAAA,AABBCCDEEFF,EEFFFECBAAA,EEEEDDEDAAA
196,AAACEEEEEEE,DCDBCBCEBCF,ABEEDEFEECA,FFEEDCCBAAA,AAABBCDEFFF,AADEEEFEDDB,AAABBDEFFFF,ABDEEFFDCBA,FFEEEDCBBAA,AABBBCDEEFF,ABEEEEEDECB,FFECAAABDFD
197,ABBBBDFFEDC,AAACEFFEDCC,DBBAABDFFFF,CBBBBBBDEFF,EFFFECBAAAA,ABCDEFFFBBD,FFFECBBBBBB,BAABBCDDEFF,BCDEFFFDCAA,FFEDCBAABCE,ABDEEFFECBA,BAABBCDEFFF
198,DCBBAACEFFE,DBBAACEFFED,CBBAACDEFFE,DCBAABCDEFF,FFDBAABBCDE,FEEFEDCBAAA,BBCCBABDFFF,AABEFFEDCCB,ABDEFFECBAA,BCDEFFEDBAA,BABCEFFFECA,AAABCDEFFEF
199,ABDFFFEDCBA,EDCAABBBDFF,AAABDDEFEFD,FFFEDCCBAAA,AAABCDEEFFF,AABBDEEEEEF,FFFEDCBBAAA,EEEEEDDCBAA,FEDCBAABCEF,AABCDDEEFEF,FFEEDCCBBBA,BACDBBBDEFF
200,AABBDEFEDCF,EFFFEDCBAAB,EFFEEDCBAAA,EEDDBAAADFF,DFFEECBAABC,AABBCDDEEFF,EFFFECBBAAA,FFFECBBBBAB,BBCDEFFFDAA,BAAABCDEFFF,FFFEDBAABCD,EFFFECAAABC
201,ABBBBBCEFFF,CBAABCEFFFE,FFECBAABDEE,EDCBAAACEFF,CBAABCDEFFF,AABBDEEEDEF,FFEEDCBBBAA,CBBBBBBDFFF,FFEDBAAACDE,CDEEFEECBAA,AABBCCDEEFF,FFFEDBAABBC
202,FFFEEDBAAAA,BBABBBCDEFF,AAABCDEEFFE,EFEEDDBADBA,FFFEEDCBBAA,ECAAABCDEFF,AAABCDEFFEE,FFEEDDCBBAA,AAABBCDEFFF,ABBCCDDDFFF,FEFEEDBAAAB,FFFDCBBCBBA
