,0,1,2,3,4,5,6,7,8,9,10,11
101,AAAABBCDDDD,CABDCBCDAAD,BABDCBBBDDB,DDDDCCBBAAA,BAAABBCDDDD,AAABBCCDDDD,CCDDDCBAAAA,DDDCCCBBAAA,DDDCAAAABBB,AAABBBBCDDD,AABDCCDDBAD,AAACDDDDCBA
102,DDDDCBAAAAA,CDCDCAADBAC,DABAABDCCDC,AABBBDDCBBD,BAAABCDDBDD,BBCCCCAABDD,DDCAAABCCDD,AACBDDDDCAB,DDDDCCCBAAA,DDDCBBBAAAA,DDCDDBABBAB,BCDCDCACCBA
103,BBBAAACDDDC,BBDDDBAABCB,BAAABCDDDCC,AAABCCCCDDD,BBAAABDDDCA,DCCCDDCBAAA,BAABCDDDCBA,AAAABBCDDDD,DDCBBAAABCD,CDDDDCBBAAA,AAABBCDDDDC,CBAAAABCDDD
104,CBAABBBCDDD,AAABBBCDDDD,BABDCBAABDD,DCDDBAABCCA,DDCBAAABCDD,AAABBCCCDDD,DDDDCBBAAAA,DDDCCCBBAAA,AAAABCCDDDD,ABAACDDDCBA,AABCDCBBCCD,DDDCCBBAAAA
105,DDDDDCBAAAC,ABABABCDDDD,DDCCBBAAABA,AAAABBCCDDD,AAABBCCCDDD,AAABBCCDDDC,DDDCBBAABAA,AABBCCCCDDD,DDDCCCBBBAA,DDAABCBABCA,CDDAAAABCCD,DDBAABBBBBC
106,AAABCCDDDDD,DDDCCBBBAAA,CDDDDCCBAAA,DCBAAAABCDD,AAABCCCDDDD,DDDDCCCBAAA,DDDDCBAAAAA,AAABCCDDDDC,DDDDCCBBAAA,AAAABBCCDDD,AABCCCDDCCC,AAAABBCDDDD
107,ABBBBACDDCA,DDDDCBAAABC,DDDDCCBAAAA,AAAABBCDDDD,DDDCBAAABCD,DDCCCDCBAAA,DDDCBBBAAAA,AAAABBCCDDD,BCCDDDCBAAA,DDCBAAABCCD,AAABBCDDDDC,DDBAAAABCDD
108,AAABCCDDDDC,DDDDCCBAAAA,DDDCCBBAAAA,AAAAABBCDDD,AAABCCCDDDD,DDDDCCCBAAA,AAACDDBABCD,AAABBCCDDDD,DDDDDCCBAAA,DDDCCBBBAAA,AAABBBCCDDD,AAABBCCDDDD
109,AAABBCCCDDD,AAAACCCDDCD,CCCDDDCCAAA,DDDDCCBAAAA,AAABBCCDDDD,AABBCDDDCCC,AAABDDDCCCC,BCDDDDDCBAA,DDDDCCBBAAA,AAABBCCCDDD,AABCDDDCBBA,DDDDCCBBAAA
110,DDDDCBBAAAA,BBABBBAADDD,AABBBACDCCD,BBABBBCDCCD,AAABCCCDDDC,DDCCCCCCBAA,DDDCCBAAABA,AACDCCDDCAC,DDCDDBAABBC,CAACDDDCAAB,DDABCDDBAAC,DCCCDCBBBAA
111,DDDDCCBAAAA,DCCBBBAACCD,AACDCBBBCDD,ABABCCCDDDB,AABBCCCCCDD,ABBBBAACDDB,ADDCBAAACCD,DDDDDCBAAAA,DDDDDCAABAA,DDCCBBBBBBA,DDCDDCBAAAB,CDCCBAABCAC
112,AAABBBBCDDD,CDCDDDCBAAA,DCBBAAABDDC,AAABBBCCDDD,AABBCCCDDDD,DDDDCBBBAAA,AAAABBCCCDD,DDDCBBBBAAA,DDDDCCBBAAA,DDBABCBBCAD,AABAABCDDCD,DCDCBAACABB
113,AABBBBBDDDC,ACCDDDCBBAA,AABCDDDDCBA,CAAABCDDDDC,AABCDDCBBCD,AAABBCCCDDD,DDDDCBBAAAA,CCCBAAABCDD,DDDCBAAABCD,DDCBAAABCDD,DDDDDCBAAAA,ABCDDDDCAAA
114,AAABCCDDCCC,DDDCCCBAAAA,CBABBABCDCD,AABCCBBCDDB,DDBBAABCCCA,DDDCCBAAABC,AAABBDDDDCC,DDDCBAABBAA,DDDDCBBAAAA,AABCDDDDCBC,AAABBBCCCDD,AAABCCCDDDD
115,DDDDCCBAAAA,ABBABBBCDCD,AABBACDDCCB,ADCABBBBBBD,AAAABCCDDDD,AAABBCCCCDD,DBDDBAABBBD,BDDDDCCBAAA,DDDCCCBAAAA,DDDBBBAABBB,BDDCCCCDBAA,DBDDCCBAAAB
116,DDDBCCAAACD,BACBCDCCDBA,DCCCAABBBDC,DDDDCCBBAAA,AAAABBCCDDD,DDDDCCBBAAA,BAAAABCDDDD,AAABBCCDDDD,AABCDDDDACC,DDDCBCBAACA,AAABBBCCDDD,CBABBDDDCAB
117,AACDDDBAABB,DDDDCBBAAAA,DDDCBBAAAAA,AAABBCCCDDD,AAABCCCCCDD,CDCDCCBAAAC,CCDDDCBAAAA,AABCCCDCCCC,DDDDCCBBAAA,DDDCCCBAAAA,AACCCDCACDC,AAABBCCCCDD
118,ABBAAABCDDD,CBAAAACDDDD,DDCBAAAABCD,CDDDDCCBAAA,CBAAABCDDDD,AAABBBCCDDD,CCDDDCBBAAA,DDCBAAAACCC,CBAAAABCDDD,BCCDDDDCBAA,AAAABCDDDDC,AAAABCDDDDC
119,AAABBCCCCDD,BADDBAABDDC,CCAAABCCCDC,DDDCCCBBAAA,AAAABBCDDDD,AABBCDDCDDC,AAABCDDDCCC,CCDDDDCBAAA,DDDDCCBBAAA,AAAABBCDDDD,AABBCBACCDD,AABBBCDDDDA
120,DDDCCBAAAAA,DCDDDCAAABA,AAAABBBCDDD,AAAABBCBDDD,BCDDDCCCBAA,DDDDCCBBAAA,AAAABBCCDDD,DDDDCCBBAAA,DDDCBAAAABD,AABCCCCCCCD,AAACDDDDCBB,DCCAABBBCDA
121,DBCCBDDCBAA,AAABCCDDDCC,CCBAAABCDDC,DDDDBAAABCB,DDCBAAABBCD,AAABBCCCDDD,DDDCCBBAAAA,CCBBAAABCDD,BBAAABCDDDD,CDDDCBBBAAA,ABCBABCCDDC,DDDDCBAAAAB
122,DDDDCCBAAAA,ABBAABBDDDD,ABBBABCCDDD,ACCDDDCCBAA,DDDDCCBBAAA,BAAABBCCDDD,AABCDDDDCBA,CBBAAAACDDD,AAABBCCDDDD,DDDDDCAAAAB,DDDCCBBBAAA,DDDABBBBAAB
123,ABCDDDCCCAA,BDABBAACCDD,AAABCCCDDDC,DDDDCCBBAAA,BAAAABCCDDD,AAABBCCDDDD,BBCDDDCBAAA,DDDDCCCBAAA,DDDBBAAABBC,AAABBCCDDDD,DDDDCCBAAAA,DCDAAABCCCA
124,DDDDCBAAAAA,CDDDCAAABBB,ABCBBBBDDDD,AAAAABCDDDD,AAABBCCDDDD,BCCCCDDCBAA,DCAABCDDCAA,DDCABBCCBAA,DDCBAAABCCD,AAACDDDDBCA,BCAABDDDCAC,DDCCBBCCBAA
125,AAAABCCDDDD,DDCDDCBBAAA,DDBAACDDBAA,DCBBAAABCDD,AAABBCCDDDD,CCCCCDDCBAA,DDDCBBBAAAA,BBBBAAABCDD,AAAABBCDDDD,AACCBABCDDD,DAABCCCDDBB,ACCBCCAABCD
126,AAABBCDDDDC,DDDCCCBAABA,DDCCCCCBAAA,DDDCBAAAABC,AAAABCCDDDD,AAABBCCDDDD,DDDCCBBAAAA,BAAAABCDDDD,AAAAABCDDDD,AABCDDDBBCD,CDDCBBBBBAA,ABBBBCDDCBD
127,AABBCDCCDCD,ACCCACDCBAA,CDDDDCBBAAA,DDDCBBAAAAB,AAABBCCDDDD,AAABCCCDCDD,DDDDCBBAAAA,DDDDDCCBAAA,DDDCBAAAABC,AAABCCCCDDD,CDCCDDCAAAA,DDCBBCDCAAA
128,DDDDCCBAAAA,BAACCAACDDC,DBBDDBAAACD,AAAACDDCCDD,CCDDDBBBBAA,AABBCCCDDDC,AAAABCCCDDD,CCDDDCCBAAA,DDDCCBBBBAA,BBAABDCBBCD,DDDDDBAAAAA,CCCDDCBBBAA
129,CCDDDDCBAAA,DDDCBBAAAAB,AAABBBCCDDD,CDDDDCCBAAA,AAAABBCDDDD,AAABBCCDDDD,DDDCCBBAAAA,DDDCCCBBAAA,AAAABBCCDDD,AACDDDDCBBA,DDDCCBBAAAA,ABAABBBCCDD
130,AAABCCCCDDD,AAABCCCCCDD,BBCDCCDCABA,DDDDCCBAAAA,AAABBCCDDDD,AABCCDDDCCC,AAABCDDCCCC,CCDDDDCBAAA,DDDDCCBBAAA,AAAABCCCDDD,BBDDDDDBAAA,DDDDDBBBBAA
131,ABCDDDCCBAA,DDDCCBBAAAA,BBBBBAABCDD,AAAABBCCDDD,AAAABCCCDDD,DDDDDCBAAAA,AAABCDDDCCB,AAABCCDDDDD,DDDDCCBBAAA,DDDCCBBBBAA,ACAAABCCDDD,AAAABBCCDDD
132,AAABBCCDDDD,CCDDCBAABBA,CCCDCDCBCAA,DDDCBBBAAAA,AAAABCCDDDD,AAABBCCDDDD,DDDCCBBAAAA,DDDDCCCBBAA,AAAAABBCDDD,AAABCCCCCDD,DDCBBAABBBD,BAABCDDCABC
133,DCBAABDDCBB,AACDDDDBBAA,AABCDDBBCDC,CBAAABBBDDD,DCBAABBABCD,DDCBABBAABC,CBAABDDCBBD,CDCABAAACDD,DDCBBAAABCD,DDCBAAAABCD,DDCBAAAABCD,DCBAAAABCDD
134,AAABCCDDDDD,DDDCCBBAAAA,DDDDCBBAAAA,AAAABBCCDDD,AAABCCCDDDD,DDDDCCBBAAA,CCBDDCAAABD,AAABBCCDDDD,DDDDCCCBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCDDDD
135,ACDDDDCCBAA,DDDCCBBAAAA,DDDBAAABCBB,CBAAAABBCDD,AAABBCCDDDD,DDDDCBAAAAB,CDDDCCBAAAA,AABCCCDDDCC,DDDCCBBBBAA,DDDCBBBABAA,CBCCDBAACDD,AAAABBCDDDD
136,AABCCCCBCDD,ADDDCCAABAB,BAAABDDCDCC,DDDCCBBBAAA,BAAAABCCDDD,AAABBCCDDDD,AABCDDDCBAA,DDDDCCBBAAA,DDDCBBAAABC,AAAABCCCDDD,CDCCDCAABAB,ABCDCCCDDBA
137,AAAABBCCDDD,AABCDDDBBBA,CDDDCCCBBAA,DDDDCCBBAAA,DCCBAAABCDD,AAABBCCDDDD,BCDDDDCBAAA,DDDCCCBBAAA,CBAAABBCDDD,AAABBCCCDDD,DBBCCCCBBCA,CDCCDDCBAAA
138,AAABBCCDDDD,DCCCCDDBBAA,DDCDDCCBBAA,DDCCBBBAAAB,AAAABBCCDDD,AACCCCCCDCB,AABCDDDBBBB,CBBCDDDBBAA,DDDDCBBAAAA,AAAABBCCDDD,AAABBCCDCDD,CDBBCDCCCAA
139,AAABCCCCDDD,CCDDDDCBAAA,BCDDDCBBAAA,DDCAAABBCDD,AAABCCCDDDC,AAAABCCDDDD,DDDCBBAAAAB,AAABCCDDDDC,CBAAACCDDDB,AAABCDDDDCA,AAAABCCDDDD,AAAABCDDDCB
140,DDDDCBAAABC,AAAAACDDDDD,AABBABBCDDD,CDDDCCCBAAA,DDDDCCBAAAA,AAABBCCDDDD,AAABCDDDDCC,DDDCCCBBAAA,BBAAABBCDDD,AAABCCCDDDD,DDDCCCBAAAA,DDDCCBBBAAA
141,BAAABDDDDDB,BBAAABCDDDD,CBAAAABCDDD,DCBAAABBCDD,DCBCDDCBAAB,BBCDDCAAACD,DDCAAABBCBB,AAAABCCDDDC,BABBAABCDDD,DDCBBBAAABD,DDDDCBBAAAA,AABCCCCDDDC
142,DDDDDCBAAAA,DBCACCBBACC,DDCDCBAAACB,BCBBBBBBBDD,AAABBCCDDDD,AAABBCCCDDC,DDCCBAAAABC,AAACDDCCCDD,DDDDCCBBAAA,DDDBBBBBBBA,CCAABAACDBD,BDCDCCBACAA
143,AAAABBCCDDD,AABBCCDDCCC,DDCDCBCCBAA,DDDCCCBAAAA,DCBAAABCDDD,AAABBCCDDDD,AAABCDDDCCB,DDDDCCBBAAA,DDDCBAAABBC,AAABBBCCDDD,AADDCCDCABD,DDDCCCCBAAA
144,DDDDCBAAAAA,CDDDDBAAAAA,AADDDDBBAAC,ACBDDDCBBBA,BBBBCAABCDD,BBAABBBBCDD,BABBBAACDDD,CCDDDCBBAAA,DDDDCCCBAAA,DDDCCBBBAAA,DDCCAABCCBA,CBCAABDDCCA
145,DDDDCBAAAAB,AABCBBCDDCD,DBACDDCBAAB,DDBCCCCBAAA,AAABBBCCDDD,AAABCCDDCDD,ACABCBABCDD,CCDDDCCBBAA,DDCDDCBBAAA,DDDCBBBBBAB,CCCDDDAABAB,DCDCCBBBBBA
146,BBDDDDCCAAA,DDDCCBBAAAA,DDDBAAABBCD,AAAABCCDDDD,AAAABCCDDDD,DDDDDCBAAAA,DCDDDCBAAAA,AABBCCCDDDD,DDDCCCBBAAA,DDDDCCBBAAA,DDDDCCBBAAA,AAABBCCDDDD
147,AABBCCCDDCB,DDCBAAABCDD,DDCBAAABCDD,DDDCCBBAAAA,AABCCDDDCCC,DDCAAAABCDD,DDDCCBAAAAA,AAABBCDDDCB,CBBBAAABCDD,DDDDBABCBAA,CBAAAABCDDD,CCBAAACCDDD
148,AACDDDDCBAC,DDDCCBAAAAA,AAAABCDDDDD,DDCBBAAAACD,ABCDDDDCAAA,DDDCCBBAAAA,DDDDCBAAAAB,AAABBCDDDDD,DDDCBBBBBAA,AAABBCCCDDD,DDDDCBAAABB,AABCDDDCBAB
149,DDDDDCAAAAA,AAAABBCCDDD,AABBBCCCDDD,DDDDCCBBAAA,CBAAAABCDDD,AAABBCCDDDD,CDDDCCBAAAA,DDDCCCBBBAA,DCBAAAABCDD,AAABBCCDDDD,DDDCCCBAAAA,CDCBAAAABCD
150,CBBBBAABDDD,AAABCCDDDCC,DDCBBDDCBAA,AABBBCDDCCB,DDDDCBBBAAA,AAABBCCCDDD,ABCDDDCCBAA,DDDCCBAAAAB,AABCCCCBBDD,DBABCDDDBAA,CAABCDDDBAC,CCCDDDCBAAA
151,AAABCCDDDDD,DDDDCCBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AAABCCCDDDD,DDDDCCBBAAA,BABCDDAAABD,AAABCCCDDDD,DDDDDCCBAAA,DDDCCBBAAAA,AAABBBCCDDD,AAABBCCDDDD
152,ABBBBBAACDD,DDCBAAABCDD,DDDDCCBBAAA,AAABBCDDDDD,DDCBBAAAABC,AAABBCCDDDD,CDDDCBBBAAA,BACDDCBAAAD,CDDDDCAAAAB,DDCAAABBCDD,CBAAABCCDDD,DDCAAAABCDD
153,BBBAAACDDDC,AAABDDDDCBA,BBAAABCCDDD,DDDDCBAAAAA,AABCDDDCCCC,AAABBCDDDDB,DDDCBBAAAAA,ABDDDBBBBBC,AAABBCDDDDC,DDDCBAAAABB,BBCDDDDCBAA,AABCDDDDBAA
154,DDDDCBBAAAA,ABBAAABDDDD,DCCBBAABBCB,DCABBBCCCCA,AAABCCCCCDD,AAABBCCCDDD,DDDDCBBAAAA,ABCCCBABDDD,DDDDDCBBAAA,DDCCCCBBAAA,ABCDDCAABBD,DDCCAABCCAA
155,AAABCCDDDDD,DDDDCBBAAAA,DDDDCBBBAAA,AAAABBCCDDD,AAABCCCDDDD,DDDDCCBBAAA,DCCDDBAAABD,AAABBCCDDDD,DDDDDCCBAAA,DDDCCBBAAAA,AAABBBCCDDD,AAABBCCDDDD
156,DDDDCCBAAAA,DBDCABBABDC,CDDDCAAAABC,AAAABBBCCDD,AAABBCCDDDD,DDCCCCCBAAA,CCCAAAABDDD,ADBAABCDCCD,DDDDCBBBAAA,DCCBBCBBCCA,ABABBCDCBDD,ACABCCDDACC
157,AAABBCCCCDD,BABDCBAAADD,AAABABDDDDD,DDCDCCBAAAA,DDCBBABBABB,AAAAABCDDDD,AAAABCDDDDD,DDDCCCBBAAA,DDDCCBAAAAA,AAAABCCCDDD,DDDDCBBAAAA,DDABBBCCABA
158,DDDDCBAAABA,DBCCABCABCC,DDDBCCBAAAA,AACCBBBBBDD,AABBBCCCDDD,CCCDCDDCAAA,BAAAABBCDDD,DDDCCCCAAAA,DDDCCBBBAAA,DDBBBCCBAAB,ABCAACCCDDD,ABBCBCDDCDA
159,AAAABCCCCDD,DDDDCCBAAAA,DDDCBBAAAAB,AAAAABCCDDD,AABCCCCCCDC,CDDDDDBAAAB,AAACDDDCCBB,CBAAABDDDDC,DDDCCBBAAAA,DDDDBBBBAAA,AABBBCCCCDD,AAABBCCDDDD
160,AAAABBCCDDD,ABAAABCDDDD,AAACDDDDDCA,DDDDCBBBAAA,DDDCBAAABBC,AAABBCCDDDD,DDDDCCBAAAA,DDDCCCBBAAA,AAAABBCCDDD,AAAABBCCDDD,DDCCCCBBAAA,DCCDDCBCBAA
161,DDDDCCBAAAA,BDDBCCBBABA,BDDDCAABBBC,BABCBBAACDD,AAABBCCDDDD,CBAACBBCDDB,DDCBAABBBBD,AAABCCCCDCD,CCCDDCCBAAA,DDDCCBBBBAA,CBDDCBCBAAC,AAABCCBCDDD
162,BBCCCCCDDBA,DDDDCBAAAAB,CDDDCBAAACC,BAAACDDCCCD,AAABCCCCCDD,BBCCCDDDCAA,DDCBAAAABBB,AABAABBCDDD,AAABCCCCDDD,CBAABCCDDDA,ABCCDDDCBAA,AAABCDDDCBC
163,DBCBCDDBAAA,DDDDDCBAAAA,DDCBAAABCBC,BABDDDCCCAA,DDCBBBBCCBA,CBBBBAAACDD,ABBCDDDCBAA,BAAABCCDDDD,AAAABCDCDDD,BBAABDDBBCD,DDDDCBBBAAA,AABABBBCDDD
164,CBAAACDDDBA,CDDDDCBAAAA,AAABCDDDCBB,BBBAAABCDDD,DDBCDDCBAAA,BDDDBAABCBA,AAAABCDDDCC,AABCDDDCBCB,ABCCDDDCBAA,BAABCDDDDBA,BBAAABBCDDD,BAABCCBACDD
165,DDDCBAAABBB,DACCDBABACC,AAACCBBCDDD,DDDDCCCBAAA,AAACCCCCDDC,BABCCCBABDD,AABBBBCCDDD,BBBBBABDDBD,DDCCCCCCBAA,DDCDBBBAAAA,DDDCAAAABCB,ABBCCCCDDBA
166,DDDDBBBAAAA,DDCCCBAAAAC,BAAACDCCCCD,ABAAAABDDDD,DDCBBABBBBA,DDDCBBAAABC,AAABBCDDDCC,DDDCCBBAAAA,DDDCBBBBABA,AAAABCCDDDD,BACCDDDCAAA,BCAABBBBDDD
167,DDDDCCBAAAA,AAAABBCDDDD,AABCCCDCCCD,ABCCCDDDBAA,DDDDCCBBAAA,CAAAABCCDDD,ABCDDDCCBAA,DDDCBBAAABC,AAABBCCDDDD,DDCCCCBBAAA,DDDDCBBAAAA,DDCBBBBBABA
168,DDDCBBAABBA,BBAAABCCDDD,ACDDDCBBAAA,CDCBAAABCDD,DDDCCBBBAAA,CCDDDCAAAAB,DDDCBAAAABC,ABBBAABBDDD,AAABCDDDDCB,BAAABCDDCCC,CCDDDCBBAAA,DDBAAABBCDC
169,AAABCDDDDCC,DDDCCBAAAAA,AAABBCCDDDD,DDDCCBBAAAA,AAABBCCDDDD,BDCDDDCCAAA,BBCDDDBAAAA,AABBCDDDCCA,DDDDCCBBAAA,AAAABCCDDDD,DDDCCBBAAAB,AAAABBCDDDD
170,DDDDCBBAAAA,ABABBAABDDD,AAAABBBCDDD,ABCBCCCCCDD,AABDDDCCDBA,DDDCCCBBAAA,DBAAAABCDDD,AACDDCCCBBA,DDCBAAAABCC,AABBCDDCCCA,CABBABCDDDA,AABDDCDCABB
171,AAABCCCDDDD,DDDCCBBBAAA,DDDDCBBAAAA,AAAABBCCDDD,AAABCCCDDDD,DDDDCCBBAAA,DCCDDCAAAAC,AAABCCCDDDD,DDDDCCBBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCDDDD
172,AAABCDDCBBD,DDCBAAABCDC,DDCBBAAABCD,DCCBAAABCDD,AAAABCCDDDD,DDBAAABBCDD,BBCDDDCBAAA,BAAAABCDDDD,DDDDDCBAAAA,DDDCBAAABBB,AAAACCDDDCA,AAABCDDDCBC
173,DDDDCBBAAAA,DDCAAAABCCC,AAAAABCCDDD,AAABCCCCCDD,ABCDDDDCBAA,DDDDCCBBAAA,BAAAABBCDDD,DDDDCCBBAAA,BBAAAABCDDD,CCDDCCCBBAA,AAAABCCCDDD,DDDCCCAABAA
174,DDDCCBAAAAA,BAAAABCCDDD,BDDDCCBAAAA,DDCBAAABCDD,DDDCCBBAAAA,DDDDDCBAAAA,AAAABCDDDDC,BBAAAABCDDD,AAABBBCCDDD,DDAAABCCBBC,CDDDDCBBAAA,DBAAABCDDDC
175,AAAABCDDDDD,DDDCCCCAAAB,BBDCCCAAADC,DDCBCBACCAB,ABBBCCBCDDC,DCCCCCCCBAA,AAAABBBCDDD,DDDDCBBBAAA,DDDDCCBBAAA,DDDCBBCBBBA,ABABBBDDCDD,AAABBCCCDDD
176,DDDDDCBAAAA,DDDBBAAABCB,DCBCBAABDDB,AAAABBBCDDD,AAABCCCDDDD,BBBBDDDDBAA,BAAAABCDDDD,DDCCCCCBAAA,DDDDCCBAAAA,DDCBCCBBABA,BCBDBBDCACA,DDCDBABABAB
177,AABCDDCCCCC,ABBABBBCDDD,AAAACDDCDDC,DDDDCCBBAAA,AAAABBCDDDD,AAABBCCDDDD,CDDDDCBAAAA,DDDCCCCBAAA,DDDBAAAABBC,AAABBCCDDDD,DDDDCCBAAAA,CCAAABCDBDD
178,DDDDCCBAAAA,AAABBBCDDDD,CDAABCBBDCC,DCDDBBBBCAA,DDDCCBBBAAA,AAABBCCDDDD,DDDCCBBAAAA,AAABBCCDDDD,AABCDDDDCAB,ACBCDDCCCBA,DDCDBBAAAAC,DDDDCCBBAAA
179,AAAAACDDDDC,DDDDBBBAAAA,DDBBAACDCBC,ACCAAABCDDD,AACBBCCCDDD,BAAAABDDDBB,ACCCCAAABDD,BDDDDBABBAA,DCCDDDCAAAA,DCDCBBCCBAA,CDDCCCBABBA,ABBCDCABDCA
180,AACDDDDCBAA,DDCCCBAAAAA,AAABBCCCDDD,DDDDCCBBAAA,AAAABBCDDDD,AAABBCCDDDD,CCDDDCBAAAA,DDDDCCCBAAA,DDCBAAAABCD,AAABBCCCDDD,DDDCCCBBAAA,CBAAABCDDDC
181,CDDDCCBAAAA,CCABABCBDDC,AAADDCDBBDC,AAAABCDDCDD,CAAABBBBCDD,DDDCCBBBCAA,AABBBBCDDDD,AACDDCCCCCB,DDDDCCBBBAA,DDDDCBBBAAA,DDDCCCBAAAA,DDDBAAABABD
182,AABBBBBCDDD,DDCCCCBBAAA,DDBBCDCBAAA,DDDDCBBAAAA,AAAAABCCDDD,AAABBCCDDDD,DDDDCCBAAAA,CBAAAABCDDD,BCBAAABCDDD,AAAABCDDCCD,DDDDDCAAAAA,AAAABCCDDDD
183,AAABCCDDDDD,DDDCCCBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AAABCCCDDDD,DDDCCCBBAAA,CBBDDCAAABD,AAABCCCDDDD,DDDDCCCBAAA,DDDCCBBAAAA,AAABBBCCDDD,AAABBCCDDDD
184,AAABCCDDDDD,DDDDCBBAAAA,DDDCCBBAAAA,AAAABBCCDDD,AAABCCCDDDD,DDDDCCBBAAA,CCCDDCAAABC,AAABCCCDDDD,DDDDCCCBAAA,DDDCBBBAAAA,AAABBBCCDDD,AAABBCCDDDD
185,AAABCDDCBDD,DDBAAACDCBB,DDDDCBBAAAA,AAABBCCDDDD,DDDCBBAAAAA,BBDDDDCBBAA,AAAAABCDDDD,AAAABCCDDDD,BCDDDDCBAAA,CCCCDDCCBAA,AAABBCCDDDD,AACDDDCAABD
186,DDDCCBAAAAA,AABCDDDCBCB,AAACBCDDDCB,AAABBCCDDDD,DDDDCCAAAAB,DDDDDCBBAAA,DDDCCBBAAAA,AAAABCCDDDD,DDDCAAAABCC,AABAACDCBDD,AAAABBBCDDD,DDDDCCBAAAA
187,AAAABCDCDDD,DDDDCCBAAAA,DDCCCCCAAAA,DDDDCBAAAAA,AABAABBCDDD,AAABBBCCDDD,ABCDDDCBBAA,DDBBBBBABCA,AAABBCDDDCA,AACCDDDDBAA,DBAABCCCDBA,ABBAAABCDDD
188,CCBBAAABDDD,DDCDCAABCBA,DDCDDCBABAA,DDDDCCBAAAB,AAABBBCCDDD,BBBAAACDDDD,DDCBAAABCCD,AABBCDCCDCC,DDDCCCCBBAA,DDDCCBBAAAA,ABAABBCDDDD,CBACDDDAAAC
189,DDDDCBBAAAA,AAABBBCDCDD,AABCDDCBBCD,CDDDDCCBBAA,DDDCCCBBAAA,AAAABBCCDDD,AAABCDDDDCB,DDDCCBBAAAA,AAABBCCDDDD,DDDCCBBAAAA,AABCDDDDDAA,DDCCCBBBAAA
190,AAACCBCDDCA,CDDCBAAABCB,DCBBAAACDDD,CBBAAAABDDD,BBBBAAACDDD,DDDDCAAAABB,AABCDDDCBAA,AAAABBCDDDD,DDDDCCBAAAA,DBBCDDDBAAC,DDDDDCBAAAA,AABCDDBABDD
191,AAAABCCCDDD,AAABCCCCDDC,CCABBBDDDBA,DDDDCCBAAAA,DDDDCBBAAAA,AAABBCCCDDD,AAABCDDDDCC,DDDCCCBBAAA,DCBAAAABCDD,AABCBABCDDD,CDBBCDDBABA,DDCBCCBABBA
192,AABBBDDCCDC,DCCDDDCBAAA,DCCBAAAACDD,BCBAAABBCDD,AAABCDDDDCC,DDDDCCBAAAA,BBCDDDCBAAA,AAABBCCCDDD,CCDDDDCBAAA,DCBAAAABCDD,AAABBBCDDDD,BAAABCDDDCD
193,ABCDDDDBAAA,DDDCBAAABAC,AAABBCCDDDC,DDDDCBBAAAA,AAABBCCDDDD,AAABBCCDDDD,DDDCCBBAAAA,DDDCCCCBAAA,AAAABBCCDDD,AAABBCCCDDD,DDDDCCBBAAA,DCDCDCAACBA
194,AAABCCCCCDD,AAAAACDDDDD,DDDCCCBBAAA,BDDDDCBAAAA,AABCCDDCCDD,ABCCCCDDDCA,CDDDDCBAAAB,ACCCCDDCBAA,DDDCBBBBAAA,DDDDCCBAAAA,AABCCDDDDBA,AABCCDDDCBA
195,AABBCCBBCDD,ABCDDDCBBBC,AABCCDDDDBA,DDDCCCBAAAA,AAAABCCDDDD,AAABCCDDDDD,AABCDDDCBBB,CCDDDCCBAAA,DDDDCBBAAAA,AAABBBCCDDD,CCDDDCBAAAA,DDDCCCCCAAA
196,AAABCDDDDCD,CBCABBBDABD,AACCCDDDCBA,DDDCCBBBAAA,AAAABBCDDDD,AACCCDDCCCB,AAAABCCDDDD,ABCCDDDCBBA,DDDDCCBBAAA,AAAABBCCDDD,AACDCCCCCBB,DDDBAAAACDC
197,AAAAACDDDCB,AAABDDDDCBB,CBAAABCDDDD,BBAAAABCDDD,DDDDCBAAAAA,AABCCDDDABC,DDDCBBAAAAA,AAAABBCCDDD,BBCCDDDCBAA,DDCCBAAAABC,ABCCDDDCBAA,AAAABBCDDDD
198,CBBAAABDDDD,CBAAABCDDDC,BAAAABCDDDD,CBAAAABCDDD,DDCBAAAABCD,DDCDDCBAAAA,ABBBBAACDDD,AABCDDDCBBA,ABCDDDCBBAA,BBCDDDDCBAA,AAABCDDDCBA,AAAABCDDDCD
199,AACDDDDCBAA,CCBAAAABCDD,AAABCCCDDDC,DDDCCBBAAAA,AAABBCCDDDD,AAABCCDCDDD,DDDDCBBAAAA,DDDDCCCBBAA,DDCBAAAABCD,AAABCCCDDDD,DDDDCBBAAAA,AABCBABCCDD
200,AAABCDDDCBD,CDDDDCBAAAB,DDDDCCBBAAA,CCCCBAAACDD,CDDDCBAAABB,AAABBCCDDDD,DDDDCBBAAAA,DDDCBAABAAA,ABBCDDDDCAA,AAAABBCDDDD,DDDCCAAAABC,CDDDDBAAAAB
201,AAABBBBDDDD,BAAAABDDDDD,DDCBAAABCCC,DCBBAAABCDD,BBAAABCDDDD,AAABCCDDCDD,DDDCCBBAAAA,BBBAAABCDDD,DDDCBAAABCD,BCDDDDCBAAA,AAABBBCCDDD,DDDCCAAAABB
