,0,1,2,3,4,5,6,7,8,9
132,DDDDDDDCAA,DDDEDBBABB,AAABDDEEEE,CCCCCCEDAA,ADECDBBCCC,AAAAAEEEEE,BBBBBCCCEE,ECABCABEED,BABBBCDDEE,AACDDDDDDD
133,EDDDDDDAAA,BDEDDDCDAA,AAABBCCDEE,EEEDCBBAAB,EEEDBBBBBA,CCDEDCACBA,CCCCCCCDDA,ACCCCDDDDD,AAABBCDDEE,AABCCDDEEE
134,BBBBBBBDEE,DEDCCAACDD,EEEBABBBBC,ADEEDCBAAB,BDBBABCDEE,ECDBCDBADA,DDDDDCABAE,AAABCCDEEE,EEEEEAAAAB,AABCCDDEEE
135,EDDDDDCBAA,CDDDDCCDAA,AAABBCCDEE,EEEDCBBAAB,DEDEDDCAAA,DDDBAABEED,DDDDDBAABE,EEEEBBABBA,AAABBCDDEE,AABCCDDEEE
136,EDDDDDDBAA,ABDDDCCDDA,AAABCDDDDE,EEEDCBBAAB,ADCBBCDEDD,CCDDDDDCCA,EEDBBBBBBB,EEEEBBABBA,AAABBCDDEE,AABCCDDEEE
137,DDDDDDDAAA,BBBAABEEEE,DDDEEAAAAA,BBBBBBAEEE,DEECBBBBBB,EDDDCEBAAA,DDDCCBBABE,AAABBCDEEE,DDDDDDDDBA,AABCCDDEEE
138,BBBBABCEEE,EDDDDDDCAA,AAACDDEEEE,EEEDCBBAAA,CEDBABBCDD,DCACDEEBBB,BABCCCEDCD,EEEDBBBBBB,AAABBCDDEE,AABCCDDEEE
139,DDDDDDDAAA,ABEDDCCCDD,EAABCDDDDD,AAAEEDDCCD,EEDCCBBAAB,EDEDACBBBA,DDDDDDCAAB,AAABBCDEEE,EEEDAABBBB,AABCCDDEEE
140,DDDDDDDAAA,BBBBAACEEE,DDDDEECAAA,EEDDDCCCBA,ACCCCDDDDD,AABBCCDEEE,AAABCDDDEE,AAABCCDEEE,EDBAABBCEE,DDDDDEBAAA
141,DDDDDDDAAA,AAAEDDCDDD,EEEAABBBBB,AAAADEEDDE,DEDCCBBBAA,BCBEDDCABB,EEDDDCAAAB,AAABBCDEEE,EEBBBBBBBC,AABCCDDEEE
142,DDDDDDCBAA,CCCCCDEBBB,AAABCDEEEE,CCCCBBBADE,CAABCCDDEE,ACCBDDDDCA,DDDEDAACBB,ABABBCCEEE,AAAABCDDEE,AABCCDDEEE
143,CCCCCBBBCE,EEEDDCBAAA,AAABBCEEEE,EEEDCBBAAB,EEDDCBABAA,EEECDCAAAB,CCBDDCCDDA,EEDBBBBBBB,AAABBCDDEE,AABCCDDEEE
144,EDDDDDCBAA,CEDDDDDCAA,AAABCCCDEE,EEEDCBBAAB,EEDCCAABBB,EEDCBABBCC,BBCDCCBACE,EEEEDAAAAA,AAABBCDDEE,AABCCDDEEE
145,DDDDDDDCAA,EEECBBBABB,AAABDDEEEE,EEEDDDBAAA,ECBDDBBCBA,BCAABCDDEE,AAABBCCDEE,BABBBBCDEE,ABBBBBCDEE,AAAADEEEEE
146,DDDDDDDAAA,BAAAADDEEE,EEEEBABBBB,BBBBBABEEE,AAABCCDEEE,AAABCCDDEE,AAABCDDDEE,DDDDEDDBAA,AAABBCDDEE,EEEBBBBBBB
147,DDDDDDDCAA,EEEDDCAABB,AAABCDEEEE,DDDDDCCCBA,EDCCCABBBC,EDCCDDDAAA,AAABBCCDEE,AAABBCCEEE,AAABBCDDEE,AACDDDDDDD
148,DDDDDDCCAA,EBCCCBBBBC,AAABCDEEEE,EEEEDBAAAA,EDBDCCBBBB,EEDBBBBBBB,BBBBBBBCEE,AAABCDDEEE,AAABBCDDEE,AABCCDDDEE
149,DDDDDDDAAA,BBAADEEDCC,CCDDABDDDC,BBBAABEEEE,DEEEDCBAAA,EEDCCBBBAA,BBAABBDDEE,AABDDDDDDE,EEEEEAAAAA,AABCCDDEEE
150,DDDDDDCCAA,DDDEDBBAAB,AAACDDDDDD,DDCCCCEBAA,AEECCBBCBC,AACEDADCDD,AAADDDDDBE,DDBDDDBBDA,AAABBCDDEE,AAAADEEEEE
151,DDDDDDDAAA,AAADDDDDDD,EEEABBBBBB,BAAAAEEEDE,AAABCCDEEE,AABBCDDEEE,ABDEEECAAD,EEEEDBAAAA,CCCCCDDDDA,AABCCDDEEE
152,DDDDDDCCAA,EEEDDDBAAA,AAABBDEEEE,CCCCCBBCEA,ADECCABDDD,EAACCCDCDD,DBEAADDDDB,AAABCBCEEE,AABBBBCDEE,AADDDDDDDD
153,DDDDDDDCAA,EEEDBBBAAA,AABCDDDDDD,DDDDEBBBAA,EDDDBCBABB,ADDCBDCDDB,EBBDBBDEBB,BBAEDDCDDC,BBBBBBBCEE,AABCCDDEEE
154,DDDDDDDCAA,EEEDEBBAAA,AAABDDEEEE,CCCCCDEBBB,ABBCBBBDEE,BDAABCDDEE,DBEECBBBCC,ABCDEDBCEB,AABBBBDDEE,AABBBBBEEE
155,DDDDDDDAAA,BBBEEDCBBB,BCCABCDEED,BBAAABEEEE,EEEDCBBAAA,EEECCCBBAA,DCDDCAACBE,AAABBDEEEE,AAABBCCDEE,EDBBBBBBBC
156,DDDDDDDAAA,AAAADDDEEE,EEEDABBBBB,DCCBBBBBCE,AAABCDDEEE,AABBCDDDEE,AAABCCDDEE,AAABCCDEEE,EDCBAAACDE,CCDDDDDDBA
157,CBBBBBBBCE,EEEDDDAAAA,AAABBCEEEE,EEEDCBBAAA,ABBBCDDDEE,AAABDDDEDE,AAABCCDDEE,AAABCCDEEE,AAABBCDDEE,AABCCDDEEE
158,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBBBBACEEE,EEDCCBABBB,DDDDCDDABA,DADDCCBBCE,AAABCCDEEE,AAABBCDDEE,EDBBBBBBBC
159,DDDDDDCCAA,EEEABBBBBB,AABBCDEEEE,EEEEDBAAAA,DBAABBCDEE,EEACDECABB,ECCDDCAABE,AAAABCEEEE,BBBBBBCCCE,AABCCDDEEE
160,DDDDDDDAAA,BBBBABBEEE,DDDDEECAAA,DDCCCBBBAE,ACCCCCDDDD,AAABBCDEEE,AAABCCDDEE,BBCCDDEEBA,BBAAABCDEE,EEEDBBBBBB
161,DDDDDDDCAA,EEECABBBBB,AAACCDEEEE,EEEDDDBAAA,BACCDDDDBB,CECBCCCCAD,AAABBCCDEE,AAAACDEEEE,BBBBBBBCEE,AABCCDDEEE
162,DDDDDDDCAA,EEECABBBBB,AAACCDEEEE,EEEEDBAAAA,DECECCBABB,DEDDDCAACA,AAABBCCDEE,AAACDDDEDD,BBBBBBDEEE,DEEEDCBBAA
163,DDDDDDDAAA,AAABDDDEEE,EEEDABBBBB,BBAAABEEEE,AAABCDDEEE,AAABCDDEEE,AABCDEECCE,DDDEEDCAAA,AAABBCDDEE,EDBBBBBBCC
164,DDDDDDDAAA,BBBBAADEED,BBBDEEBBBB,CCBBBBBBEE,AABCDEEDDD,EEDDCBABAA,AABCDEECDC,AAABBBDEEE,AABBBCCDEE,EEBBBBBBBB
165,BBBBBBBDEE,EEDCCAACDD,DDDEEDAAAA,AABDDDDDDD,AABCBCDEEE,DECDCBBACA,DDDDDBAABE,AAABCCDEEE,AAABBCDDEE,CDDDDDDDAA
166,EDDDDDDAAA,EEDDDCCBAA,AAABBCCEEE,EEEDCBBAAB,EEECBBBBBA,EDBBCDCDBA,ABCCBBDCCE,EEEDBBBBBB,AAABBCDDEE,AABCCDDEEE
167,DDDDDDDCAA,EEEDDBAABB,AAABCDEEEE,DDDDDCCCAA,EEDBBABBBB,EEEDCCBAAA,CCECCDDCAA,ABABBBCEEE,AABBBCDDEE,AAADDDDDDD
168,DDDDDDDAAA,AADDDCCDDD,ECABBCCCCC,AAAADEEDDE,AABBBDDDEE,AAACCDDDEE,EDEDCDBAAA,EECBBBBBBC,DEEEEDAAAA,AABCCDDEEE
169,DDDDDDDAAA,AAABDDDEEE,EEEDABBBBB,CCBBBBBBEE,AAABCDDEEE,AAABBCDEEE,AABBBCDDEE,DDDDDEDBAA,AAABBCDDEE,EEBBBBBBBB
170,DDDDDDDAAA,CCCBAAAEEE,BBBDEEDBBA,DDCCCBBBAE,ABCCDDDDDD,EEEDCBABAA,EEEDCBBAAB,AAABBCCDEE,CBAAABCDEE,EEEEBAAABB
171,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,AAABEDDDDD,EEDBBBBABB,DDEDDAABBB,EDCEDCAAAC,AAABCCDEEE,DDDDDDDAAA,AABCCDDEEE
172,DDDDDDDCAA,EEEECBBAAA,AAADDDDDDD,DDDDDEAAAA,ADEEDAADCC,BABDDCCDDE,ABBDCCCDEE,ABABCCDEDD,BBBBBBBCEE,AABCCDDEEE
173,DDDDDDDCAA,CCCCCEBBBB,AAABBDEEEE,DDDCCBBADB,ADEBBBDCCD,BBDDDDAACE,EECBBABBCE,AAABCBDEEE,ABABBCDDEE,AACDDDDDDD
174,BBBBABCEEE,DDDDDCCDAA,AAABDDEEEE,EEEDCBBAAA,AAADDDEDDD,CAACDDAEED,AACBAEDBEE,AAABBCDEEE,AAABBCDDEE,AABCCDDEEE
175,DDDDDDDAAA,AAABDDDEEE,EEEAABBBBB,BBAAABEEEE,AABCCDDDEE,AABBCDDDEE,CBDDEEAABC,EEDCBABBBB,DDDDDDDAAA,AABCCDDEEE
176,DDDDDDDAAA,BBBBAADEEE,DDDEEDAAAA,DCCBBBBBCE,AAABCDDEEE,AAABCDDEEE,AAABCCDDEE,BBBCDDEEDA,BAAABBCDEE,EEEEEAAAAA
177,DDDDDDDAAA,BBBAAEEDDC,BBCECBCCCC,DCCBBBBBCE,AACDDEDDDC,EEDCCCBBAA,EDEDCAAABC,AAABBCDDEE,BBBABBCDEE,EEEBBBBBBB
178,DDDDDDDAAA,AAACEEDCBB,BCDCABDDDD,BBAAABEEEE,ADEEDDCBAA,EEDDCBBBAA,EDCBBBAACE,AAABCEEDDD,CCCCCDDDDA,AABCCDDEEE
179,DDDDDDDBAA,DDDDEBBAAA,AAABDDEEEE,CCCCBBBCEB,ACDAADEDDD,EEBBBBBBBE,AAAACDDDEE,BBBBDBDEEB,BAAABCDDEE,ABBBBBCCEE
180,BBBBBBBDEE,DEDCCAACDD,DEEEEAAAAA,AACDEDDDCD,ADACBBCDEE,ECCBDDBAAD,AAADDDDADE,AAABCCDEEE,AAABBCDDEE,ECBBBBBCCC
181,BBBBBBBDEE,EEDCCAACDD,EEEBABBBBC,ADEEDCBAAB,BBDBACCEDD,DEAACECCBC,BACCCCBEEE,AAABBCDEEE,EDBBBBBCCC,AABCCDDEEE
182,BBBBBBBDEE,DEDCCAACDD,EEEDBBBBBB,ACDEEDCBBB,AAABBEEEDD,AACDDDBCDE,ABADDCBCDE,AAABCCDEEE,AAABBCDDEE,DDDEEDBAAA
183,DDDDDDDAAA,BBBAABEEEE,DDEEEAAAAA,CBBBBBADEE,AABBCCDDEE,AAABCDDDEE,AABABCDDEE,BBBCDDEECA,CCBAABCDEE,DDDDDEBAAA
184,DDDDDDCCAA,EEEDAAABBB,AAABCDEEEE,DDDDDCCCAA,EDCDCCABBB,EEDDBABBBB,CCCCCDDDEA,AAABBCCEEE,AAABBCDDEE,AADDDDDDDD
185,DDDDDDCCAA,EEEDDCAAAA,AAABBCEEEE,EEDDDCCBAA,EDCCBBBBBB,EDDDDAAABB,AAABBCCDEE,AAABCCCEEE,AAABBCDEEE,BBBBBBBCEE
186,DDDDDDDAAA,BBBAAEDEEE,EEEEBABBBB,BBBBBBAEEE,DEDCBBBAAB,EECCBDDBAA,BDBDDDCABC,AAABBCDEEE,AAABBCDDEE,EBBBBCCCCC
187,DDDDDDDCAA,EEEDEBBAAA,AAABDDDEED,DDDDDDDAAA,AEEEDBCCAA,BAACBECDED,BABDECCDCD,BBACBDEEDD,BBBBBBBCEE,AABCCDDEEE
188,BBBBBBBCEE,EEDCCAACDD,EEEDABBBBB,ADEEDCCBAB,CECABBCCDC,ECCBEEBAAC,BDBAABCCEE,AAABCCDEEE,DDDDDDDDAA,AABCCDDEEE
189,BBBBBBBDEE,DEDCCAACDD,DDDEEDAAAA,AABCDDDDDD,ABBCBCDEEE,DDECCACACD,CCBDEBBBCB,AAABBCDEEE,AAABBCDDEE,DDDDDEBAAA
190,DDDDDDDAAA,BBBAADDEEE,DDDEEAAAAA,DCCCCBBBBE,ECEAAACCCC,BBDDDDEEAB,DDDCCCBBCB,AAABBCDEEE,AAABBCDDEE,CDDDDDDDBA
191,BBBBBBBDEE,DEECCAACDD,EEEABBBBBC,AEEEDCBAAB,BCAAEEDBDD,CCCAABBDEE,DBBCEECCAC,AAABCDDEEE,CCCCCDDDDA,AABCCDDEEE
192,BBBBBBBDEE,DEDCCAACDD,EEEDBBBBBB,ABDEEDCBBB,BCBCAACDEE,EECCCAAABD,BDDCACBCAE,AAABCCDEEE,AAABBCDEEE,AAABCDDEEE
193,DDDDDDDAAA,BBBAEEDCCC,BCDDABDDDC,CBBBBBBBEE,AACDEDDDCC,EEEDDCBAAA,BBBBABBDEE,AAABCEEDDD,AAABBCDDEE,EDBBBBBBBC
194,DDDDDDDAAA,BBBAABEEEE,DDDEEAAAAA,CCBBBBBBDE,AEDBBBCCCC,EEEAACCCBB,EEDDDCAAAC,AAABCCDEEE,AAABBCDDEE,EEEEBAAABB
195,DDDDDDDCAA,EEEDEBBAAA,AAABDDDEED,CCCCCBBEBA,ADDCDBCCDD,BADEEECBBB,DDCEDDDAAA,ABBBBBDEEE,AAABBCDDEE,AAADDDDDDD
196,DDDDDDDAAA,BAAAADDEEE,EEEECAABBA,BBBBBAAEEE,AABBCDDEEE,AAABCDDEEE,AAABBCDDEE,DDDEEDCBAA,AAABBCDDEE,EDBBBBBBCC
197,DDDDDDDAAA,BBBAEEDCCC,BBDDABDDDD,BBBBBACEEE,BEEEDCBBAA,EEEDDBBAAA,EDCBABBBDE,AAACDDDDDD,DDDDDDDAAA,AABCCDDEEE
198,EDDDDDDAAA,EDDDDDDBAA,AAABBCCEEE,EEEDCBBAAB,EEECBAABBB,EDDCCBBDAC,ECCBBBBBCE,EEEDBBBBBB,AAABBCDDEE,AABCCDDEEE
199,DDDDDDDAAA,AAAEDDCDDD,EEAABBCCCC,BAAAAEEDDE,EEECBBBBBA,ACEBCDCBDC,EDEDBBBABE,AAABCCDEEE,DDDDDDDAAA,AABCCDDEEE
200,DDDDDDCCAA,EEEDAAABBB,AAABCDEEEE,EEDDDDCAAA,BAADDEDDDB,EECBCCCCAA,EEBBBBBBCC,AAAABCDEEE,AAABBCDDEE,AABCCDDEEE
201,DDDDDDDAAA,BBBAABEEEE,EEEEBABBBB,CBBBBBBBEE,CECBBBDCBB,EACDDCCBBB,DDDCCBBABE,AAABBCDEEE,AAABBCDDEE,CDDDDDDDBA
202,DDDDDDDAAA,BBBBABDEEE,DDDEEDAAAA,CCBBBBBBEE,AAABCDDEEE,AABBCCDEEE,AABBCCDDEE,BBCCDDEEBA,BAAABCDDEE,EEEECAAAAB
203,DDDDDDDAAA,AABEEDCBBB,DDAABDDDDD,BAAAADEEEE,EEEDCBBAAA,EEDCCBBBAA,CBAABCCDEE,AACCCCDDEE,EEEDAABBBB,AABCCDDEEE
204,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBBBBADEEE,CEDBBBCBBC,EDAACDDCBB,DDCACBBACE,AAABBCDEEE,AABBBCDDEE,EEBBBBBBBB
205,DDDDDDDCAA,DDEEBBBABB,AAACDDDEDD,CCCCEDBBAA,DEECBBBABB,DDCACCBDDD,AAAADEEEEB,DBBDCCDEBA,ABAABCDDEE,AAAAAEEEEE
206,DDDDDDDAAA,BBBBAADEED,BBBDEEBBBB,DCCBBBBBCE,ABCDEDDCCB,EEEDBBBBAA,DDBBBAACDE,AAABBCDEEE,ABBCBCCDEE,DDDDDDDAAA
207,DDDDDDDCAA,EECCBBBABC,AAABCDEEED,EEDDCCCCAA,CAACEDCDED,DEDDDDAAAA,AAABBDCDEE,AAAAABEEEE,AAABBCDEEE,AABBCDDEEE
208,DDDDDDDCAA,EEEEBBBAAB,AAACDDDDDD,DDDDECBBAA,DECECBBBBA,EDBBBCCBBD,CBDBDDBCBD,CCACBDBCEE,BBBBBBBCEE,AAACCDDEEE
209,DDDDDDDAAA,BBBBAADEEE,DDDEEDAAAA,CBBBBBBBEE,BEDCBBBBBC,EBCDDCCBBA,EECBBBBABD,AAABCCDEEE,AAABBCDDEE,CDDDDDDDBA
210,DDDDDDDBAA,EEDDDDBAAA,AAABBDEEEE,CCCCBBBECA,BEACBBCECC,BBBBBCECEB,BBBBBCCCEE,AAABCDDECE,BAABBCDDEE,ABBBBCCCEE
211,DDDDDDDAAA,AAAADDDEEE,EEEDABBBBB,BBAAABEEEE,AAABCCDDEE,AAABCDDEEE,AABDDDDDCD,EEEECBAAAA,CCCCCDDDDA,AABCCDDEEE
212,DDDDDDDCAA,EEEABBBBBC,AAACCDEEEE,EEEEDBBAAA,DAACDECCEB,DEDDDCADAA,AAABBCCDEE,AAAABCDEEE,BBBBBBBCEE,AABCCDDEEE
213,DDDDDDDBAA,CCCCCEBBBB,AAABBDEEEE,DCCCCCBEBA,CEABBDBDEC,ADCBBEDDCC,ECBCDDDDAA,ABBABCEEEE,AAABBCDDEE,AACDDDDDDD
214,DDDDDCDCAA,EEDDDEAAAA,AAABCDEEEE,CCCCCCECAA,BEDDDECABA,AEECBBCCDD,BBEEDBBBBB,DBBDBDDCCA,AABABCDDEE,BBBBBBBEEE
215,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,BBBBBADEEE,DEDBBBBBAA,DECEEDCAAA,EDCCEDAABC,AAABCCDEEE,EEEEBAAABB,AABCCDDEEE
216,DDDDDDDBAA,CCCCCDEAAA,AAABBCEEEE,DCCCCCBCEA,ADAACDCDDE,ADBEBDBBDC,BBBBBBEECD,AAAADCDEED,BBBBBBDEEE,AABCCDDEEE
217,BBBBBBBDEE,DEECCAACDD,EEEABBBBBC,ADEEDCBAAB,BCABBDCEDD,CECBBBBBBE,CCCCEEDBAA,AAABCCDEEE,AAABBCDDEE,EECBBBBBBB
218,DDDDDDCCAA,EEEABBBBBC,AABBCDEEEE,EEEEDBAAAA,BAADECCDDD,EEDDEBBBAA,AAABBCCDEE,AAABCDEEEE,AAAAACEEEE,ACEEDDCCBA
219,DDDDDDDAAA,BBBAABEEEE,DDDEEAAAAA,CCBBBBBBDE,BECBBABCDE,BEDDDCCBDA,CCCDBBACBE,AAABBCDEEE,AAABBCDDEE,EEEBBBBBBB
220,DDDDDDDAAA,AAABDDDEEE,EEEABBBBBB,AAAACEEDDE,ABBBBCDEEE,AABBCCDEEE,CEEDABDABC,EEDBBABBBB,EEEEBAAABB,AABCCDDEEE
221,BBBBBBBDEE,EDDCCAADDD,DDDDEEBAAA,AAACDEDDDD,ABAACBDEEE,BBAAAEEEEE,ECADEBBBAE,AAABCCDEEE,AAABBCDDEE,EEEEBAAABB
222,DDDDDDDAAA,BBACEEDBBB,BBDCACDDDD,BBBBBACEEE,BEEEDCBBAA,EEDCCBBBAA,DDEDDBBAAD,AAABBCDEEE,AAABBCCDEE,EEBBBBBBBB
223,DDDDDDDCAA,EEEDDBAAAB,AAABCDEEEE,DDDDDCCCAA,EDBBBADBBB,EEDCABBBBB,DECCCDDCAA,BBABBBCEEE,AABBBCDDEE,AACDDDDDDD
224,DDDDDDDAAA,BBBBAADEEE,DDDEEDAAAA,CCBBBBBBEE,AAABCCDEEE,AAABCDDEEE,AABBCDDDEE,CCCDDDEDAA,AAABBCDDEE,EEEEBAAABB
225,DDDDDDDCAA,EEEABBBBBB,AABCCDEEEE,EEEEDBBAAA,CAADBBCDEE,EEEEBAAABB,CCBACDDDDE,AAACDDDEDE,BBBBBBBEEE,AABCCDDEEE
226,DDDDDDDBAA,EEEEBBBAAA,AABCDDDEDD,CCCEEBBBBB,ECBCDCBBBB,BCBEDBCCCC,DBBCCECBDB,BBBBCBEDDD,BBAABCDDEE,AAABDDDDDD
227,BBBBBBBDEE,EEDCCAACDD,EEEECAAAAA,ABDEEDDCCC,CECBBCBDBB,BBCBBBEECB,CCDBECAACE,AAABCCDEEE,DDDDDDBAAA,AABCCDDEEE
228,DDDDDDCCAA,CEEBBBBBBB,AABBCCCDDE,EEDDCCBBAA,AAACCDDEEE,DDDDDDDAAA,CEBBBCEBCC,AAAABBEEEE,AAABBCDEEE,AABBCDDEEE
229,DDDDDDDCAA,DDDDCDEAAA,AAABBCEEEE,CCCCCBBCEA,ABECDCDCCD,AAADDEEDAD,EEDADAABEB,AADCDDDEAC,ABAABCDDEE,AAABDDDDDD
230,DDDDDDCCAA,EEDDEBBAAA,AAABDDDEED,DDDDCCEBAA,CAABBBCEEE,DAABCCDCED,DDDACDDDAA,DBBCCAEECB,AAABBCDDEE,AACDDDDDDD
231,DDDDDDDCAA,EDBCBBAABD,BCCDDEEDAA,EEDDCCCCBA,AAADEEECDC,DEDDDDAAAA,EBBBDEBBCC,AAAADDDEEE,AAABBCDDEE,AABCCDDEEE
232,DDDDDDDAAA,AAADDDDDDD,EEEABBBBBB,AAAACEEDDE,AABBCCDEEE,AAABCDDEEE,CDDDDEDAAA,EEBABBBCCC,DEEEEDAAAA,AABCCDDEEE
233,DDDDDDCCAA,EEEEBBBAAA,AAADDDDDDD,EEEDECAAAA,CDEEDABBBA,AABBEBCEDE,ABBCCDEECD,BABBBDDEED,BBBBBBBEEE,ABEEDDCBAA
234,DDDDDDDAAA,BBBAABDEEE,DDEEEAAAAA,CCBBBBBBEE,AAABCDDEEE,AAABBDDDEE,AABBCDDDEE,DDDDDEDBAA,AAABBCDDEE,EEBBBBBBBB
235,DDDDDDDCAA,DDDDEBBAAA,AAABDDDEED,DDDCCCEBAA,ECDDBBCBBA,BBBCCCEEBD,AABBBCCCEE,CCCDEACDCB,ABAABCCDEE,AACDDDDDDD
236,DDDDDDDAAA,AAABEDDDDE,EEEDABBBBB,CBBBBBBBEE,DEECCCBBAB,ECABDDCCBB,EDDDAAABBE,AAABCCDEEE,AAABBCDDEE,EEBBBBBBBB
237,BAAAACDEEE,EDDDDDDCAA,AAACDDEEEE,EEEDCBBAAA,CEDBACCBCB,ACBBDECDCE,EDDDDBCCAB,EEEEDAAAAA,AAABBCDDEE,AABCCDDEEE
238,DDDDDDDAAA,BBBAABEEEE,DDDEEAAAAA,CBBBBBBBEE,BEECCABCCB,BBDEDDCBBA,DDECCBBABE,AAABBCDEEE,AAABBCDDEE,EEEBBBBBBB
239,DDDDDDDAAA,BBBAABEEEE,DDDEEAAAAA,CCBBBBBBDE,AEDBBBCDDD,EEDDDAACAA,ACDDCCBBCE,AAABBCDEEE,AAABBCDDEE,CDDDDDDDBA
240,DDDDDDDCAA,EEEDDAAABB,AAABCDEEEE,EDDDDDDAAA,EEDEEBAAAA,EEDEEAAABB,EEBABBBDBE,AABCDDDEEE,BBBBBBDEEE,AAABCDDEEE
241,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,BBBBBADEEE,DEDCBCAABB,EEDDDCBAAA,DEBCCCBBBD,AAABBCDEEE,AAABBCDDEE,EBBBBCCCCC
242,DDDDDDCCAA,EEEDBBBAAA,AABCDDDDDD,DDDDDEAAAA,EABDBDCBEC,ADCBDDCDBD,ADCBBCDCCD,ABABCCDEEE,BBBBBBBEEE,AABCCDDEEE
243,DDDDDDDAAA,AAAADDDDEE,EEEDABBBBB,BBBBBADEEE,DEDBBABBBB,EDEECBBBAA,BBBDDDABDE,AAABBCDEEE,AABBBCDDEE,EBBBBCCCCC
244,DDDDDDDAAA,BBACEEDBBB,CCCAACDEED,AAAABDEDDE,EEEDDCBAAA,EEDCDBBBAA,BAABCCCDEE,AACDDCDDDE,DDDDDDBAAA,AABCCDDEEE
245,BBBBBBBCEE,EEDCCAACDD,EEEECAAAAA,ABDEDDDCCC,ABBCCCBDEE,DECCCCDCAB,CCCCCCECBD,AAABCCDEEE,AAABBCDDEE,EEEDBBBBBB
246,DDDDDDDCAA,EEEEDBBAAA,AAACDDDDDD,DDDCECBBAA,ACEEDBCCCA,AACADCDEDC,ABBBBCCEED,ABABACDEED,AAAAABEEEE,AABCCDDEEE
247,DDDDDDDAAA,AAAEDDCDDD,EEEAABBBBB,AAABEDDDDD,EEEDBBBBAB,DDDDCECBAB,DDCCCBBDAD,AAABCCDEEE,DDDDDDBAAA,AABCCDDEEE
248,DDDDDDDBAA,CCCCCBECBB,AAABCCDEEE,CCCCBBBBBE,ECBBBBBBBB,ABDDDACDDD,EEECAAAACC,BAABCCDEED,BAABBCDDEE,AABBBCCCEE
249,DDDDDDDAAA,BBBBAACEEE,CCDDEECAAA,DCCCCBBBBE,EDCBAACCCC,DECBBBDBCA,CCBBBBACEE,AAABBCDEEE,AAABBCDDEE,CDDDDDDDBA
250,DDDDDDDCAA,EEEDDAAABB,AAABBDEEEE,DDDDDCCCAA,EDDDCCBABB,CCBBCCDADE,EBBBBCDBCE,AAABBCCDEE,AAABBCDDEE,AAAADEEEEE
251,DDDDDDDAAA,BBBAABEEEE,DDEEEAAAAA,CCBBBBBBEE,AABBCDDDEE,AAABCDDDEE,AAABCCDDEE,CCCDDDEDAA,AAABBCDDEE,EEEEBAAABB
252,DDDDDDDAAA,AADDDCCDDD,EDABBCCCCC,AAAADEEDDE,AABBBCDDEE,AABCCCDEDC,BEEDDDBABC,EEDBBABBBB,DDDDDDDAAA,AABCCDDEEE
253,DDDDDDCCAA,EEEDDAAABB,AAABCDEEEE,DDDDDCCCAA,EEDCBCBABB,EEBBBBCCCC,EEEAABBBBC,BAAABCDEEE,AAABBCDDEE,ACCDDDDDDD
254,BBBBBBBDEE,DEDCCAACDD,DDDEEDAAAA,AABDDEDDDD,ADDCCDDECC,BDDCECDABB,ACBBBBDDDE,AAABCCDEEE,AAABBCDDEE,EEEDBBBBBB
255,DDDDDDDAAA,BBACEEDBBB,CAABCDDEED,AAABEEDDDE,EEEDCBAABA,EDEDDBAABA,BABBBCCDCE,ADEDBABCCD,EEEEEAAAAB,AABCCDDEEE
256,DDDDDDDAAA,BDEEDCBAAB,BAABCDEEED,AAAADEEDDE,EEECBABBBB,BACCBADEDC,BDDCACBACE,AAACDDDDDD,DDDDDDDCAA,AABCCDDEEE
257,DDDDDDDAAA,AAABEDDDDE,EEEAABBBBB,BBBBBADEEE,EEDCBBBAAB,CBDDDDBCCA,CEEBBACCAD,AAABCCDEEE,DDDDDDDDBA,AABCCDDEEE
258,DDDDDDDAAA,BBBAADDEEE,DDDEEAAAAA,CBBBBBBBEE,CEDCBBBBBC,BDEEBCACCA,EEDAABBBCE,AAABBCDEEE,AAABBCDDEE,AABCCDDEEE
259,DDDDDDDAAA,AAABEEDCCC,DDDAACDDDD,BAAAADEEEE,EEEDCBBBAA,EEEDBCBBBA,AABCACDDEE,AAACDDDDDD,CCCCCDDDDA,AABCCDDEEE
260,BBBBBBBDEE,DEDCCAACDD,EEEBABBBBC,ADEEECCAAB,EBBCACDDEB,CCBDEBEBBB,EDBDBBBBBD,AAABCCDEEE,EEEEDAAAAB,AABCCDDEEE
261,BBBBBBBDEE,EEDCCAACDD,DDDEEDAAAA,AABDDDDDDD,ABACCCCEEE,ADBDBBEDCD,BBEDBBBADE,AAABCCDEEE,AAABBCDDEE,EEEEEAAAAA
262,EDDDDDDAAA,AADDDDCDDA,AAABCCDDDE,EEEDCBBAAB,EEECCBBAAA,BACDEDBDBB,EEDDEAAAAD,DDDDDDBAAA,AAABBCDDEE,AABCCDDEEE
263,DDDDDDDAAA,CCCBABAEEE,BBBDEEDBBA,DDCCCBBBAE,ACCDDDDDDD,EEDDDCBAAA,EEDCCCBAAA,AAABBCCDEE,ABBBBBCDEE,EEEEEAAAAA
