,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
251,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABCFF,ABCEF,ACEEE,FECBA,FEDBA,BBBEF,ACEEE,ABDEF,ABDEF,ACDEF,ACCEF,ABCEF,BACEF,AADFF,AADFE,AACEF,DEEDA,FDBBB,BBCDF,ABCEF,ABCEF,FFBBB,ABDEF,ABEEF,BBDCF
252,AEEEC,FEDBA,EFCBA,AAEEE,ECACF,ACEFA,CACEF,ADEEE,FECBA,BBBFF,FDBAC,ACEEE,BBCDF,ABDDF,BDAEF,BDDAF,FDBAD,AFCDB,EFDCA,DDEFA,FECBA,ABDFF,ABDEF,ABCDF,FFBBB,ABCEF,ABDEF,ABDEF,AAFFD,FDDAB
253,FFBBB,FEDBA,FFCBA,FEDAA,FABCC,ABDEF,ABCEF,ABEEE,AFEDC,FEDBA,EEEBA,FCBBB,EFABD,ABFEE,FBFBB,ABCEF,ABEEF,EEEAA,ACFBF,BCCFA,BBBDF,ABDEF,BEEAE,ABCDF,ABCEF,AAEEE,AEBCF,FEDBA,FEDBA,FECBA
254,FECBA,FEDBA,AADEF,FDDAA,ECACF,ABDFF,ABCEF,FCBBB,FECBA,ABEEE,FECAB,ACEEE,BACDF,EFBAB,BBFEA,EEAEA,ADEEE,BFBBF,AAEEE,BADEF,AACEF,AAEEF,ABBEF,ABCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABEEF,BBDCF
255,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,FEEAB,ABDEF,ADEEE,FECBA,AAEFE,FDBAD,AEEED,FEDBA,AAFED,FDAEC,EFCCA,AFCCE,ABEDF,AAEEF,ABCEF,FEDBA,ABDFE,ABCFF,EEEEA,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
256,AEEEC,FEDBA,EFCBA,AEFDC,FEDBA,DDEEA,ABDEF,ADEEE,FECBA,AADEF,FDBAD,ADEED,FECBB,EBFEA,EADDF,CCAEF,FEABD,EDDEA,AFEEA,ABDEF,ABDFF,AADFE,AAEEE,ABCDF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
257,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,FEDBA,AEDDE,ADEED,FECBB,FAAEE,EAEDD,EEEDA,EEEAA,BFFAB,CBAFE,BAEEE,ABCEF,ABDEF,ABDEF,ABBDF,EEEEA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
258,AEEEB,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,ABCEF,ADEEE,FECBA,FEDBA,BBBFF,ADEED,FECBB,BBBFF,AADFF,CCFBB,EEDAD,EEEAA,BBFAE,BAEFC,BACFF,ABCFF,ABDEF,ABCEF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
259,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,FDBBB,FFABC,ADEEE,FECBA,CBBBF,FDBAE,ADEEE,FECBA,DEEBA,FEDAA,ECFCA,EFEAA,ACCFE,ACDEE,ABFBF,ABCEF,FBAFC,ABCEF,BBBDF,AACEF,ABCEF,ABCEF,ABDEF,ABDEF,ABDEF
260,FDBBA,FEDBA,AADEF,FEEBA,ECACF,ABCFF,FFCAB,AEEED,ACDEF,FEEBA,FEBAB,AEEDD,EDADE,CEEEA,CCDAF,BFBBF,BBBBF,CFACF,AFAED,ABDFE,ABCEF,ABDEF,CACDF,EEECA,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
261,DFCDA,FEDBA,AADEF,FDEAA,ECACF,ABCEF,ABCEF,FCBBB,DCBAF,ACEEE,FECAB,ADEED,DCEFA,ACFDE,BBFAE,EAAEE,DDAEE,BBFFB,EFDCA,ACCFC,BACEF,ABDEF,ABDEF,ABCDF,ABCEF,ABCEF,EEEAA,ABDEF,ABEEF,BBDCF
262,FADBC,FFDBA,EFCBA,AAEEE,FDACE,FFBBB,ABDEF,ADDFC,AEEEE,FEDBA,FDBAD,ADEED,FECBA,DFBAE,CCAFF,CFEAB,FCDCA,EECAE,FCCCB,BAECF,BDBFA,FFBBB,FADBC,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,CEBFA
263,AEEEC,FEDBA,EFCBA,EEECA,BCCBF,FECBA,ABCEF,FFBBB,FECBA,FEDBA,DEEDA,ABEEE,ACEEE,FECBA,FDBBB,FEDDA,FEDBA,EFDAA,FFCCA,CBAEF,ABCFF,ABCEF,ABEEE,BBCBF,ABCEF,ABCEF,EEEAA,ABDEF,ABEEF,BBDCF
264,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,DDEEA,ADEEE,FECBA,FEDBA,AAEEF,ADEED,FADCC,CCBBF,FEEAA,EEEDA,AEEDD,FEDAB,DCFCA,BAFCC,AACFF,ABDFF,ABDEF,ABCDF,ABCEF,EEEEA,ABDEF,ACDEF,FDECA,FEDAA
265,AEEEC,FEDBA,EFCBA,BBBFF,ECACF,ACDFD,FBBCC,ADEEE,FECBA,FEDBA,DFBAD,ACEEE,ACBDF,ABCEF,ACFDD,ABDDF,DFBBB,ADDEE,FCDBB,BACEF,FEDBA,FABDD,ABEEF,BBCDF,EEEEA,ABCEF,ABDEF,ABDEF,ABDEF,ABDDF
266,FDDCA,FDEBA,FFCBA,EEEBA,BFEAB,ABDEF,AADEF,ABEEE,AFEBC,FFDAA,EEECA,FCCBB,CEFAB,FACCB,EEFAA,EEEAA,ABEEF,ADCFE,EEEAA,BBBFF,ABDEF,AAEFE,FADDD,BBBDF,AEEEE,ABCEF,ADAEF,ADEDE,BCFCB,FECCA
267,FECBA,FEDBA,AADEF,FDEAA,ECACF,ABCFF,FFBBB,AEDED,ACCEF,FEDBA,FEBAB,ADEEE,FCACF,DAAEF,FDDCA,EEEAA,BBBFF,EAEEA,AADDF,BAFFC,BBBEF,ABDEF,ABCEF,FCBBB,ABCEF,ABCEF,ABCEF,ABDEF,ABDEF,ABDEF
268,AEEEC,FEDBA,EFCBA,EEECA,AAEFE,FECBA,ABCEF,ADEEE,FECBA,FDDBA,AADEF,ACEEE,FEDBA,FECBA,FECCA,FEBBA,FEBAC,EFCBA,AAEFD,BADDF,ABCEF,ABDEF,ACEEE,AADEF,ABCEF,ABCEF,FBBBB,ABCEF,ABDEF,ABDEF
269,FFCCA,FEDBA,AADEF,FEEAB,ECACF,ABCFF,EEEAA,AEDED,AADEF,EEECA,FEBAB,ADEEE,EABCF,EDFAB,ECAFB,BBBFB,DEEEA,EEEAA,FFAAD,CABFF,BADEF,ABDFF,ABCEF,EEEEA,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
270,AEEEC,FEDBA,EFCBA,CCBBF,ECACF,ABCFF,EEEAA,ACEEE,FECBA,CBBBF,FFBAD,ADEEE,ABDFF,ABDEF,ABEDF,CBAEF,BBCCF,CBADF,DDAEE,FAEEA,FECBA,AADFF,ABDEF,AACEF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
271,AEEEC,FEDBA,EFCBA,BBBFF,FDABD,ABDEF,FFABB,ADEEE,FECBA,FEDBA,AEEDE,ADEED,FCBDA,EECAE,DFFAA,FEDBA,FECBA,FEDAB,FCBCB,BADFE,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,FFBBB,ABDEF,ABDEF,ABEEF,BBDCF
272,FDBBA,FEDBA,AADEF,FEDBA,ECACF,ABDFF,FBBBC,AEEED,ABDEF,FEDBA,FEBAB,AEEED,BBBDF,AEBEE,FDEAA,ADFAD,AAEEE,CCBFB,AADDF,CAEEE,BADFF,ABEFE,CABEF,EEEEA,ABCEF,ABCEF,ABCEF,ABDEF,ABEEF,BBDCF
273,AEDEC,FEDBA,EFCBA,BCBBF,FECBA,FACBD,DEFAB,ADEEE,FECBA,FEDBA,ADEEE,ADEEE,FEDBA,FEDAA,FEDBA,FECAA,FFBBB,FDACC,FCECA,CADEF,AACEF,ABCEF,ABDFE,BBCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
274,AEEEC,FEDBA,EFCBA,EEECA,AAEFE,FDCBA,ABCEF,ADEEE,FECBA,FEDBA,BBBEF,ACEEE,ADEED,FDCBA,FCDBA,FEBBB,FEDAB,FFDAA,FFDAA,BADFF,ABCEF,ABDFF,FECBA,BBCDF,ABCEF,EEEEA,ABCEF,ABDEF,BAFEB,FEDAA
275,FBBBC,FEDBA,FFCBA,CCCFA,EEEBA,ABDDF,AAEEE,ACEEE,AFECB,FECBA,FCBBB,FDDDA,ABFFB,ADBFF,EEAAE,EAEEA,AEEAE,BFBBB,BBBFB,AAFCF,FBFCA,FACDD,CBFBB,BCDAF,AADEF,ADEEE,ADBEF,ACEEE,ABFDB,FECCA
276,AEEEC,FEDBA,EFCBA,EEECA,FDABD,ABDEF,EEFAA,ADEEE,FECBA,FDDBA,ADEDE,ADEDD,EDCEA,AAEEF,AEEDD,EEEAD,AEEDD,EAEDD,FECDA,BADFE,AACFF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,EEEAA,ABDEF,ABDEF,BBDCF
277,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,DDEEA,ADEEE,FECBA,FEDBA,AAEEE,ADEED,FECBB,EECAE,FEDAA,FEDBA,FAEEA,CFCBB,DFBCA,BAEEE,AACEF,ABDEF,AACEF,ABCEF,ABCEF,FBBBC,ABCEF,ABDEF,ABEEF,BBDCF
278,AEDED,FEDCA,EEDCA,BEFCA,DCBAF,ACCEF,ABCEF,FFDAA,FECBA,FECBA,DEEDA,FCBBC,FDACD,BBBDF,ECFAB,ABCFF,ABEBF,BEADF,BDDAF,CDBFA,AAEFE,FADBD,ABDEF,ABCEF,ABCEF,ABCEF,ADBEF,ACEEE,BCFDB,EBEAF
279,AEEEC,FEDBA,EFCBA,BBBBF,ECADF,FECBA,EEEAA,ACEEE,FECBA,CBBBF,FEBAC,ADEEE,BACEF,ACEDE,ABDEF,ACEDF,ABCFF,AEEFB,CBADF,DBEFA,FECBA,ABDFF,AACEF,ABCDF,FBBBC,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
280,FECBA,FEDBA,AADEF,FEEAA,ECACF,ABCFF,FFBBB,AEDED,ACEEE,FEDBA,FEBAB,ADEDE,FBBBF,CEAEE,EEEAD,EAAEE,DFDAA,AEAEE,EEAED,BACFE,AACEF,ABDFF,ABCEF,ABBEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
281,AEEEC,FEDBA,EFCBA,BCBBF,FDABD,ABDEF,FFABB,ADEEE,FECBA,CBBBF,FDBAC,ADEED,FECBB,BBFAF,BBBFF,CCBFB,DDFAA,BFEEA,FEDAB,CADEF,BACEF,ABDEF,ABDEF,ABCEF,FFBBB,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
282,AFCDE,FECBA,FFCBA,FEDAA,FFCBA,AACFF,AACEF,ABEDF,FDBBB,FECBA,DEEDA,FCBBB,ABDEF,BDEFA,CEFAB,BBDBF,ABDEF,ACDFE,CBDAF,CECFA,AEDED,DAEDF,ABDEF,ABCDF,ABCEF,ABCEF,ADBEF,ACEEE,BBFDB,EBEAF
283,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABCFF,DDEEA,ADEEE,FECBA,FDDBA,AACEF,ADEEE,ABDEF,ABCEF,ABDEF,ABDEF,ABEFC,ABDEF,AEDEE,BADFE,AACEF,BBEFB,FECBA,EABCF,ABCEF,ABCEF,ACBEF,BACEF,ABEEF,BBDCF
284,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,ABCEF,ACEEE,FECBA,FEDBA,BBBFF,ADEED,CEBAF,AFEEA,ADDCF,BBEFA,CCBBF,FDDAC,FECDA,CAFDD,BADEF,ABDFF,ABDEF,ABCEF,BABEF,ABCEF,ABDEF,ABDEF,FDECA,FEDBA
285,AEEEC,FEDBA,EFCBA,EEECA,ABCFF,FECBA,ABCEF,FBBBB,FECBA,FEDBA,BBBEF,ACEEE,EEEBA,FECBA,FADDB,FEDBA,FDDAA,FCABC,EEFAB,AAFEE,ABDEF,ABDEF,CAFED,CABDF,ABCEF,ABCEF,ABDEF,ABDEF,BAFFC,FEDAB
286,FEBBB,FECBA,FFCBA,FDDBA,FBBCC,ABDEF,ABCEF,ABEEE,AFECC,FEDBA,FEEBA,FCBBB,EFCDA,DEFAA,FBCBB,ABCEF,ABEEF,ADCFE,ACFBF,BBBFE,EAAEF,BBCEF,ACEEF,ABCDF,ABCEF,ABCEF,AEEEE,ADEDE,BCFCB,FECCA
287,AEEEC,FEDBA,EFCBA,BBBFF,ECADF,ABCFF,FFABB,ACEEE,FECBA,BBBFF,FDBAC,ADEEE,ABCEF,ACCEF,AAEEF,ABDEF,AEEEA,FBFAB,EEFAB,EEEDA,FCACE,ABDEF,ABEEF,EEEEA,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
288,FCBBB,FEDBA,FFCBA,FEDBA,CCFBB,ABDEF,ABCEF,ADEEE,DFEBA,FEDBA,FEBAB,FEBBB,AAEEF,BBCCF,DFDAC,EEAAF,FADDA,AEEEE,ADFAE,BBBFE,BBBEF,CADBF,CBFBB,BBCCF,ABDEF,ABCEF,AEEEE,ACEEE,ABFDC,FECCA
289,AEEEC,FEDBA,EFCBA,EEECA,AAEFE,FDCBA,ABCEF,ADEEE,FECBA,FEDBA,BBBEF,ACEEE,AFFBC,FECBA,FECBA,DDEEA,FFCCA,FEADA,BBBFF,AACEF,AADEF,ABCEF,ABCFF,CABCF,ABCEF,ABCEF,FFBBB,ABDEF,BAFFC,FEDAB
290,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABDEF,DDEEA,ADEEE,FECBA,FDDBA,DFBAD,ADEDD,EBAEE,CEDAF,FCCBB,FEDBA,BBBFF,FEDAB,DCFCA,BADFE,AADEF,ABDEF,ABDEF,ABCDF,ABCEF,ABCEF,EEEEA,ABDEF,ABDEF,BBDCF
291,FADBC,EECDA,DCCAF,FCDAB,EEBEA,ADCEE,ABDEF,BBBEF,AFCEC,FEDBA,FDBAD,ADEED,BAFDC,FBBBD,ECBAF,BAEFC,FBCAE,FBDBB,FBBEA,DBDAF,FFBAB,AECEE,CABEF,ABCDF,ABCEF,ABCEF,ABCEF,ABDEF,ABDEF,ACCFD
292,AEEEC,FEDBA,EFCBA,EEECA,ECACF,ABCFF,EEEAA,ADEEE,FECBA,FEDBA,BCCBF,ADEEE,ABDEF,ABDFE,ABCEF,BACEF,ACCEF,AACEF,ABDFE,AAEEE,AADEF,DEEDA,FDBBB,ABCDF,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
293,FECBA,FEDBA,AADEF,FDEBA,ECACF,ABCFF,FFBBB,AEEED,ACCEF,FEDBA,FEBAB,ADEEE,FFCCA,ACCEF,BBCFB,EAAEE,AAFDD,FEABC,BBAFE,ABCFE,ABCEF,AAEEF,BAEDF,ABCDF,FFBBB,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
294,AEEEC,FEDBA,EFCBA,BBBFF,FECBA,EADDF,EFABC,ADEEE,FECBA,BBBFF,FDBAE,ADEED,FECAB,FFBDA,FEEBA,FEABB,BBBEF,BBBFF,BCBDF,DADDF,ABDFF,ABDFE,AADEF,BBBEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
295,AEEEC,FEDBA,EFCBA,EEECA,AAEEE,ABDEF,ABCEF,ADEEE,FECBA,FEDBA,AAEEE,ADEED,DFDBB,FCBBC,AFAEE,FEDBA,AEEDD,DDDFA,DCBFA,ABDFE,AADEF,ABDEF,AAEEF,ABCDF,ABCEF,EEEAA,ABDEF,ABDEF,ABEEF,BBDCF
296,FBBBC,FEDBA,FFCBA,FEDBA,DFCBB,AADEF,BBCDF,ABEEE,BFECB,FEDCA,CCFBB,BACFF,AEEEA,DEAEE,EAAEE,BFBBB,FBBBB,ADBFE,BBFBB,BBBFE,AFBCD,BBCDF,FBBCC,DEABF,ABCEF,ABCEF,BBBBF,ABCFC,ABFDB,FECCA
297,AEEEC,FEDBA,EFCBA,EEECA,EEABE,ABDEF,DDEEA,ADEEE,FECBA,FEDBA,AAEEE,ADEEE,FEACC,AAEEF,ADDCF,FEDBA,BFBBF,EAEDD,FECDA,BADFE,AACEF,ABDEF,ABDEF,ABCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABEEF,BBDCF
298,FDCCA,FEDBA,FFCBA,FEDBA,ACEEE,ABDEF,ABCFF,ABEEE,AFEDB,FEDBA,ECBAF,FCBBB,EFCDA,EFBBB,DCFAB,DDEEA,ABEEF,ADCFE,ACFBF,BBBEF,ACDFD,AACFF,ABDEF,BBCEF,ABCEF,ABCEF,AEEEE,BBBEF,ABDEF,ABCEF
299,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABCFF,ABCFF,ACEEE,FECBA,FEDBA,BBBEF,ADEEE,ABCEF,ABDEF,ABFEE,ABCEF,ABCEF,ACCFF,ABDFD,BAEEE,AACFF,CDFEA,FDCBA,BBCDF,ABCEF,ABCEF,FFBBB,ABDEF,ABEEF,BBDCF
300,EBBBF,EEEBA,FFCBA,EEEAA,FFCAB,ABDEF,AADEF,ABEEE,AFECB,FEDBA,FDCBA,FCBBB,FABDE,CDEEA,DCFAB,ABCEF,EEAAF,ADCFE,BBBFF,CAAFE,ABBEF,AAEFE,BAEEE,ABCDF,BBBFF,ABBEF,ADAEF,ADEDE,BCFCB,FECCA
301,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABCFF,DDEEA,ADEEE,FECBA,FEDBA,BCCBF,ADEEE,ABCEF,ACBEF,CCACF,BACEF,ABEEE,ABCDF,BBCDF,AADFF,BACEF,EEECA,FDBBB,ABCDF,ABCEF,ABCEF,FBBBB,ABDEF,ABEEF,BBDCF
302,BFFBB,FEDBA,FFCBA,FEDBA,DDFBA,ABDEF,ABCEF,ACFEE,BFDBA,FEDBA,FDBAC,FEBBB,AFFBB,DEAEE,EAAEE,ABCEF,FBBBB,ADBFE,ACFBE,BBBFE,BBBEF,FFABB,EAAEE,EABCF,ACDEE,ACDEF,AAEEE,ACEEE,ABFDC,FECCA
303,AEEEC,FEDBA,EFCBA,EEECA,ABCFF,FDCBA,ABCEF,FBBBB,FECBA,FEDBA,BBBEF,ACEEE,DFCCA,FECBA,FDDBA,EFCBA,FBBBD,FFDBA,DFBEA,AACEF,AACEF,ABCEF,ADFDD,EABDF,ABCEF,ABCEF,EEEAA,ABDEF,ABEEF,BBDCF
304,FBBBC,FDECA,FFCBA,EEEAA,EFDAA,ABDEF,AADEF,ABEEE,AFECC,EEEBA,EEEDA,FCBBB,CDABF,FACCB,FBCBB,EAEFA,ABEEF,EAEEA,DEEEA,BACEF,AACFF,BBBFF,FEDAD,BBCEF,ABCFF,ABCEF,ADAEF,ADEDE,BCFCB,FECCA
305,CFAFA,FEDBA,FFCBA,FEDBA,FFCBA,ABDEF,BBCCF,ABEEE,AFECB,FEDBA,CCFDA,FDABD,CCFFA,DBBBF,EEAEA,DEEAE,ABEEF,ADCFE,BBBFB,BBBFE,BBCFB,AECDE,FEEAA,BACDF,ABCEF,AAEEE,ACBEF,ACEEE,ABFDB,FECCA
306,AEEEC,FEDBA,EFCBA,BBBFF,FECBA,BADEF,EFABD,ADEEE,FECBA,BBBFF,FDBAD,ADEEE,FEEBA,FEDAA,FFCCA,DEEDA,DDFCA,CACBF,EDAFB,BACEF,BBCEF,AEFDC,ABEEE,ABCEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
307,FEBBA,FEDBA,AADEF,FDDBA,ECACF,ABCFF,FFBBB,AEDED,ACDEF,FEDBA,FEBAB,ADEDE,CBBCF,ACFDE,EEEAD,AEEEE,AEEAE,FBBFB,EEDDA,BACFE,BBBEF,ABDFE,ABDEF,ABCDF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
308,AEEEC,FEDBA,EFCBA,BBBFF,FEDBA,BACEF,FABDE,ADEEE,FECBA,CBBBF,FDBAE,ADEEE,FDBBA,FECCA,AEEEB,ABFFC,EFBCA,FEDAB,BBBEF,AAEEF,ABCEF,BDEFA,ABDDF,BBCDF,EEEEA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
309,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABCFF,ABCEF,ACEEE,FECBA,FEDBA,BBBEF,ACEEE,ABDEF,ABDEF,ABDEF,BBBEF,ABEEE,ABDDF,ACDFD,BADFE,AACEF,DEEDA,FECBA,BBCDF,ABCEF,ABCEF,FCBBB,ABDEF,ABEEF,BBDCF
310,DFDCA,FEDBA,AADEF,FDEAA,ECACF,ABCFF,ABCEF,FEBBA,DCBBF,ADEED,FECAB,ADFDD,FAFBC,ACFDE,EEBAE,FBFBB,BBFFB,ADFCC,FCBBB,BABFF,AACEF,ABDFF,ABCEF,ABCEF,ABCEF,ABCEF,FCBBB,ABDEF,ABEEF,BBDCF
311,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABCFF,ABCEF,ACEEE,FECBA,FDDBA,AADEF,ADDEE,ABDEF,ABEEF,AADEF,ADEEE,ACDEF,ABCDF,ADCEE,AADFE,AACEF,ACEFB,FECBA,FBABF,ABCEF,ABCEF,ACBEF,FBBBB,ABEEF,ABDDF
312,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,CACEF,FABDE,ADEEE,FECBA,BBBFF,FDBAE,ADEED,FECBA,FECAB,FEDBA,DBADF,BAFDC,EEFAA,AAEEF,BBCDF,ACEED,ABCEF,ABEFE,EEEAA,ABCEF,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
313,AEEEC,FEDBA,EFCBA,EEECA,FDABD,ABDEF,EEFAA,ADEEE,FECBA,FDDBA,AAEEE,ADEEE,EBFEA,CEDAF,FFBCA,FEDBA,FECBA,FEDAB,DCABF,BADFE,AACEF,ABDFF,ABDEF,ABCDF,ABCEF,ABCEF,ACBEF,ABCEF,ABDEF,BBDCF
314,FCBBB,FEDCA,FFCBA,FEEBA,BBFCB,ABDEF,ABCEF,ADEEE,EFECA,FEDBA,FECAB,FEBBB,BBCCF,EBFBB,AEEDD,FFAAD,ABEEF,EEEAE,BEFAC,BACFE,BBCEF,ABFDD,EEEAA,BBDCF,ABCEF,ACCEF,AAEEE,ACDEF,ABFED,FEDBA
315,AEEEC,FEDBA,EFCBA,BCBBF,FECBA,FDBBB,FFABC,ACEEE,FECBA,CBBBF,FDBAE,ADEED,FECBA,EEBEA,FECBA,FCCEA,AAFEC,AFCBF,EFDBA,ABCEF,FDBBB,ABCEF,ACBFD,EEEEA,ABCEF,ABCEF,ABDEF,ABDEF,BAFEB,FEDAA
316,FCBBB,FEDBA,FFCBA,BBBFB,EEEBA,AADEF,AAEEF,ABEEE,CFDBA,DCBAF,FDDCA,FACCE,EEFBA,FECCA,BEACF,BBFAF,DDAFA,BEEAE,EEACE,CAFFA,ACBFE,ABCFE,BAEEE,ABCEF,ADEEE,ABCEF,ACBEF,ACEEE,ABFDC,FECCA
317,FDDCA,FEBCA,FEABB,FEEBA,BADEF,ABCEF,ABCEF,ABEEE,FDCBB,FEDBA,DEEDA,FCBBC,BCEFA,EABFB,DCFAB,ABCEF,EEAAF,BFBBF,AAEEE,BBBFE,BBBEF,AAEFE,ADECF,ABCEF,ABCEF,ABCEF,ADAEF,ADEEE,BCFCB,FECCA
318,AEDEC,FEDBA,EFCBA,AEEDD,FDABD,ABDEF,ABDEF,ADEEE,FECBA,BBBFF,FDBAC,ADEEE,FDEAB,EECAE,FBBAE,FBBBE,FECBA,FEDAB,FECDA,BADFE,BACEF,AADEF,ABCEF,ABCEF,EEEAA,ABCEF,ABDEF,ABDEF,ABEEF,BBDCF
319,AEEEC,FEDBA,EFCBA,EEECA,AACFF,ABCFF,ABCEF,FBBBB,FECBA,FEDBA,BCBBF,ADEEE,ABCDF,ABDEF,ABEDF,ABDFF,AADEF,ACDEF,ABCFD,CABFF,AADFF,FECBA,FABEE,ABCDF,ABCEF,FABCE,ABDEF,ABDEF,ABEEF,BBDCF
320,AEEEA,FFDBA,FFCBA,FEEBA,BBBFB,AADEF,ABDEF,AAEEE,EFDBA,FEDBA,FEBAB,FDBBB,BBFCD,FBCBB,EAFEA,ADADF,ABEEF,BFBFB,EEEAA,CCDAF,AEBEF,ACFDB,AEEFA,AADEF,ABCEF,ABCEF,AAEEE,ACDEF,ABFED,FEDCA
321,AEEEC,FEDBA,EFCBA,BBBFF,ECACF,BEFEA,FFABB,ADEEE,FECBA,FEDBA,ADEDE,ACEEE,ABCEF,ACCDF,ABCEF,ABCEF,ABFDE,AAEEF,CFAEB,CADFD,DDEEA,FDBBB,AADEF,ABCEF,ABCEF,FBBBC,ABDEF,ABDEF,ABEEF,BBDCF
322,FADBC,FEDCA,FFCAB,AEFDC,FEDBA,FCBCC,ABDEF,BBBDF,BFBDB,FEDBA,FDBAD,ADEEE,EEABE,ACDFE,ABDFE,BABFF,BFCBB,ADDFD,CAFBE,CECFA,EEEDA,FAEBD,FFBBA,BBCDF,ABCEF,ABCEF,ABCEF,ABDEF,FDEBA,EECEA
323,BAFFB,FEDBA,FFCBA,CBBBF,EEEBA,AADEF,AAEEE,ABEEE,AFECB,CBBBF,FCBBB,ABCEF,AFDDD,DEAEE,FFBBB,ABCEF,AEEEA,FBBBB,EAAEE,EEAFA,ECABF,AEFCC,FCBCB,CADEF,ABCEF,ABCEF,ADBEF,ACEEE,ABFDB,FECCA
324,FEBCA,FEDBA,AADEF,FDEAB,ECACF,ABCFF,ABCEF,FCBBB,FECBA,ABEFE,FECAB,AEFEB,BBCCF,BBFCC,EDFAB,FBBCC,DDEEA,ADCFC,FEBBB,BACFE,AACFF,AADFE,BACDF,ABCDF,ABCEF,ABCEF,ACCEF,FFBBB,ABEEF,BBDCF
325,FBBFB,FDEBA,FFCBA,EEEDA,AFDBE,ABDEF,AADEF,ABEEE,AFEDB,FEDBA,FDBBA,FCBBB,EFABD,EFBBB,FFBAB,ABCEF,FFBBB,ADCFE,ACFBF,BBBFE,BBBDF,ABEEF,FDBBB,AACEF,ABCEF,ABCEF,ADAEF,ADEEE,BCFCB,FECCA
326,FBBBC,FEDBA,FFCBA,DFBBB,EEEBA,BCCCF,ABDFF,ACEEE,FADCB,FEDBA,FDBBB,FBAEB,ABDEF,ABFEE,FBCBB,ABCEF,FBFBB,AEBFE,ACFBE,BBBFE,DDDFA,FACDD,EEDEA,BBBEF,AADEF,ADEEE,ACBEF,ACEEE,ABFDC,FECCA
327,AEEEC,FEDBA,EFCBA,EEECA,AAEEF,ABCFF,ABCEF,ACEEE,FECBA,FEDBA,AADEF,ACEEE,ABDEF,ACEDF,ABDEF,ABCEF,ABDEF,ACEEE,AFDEB,BADEF,AACEF,DEEDA,FDBBB,ABCDF,ABCEF,DEEEA,ABDEF,ABDEF,ABEEF,BBDCF
328,FBBBC,FEDBA,FFCBA,FDDAC,EEEBA,ABDEF,AAEEE,ABEEE,AFECB,FEDBA,EFBBB,FDCEA,FFACC,FADDD,DAFDD,CACDF,FBBBF,CAFDD,FEBBB,BFFBA,CAFDE,AFECC,AFBCF,BADDF,AAEEE,BACEF,ADAEF,ADEEE,BCFCB,FECCA
329,AEEEC,FEDBA,EFCBA,EEECA,AEDEE,ABCFF,DDEEA,ADEEE,FECBA,FDDBA,BBBEF,ACEEE,ABCEF,ABDEF,ABCEF,ABDEF,ACDEF,BCFBC,ABCDF,BADFE,AACEF,ABDFF,FEDBA,FECAB,ABCEF,ABCEF,ACBEF,FFBBB,ABEEF,BBDCF
