,0,1,2,3,4,5,6,7,8,9,10,11
152,ABBBACD,DCBAACD,DDCCBAA,AABCDDD,DCBAABC,AABCCDD,CDDBBAA,BCDCBAD,DDDCAAB,DCAABCD,BAABCDD,DCAABCD
153,BBAADDC,AACDDCB,BAABCDD,DDCBAAA,AACDCCC,AABCDDC,DDCBAAA,ADDBBBC,AABCDDC,DDCAAAB,BCDDCBA,ABCDDBA
154,DDCBAAA,ABAACDD,DCBABCB,DACBCCA,AABCCCD,AABCCDD,DDCBAAA,ACCBADD,DDDCBAA,DDCCBAA,ACDCABC,DDCABCA
155,AABCDDD,DDCBBAA,DDCBBAA,AAABCDD,AABCCDD,DDCCBAA,CCDBAAC,AABCCDD,DDDCBAA,DDCBAAA,AABBCDD,AABCCDD
156,DDDCAAA,CDBBABC,DDCAAAC,AAABCCD,AABCCDD,DDCCCAA,CCAABDD,BCABDCC,DDCBBAA,DCBCBDA,ABBCCBD,AACCDBC
157,AABCCCD,BBDBABD,AABBDDD,DCDCBAA,DCBABAB,AAABCDD,AABCDDD,DDCCBAA,DDCBAAA,AAACCDD,DDDBAAA,DACBDBB
158,DDDBAAB,DCBBBBC,DDCCBAA,ACCBBCD,AABCCDD,CCDDDAA,BAABCDD,DDCCBAA,DDCBBAA,DCBCCAB,ACACCDD,ABCCDCB
159,AABCCDD,DDDCBAA,DDCBAAB,AAABCDD,AACCCCC,CDDDAAA,AACDDCB,BAABDDC,DDCBBAA,DDCBBAA,ABBCCCD,AABCCDD
160,AABBCDD,AAABDDD,AACDDCA,DDCBBAA,DDBAABC,AABCCDD,DDDCBAA,DDCCBAA,AABBCDD,AAABCDD,DDCCBAA,DCDCBBA
161,DDDCAAA,CDBCCAB,BDDAABC,BBCBADD,AABCCDD,BABBCDC,DCAABBC,AACCCCD,CCDCCAA,DDCBBAA,CDDBBAB,ABBCCDD
162,BBCCDCA,DDDBAAA,CDDBABC,BABDCCD,AABCCDD,BBCDDBA,DDBAABB,ABABCDD,AABCCDD,CAACDDB,ABDDDBA,AABDDCC
163,CCBDCAA,DDDCBAA,DDAABBC,BBDDCBA,DCABCCA,CBBAACD,ABDDCBA,BAACCDD,AAACCDD,BAADCBD,DDCBBAA,AAABCDD
164,BAACDCB,CDDCAAA,AACDDCB,BBAACDD,DCDDBAA,CDCABCA,AABCDDC,AADDCBB,ABDDCAA,AABDDDA,BAABCDD,BACCACD
165,DDCAABB,CCCBBBC,AADBBDD,DDDCBAA,AACCCDC,AACCACD,AABBCDD,BBBADCC,DCCCCBA,DDCBBAA,DDBAACB,ABDCDCA
166,DDCBAAA,DCCBAAB,AAADCCD,AAAACDD,DCBABBA,DDCBAAC,AABCDDC,DDCBBAA,DDCBBAA,AABCDDD,BBDDDAA,BAABBDD
167,DDDCBAA,AAABCDD,AACCDCC,ACCDDBA,DDCCBAA,BAABCDD,ACDDCBA,DDCBAAC,AABCCDD,DCCCBAA,DDDBBAA,DCBBBBA
168,DDCBABA,BAABCDD,ADDCBAA,CCAAACD,DDCBBAA,CDDCAAB,DDCAAAC,ABBABDD,AABDDDB,BAACDCC,CDDCBAA,DBAABDC
169,AACDDDC,DDCBAAA,AABCDDD,DDCBAAA,AABCCDD,CDDDCAA,BCDDBAA,ABCDDCB,DDCCBAA,AABCCDD,DDCBAAB,AABBCDD
170,DDCBAAA,BBBAADD,AAABCDD,ACBCCCD,ABDDCCB,DDCCBAA,CAAABDD,ACDCCBA,DCAAABC,ABCDCCA,BBBBDDB,ABDCDAB
171,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AABCDDD,DDCCBAA,DCDCAAB,AABCCDD,DDCCBAA,DDBBAAA,AABBCDD,AABCCDD
172,AACDDBD,DCBABCC,DCBAABD,DCBAACD,AAACDDD,DCAABCD,BCDDBAA,BAABCDD,DDDCAAA,DDCAABB,AABCDDB,AACDDCC
173,DDCBAAA,DDAABCC,AAABCDD,AACCCDD,ACDDCAA,DDCCBAA,BAABCDD,DDCCBAA,BAAACDD,CDDCBAA,AABCCDD,DDCCABA
174,DDCBAAA,AAABCDD,CDDCBAA,DCBAACD,DDCBBAA,DDDCBAA,AABCDDD,BAAACDD,AABBCDD,DBABCBC,CDDCBAA,CAABCDC
175,AAACDDD,DDCCBAA,BDCCABC,DCBBBBB,ABBCBDD,DCCCCBA,AAABCDD,DDCBBAA,DDCCBAA,DDCBBBA,AABBDCD,AABCCDD
176,DDDCAAA,DDBAACB,DBCAADB,AABBCDD,AABCCDD,BBCDDBA,BAABCDD,DCCCBAA,DDCCBAA,DCBCBAA,BBCBDBA,DDDAABB
177,ABCDCCC,ABABBDD,AABDCDC,DDCCBAA,AAABCDD,AABCCDD,CDDCBAA,DDCCBAA,DDBAABC,AABCCDD,DDDCBAA,CBABDCD
178,DDCCAAA,AABBCDD,DBACBDC,DDCBBCA,DDCBBAA,AABCCDD,DDCBBAA,AABCCDD,ABDDDCB,BBDDCCA,DDCBAAB,DDDCBAA
179,AAACDDC,DDCBBAA,DBAACCC,BCAABDD,ABBCCDD,BAABDDB,BCCAACD,BDDBBBA,DCDDBAA,DCCBCAA,CDCCABA,ABDCBDA
180,ABDDCBA,DDCBAAA,AABCCDD,DDCCBAA,AAABCDD,AABCDDD,CDDCBAA,DDCCBAA,DCBAABD,AABCCDD,DDCCBAA,CAABDDC
181,CDDCBAA,CABBBDD,AADCCBC,AABCDCD,BABBBCD,DDCBBCA,AABBCDD,ABDCCCB,DDDCBAA,DDDBBAA,DDCCBAA,DDBABAC
182,ABBBCDD,DDCCBAA,DCCDBAA,DDDBAAA,AAABCDD,AABCCDD,DDDCBAA,CAAACDD,CBAABDD,AABCDCD,DDDCAAA,AABCCDD
183,AABCDDD,DDCCBAA,DDCBBAA,AAABCDD,AABCCDD,DDCCBAA,CBDCABC,AABCDDD,DDDCBAA,DDCBBAA,AABBCDD,AABCCDD
184,AABCDDD,DDCBBAA,DDCBBAA,AAABCDD,AABCDDD,DDCCBAA,CCDCAAB,AABCCDD,DDDCBAA,DDCBBAA,AABBCDD,AABCCDD
185,AABDCCD,DCAADCB,DDCBBAA,AABCDDD,DDCBAAA,BDDDCBA,AAABDDD,AAACDDD,BCDDCAA,CCDDCAA,AABCCDD,ABDDBAC
186,DDCBAAA,ABDDCCC,AACCDDB,AABCCDD,DDDCAAA,DDDCBAA,DDCBAAA,AABCCDD,DDBAABC,ABACDCD,AABBCDD,DDDCAAA
187,AABCCDD,DDDCAAA,DCCCBAA,DDDBAAA,AAABCDD,AABBCDD,ABDDCAA,DBBBABB,AABCDDB,ABCDDBA,DABCCCA,BBAACDD
188,CBBAADD,DDCAABA,DCDCABA,DDDCAAB,AABBCDD,BBAACDD,DCAAACD,AACDCDC,DDCCBAA,DDCBBAA,AAABCDD,BADDBAB
189,DDCBBAA,AABBCDD,AACDCBD,CDDCBAA,DDCCBAA,AABBCDD,AABDDDC,DDCBAAA,AABCDDD,DDCBAAA,ABCDDCA,DDCBBAA
190,AACBDDB,DDCAABB,DCAABDD,CBAABDD,BBAABDD,DDCAAAB,ABDDCBA,AABBCDD,DDDCAAA,CBCDCAB,DDDCAAA,ABCDBCD
191,AABCCDD,AACCCDD,CABBDDA,DDDCAAA,DDCBAAA,AABCCDD,AABDDCC,DDCCBAA,DBAABDD,ABBABDD,CBBDCAA,DCCCBBA
192,AABDDCD,CCDDBAA,DCBAACD,BBAABCD,AABDDDC,DDCCBAA,BCDDCAA,AABCCDD,CDDDBAA,DBAAACD,AABBCDD,BAACDCD
193,BBDDCAA,DDCAABB,AABCDDD,DDCBAAA,AABCCDD,AABCDDD,DDCBAAA,DDCCBAA,AAABCDD,AABCCDD,DDCCBAA,DCCCACA
194,AACCCDD,AAACDDD,DDCCBAA,CDDCAAA,AACDCCD,ACCCDDA,CDDCBAA,ACCDDBA,DDBBBAA,DDDCAAA,ABCDDCA,ABCDDCA
195,AABCBCD,ACDDBBC,ABCDDCA,DDCCBAA,AABCCDD,AACCDDD,ABDDCBB,CDDCCAA,DDCBAAA,AABBCDD,CDDCBAA,DDCCCAA
196,AACDDCD,CCABCBD,ACCDDCA,DDCBBAA,AAABCDD,ABCDDCB,AAACDDD,ACDDCBA,DDCCBAA,AAABCDD,ACDCCCB,DDAAACC
197,AAACDDB,AACDDCB,BAABDDD,BAAABDD,DDDBAAA,ABCDDAB,DDCBAAA,AAABCDD,BCDDCBA,DDBAAAC,ABDDDBA,AAABCDD
198,BBAACDD,BAABDDC,BAABCDD,CBAACDD,DCAAABD,DDDCBAA,ABBABDD,AADDCBB,ABDDCAA,BCDDCAA,AACDDCA,AABCDDD
199,ACDDCBA,CBAAACD,AABCDDC,DDCBBAA,AABCCDD,AABCCDD,DDCBAAA,DDDCCAA,DCBAABD,AABCCDD,DDDBAAA,ABBABCD
200,AABDDCD,DDDCAAA,DDDCBAA,CCBAACD,DDDBAAB,AABCCDD,DDDBAAA,DDCABAA,ABCDDBA,AAABCDD,DDCAAAB,DDDBAAB
201,AABBCDD,BAABDDD,DCBAACC,DCAABDD,BAABCDD,AABCDCD,DDCBAAA,BBAABDD,DDBAABC,CCDDCAA,AABBCDD,DDCAAAB
202,DDCCAAA,BABBBDD,AABCCDD,DDCCACA,DDDCBAA,CAABCDD,AABCDDD,DDCCBAA,AABBCDD,AABCBDD,DDDCAAA,DDBBBAA
203,AABCDDD,DDCCBAA,DDCBAAA,AAABCDD,AABCDDD,DDCCBAA,BBDDAAD,AABCDDD,DDCCBAA,DDCBBAA,AABBCDD,AABCCDD
204,DDCBAAA,CBACBBD,BAABBDD,AAABDDD,BCDCCBA,DDCCBAA,AABBCDD,DDCCBAA,AABBCDD,ABCCCDB,BABCDDB,BCDBABD
205,DDCBAAB,DDCAABC,DDDABAA,AAABCDD,AABCDDD,CCCCCBA,BAABCDD,DDBBBAA,DDDCBAA,DBABBCD,ABACCDC,DCDCBAA
206,AACDCDB,DCDCAAA,CAADDCB,DDCCBAA,AAABCDD,AABCDDD,DDDBAAA,DDCCBAA,BABBBCD,AABBCDD,DCCCCCA,ACBCDAD
207,CBADDBA,AABDDCB,AAABDDD,BAABCDD,DBABBCD,DBAABDC,ABDDCBA,ADBBBBD,DDCBBAB,DDDBAAA,CDDCBAA,BCDDBAA
208,AABCCDD,DDCBCAA,ACCBDDA,DDDCBAA,CBAABDD,BAABCDD,AACDDCB,DDCCBAA,DDCCBAA,AABCDDD,AABBCDD,AABBCDD
209,BCDDBCA,DDCBBAA,DDDBAAA,AAABCDD,AABCCDD,BBCDDCA,DDCBAAA,AABBDDD,ACCDBDB,DDCBBAA,BACBBDD,AAACDDD
210,DDCBAAB,CDCBAAC,BCAABDD,AABCDDD,ABBBCDD,DDDCBAA,BAAACDD,DDAACBB,DDCCBAA,ACDCDCA,CCCABDB,DCCCABA
211,BDDCBAA,DCDCABA,CBDCAAC,DDBBAAA,AAABCDD,AABCCDD,DDCBBAA,AAACCDD,AAACCDD,BABCCDC,DDDBAAA,AABCDDC
212,AABCCDD,DCBDDBA,BAABCDD,ABBDCDC,DDDCBAA,DDCBAAA,AABBCDD,DDCCBAA,CAABBCD,AABDDCD,AABBCDD,ACDDACB
213,ACDDBBA,DDCCAAA,DDBABBA,AACDCCD,AAACDDD,DDDCAAA,AACDDCB,BABDDCB,DDDCBAA,CAACCDB,AABCCDD,AABCCDD
214,BCDDCAA,DDCBAAA,BCAABDD,AABBCDD,AABCDDD,DDDDCAA,AABCDDC,BADDDBA,DDCCBAA,DDCBBAA,ABBABDD,AABCDDD
215,AACDCCD,ABABCDD,AABCCDC,DDCCBAA,AABCCDD,AABCDDD,AADDCBB,DDDCBAA,DDCCBAA,AABCCDD,DDCCBAA,AAABCDD
216,AABCCDD,DCCAABB,DDCCCAA,DDCBAAB,AABCCDD,ABCDCDA,DDDBAAA,CBCDDCA,DDCBAAA,AABCCDD,ABCCDDB,DDCCAAB
217,DDCCBAA,BBBAADD,ABDDDBB,AABCDDD,DDDBBAA,ABCDDCA,DCAAACD,AABCCDD,DDDBAAB,DDDCBAA,DDCBBBA,DDDBAAA
218,CAAACDC,ABDDCCB,CCAABDD,DDCABCA,BAABCDD,AABCCDD,DDCBBAA,DDCBBAA,AABCBDD,ABDDCAA,BDCABBD,DDCBAAA
219,BDDDBAA,DDCBAAA,DDCAABA,AABCCDD,ACBBBCD,CDDDBAA,CDDCBAA,AACCCDD,CDDCBAA,DDCBBAA,DDBCBAA,AAABCDD
220,BDDDAAA,AABDDCC,AAACCDD,DDDCBAA,DCBAABD,AABCCDD,CDDCBAA,DDCCBAA,AABCDDD,DACACCC,ABCBCDD,BCDDCAA
221,DDBBBAB,AAACDDD,DCCCAAC,ABDDCAB,DBBDDAA,DCCCBAA,BAABCDD,AABCDDD,DDCCBAA,AAABCDD,BABCBCD,DDCAAAB
222,AACCCCD,DDBABBB,DDCCBAA,DDCBAAA,AABCCDD,AACDCCC,ABDDBBA,CCDDBBA,DDCBAAA,AAABCDD,AABCCDD,DCCCCAA
223,DDCCBAA,AACBBDD,AABBCDD,CDDCBAA,DDCCBAA,AABBCDD,ABDDCBA,DDCBAAC,AABCDDD,DDCBAAB,CDDCBBA,DCBBABC
224,AABCCDD,CDCDCAA,DDDCBAA,DDDCBAA,AABCCDD,AABCDDD,DDCBAAA,DDCCCAA,AAABCDD,AACCCDD,DBCBCCA,DDCCCAA
225,DDDBAAB,DDCBAAA,ADCCCBC,AACBBDD,AACCCDD,BCDDDAA,AAAABDD,DDCCBAA,DDDCBAA,DDAACBC,AABBCDD,DCCCBAA
226,AABBCDD,ABBCDBB,AABBDDC,CDCACCA,DDCBBAA,DDCBAAB,AABBCDD,DDCBBAA,BAABCDD,AAACCDD,DDCBABA,AABDDCD
227,BDDDBAA,DDCBBAA,DDAAACD,AABBCDD,AACCDDC,DDCCBAA,AAABDDD,DBABCCB,CDDCCAA,DDCCBAA,CBAABCD,AABBCDD
228,AACCCDD,CBDDCAA,DDCBBAA,DDBBAAC,AABBCDD,AACCCDD,DDAABBC,AABCDCD,DDCCBAA,DDCBAAA,AABBCCD,CCAACDB
229,AADCCCD,CDDCBAA,CBAAADD,AACCDDC,CCDCCAA,DDCCBAA,AABBCDD,DDCCBAA,CAAABDD,AACCDDD,BAABCCD,DCCCCBA
230,AABCCDD,AABCDCC,DCDCAAA,DDCCBAA,AABCCDD,AABCDDD,DDDCAAA,CDDCCAA,DDCBAAB,AABCCDD,ABABCDD,DDCCBBA
231,DDCBAAA,AAABCDD,AADCBBD,DDDCBAA,DDCCBAA,AABCCDD,ABCDDBA,DDCBBAA,AABCDDD,DDCCBAA,DDBBABA,DDCBBAA
232,CBAABDD,CBAABDD,DCBAABD,CDDCBAA,AABCDDC,DBAABCD,CBAABDD,ABBACDD,ACCABDD,DCBAABC,DDCBAAA,AACCCDD
233,AACDCDB,DDCBAAC,DDCBAAC,CACDDBA,ABDDCBB,BAABCDD,BAABCDD,DDCBAAA,AABCCDD,DDCAABC,DDBAABC,BCAACDC
234,BCDDCAA,DDCBAAA,AACBCCD,AABCDDD,AABBCDD,CCDCCAA,AACDDBA,ABABCDD,DDCCBAA,DDCBBAA,DDCCBAA,AABBCDD
235,AABCCCD,ABDDDBC,DBACDCA,DCCCBAA,AABCCDD,AABCCDD,DDDCBAA,DDCCBAA,DDBAABD,ABAACDD,CAABDCD,DDDCBAA
236,BCDDCBA,DDDCBAA,DBBABBB,AAACDDD,AABCCDD,DDDBAAB,CDDCBAA,AACCDDD,DDCCBAA,DDCBABA,DDCBCAA,AAACCDD
237,DDDCAAA,AABBDDD,AABDCCD,CDDCBAA,DDCAAAB,AABCCDD,DDDCBAA,DDCCBAA,AABBCDD,AACDCCD,DDBBBAB,DDDCBAA
238,DDCBAAB,DDDCAAA,BAABBDD,ABBBBDD,DDDCBAA,DDCAAAB,AABBCDD,DDCCBAA,CBAABDD,AACCCCD,ABCDBAD,DDCAAAB
239,DDDCBAA,DDCBBAA,DCBAACD,AABBCDD,AACCDDD,DDCCBAA,AAABCDD,BCDDAAA,DDCDBAA,DDCBBAA,BBBABDD,AABCDDD
240,DDBABBA,BBAACDD,CDBABBC,BCCCDCA,BBAABDD,DDCBBAA,AABCCDD,AACCCDD,AABDDCC,DCDBCBA,CCACABD,DDDCBAA
241,DDCCBAA,AAABCDD,AABCDDD,BCDDDBA,DDCCBAA,CAAABDD,AABDDCB,DCBAABD,AABCCDD,ABBDBCD,DDCCBAA,DDCBAAB
242,AABCDDD,DDCBBAA,DDCBAAA,AAABCDD,AABCDDD,DDCCBAA,CCDCAAC,AABCCDD,DDDCBAA,DDBBAAA,AABBCDD,AABCCDD
243,ABCDCBB,BDCCBBA,DCCAABD,DDBCBAA,AAABCDD,AABCCDD,DDDBAAA,DDCCBAA,DCBAABD,ABBBCDD,CCDCCAB,CDDBBCA
244,CDDCBAA,DDBAABD,ACDDCBA,DCAAACD,AABDDDC,DDCBAAA,AABCDDD,DDCBAAD,DDCCBAA,AABCCDD,DDCAABC,BCDDBAA
245,CBAABDD,DDCCCAA,AAACDDD,DCAABBC,DDCAAAB,DDDCAAA,DDCAABC,BAACDDC,ABABCDD,DDBAABC,DDDCAAA,AACCBDD
246,DDDCBAA,DCDBBAA,DCBACCB,AABCCDD,AABCCDD,DDDCBAA,AAABCDD,DDCDCAA,DDCCBAA,DDBBBAA,CACBCBC,AABCDCD
247,AACDCCC,CAABDDD,DDBBAAB,ABBBBCD,ABDDCBA,DDBAABC,DDCBAAA,AABCCDD,DDCCBAA,AABDDDA,AABCCDD,BAABDDC
248,ABDDDBA,DDCBAAA,DDDAABA,AAABCDD,ABCDDBA,DDDBAAA,AABCDDD,DDDCBAA,DDCCBAA,AAABCDD,AABBCDD,AABCCDD
249,ABDDCBB,DCCBACB,DCDCBBA,DDDCBAA,AAABCDD,AABCDDD,BCDDBAA,DDDCBAA,DDCBAAA,AABCDDC,CDDCAAB,ABABDDD
250,AABCDCD,CBACDCA,DCAABCD,DDDCBAA,CCBAACD,DDCCCAA,AABBDDD,CBAABDD,ABCDDCA,DDCBBAA,CBAACDD,AACDBCD
251,CDCCAAB,DDCCBAA,ABACBDD,AABBCDD,ABBCDCC,DDDCBAA,CBAABDD,BDDCBAA,DDCCBAA,DCABBBA,ABCACDD,AABCDDD
252,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACCDDD,DDCCBAA,DCDBAAC,AABCCDD,DDDCBAA,DDCBAAA,AABBCDD,AABCCDD
253,DABCDBA,AACDDCC,CCAABDD,DDCBAAB,DDDBBAA,AABCCDD,BCDDCAA,DDCBBAA,AABBCDD,AABBCDD,CAADDBC,DDCCBAA
254,AABCDDD,AACDCDB,BDCBDAA,DDDCAAA,DBAABCD,AABCCDD,CDDDBAA,DDCCBAA,DBAABCD,AABBCDD,DAACCBD,CBBDBCA
255,AABCDDD,DDCBBAA,DDCBAAA,AAABCDD,AACCDDD,DDCCBAA,BBDDAAC,AABCDDD,DDDCBAA,DDCBAAA,AABBCDD,AABCDDD
256,AACCDCC,DCBAACD,DDCBAAB,CDDCBAA,AACDDCC,DCBAACD,DDCBAAA,AABCCDD,DDBAABC,DCBAABC,BBCCDCA,ABCBBDD
257,AABBCDD,ABCDDDB,DDCBACA,DDCCBAA,CAABCDD,AABCCDD,AADDCBB,DDCCBAA,DDCBAAB,AABBCDD,AACCCDD,CCDCDAA
258,DDCBABB,BBAACDD,CDDBBAA,DDCAAAC,DDCBAAA,AABCDDD,DDCBBAA,AABCDDD,AABCDDC,BAACDDC,BBCDDBA,DDBAABC
259,AACDDCC,DDCBAAB,BBCBCDA,DDCBAAB,AABCCDD,AACDDCC,DDDBAAA,BCDDCBA,DDCBAAB,AABCCDD,DDCCBAA,DDCCBAA
260,AACCDDC,CDDCBAA,ABDDCCB,DDCBAAD,ABCBBCD,DDDCBAA,AAABDDD,DCBAACD,DDDCBAA,DDCAAAB,BBCDDBA,ABCDCCD
261,ABDDDBB,ADDABCB,AABCCDD,DDCCCAA,DDCBAAB,AABCCDD,BDDDBAA,DDCCBAA,AAABCDD,AABBCDD,CCDDAAA,BDABCDA
262,BAABBDD,BAACDDD,CBAABDD,DDCBCAA,AABCCDD,AABCCDD,DDCBBAA,DDCBBAA,AACCBCD,BCDDBAB,ACABBCD,DDCBAAA
263,DDCBAAB,AABCCDD,BCCACDB,DDABCBA,AABBCDD,ACDDAAC,AABCCDD,CDCCBAB,DDCCBAA,DDCAABA,ABBCDCA,CDCCBBA
264,DDCCBAA,DCCBAAB,DDCBAAB,ABDDDBB,DDCCBAA,AABCCDD,DDCBBAA,AAABCDD,ABCCDDB,DDBBAAB,DAABBDC,ABCCDCC
265,DDCBAAA,CCABBBD,CCDBBAB,ABBBBDD,AABCCDD,AAABDDD,DCBAABB,CDCCBAA,DCDCBAA,CABCDCA,DCCCBAA,AABBCDC
266,ACDDBAB,DDCBAAA,BBAACDD,CCDBBAB,AABCCDD,CDDCBAA,BCDDBAA,AABCDDD,DDCCBAA,DDDCCAA,CCCAABD,AABCCDD
267,DDCCAAA,AABCDDC,DDCCAAB,DDDBBAA,DDBAABB,AABCCDD,CDDCBAA,DDCCBAA,AABBCDD,DDCBBAA,CAABCCD,DDBCAAA
268,CCBABCD,AABCDDC,AABCDCD,DDCBBAA,DDDCBAA,DDCAABB,AABCDDD,DDCCBAA,AABCCDD,BBABBDD,DCBABBC,DDCBBAA
269,AABDCDD,DBDDCAA,AABDDDC,ABAADDD,DDDCAAB,AAACDDC,CBAABDD,CDDCBAA,ACDDCBA,CDDCAAB,CDAADDA,AACDDBD
270,BDDCAAB,DDDBBAA,DCAAABD,AAABCDD,AACCDCC,DDDCBAA,BAABCDD,DDCBAAA,DDCBAAA,CDCCCAA,BAAACDD,AABCCDD
271,CDDCBAA,DDCBBAA,DCAABCD,BABBBCD,AABCCDD,CDDDBAA,BCDDBAA,AACDCCC,DDCCAAA,DDCCBAA,CDBAABD,AABCCDD
272,DDCBBAA,DDCBBAA,BCBABCD,AABCCDD,AACDDDA,DDCCBAA,AAABCDD,DDCCBAA,DDCAAAC,AACCCDD,ABDDCBC,DCBBACA
273,DDDCBAA,DDCABBB,ABBBDDD,AAACCDD,AABCCDD,DDCCCAA,BAABCCD,ABCBDDC,CCBBDBA,DDDBABA,BCCBCDA,DDAAACC
274,AAABCCD,BDCCBAB,BAACDDC,CDCAACB,DDBAABC,AABCCDD,DDDCBAA,DDCCBAA,AABCDDD,BBBDDBA,ABDCBCD,DDDBAAA
275,AAABDDD,DDCCBAA,DDCBBAA,AABCDDC,DCBBBBA,DDCCCAA,AAABCDD,DCBABCD,DDDCBAA,DDCBBAA,DDCBBAA,AAABCDD
276,AACDDCB,DDCBBAA,DDDBBAA,BAABBDD,AABCCDD,AABCCDD,DDCBAAA,AAABDDD,DDCBAAA,AAABCDD,CAABBCD,AABCDDD
277,DBABDCB,ABDDCBA,ABDDCAA,ABDDCBB,AADDCBB,BBDDBAA,ABABDDC,ACCBACD,BBAACDD,CBABDDB,AACDDCA,ACDDBAB
278,DDCBAAA,AAABCDD,AABCDCD,BCCCCDA,DDCCBAA,DBAABCD,CDDDBAA,DCBAACD,AABCCDD,ABDCCDA,DDCBBAA,DDCBBAA
279,DDCBAAA,AABCDDD,AABCDDD,DDCBBAA,DDCBBAA,AABCCDD,ABCDDBA,DDCCBAA,AABBCDD,CDDCAAA,CDDCBAA,DCBCCBA
280,AABCCDD,AAACCDD,CCDCCBA,DDCBBAA,AABCCDD,AACCDCC,AACDDCB,CCDDCAA,DDCCBAA,AABCCDD,ACDDCBA,CABDCCB
281,BABBCDC,DCDBABA,CBDAACD,DCCCCAA,CBAABCD,AABCDDC,DDCBAAA,AABCDDD,AABCDDD,DDCCBAA,AAACDDD,AABCCDD
282,ABBADDC,AAACDDD,DDCBBAA,AABCDDD,DDCBAAA,ABBBCDD,AACDDBB,DDCBBAA,CBAABCD,BCDDCBA,BAABCDD,DDBAABC
283,DDCBAAB,ACBBDBC,DCCCBBA,AAABCDD,AABCDDD,BCDDCAA,AAABCDD,DDCBBAA,DDCBBAA,ABBCDBD,BBCCDBA,BDDCCAA
284,DDDBAAA,BBBADDB,DDBBCAA,AAABCDD,ABBCDCD,DDDBBAA,AAABCDD,DDCBAAA,DDCBBAA,DDCBCAA,AACBCCD,CCDCBBA
285,AAACDDD,AAABCDD,DDCCCBA,ABCDDBA,DDCCBAA,AABBCDD,AAABCDD,DDCCBAA,DDCCBAA,AACCCDC,AABCCDD,DDBAABC
286,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACCCDC,DDCCBAA,BBDDAAC,AABCDDD,DDDCBAA,DDCBBAA,AABBCDD,AABCCDD
287,DDDCAAA,DDCABAA,AACBCCD,AABCDDD,ABABCDD,AABBCDD,DDBBAAB,AABDCDD,DDCCBAA,DDDCBAA,DDCBAAB,ABBCCDD
288,DDCBBAA,ABCDDCB,AAABCDD,DDDCBAA,DDCBAAB,AABCCDD,BCDDBAA,DDCCBAA,AAABCDD,AABCCDD,DDDCBAA,DDDBBAA
289,BCBADDA,ABDDDBA,BAABCDD,DDCCBAA,AABCDDD,CAAACDD,AACDBCD,DDCAABC,DDCBAAA,AAABCDD,DCAABCD,ABCDDBA
290,BBCABDB,AADDCBB,DDCCBAA,AABCDDD,BAAADDD,DDCCBAA,BAAACDD,DABCDCA,DCAAABC,CBACDDA,ACDDCAA,AABBCDD
291,AAACDDD,DDCBAAC,DDDCBAA,AACDDCC,DDBBBAB,ABABCDD,AAABCDD,DDBBCAA,DDCBAAA,DCAABCC,ABDDDBA,ABCDDBB
292,CDDCAAA,DDCBAAA,DBAACCD,AABCCCD,AABCCDD,AAABCDD,DCBABBB,AABCDDD,DDDCBAA,DDCCCAA,DCCBABB,AABCCDD
293,ABDDCBB,DDCBAAA,DDCBBAA,DCACCAD,AABBCDD,DDDCAAA,AABDDDC,AACCCDD,DDCCBAA,DDCBAAA,AABBCDD,AABCCDD
294,DDDBAAA,DDDCBAA,DDCABAB,AAACCDD,AABCDDD,DDBBBBA,DDAAACC,AABCDDD,DDCCCAA,DDCBBBA,CBCCCBA,AACDDCC
295,DDCBBAA,ABAACDD,AAACCDD,AABCDDC,DDDBBAA,BAABCDD,ABDDDBA,DDCBAAB,AABCCDD,AACDDCA,DDCCBAA,DDCCAAB
296,ABBDDBA,DDCBAAC,DDDCBAA,AAABCDD,DDDCBAA,DBCBABC,AAABCDD,CDDCBAA,DDCCCBA,BAABCDD,DDDCBAA,AABCDDC
297,CCDDBAA,DDCBAAA,AABBDDD,CCDCBCA,AAACDDD,DDCCBAA,ABDDDBA,BABDCCD,DDCAABC,ABCBBCD,ABBABCD,AABBCDD
298,DDCCAAA,DDCBAAB,AACBCDD,DCAACCA,DCBCBBA,DDBAABC,AABCDDD,DDCCBAA,DDCBAAB,ABBBCDD,AABDDCB,BAACBDD
299,BDDCCAB,CCBDCAA,ADDCCBA,DDDCBAA,DCDCBAA,AABCCDD,ABDDDCA,DDCBBAA,AABBCDD,AACCCDD,DDDCBAA,BCCACDC
300,DDCBAAB,DDCABAA,ABACCDD,AAABCDD,AABCCDD,DDDCBAA,DCAABCB,ADCBBBB,DDCCBAA,AADDCCB,ABBBDCD,AABCBDD
301,ABBADDC,AABDDDC,DCBAABD,DDDCBAA,AABDDDC,DCAABCC,AAABCDD,DDDCBAA,DDCBBAA,DBAABCD,BCDDCAA,ABCDDCA
302,DDCCBAA,DDCAABB,AABCCCD,AABBCDD,DDDCBAA,DDCBAAA,AABDDCC,DCAABCD,ACDDCAA,DDDBBAA,DDCBAAA,AAABDCD
303,AABCDDD,DDCBBAA,DDCBAAA,AABBCDD,AACCDDD,DDCCBAA,CCDCAAC,AABCDDD,DDDCBAA,DDBBAAA,AABBCDD,AABCCDD
