,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
214,AACCC,CCCAA,BBCAA,CCCAA,CCCAA,CBCAA,AAACC,AAAAC,AAACC,AACCB,AACCA,CCCCA,AAAAC,CCBBA,AACCA,CCAAC,CCCAA,BCAAC,CCCCA,AAAAC,AACAC,AAAAC,BBCAA,BBAAC,AAACA,AAAAC,AABCC,BACAA,BCAAC,AAACC,AACAC,AAAAC,AAABC,AAACC,CBCAC,AAACA,CCCCA,CCACA
215,AACCC,CCCCA,CCCAA,CCCBA,AABAC,CCCAA,AAACC,AAAAC,AAACC,AABCC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,AACAC,CCCAA,AABAC,CCACC,CCCAC,CCCAA,CCCCA,AAACC,AACAC,AABCC,AAABC,AAAAC,AAACC,AAACC,CCCAA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
216,AACCC,CCBBA,CCCAA,CCCAA,CCCAA,AAACA,AAACC,AAAAC,AAACC,AACCC,BACCA,CCCCA,CCCCA,BACAA,AACCA,AAACC,CCACA,AAACC,CCACC,AACAA,AAACA,CCACB,ABABC,AACCA,AAACC,BCCAC,BCAAC,CCCAA,BBCAC,AABAC,AACCC,AAACC,AAACC,AAACC,AAACC,AAACC,CCCBA,CCBCA
217,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAACC,AAABC,CCACA,AAABC,AACCA,CCCBA,BCAAC,AACAA,BBAAC,AAACB,AAACC,CCAAA,AAACC,AAAAC,CCBCA,AAACC,CCCAA,AAACC,AAAAC,AAAAC,AAACC,AACAC,AAAAC,AAAAC,AAACC,CCBAA,AAACC,AAACC,AAACC,AABAC,AACAC
218,BCACC,CCCCA,CCCAA,CCCAA,CCCAA,CCCAA,AAABC,AAAAC,AAABC,AACCC,AACCA,CCCCA,CCCAA,CCCBA,CCAAC,BAACA,AAABC,CCCAA,CCAAA,CCAAA,CCCAA,BCACC,ABABC,BCABC,AAACC,AAABC,AAACC,CCCAC,BBCAC,AAABC,AAACC,AAAAC,AAACC,BACCA,CCCAA,CCCBA,CCCAA,CCCBA
219,AACCC,CCCAA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,BBBCA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AACCA,BACBA,AACCC,CCCAA,CCBAA,CCCAA,BBACA,CCCAA,CCBAA,AAACC,AABCC,AAAAC,AAAAC,AAACC,AAAAC,AAAAC,AAAAC,AAABC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
220,AACCC,CCCBA,CCCAA,CCCBA,AABAC,CCCAC,AAACC,AAACC,AAACC,AABCC,CCCAA,CCCAA,AAACA,ABAAC,AABCC,AAAAC,AAACC,AAACC,AAACC,AAAAC,AAACC,AAACC,CCBAA,BBCAC,AABCA,CCCAA,CCAAC,AABBC,AAAAC,CCCAA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
221,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAABC,AAAAC,AAABC,CCBAA,CCCAA,AAACC,AACCA,BCAAC,AACAA,AAACC,AAAAC,CCAAA,CCAAA,AABCC,AAACC,CCBCA,AACCA,CCCCA,AAACC,AAAAC,AAAAC,AAACC,AAAAC,AAAAC,AAABC,AAACC,AAACC,CCAAC,AAACC,AAACC,AABAC,AACAC
222,AACCC,CCCCA,CCCAA,CCCCA,ABBAC,CCCAA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,AABAC,AAAAC,AAACC,CCCCA,CCCBA,CCCAA,CCCAA,CCCAA,CCCCA,AACAC,CCCCA,BACAB,AABCC,AAABC,AAABC,CCACC,AABAC,AAAAC,AAAAC,AAABC,CCAAA,AAACC,AAACC,AAACC,AAABC,AABAC
223,CCAAA,CCCAA,CCCBA,CCCAA,CCCAA,CCCAA,AAACC,AAAAC,AAACC,AACCC,AACCA,CCCCA,CCBCA,CCCAA,CCCAA,BAACA,CCCAA,CCACA,CCBCA,AAACC,AAACC,AACAA,ABABC,CCBCA,AAACC,BCAAC,AAAAC,AAAAC,AAACC,AAAAC,AAABC,AAABC,AACCC,AACCC,CCCAA,CCCBA,CCCAA,CCCBA
224,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAAAC,AAACC,AAAAC,AAABC,CCACA,CCCAA,CCCAA,CCCAB,AAACC,AABCC,AAACC,AAABC,AAACC,AAABC,AAACC,AAACC,AAACC,AAABC,AAAAC,AACAC,AAACC,AAACC,CCCAA,CCBAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
225,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,CCCCA,AAABC,AAAAC,AAABC,AACBC,AACCB,CCCCA,CCBAA,CCCBA,CCACA,CBCAA,AAABC,CCCAA,CCAAA,AAACC,AAACC,BCACC,AABCC,BCAAC,AAACC,AAAAC,CCAAC,CCCAC,BBCAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
226,CCBAA,CCCAA,CCCAA,CCCAA,BBACA,CCBCA,AAACC,AAAAC,AAACC,AACCC,BACCA,AAAAC,CCAAA,CCCAA,CCCAA,AAACC,AAABC,AAACC,BBAAC,AAACC,AAACC,CCAAA,AACAC,CCAAC,AAACC,BBACA,BCACC,BBACA,CBCCA,AAAAC,AAABC,AAACC,AAAAC,AAACC,AAACC,AAACC,CCCBA,CCBCA
227,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCCAA,CCBCA,BBBAC,AABCC,CCCBA,BCAAC,AACCA,CCACC,BCACC,AABCC,BACAA,AAABC,CCACA,CCACC,BCACB,CCAAC,AAACA,AAABC,AAAAC,AACAC,AAACC,AAAAC,CCBAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
228,BBCAC,CCBCA,CCBCA,CCACA,CCCAA,BACCA,AAAAC,AAAAC,AAACC,BBACA,BACAA,CCCAA,CCCAA,CCCAA,CCAAC,CCAAC,AACBC,AAACC,CCAAA,AAACA,AABAC,AACCA,CCACA,CCBAA,AAACC,AACAC,AAACC,AAACC,AAABC,AAABC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AAABC,AABAC
229,CCBAA,CCCAA,CCCAA,CCCAA,CCCAA,BBACA,AAAAC,AAAAC,AAACC,AACCC,AACCA,CCCCA,CCACA,AACBA,AAACC,AACCA,CCCAA,AACAA,AAACC,AAACC,CCAAC,CCACA,AAACA,AAAAC,CCABA,AACAC,AAAAC,CCCAC,AACAA,AAAAC,AAABC,AAACC,AAAAC,AAACC,AABBC,AAACC,CCCBA,CCBCA
230,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,CCAAA,AAABC,AAAAC,AABCC,AACCC,AACCA,CCCCA,AAAAC,CCCBA,CCAAA,AAACC,AABCC,BACCA,BBAAC,AAACC,AAACA,CCACB,AAACC,CCCCA,BBACA,AAAAC,BBCAC,CCCAA,AACAC,AAAAC,AAABC,AAACC,AACCC,AAACC,AACAC,AAACA,CCCCA,CCACA
231,AACBC,CCCAA,CCCAA,CCCAB,AAACB,CCCBA,AAACC,AAAAC,AAAAC,CBCCA,CCCCA,CCCAA,CCCAA,CCCBA,CCAAC,AAACC,CCCAA,AAACC,CCAAC,CBCBA,BCACA,CCCAA,ABACC,AACAC,AACAC,AACAC,CCACA,CCACB,AAAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AACAC,AAACB,BBCAC,AACAC
232,AACCC,CCCCA,CCCAA,CCCBA,AAACC,CCCAC,AAACC,AAAAC,AAACC,AABCC,CCCAA,CCCAA,AAACA,ABAAC,AACBC,AAACC,AAACC,AAACC,AAACC,AAACC,AACAB,AAACC,BACAC,CCCAA,CCCCA,CCCAA,AAABC,AAABC,AAABC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
233,BBCCA,CCCAA,CCCAA,CCCAA,BBACA,BBBCA,AAABC,AAAAC,AAABC,AACCC,AACCB,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AACBC,CCCAA,AABBC,CCAAA,CCAAC,AACAC,CCACC,AACCA,AAACC,AACCA,AABCC,CCCCA,AAACC,AACAC,AAACC,AAABC,AAACC,CBCCA,CCCAA,CCCBA,CCCAA,CCCBA
234,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,BBCCA,AAACC,CCCAA,CCCAA,CCCAA,AAACC,AACCC,AAACC,AAACC,AAACC,BBAAC,AAACC,AAACC,AAACC,AAACC,BCCAC,AAACC,AAABC,CBCCA,CCCAA,AAAAC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,AABAC,AACAC
235,CCAAA,CCCAA,CCCAA,CCCAA,CCCAA,CCAAA,AABAC,AAACC,AABCC,AACCC,AACCA,CCCCA,AAAAC,CCCAA,CCCAA,CCAAA,CCBCA,CCACC,ABAAC,AAACC,CCAAC,CCACB,ABABC,BCAAC,AAACC,AAAAC,CCCAC,CCCAA,AAACA,AAAAC,AAABC,AAABC,AABCC,CCAAC,AACAC,AAACB,CCCCA,CCACA
236,AACCC,CCCCA,CCCAA,CCCCA,AABAC,CCCAA,AAACC,AAAAC,CCAAA,AAACC,CCCAA,CCCAA,CCCAB,AABCC,AACCA,CCACB,BABCA,AABCC,BBAAC,CCCAA,CCCAA,CCCAA,CCBAA,AAACC,AACAC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,AABAC,AACAC
237,CCACA,ABAAC,AAACC,CCCAA,CCCAA,CCCAC,CCAAA,AABAC,AAACC,AACCC,AACCA,CCCCA,CCCCA,BBAAC,AACCA,BCAAC,CCCAC,CCAAC,CCCAC,CBCAA,BCABC,CCACA,CCACA,AACAC,AACAC,AACAC,CCAAA,CCACA,CCAAC,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
238,AABCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,BBBCA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AACCC,CCACA,AACCC,CCAAC,AACCC,CCCAA,CCCAA,BBBAC,CBCAA,BACAC,AAACC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAABC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
239,AACCC,CCCBA,CCCAA,CCBCA,CCCCA,AAACC,AAACC,AAAAC,BBBCA,AAACC,CCCAA,CCCAA,CCCAC,AAACC,AACCC,BCACC,AABCC,AAACC,CCBAA,CCBAA,CCBAA,AAACC,BBCAA,BACAC,AAACC,AAABC,AAAAC,AAACC,AAACC,AAAAC,AAAAC,AAACC,AAACC,AAACC,CCCAA,AAABC,CCAAC,AACAC
240,CCAAA,CCCAA,CCCAA,CCCAA,CCCAA,CCAAA,AAACC,AAAAC,AAACC,AACCC,AACCA,CCCBA,CCBCA,CCCBA,CCACA,CCCCA,CCAAB,CCCAA,CCAAA,CCAAA,AAACC,CCBCA,ABABC,AAACA,AAACC,AAABC,AAAAC,CCCAA,BACAC,AAAAC,AACCC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC
241,AACCC,CCCCA,CCCAA,CCCCA,AABAC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,CCCAC,AAAAC,AABCC,CCBAA,CCCAA,CCCAA,BBACA,CBCAA,BACAC,AABCC,AAACC,AAAAC,AAACC,AAABC,AAABC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
242,AACCC,CCBCA,CCCAA,CCCAA,BBACA,BBBCA,AAACC,AAAAC,AAABC,AACCC,AACCA,CCCCA,BACAA,CCCAA,CCCAA,BBCAC,BBCAC,BBCAC,CCCAC,CCCAA,CCCAC,AAACB,ABABC,CCAAC,AACCC,CCACA,BCAAC,BACAC,BCCAC,BBCAC,AAACC,AAACC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
243,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,CCCAA,AAACC,AAAAC,CCAAA,AAACC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,CCACA,AACCC,AABCC,AAACB,CCCAA,CCCAA,CCCAA,CBCAA,BCAAC,AAACC,AAAAC,AAAAC,AAACC,AABAC,AAABC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
244,AACCC,CCCBA,CCCAA,CCCBA,ABBAC,CCCAA,BACAA,AAAAC,AAACC,AABCC,CCCAA,CCCAA,AAACC,AAAAC,AACCA,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,CCBAB,CCCAA,AAACC,BCAAC,AAAAC,AAACC,BBAAC,AAACC,AACCC,AACAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAA,CCCAC
245,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAABC,AAAAC,CCCAA,CCACA,BBBAC,AAACC,CCCCA,CCAAC,AABCC,BCAAC,AAACC,AAACC,CCAAA,AAACC,CBCAC,CCACA,AACAC,AACAC,AAACC,AAAAC,AAAAC,AAABC,AAACC,AAAAC,AAAAC,AAACC,CCBCA,AAACC,AAACC,AAACC,AABAC,AACAC
246,CCAAA,CCCAA,CCCAA,CCCAA,BBBAC,CCBCA,AAABC,AAAAC,AAABC,AACCC,AACCA,CCCBA,CCCAA,CCCCA,AAACC,CCCBA,CCCAA,CCAAC,AACAB,CCAAC,CCCAA,AABCC,AAAAC,AAACC,ABACC,CCAAC,AACAC,CCCAA,AAACC,AAABC,AAACC,AAACC,AAACC,AAACC,AACAC,AAACB,CCCCA,CCACA
247,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,AAAAC,CCBCA,ABAAC,AACCA,CCCAA,BBCCA,AACCC,CCBAA,BACAA,CCACC,CCCAA,CBCAA,AAACC,AABCC,AAACC,AAAAC,AAAAC,AABCC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
248,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,AAAAC,CCAAA,AAAAC,AAACC,AACCC,BBCBA,CCCBA,CCBCA,AAAAC,CCAAA,CCACA,AAABC,AAACC,CCAAA,CCAAC,AAACC,CCACA,CCAAA,BBAAC,BCACA,AAAAC,AAAAC,CCCCA,CCAAC,AAAAC,AAABC,AAABC,AAACC,AABCC,AAACC,CCAAA,CCCBA,CCBCA
249,AACCC,CCCCA,CCCAA,CCBCA,CCCCA,AAAAC,AAACC,AAAAC,AAACC,CCAAA,CCCAA,CCCAA,CCCAC,BBBAC,CCCAA,CCCAA,AAACC,AAAAC,CCAAA,AABAC,BACAA,CCCAA,BBCAA,AAAAC,AAACC,AAACC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,AAACC,AAACC,CCCAA,AAACC,AABAC,AACAC
250,AACCC,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,AAACC,AAAAC,AAAAC,AACCC,AACCA,CCCCA,CCBCA,CCCAA,CCCAA,CBCAA,CCAAB,CCCAA,CCAAA,AAACC,AABCC,CCAAA,ABABC,CCAAA,AACCB,AAAAC,AAAAC,AAACC,AACCC,AAAAC,AAABC,AAABC,AAACC,AACCC,AACAC,CCCBA,CCCAA,CCCBA
251,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,AAACC,AAAAC,BBCCA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AABCC,AAACC,AAABC,AAAAC,AAAAC,AAACC,AAABC,AACCC,AAACC,AABAC,AAACC,AAACC,AAACC,CCCAA,CCAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
252,AACCC,CCCCA,CCCAA,CCCBA,AACCC,CCCAC,AAACC,CCCAA,AAACC,AABCC,CCCAA,CCCAA,AACCA,ABAAC,AABCC,AAACC,AAABC,AAACC,AAACC,BBCAC,CCCAA,AAACC,CCCAC,CCCAC,BBBCA,CCCAA,AAAAC,AAACC,AAAAC,AAAAC,CCCAA,AAACC,AAACC,AAACC,AAACC,AAACC,CCCAA,BBCAC
253,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,CCAAA,AAACC,AAABC,AAACC,AACCC,AACCB,CCCCA,CCBCA,CCCAA,CCABA,CBCAA,CCAAB,CCACA,CCAAA,AAACC,AAACC,BCACC,ABABC,BCAAC,BAACA,AAAAC,AAAAC,AAACC,CCACC,AAAAC,AAAAC,AAAAC,AAABC,AAACC,CCCAA,CCCBA,CCCAA,CCCBA
254,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,AAACC,CCBAA,CCCAA,AAACC,CCCCA,CCAAC,AABCC,BCAAC,BBACA,AAACC,CCCAC,CCACA,AABCC,ABACA,AACAA,BBCAC,AAACC,AAAAC,AAAAC,AAACC,AAAAC,AAAAC,AAABC,AAACC,CCBCA,AAACC,AAACC,AAACC,AABAC,AACAC
255,AACCC,CCCCA,CCCAA,CCCBA,ABBAC,CCCAA,CBCAA,CCCAA,AAACC,AABCC,CCCAA,ABBAC,CCBCA,AAAAC,BBCCA,CCCBA,CCAAC,CCCAA,AACCA,CCBCA,AACCB,BCAAC,AACCC,AABCA,AAABC,CCCCA,BCAAC,AAAAC,AABAC,CCCCA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
256,AACCC,CCCBA,CCCAA,CCCCA,CBCBA,CCCCA,AABBC,CCAAA,AAACC,AAACC,CCCAA,BBBAC,AABCA,AAAAC,AACCA,CCCAA,AACAC,CCCAA,BBACA,BBACC,CCCAA,AACCC,CCAAC,CBCAC,AAABC,AAABC,BBAAC,CCACA,AAACC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
257,AACCC,CCCCA,CCCAA,CCCCA,AABAC,CCCAA,AAACC,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,CCCAA,CCCAA,BBCCA,CCCAA,CCCCA,CCCCA,AAACC,CBCAA,AACCA,AAACC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
258,AACCC,CCCCA,CCCAA,CCCBA,CCCCA,AACCC,AAACC,AAAAC,BBBCA,AABCC,CCCAA,CCCAA,CCCAB,AABCC,AACCA,CCCAA,BBCCA,CCCAA,BACCA,BACAA,CCCCA,CCCAA,CBCAA,BCAAC,AABCA,ABAAC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
259,AACCC,CCCCA,CCCAA,CCCCA,BBBAC,CCCAA,CCCAA,AAAAC,AAACC,AAACC,CCCAA,CCCAA,AAACC,AAAAC,AACAC,CCCAA,BCACC,CCACA,CCBCA,BACCA,CBCCA,BCACC,CCCAC,AAAAC,AACAC,AAABC,CCCAA,BCAAC,AAABC,AAAAC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAABC,AABAC
260,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCAAA,CCACA,AAACC,AACCB,CCCCA,BCAAC,CBCAA,CCCAC,AAABC,BCACC,BCACA,CCAAC,AAACC,CCACA,BACAB,AACCA,AAACC,AAAAC,AAABC,AAACA,AAACC,CCCCA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
261,BACAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,AAACC,CCCAA,CCCAA,AAACC,CCCCA,CCAAC,AABCA,BBABC,AAACC,AAACC,CCACC,AAACC,BBCAC,ABAAC,CCAAA,BBCAC,AAACA,AAAAC,AAAAC,BBCAC,AAAAC,AAAAC,AAABC,AAACC,AAACC,CCAAA,AAACC,AAACC,AABAC,AACAC
262,CCACA,CCBCA,CCCAA,CCCCA,AACCC,CCCAA,CCCCA,AAAAC,AAACC,BBACA,AACCC,CCCCA,CCBCA,ABAAC,AACCA,CCCAA,CCACA,AACAC,AACCC,CCCAA,CCAAA,CCCCA,BBCCA,BBCAC,AACAC,AACAC,CCCCA,CCACA,CCACA,AAAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,BCACA,CCACA
263,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,BBACA,BBCCA,CCCAB,AAACC,CCAAA,CCCAA,CCCAA,CCCAB,BBCAC,AABCC,AAACC,CCCCA,CCCBA,BBACA,CCCCA,CCCAA,BBACA,AAACC,CBCAC,AAACC,AAABC,AAABC,AAACC,AAABC,AABAC,AAAAC,AAACC,AAACC,CCBAA,AAACC,AAACC,AABAC,AACAC
264,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,AAACC,AAAAC,CCCAA,AAACC,CCCAA,CCCAA,CCCAB,AAAAC,AACCA,CCABA,BABCA,AACCC,CCBAA,CCCCA,AACCC,CCCAA,CBCAA,CCCAC,AACBA,AAAAC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,CCACA,CCCAA,CCCAA
265,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAC,AAACC,CCCCA,AAACC,AABCC,CCCAA,CCCAA,AAACC,ABAAC,AACCC,AACAC,AAAAC,AAACC,CCAAC,AABAC,BACAA,AAACC,AAACA,CCAAC,AAACC,CCCBA,CCCAA,ABAAC,AAAAC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AAACC,AAACC,AAABC,AABAC
266,CCAAA,CCCAA,CCCAA,CCCAA,CCCCA,AACCA,AAACC,AAABC,AAACC,AACCC,AACCA,CCCCA,CCCAA,CCCBA,CCCAA,BAACA,AACAB,AAACC,CCAAA,CCCAA,AAACC,BCACC,ABABC,CCAAA,AAACC,AAACC,AAAAC,CCCCA,AABAC,AAAAC,AACCC,AAAAC,AAACC,AAACC,AACAC,AAACA,CCCCA,CCACA
267,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCAAC,CCACA,AAACC,CCCCA,CCCCA,BCAAC,AACBA,CCCAB,AACAB,BBBCA,CCCAA,CCCAA,AAAAC,CCCAC,CCACC,BBACA,AACCA,AAAAC,AAAAC,AACAC,AAACC,CCAAC,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AAACC,AAAAC
268,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,CCCAA,BCBAC,BABCA,AAACC,CCCAA,CCCAA,CCCAB,AAACC,AAACC,CCCBA,CCCBA,CCCAA,CCCBA,CCBBA,CCCAA,CCACA,BCAAC,CBCAC,AAABC,AAABC,AAAAC,AAACC,AAACC,AAABC,AAAAC,AAACC,CCCCA,AAACC,AAACC,AAACC,AAABC,AABAC
269,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAACC,AAAAC,CCBAA,CCACA,AAACC,AABCC,CCCCA,BCAAC,AABBC,CCAAB,AACAC,AAACC,AACAA,AAACA,AAACC,CCBCA,AAACC,AAAAC,AAACC,ABACC,AAABC,CCAAC,AAABC,CCCCA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
270,AACCC,CCCBA,CCCAA,CCCBA,BBBAC,CCCAC,AAACC,AAACC,CCAAA,AABCC,CCCAA,CCCAA,AAACC,ABAAC,AACCC,AAABC,AAABC,AAACC,AAAAC,AAACC,AAACC,BACAA,AACBA,AABAC,AACCA,CCCAA,BBAAC,AAACC,AAABC,AAABC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
271,AACCC,CCCCA,CCCAA,CCCCA,AAACC,CCCAA,AAACC,AAAAC,AAACC,AABCC,CCCAA,CCCAA,AABAC,ABAAC,AACCA,CCCAB,AACCC,AAAAC,CCAAC,CCCAA,CCCAA,CCCAA,BBACA,BACAC,AAACC,AAABC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,CCCCA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
272,CCCAA,CCCCA,AAACC,AAACC,CCCAA,CCCAC,AAABC,CCCCA,AAACC,BBACA,AAACC,CCCCA,CCCCA,BCAAC,BACCA,BBAAC,AAACB,CCCCA,CCAAA,BACAB,AAACC,CCAAA,CCBAA,AAACC,AABCC,AAACC,AAABC,BCACA,AAACC,CCBCA,AAABC,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
273,AACCC,CCCCA,CCCAA,CCCCA,ABBAC,CCCAA,CCCAA,AAAAC,CCAAB,AAACC,CCCAA,CCCAA,AABAC,AAAAC,AABCC,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,CCCAA,AACCA,CCCAA,CCCAA,AAACC,AAABC,AAABC,AAABC,AACAC,AAAAC,AAABC,AAABC,CCCAA,AAACC,AAACC,AAACC,AABAC,AACAC
274,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AAACC,CCCAA,BCBAC,BABCA,AAACC,CCCAA,CCCAA,CCCAA,AAABC,AAACC,AAACC,CCCAA,CCCCA,CCCAA,CCBAA,CCCCA,AACCA,AAACC,BCAAC,AAACC,AAACC,AAAAC,BBCCA,CCCAA,AAAAC,AAAAC,AAACC,CCAAA,AAACC,AAACC,AAACC,CCCAA,CBCAC
275,CCAAA,CCCAA,CCCAA,CCCAA,BBACA,BBBCA,AAACC,AABAC,AAACC,AACBC,AACCA,CCCCA,AAACA,CCCBA,CCBCA,AAACC,BCACB,CCCAA,AAACC,AACCA,AACCA,CCACA,ABABC,AACAA,AACAC,CCACA,AACAC,CCCAA,CCAAA,AACAC,AAACC,AAACC,AAACC,AAACC,AACAC,AAACB,CCCCA,CCACA
276,AACCC,CBCCA,CCCAA,CCCCA,CCCCA,CCCAA,AAACC,AAAAC,CCAAA,AAACC,CCCAA,CCCAA,AABAC,BBAAC,AACAA,CCCAC,AAAAC,BBCAC,CCBAA,CCCAC,AACCC,CCCAC,CBCAA,BACAC,AAACC,AAAAC,AAAAC,AAACC,AAABC,AAAAC,AAAAC,AAACC,AAACC,CCAAA,AAACC,AAACC,AABAC,AACAC
277,AACCC,CCCCA,CCCAA,CCCCA,CCCCA,AACCC,AAACC,AAAAC,CCCAA,AAACC,CCCAA,CCCAA,CCCAB,ABAAC,AACCA,CCCAA,BBCCA,AAACC,CCBAA,CCCAA,CCACC,BBACA,AABAC,AACAC,AAACC,AAABC,AAABC,AAACC,AAACC,AAABC,AAAAC,CCCAA,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
278,AACBC,CCCAA,CCCCA,CCCAA,BBCAA,CCCAA,AAACC,AAACC,AAACC,CCCAA,CCCAA,CCCAA,CCCAA,CCCBA,CCAAC,CCCAA,AAACC,CBCAA,CCAAB,AAACC,AAACB,CCACA,AACBC,CCACA,BCACA,AAACC,AACAC,AACAC,AAABC,AAAAC,AAAAC,AAACC,AAACC,AAACC,AACAC,AAACB,BBCAC,AACAC
279,AACCC,CCCCA,CCCAA,CCCBA,AABAC,CCCAC,CCCAA,CCCAA,CCAAA,AABCC,CCCAA,CCCAA,AABCC,BBAAC,AACCC,ABABC,AAACC,AAACC,AAABC,AABAC,AAAAC,AAACC,CCABA,AAACC,AABCA,CCCAA,AAAAC,AAACC,AAABC,AAAAC,CCAAA,AAACC,AAACC,AAACC,AAACC,AAACC,AABAC,AACAC
