,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
240,EEBAA,EEEAA,EEEBA,EEEAA,EEEAA,EEAAA,AAADE,AAABE,AAAEE,AAEDE,AAEEA,EEEDA,EECEA,EEECA,EEAEA,DDEEA,EEAAC,EEEAA,EEAAB,EEAAA,AAAEE,DDDEA,BBACE,BBAEA,AAAEE,AAADE,AABAE,EEEAA,BBEAE,AAAAE,AADEE,AAAEE,AAAEE,AAAEE,AAADE,AAAEE,AAADE,AAAEE
241,AAEEE,EEEEA,EEEAA,EEDEA,BBBAE,EEEAA,AAADE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,BBCAE,BBAAE,AAEEA,EEEAE,BBBAE,AACEE,EECAA,EEEAA,EEEAA,CCAEA,DCEAA,BBEAE,AABEE,AAAEE,AAABE,AAADE,AAACE,AAACE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
242,AADEE,EECEA,EEEAA,EEEAA,DDAEA,DDCEA,AAAEE,BBBAE,AAACE,AAEDE,AAEEB,EEEEA,CBEAA,EEEBA,EEEAB,CCEAE,CCEAE,CCEAE,DEEAE,EEEAA,DEEAE,AAAEC,BBABE,EEAAE,AAEEE,EEAEA,CDAAE,BAEAD,DDEAE,CCEAE,AAAEE,AAADE,AAAEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
243,AAEEE,DDEEA,EEEAA,EEDDA,EEEEA,EEEAA,AAADE,AAAAE,EEAAA,AABEE,EEEAA,EEEAA,BBBAE,BBAAE,AAEEA,EEAEA,AADEE,AACEE,AAAEB,EEEAA,EEEAA,EEEBA,DCEAA,DEAAE,AAAEE,BBAAE,AAABE,AAAEE,AABAE,AAACE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
244,AAEEE,EEECA,EEEAA,EEEDA,BBCAE,EEEAA,CBEAA,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BBAAE,AAEEA,EEEAA,EEEAA,EEEBA,EEEAA,EEEAA,EEBAC,EEEAA,AABEE,CDAAE,AAAAE,AAAEE,CDAAE,AAAEE,AADED,BBEAE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,BBAEE,EEEAA,DDEAE
245,EEEAA,EEEEA,AAAEE,AAAEE,EDEAA,EEEAD,AAADE,BBAAE,EEEAA,EEAEA,CCCAE,AABEE,EEEDA,DEAAE,AACEE,CDAAE,AAAEE,AAAEE,EEAAA,AAAEE,DDEAE,EEBEA,BAEAD,BAEAD,AAAEE,BBAAE,AAAAE,AAABE,AAADE,AAAAE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
246,EEBAA,EEEAA,EEEAA,EEEAA,BBDAE,EECEA,AABCE,AAAAE,AAADE,AAEDE,AAEEA,EEECA,EEEAA,EEEDA,AAAEE,EDEDA,EDEAA,DEAAE,BAEAC,EEAAE,EDEAA,AADEE,BBBAE,AAAEE,BCAEE,EEAAE,AAEAE,EEEAA,AAAEE,AAACE,AAAEE,AAADE,AAAEE,AAAEE,AAEBE,AAAEC,EEEDA,EEBEA
247,AAEEE,EEEEA,EEEAA,EEDDA,AAAEE,EEEAA,AAADE,AAAAE,AAAEE,AABEE,EEEAA,BBBAE,EECEA,BBAAE,AAEEA,EEEAA,CBDEA,AADEE,EECAA,BAEAA,DEAEE,EEEBA,DCEAA,AAAEE,AABEE,AAAEE,AAABE,AAABE,AACDE,AAAAE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
248,EEEAA,EEEAA,EEEAA,EEEAA,EEEBA,BBBAE,EEAAA,AAABE,AAADE,AADEE,DBEDA,EEECA,EEDEA,BBBAE,EEBAA,DEAEA,AAABE,AAAEE,EEAAB,EEAAE,AAAEE,EEAEA,EEBAA,CCAAE,DEAEA,BBAAE,AAAAE,DDEEA,EEAAE,AAAAE,AABBE,AABCE,AAAEE,AADDE,AAAEE,EEABA,EEECA,EEDEA
249,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,BAAAE,AAADE,AAAAE,AAADE,EEBAA,EEEAA,EEEAA,EEEAE,BBDAE,EEEAA,EEEAA,AAAEE,AABAE,EEBAA,BBCAE,BAEAA,EEEBA,DCEAA,AAABE,AAAEE,AAAEE,AAABE,AAADE,AAADE,AAABE,AAABE,AAADE,AAAEE,AAAEE,EEEAA,AAAEE,AABAE,AAEAE
250,AAEED,EEEAA,EEEAA,EEEAA,EEEAA,EEEAA,AAAEE,AAABE,AAAAE,AAEDE,AAEEA,EEEEA,EECEA,EEEAA,EEEAA,DDEAA,EEAAC,EEEAA,EEAAB,AAAEE,AACEE,EEBAA,BBACE,EEAAA,AAEEC,BBAAE,AABAE,AAAEE,AADEE,AAABE,AAACE,AAADE,AAAEE,AAEDE,AAEAE,EEECA,EEEBA,EEECA
251,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,AAAEE,AAAEE,AAAAE,DDDEA,AABEE,EEEAA,EEEAA,EEEAB,AAAEE,AACDE,AAAEE,AAABE,AAABE,AAAAE,AAAEE,AAADE,AADDE,AAAEE,AABAE,AAAEE,AAADE,AAAEE,EEEAA,DEAAE,AAAAE,AAABE,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
252,AAEEE,EEEDA,EEEAA,EEEDA,AAEEE,EEEAE,AAAEE,EEEAA,AAAEE,AABEE,EEEAA,EEEAA,BAEEA,BCAAE,AABEE,ABADE,BBADE,AAAEE,AAAEE,CCEAE,EEEAA,AAAEE,EEDAE,EEEAE,CCCEA,EEEAA,BBAAE,AAAEE,AAABE,AAAAE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,EEEAA,CBEAE
253,EDEAA,EEEAA,EEEAA,EEEAA,EEEAA,EEAAA,AAAEE,AAACE,AAAEE,AAEDE,AAEEC,EEEEA,EECEA,EEEAA,EEACA,DDEAA,EEAAD,DDBEA,EEAAA,AAAEE,AAAEE,CEAEE,BBACE,CDABE,BBAEA,BBAAE,AAAAE,AABEE,DEAEE,AAAAE,AAABE,BBBAE,AAADE,AAAEE,EEEAA,EEECA,EEEBA,EEEBA
254,EEEAA,EEEEA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,BBAAE,AAAEE,EECAA,EEEAA,AAAEE,DDDEA,DEAAE,AACEE,CDABE,CCAEA,AAAEE,EEEAE,EEAEA,AACEE,BBAEA,BAEAA,CBEAE,AAADE,AAAAE,AABAE,AAAEE,AAAAE,AAAAE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
255,AAEEE,EEEDA,EEEAA,EEEDA,BBCAE,EEEAA,DDEAA,EEEAA,AAAEE,AACEE,EEEAA,BBBAE,EECEA,BBAAE,DCEEA,EEECA,DEBAE,EEEBA,AAEEA,EECDA,AAEDC,DEAAE,AAEED,BABEA,AAACE,EEEDA,CEABE,BBABE,AACAE,DDDEA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
256,AAEEE,EEEDA,EEEAA,EEEDA,DDECA,EEEEA,AACCE,EEAAB,AAAEE,AABEE,EEEAA,BBBAE,AACEB,BBAAE,BAEEA,EEEAA,AAEAE,EEEAA,BCAEA,BDADE,EEEAA,AAEEE,EEBAE,DDEAE,AAACE,AAADE,BCAAE,EEAEA,AABDE,AAAAE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
257,AAEEE,EEEDA,EEEAA,EEEDA,BBBAE,EEEAA,AAAEE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,BBBAE,BBAAE,BAEEA,EEEAA,EEEAA,DDDEA,EEDAA,DDEEA,DDEEA,AAAEE,DCEAA,AAEEB,AABEE,AAADE,AAAAE,AAAEE,AAADE,AAAAE,AAAAE,BBABE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
258,AAEEE,DDEEA,EEEAA,EEEDA,EEEEA,AAEEE,AAAEE,AAAAE,DCDEA,AACEE,EEEAA,EEEAA,EEEAB,AACEE,AAEEA,EEEAA,DCEEA,DDEAA,CBEEA,BAEAA,DDEEA,EEEAA,DCEAA,DEAAE,AABEA,BBAAE,AAABE,AAADE,AAACE,AAABE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
259,AAEEE,EEEEA,EEEAA,EEDDA,BBCAE,EEEAA,EEEAA,BBAAE,AAADE,AAAEE,EEEAA,EEEAA,AAAEE,BBAAE,AAEAE,EEEBA,CDAEE,EEADA,EEDEA,CBEEA,DDEEA,CDAEE,EEEAE,AABAE,AAEAE,AAADE,EEEAA,CDAAE,AAACE,BBAAE,AAAAE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AACAE
260,EEEAA,EEEDA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,AAABE,EEAAA,DDAEA,AABDE,AAEED,EEDEA,CDAAE,DCEAA,DEEAE,AAACE,CEAEE,CDAEA,EEAAE,AAAEE,EEAEA,CBEAC,AAEEA,AAAEE,AAAAE,AAACE,AAAEA,AAAEE,EEEDA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AACAE,AAEAE
261,BAEAA,DDEEA,AAAEE,AAAEE,EDEAA,EEEAE,AAAEE,AAAAE,AAAEE,EEDAA,EEEAA,AAAEE,DEDEA,EEAAE,AACEA,BCABE,AABEE,AAAEE,EEADE,AAAEE,DDEAE,BBBAE,EEBAA,CCEAE,BBAEA,AAAAE,BBAAE,CBEAE,AAABE,AAAAE,AAACE,AAAEE,AAAEE,EEBAA,AAAEE,AAAEE,AABAE,AAEAE
262,EEADA,EECEA,EEEAA,EEDEA,AAEEE,EEEAA,DDDEA,AAABE,AAAEE,CCAEA,AADEE,EEEDA,EECEA,BBAAE,AAEEA,EEEAA,EEAEA,AAEBE,AADEE,EEEAA,EEABA,DDEEA,CBEEA,CCEAE,AAEAE,BAEAE,DDEEA,EEAEA,EEADA,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,DDAEA,DEAEA
263,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,CBAEA,DCEDA,EEDAC,AAADE,EEBAA,EEEAA,EEEAA,EEEAC,CCEAE,AACEE,AAAEE,EEEEA,EEECA,CDAEA,EEDEA,EEEBA,CDAEA,AAAEE,DDEAE,ABAEE,AAABE,AAADE,AAADE,AAADE,BBCAE,AAAAE,AAADE,AAAEE,EEDAA,AAAEE,AAAEE,AABAE,AAEAE
264,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAEEE,AAADE,AAAAE,EDEAA,AABEE,EEEAA,EEEAA,EEEAC,AAABE,AAEDA,EEACA,BBCEA,AADEE,EECAA,DDEEA,AAEEE,EEEBA,DCEAA,EEEAE,AAEBB,AAABE,AAABE,AAADE,AAACE,AAAAE,AAAAE,AAADE,EEBAA,AAAEE,AAAEE,EEAEA,EEEAA,EEEAA
265,AAEEE,EEEEA,EEEAA,EEEDA,AAAEE,EEEAE,AAAEE,DDDEA,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BCAAE,AADDE,AAEAE,BBAAE,AABEE,EEAAE,AACAE,CAEAA,AAAEE,BAAEB,DEBAE,AAAEE,EEECA,EEEAA,BBAAE,AAAAE,AAAAE,AAABE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AADAE
266,EEBAA,EEEAA,EEEAA,EEEAA,EEEDA,BAEEA,AAADE,AAABE,AAADE,AAEEE,AAEEA,DDEEA,EEEAA,EEECA,EEEAA,CBAEA,AAEAD,BBAEE,EEAAA,EEEAA,AAAEE,CEAEE,BBACE,EEAAA,AAAEE,AAAEE,AABAE,EEEEA,BBBAE,BBAAE,AADEE,AAAAE,AAAEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
267,EEEAA,EEEEA,AAAEE,AAAEE,DDEAA,EEEAE,AAAEE,BBAAE,DEAAE,DEAEA,AABDE,EEEEA,EEEEA,CDAAE,AAECA,EEEAC,AAEAC,CCBEA,EEEAA,EEEAA,BBAAE,DDEAE,DEAEE,CCAEA,AADEA,BBAAE,AAAAE,BAEAE,AAAEE,EEBAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AAADE,AAABE
268,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAAEE,EEEAA,CDCAE,CBCEA,AABEE,EEEAA,EEEAA,EEEAC,AAAEE,AAAEE,EEEBA,EEEBA,EEEAA,EEECA,EECCA,EEEAA,EEAEA,CEAAE,DDEAE,AABBE,AAADE,AAAAE,AAAEE,AABDE,AAADE,AAAAE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AAACE,AACAE
269,EDEAA,DDEEA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,AAAAE,EECAA,DEAEA,ABAEE,AACEE,EEEEA,CDAAE,AADCE,EEAAC,AAEAE,AAAED,AAEAA,BBAEA,AAAEE,EEDDA,AAAEE,BAAAE,AAAEE,BBADE,AAABE,DEAAE,AAACE,DDDEA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AACAE,AAEAE
270,AADEE,EEECA,EEEAA,EEEDA,BCCAE,EEEAE,AAAEE,AAAEE,EEAAA,AABEE,EEEAA,EEEAA,AABEE,BCAAE,AAEEE,AAACE,AAABE,AAAEE,BBAAE,AAADE,BBAEE,CAEAA,AAECA,AACAE,AADEA,EEEBA,CCBAE,AAADE,AAACE,AAACE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
271,AAEEE,EEEEA,EEEAA,EEDEA,AAAEE,EEEAA,AAADE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,BBCAE,BBAAE,BAEEA,EEDAC,AADEE,AABAE,EEBAD,EEEAA,EEEAA,EEEBA,CCAEA,BBEAE,AAAEE,AAACE,AAAAE,AAAEE,AAACE,AAABE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
272,EEEAA,EEEDA,AAAEE,AAAEE,EEEAA,EEEAE,AAABE,DDDEA,AAAEE,BCAEA,AAAEE,DDEEA,EEEEA,CDAAE,BAEEA,CCBAE,AAAEC,DDEDA,EEBAA,CBEAC,AAAEE,EEBAA,EEBAA,AAAED,AADEE,BBADE,BBACE,DEAEA,AAAEE,DDDEA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
273,AAEDE,EEEEA,EEEAA,EEDEA,BBCAE,EEEBA,EDEAA,AAAAE,EEAAD,AAAEE,EEEAA,EEEAA,BBCAE,AAABE,AACEE,EEEAA,EEEAA,EEEBA,EEEAA,EEEAA,EEEAA,BAEEA,EEEAA,EEEAA,AABEE,AAACE,AAACE,AAADE,AAEAE,AAAAE,AAABE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
274,AAEEE,EEEDA,EEEAA,EEDDA,EEEEA,AAAEE,EEEAA,CDCAE,CBCEA,AABEE,EEEAA,EEEAA,EEEAB,AAADE,AAAEE,AABEE,EEEAA,EEEEA,EEEAA,EECAA,DDEEA,BAEEA,AAAEE,CDAAE,AAAEE,AAAEE,AAABE,DCEEA,EEDAA,AABAE,AAAAE,AAADE,EEBAA,AAAEE,AAAEE,ABAEE,EEEAA,DDEAE
275,EEBAA,EEEAA,EEEAA,EEEAA,CCAEA,DCDEA,AAAEE,AABAE,AAADE,AAECE,AAEEA,EEEEA,BBAEA,EEECA,DECEA,AAAEE,CDAED,EEEAA,ABAEE,AAEEA,AAEEA,EEAEA,BBABE,BAEAA,AAEAE,EEAEA,AAEBE,EEEAA,EEBAA,BBEAE,AAADE,AAAEE,AAAEE,AAAEE,AAEBE,AAAEB,EEEDA,EEBEA
276,AAEEE,DDEEA,EEEAA,EEDEA,EEEEA,EEEAA,AAADE,AAAAE,EEAAA,AAAEE,EEEAA,EEEAA,BBCAE,BCAAE,BAEAA,EEEAE,BBBAE,CCEAE,EECAA,DDEAE,AAEEE,DDEAE,DCEAA,BBEAE,AAAEE,AAAAE,AAABE,AAADE,AAACE,AAABE,AAABE,AAADE,AAAEE,EEBAA,AAAEE,AAAEE,AABAE,AAEAE
277,AAEEE,EEEDA,EEEAA,EEDDA,EEEEA,AAEEE,AAADE,AAAAE,EDEAA,AABEE,EEEAA,EEEAA,EEEAB,BCAAE,AAEEA,EEEAA,DCEEA,AAAEE,EEDAA,EEEAA,EEAEE,BBAEA,BBCAE,BBEAE,AABEE,AAACE,AAABE,AAAEE,AAAEE,AAACE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
278,AAEDE,EEEBA,EEEEA,EEEAA,DCEBA,EEEAA,AAAEE,AAADE,AAAEE,EEEAA,EEEAA,EEEAA,EEEAA,EEECA,EEAAE,EEEAA,AAAEE,DCEAA,EEAAB,AAAEE,AAAEC,EEAEA,AAECE,DDAEA,DDAEA,ABAEE,AAEAE,AADBE,AAACE,AAABE,AAABE,AAADE,AAAEE,AAAEE,AAEAE,AAAED,CCEAE,BAEAE
279,AAEEE,EEEDA,EEEAA,EEECA,BBBAE,EEEAE,EEEAA,EEEAB,EEAAA,AACEE,EEEAA,EEEAA,AACEE,BCAAE,AAEEE,BBACE,AAADE,AAAEE,AAADE,AADAE,AAAAE,AAAEE,EEACB,AAAEE,BADEA,EEEAA,AAABE,AAAEE,AAACE,AAAAE,EEBAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
280,EEEAA,EEEEA,AAAEE,AAAEE,EEEAA,EEEAE,AAAEE,AAABE,DEAAE,EEAEA,AAAEE,DDEEA,EEEDA,CEAAE,AAEAE,EEAAA,CCAEA,AAAEE,EEAEE,AAAEE,CBEEA,BBAEA,CAEAA,AAEAE,AAAEE,AAABE,AAAAE,AAACE,AAAEE,AAABE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
281,AAEEE,EEEDA,EEEAA,EEEDA,BBBAE,EEEAA,AAAEE,AAAAE,AAAEE,AACEE,EEEAA,EEEAA,AABEE,BBAAE,AAEEA,EEEAA,EEAAE,AAEAA,AADEE,BBAEA,CCAEA,DEAEE,DEAEE,DEAAE,AABDE,BBADE,AAAAE,AAAEE,AAACE,AAABE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
282,AAECE,EEEBA,EEEAA,EEEAA,EEEAA,EEEBA,AABAE,BCADE,AAADE,AAEAE,EEEAA,EEEAA,EEEAB,EEECA,EEEAA,AAAEE,AAACE,EEBAA,EEAAE,AAEAE,AAAEE,AAAEE,EEAEA,DEAEA,DEAEA,AAEEE,AAEAE,AAADE,AAABE,AAABE,AAABE,AAADE,AAAEE,AAAEE,AAEBE,AAAED,CCEAE,BAEAE
283,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAEDE,AAAEE,AAAAE,EDEAA,AAAEE,EEEAA,EEEAA,EEEAC,AAAEE,AADEE,AAADE,AAADE,AAAAE,AAAEE,AAAEE,AAAEE,BCADE,AAAAE,BBBAE,AAAEE,AAADE,AAAAE,EEECA,EEEBA,BAAAE,AAABE,AAADE,AAAEE,DDDEA,AAAEE,AAAEE,AABAE,AAEAE
284,AAEEE,EEEDA,EEEAA,EEECA,EEEEA,AAEEE,AAAEE,AAABE,DCDEA,AACEE,EEEAA,EEEAA,EEEAA,AABEE,AAEDA,DCECA,DEAEE,EEEAC,BCAEA,BAAEA,EEEAA,EEEAA,AAEEE,BBEAE,AAECC,BBAEE,AAACE,AAADE,AAACE,AAABE,BCAAE,AAAEE,AAAEE,AAAEE,AAAEE,EEAEA,EEEAA,EEEAA
285,AADEE,EEEEA,EEEAA,EEDDA,EEEEA,AAAAE,EEEAA,EEBAE,AAADE,AAAED,EEEAA,EEEAA,EEEAB,AAACE,AAAEE,DDEEA,EEEAA,EEEEA,EEECA,EEEBA,EEDEA,EEEAA,DCEAA,EEAAE,AAEEE,AAADE,AAABE,AAAEE,EEEAE,AAAAE,AAAAE,AAADE,EEEAA,AAAEE,AAAEE,ABAEE,EEEAA,DDEAE
286,EEEAA,DCEEA,EEEAA,EEEAA,EEEAA,EEAAA,AAAEE,AAAAE,AAAEE,AAEEE,AAEEA,EEEEA,EECEA,EEEAA,EEBCA,DDEAA,AAABE,DDBEA,EEAAB,AAAEE,AAAEE,EEBAA,BBACE,CDABE,AAAEE,EEAAE,AACAE,AAABE,AAAEE,AAAAE,AAACE,AAAEE,BBBAE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
287,AAEEE,EEEDA,EEEAA,EEECA,AAAEE,EEEAE,AAAEE,BBAAE,AAAEE,AACEE,EEEAA,EEEAA,BACEA,BCAAE,AACEE,AAAAE,BCAEE,AAAEE,AAACE,AAACE,AADEE,AAEAE,AAAEE,EEABB,DDEEA,EEEAC,AAABE,AACBE,AAAAE,DDDEA,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
288,EECAA,EEEAA,EEEAA,EEEAA,EEEAA,BBAEA,AAADE,AAAAE,AAADE,AAEEE,BAEEA,EEEDA,EEDDA,BBBAE,EEBAA,AAAEE,AABEE,AABAE,EEAEE,EEAAE,EEADD,AAAEE,BBABE,CDAAE,AAAEE,BBAAE,AAEAE,CAEAA,EEBAB,AACAE,AAAEE,AAAEE,BBBAE,AAAEE,AABDE,AAAEE,EEEDA,EEBEA
289,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAAEE,EEEAA,CDCAE,CBCEA,AABEE,EEEAA,EEEAA,EEEAC,AAACE,AAAEE,AAEEA,EEEDA,EEEAA,EEEAA,DCEEA,EEEAA,EECCA,EEEAA,AABAE,AAAEE,AAADE,AAACE,AAAEE,AABED,AAAAE,AAABE,AAADE,AAAEE,AAAEE,AAAEE,ABAEE,EEEAA,DDEAE
290,AAEEE,EEEEA,EEEAA,EEDEA,EEEEA,AAEEE,AAADE,AAAAE,EDEAA,AAAEE,EEEAA,EEEAA,AAAEE,BCAAE,BAEBA,EEEAE,AAAEE,CCDEA,EEBAA,EEEAA,BBBAE,EEEBA,DCEAA,EEEAE,AAAEE,AAAEE,AAAAE,AAADE,AAABE,AAABE,AAACE,AAAEE,AAAEE,EEEAA,AAAEE,AAAEE,AABAE,AAEAE
291,EEADA,EEAEA,EEEAA,BBAAE,DBEAA,DEEAE,EEAAA,AAACE,AAAEE,BBABE,AAEAE,EEEDA,EEBEA,BBAAE,AAEBA,BBAEE,CBEAA,DDEEA,BBAEE,AAAEB,EEBDA,EEEAA,CBCEA,BAEAE,BAEAE,EDEAA,EEAEA,EEBDA,AAABE,AAAAE,AAACE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,CDAEA
292,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,EEEAE,AAAEE,AAAAE,EECAA,AABEE,EEEAA,EEEAA,EEEAB,BBAAE,AABDE,AAAEE,AAADE,BBAEE,AAACE,AAAEE,AAADE,AADAE,AAAEE,AAEAE,AACEE,AAADE,AAAEE,EEEAA,EEAAE,AAAAE,AAABE,AAADE,EEEAA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
293,EEEAA,DDEEA,AAAEE,AAAEE,DDEAA,EEEAE,AAAEE,DDAEA,AAACE,CCAEA,AABCE,DDEEA,EEEDA,CDAAE,AADEE,EEEAA,AAAEE,EDEAA,BAEAE,AAAEE,AAAEE,DCEEA,CBEAA,AAEEA,AAAEE,AAACE,AABAE,AAAEA,BBAAE,AAAAE,EEEAA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
294,AAEEE,EEEEA,EEEAA,EEDDA,AAAEE,EEEAA,CBEAE,AAAAE,AAAEE,AABEE,EEEAA,EEEAA,AAAEE,BBAAE,AAEEA,EEECA,EECCA,EEAEA,EEEAB,EEAAA,BABAE,EEBAA,EDEAA,AAAEE,AADAE,AAADE,EEAAE,CDABE,AAAEE,AAACE,DDDEA,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
295,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,AAAEE,AAADE,AAAAE,DCDEA,AABEE,EEEAA,EEEAA,EEEAC,BCAAE,AAEEA,CAEDA,EEEAA,AABAE,AADEE,EEEAA,AAEEE,EEEBA,EECAA,BAEAE,AAAEE,AAAEE,AAABE,AAAEE,AABAE,AAAAE,AAAAE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
296,EEBAA,EEEAA,EEEAA,EEEAA,EEEAA,CAEAA,AADBE,AAAAE,AAAEE,AAEDE,AAEEA,EEEDA,EEAEA,EECAA,AAAEE,AACEE,AADEA,DDDEA,AADEE,EEBAA,EEBAA,DEAEC,BBABE,EEBAA,AAAEE,AAEAC,AAAAE,BAEAA,BBBAE,DEAAE,AAACE,AAAEE,AAAEE,AAAEE,BAAEA,AAAEC,EEEDA,EEBEA
297,AAEEE,EEEBA,EEEAA,EEDEA,EEEEA,EEEAA,AAADE,AAAAE,EDEAA,AAAEE,EEEAA,EEEAA,EEEAD,BCAAE,AAEBB,EEEAA,BBBAE,CCEAE,CDAEA,EEEAA,BAEAA,DDEAE,EEEAA,BBEAE,AAAEE,AAACE,AAABE,AAADE,AAACE,AAABE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
298,EEBAA,DCEAA,EEEAA,EEEAA,EEEAA,AAAEE,AAAEE,AAABE,AABEE,AAECE,AAEEB,EEEEA,EECEA,DDAEA,EEECA,DDEAA,CCAEA,BBAEE,EEAAB,DDCEA,AAAEE,DEAEE,BBACE,DDCEA,AAADE,AABBE,AABAE,AAAEE,AAAEE,AAACE,AAADE,AAAEE,BBBAE,AADBE,AAABE,AAAEE,AAADE,AAAEE
299,AAEEE,EEEEA,EEEAA,EEDDA,EEEEA,AAAEE,AAAEE,AAAAE,DDDEA,AABEE,EEEAA,EEEAA,EEEAB,AAAEE,AABCE,AAAAE,AAAEE,AAAEE,CCBAE,AAAEE,AAAAE,AAAEE,AAAEE,AAEAE,AACEE,BBABE,AAABE,EEEBA,EEEAA,AAAAE,AAABE,AAAEE,AAAEE,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
300,EEBAA,EECBA,EEEAA,EEEAA,EEEAA,EEECA,AAADE,AAABE,AAACE,AAEEE,AAEEA,EEEDA,EEEAA,EEECA,EEEAA,EEAAE,AAABE,EEAAA,EEAAB,AAAEE,EDEAA,EEBAA,EEEAA,AACEE,AAAEE,AABAE,AACCE,EEEAA,BBEAE,AAAAE,BBBAE,AAAEE,AAAEE,AAAEE,AAEAE,AAAEA,EEEDA,EEBEA
301,AAEEE,EEEDA,EEEAA,EEEDA,EEEEA,AAEDE,AAAEE,AAAAE,EDEAA,AABEE,EEEAA,EEEAA,EEEAB,BBAAE,AABEE,AAABE,AAAEE,AAAEE,AAADE,AAAEE,AAAEE,AAAEE,AAAEE,AAACE,AAAEE,BBACE,AAAEE,EEEAA,EEAAE,AAAAE,AAABE,AAADE,DDDEA,AAAEE,AAAEE,AAAEE,AABAE,AAEAE
