,0,1,2,3,4,5,6,7,8,9
242,CCCBA,CCAAA,ABCCC,CCCAA,BBBAC,AACBB,ABBBB,AABCC,AAABC,ABBCC
243,CCCBA,AACCC,CCAAA,AAACC,CBAAA,CCBAA,ABCAC,AABCC,AABCC,CABBB
244,CCCBA,ABCBB,BABCC,AABCC,CCBAA,CBBAA,AABBC,ABBCC,CCCAA,AABCC
245,AAABC,CBAAB,CCAAA,ACCBB,ABBBC,CBBBA,BBBBB,AABCC,AABCC,CCAAA
246,CCCBA,CCBAA,AACCC,BBCAA,ACBBA,AABCB,ABBCC,AAACC,AAACC,ABBCC
247,CCCBA,ABCBC,CBABB,AACCC,CCAAA,CBCAA,CBBBB,AABCC,CCCAA,AABCC
248,CCCBA,BBBCA,AABCC,BBBAC,CBBBB,ACABC,CCAAB,AABCC,AABCC,AABBC
249,CCCBA,AAACC,BCCAA,BBBBC,CBABB,CBABA,BBABC,AABCC,AABCC,BBCCA
250,CCCBA,CCBAA,AABCC,CCBBA,CBBAA,BBBAC,BABBC,AABBC,AABCC,AACCC
251,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AABCC,BBCCA,AABCC,CCAAA
252,CCCBA,ACBBC,CABBB,AACCC,AABCC,ABBCB,BCCAB,CBAAB,CCCBA,AABCC
253,CCCBA,CCAAA,AABCC,CCBBA,CBBAA,CAABB,CBAAB,AABCC,AABCC,ABBBB
254,AAABC,CBAAC,CCCAA,ABCCC,ABBCB,BBCAB,AAABC,AABCC,AABCC,CCAAA
255,CCCBA,ABCBB,AABCC,AACCC,CCBAA,CCBAA,AABBC,ACABC,CCBAA,AABCC
256,CCCBA,BCBAA,AABCC,AACCC,CBAAA,ABACB,BBAAC,ABCCC,CCCBA,AABCC
257,CCCBA,AACCC,CBABB,AAACC,CBAAA,BCCBA,CBABB,AABCC,BBBCA,AABCC
258,CCCBA,AABCC,CCBAA,BAAAC,CBAAB,BCBAA,CBAAC,AABCC,AABCC,AABCC
259,CCCBA,AACBB,CAABB,AABCC,CCBAA,CCBAA,AABCC,AACCC,BBBBA,AABCC
260,AAABC,CCAAB,CBAAB,BCCAA,BBACB,BBBBA,CBAAB,AABCC,CCBAA,AABCC
261,AAABC,CBAAC,CCCAA,ABCCB,AABCC,BBACB,BCAAC,AABCC,AABCC,CCBAA
262,CCCBA,ACCBA,AABBC,CCBAA,CCBAA,ABCBA,CCBAB,CCCAA,AABCC,AABCC
263,CCCBA,BBABC,ABCBA,CBBAB,ABCBB,CCBAA,CBBAA,AABCC,AAABC,CCBAA
264,CCCBA,AABCC,CCAAA,BAABC,CBAAB,CCBAA,BBBAC,AABCC,AABCC,CAAAB
265,CCCBA,ABCCC,CAABB,AAACC,AABCC,AABCC,ABCBC,CCAAA,BBBCA,AABCC
266,CCCBA,CCAAA,AABCC,CCAAA,AABCC,CBBAA,CCCAA,AACCC,AAACC,ABBCC
267,AAABC,CBAAC,CBAAB,BCBAA,AAACC,CCBAA,AABCC,AABCC,CBAAB,AABCC
268,CCCBA,BAACC,ACCBB,BAABC,BCCAA,CCBAA,CAACC,AABCC,AAACC,CCAAA
269,AAABC,CBAAB,CCAAA,ACCBA,ABBCB,BBABC,BABAC,AABCC,CCBAA,AABCC
270,CCCBA,AACCC,CCAAA,AABCC,AABCC,AABCC,ABBCC,CBAAA,CCCAA,AABCC
271,CCCBA,ABCBC,CBABB,AAACC,CBAAA,CABBA,CCBAA,AABCC,AABCC,CABBB
272,AAABC,CBAAB,CAAAB,CCBAA,AAACC,CABBC,BBACC,AABCC,CCBAA,AABCC
273,CCCBA,ABCBB,ABACC,AAACC,BCCBA,CCBAA,CCBAA,AABCC,AABBC,CBAAA
274,CCCBA,BAACC,BCCBA,BBAAC,ABCCB,CCBAA,CBBAC,AABCC,AAABC,CAAAB
275,CCCBA,CCBAA,AACCC,BBCBA,AABBC,BBBAB,CAABB,BBBCB,AAACC,ABBCC
276,CCCBA,AACCC,CCAAA,AAACC,CBBAA,CCBAB,BBBAC,AABCC,AABCC,CCBAA
277,CCCBA,AABCC,CCAAA,BAABC,CBAAA,CCBBA,BBBAC,AABCC,AABCC,AABCC
278,CCCBA,ABABC,BBCBA,CCBBA,ABBBC,BABCC,BBCCA,AACCC,AABCC,ABBCC
279,CCCBA,AACCC,CCAAA,AABCC,AABCC,AABCC,ABBCC,CBAAB,CCCAA,AABCC
280,AAABC,CCAAB,CBAAB,CCBAA,ABACC,CBABB,ABBBC,AABCC,CCCCA,AABCC
281,CCCBA,AACCC,CBABB,AABCC,CCBAA,ACCBA,BBBAB,AABCC,CCCBA,AABCC
282,CCCBA,CBAAA,AACCB,CCBBA,AABCC,AAABC,ABCCB,ABCCC,AABCC,ABBCC
283,CCCBA,AABCC,CCAAA,BAABC,AABCC,AABCC,AABCC,ABCCA,BAABC,CCCAA
284,CCCBA,AABCC,CCBAA,BAAAC,CBBBB,BCCBA,CAAAC,AABCC,CCCAA,AABCC
285,CCCBA,BAACC,ABCAA,BBAAC,ACCBA,CCBAA,CBBAC,AABCC,AAABC,CBAAA
286,CCCBA,CCAAA,AABCC,CCBBA,CCBAA,CAABC,CABBB,AAABC,AABCC,AACCC
287,CCCBA,ABCCC,CBAAA,AACCC,AABCC,AABCC,BBCBA,CAABB,CCBAA,AABCC
288,CCCBA,BBBBA,AABCC,BBBAC,CBBBB,CBBBA,ABBBC,AABCC,AABCC,AACCC
289,CCCBA,BAACC,ACCBB,BBAAC,ACCCB,CBBAA,BAABC,AABBC,AAABC,CCAAA
290,CCCBA,AABCC,CCAAA,AAACC,CBABB,CBBAB,BBBAB,AABCC,AABCC,CCCAA
291,CCCBA,CCCBA,AABBC,CCBAA,CBCBA,AACCB,CBBAB,CCAAA,AABCC,AABCC
292,CCCBA,AABCC,CCAAA,BBAAC,AABCC,AABCC,AABCC,BBCCA,AABCC,CBAAA
293,AAABC,CBAAB,CBAAB,BCBAA,BCAAC,ABABC,CAABB,AABCC,CCCBA,AABCC
294,CCCBA,ABCBB,BAACC,AACCC,CCBAA,CCBAA,BAABC,ABCCC,CCCBA,AABCC
295,CCCBA,AAACC,CCBAA,BAABC,CBBAA,BCCAB,CCAAB,AABCC,AABCC,CABBB
296,CCCBA,CBCAA,AACCC,BBBCA,ABBBB,ABCCA,BBBCB,ABBCC,AAACC,AAACC
297,CCCBA,AACCC,CCAAA,BAABC,CBAAB,CCAAA,CCAAB,AABCC,AABCC,CCAAA
298,CCCBA,CCAAA,AABCC,CCBAA,CBBAA,CCCAA,BBCCA,AABCC,AABCC,AACCC
299,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AABCC,BBCCA,AAACC,CCAAA
300,CCCBA,CBAAB,AABCC,CCCAA,AABCC,BBBCA,CBABA,AABCC,AAABC,ABBCC
301,CCCBA,AABCC,CCAAA,BBAAC,AABCC,AABCC,AACCC,BBCCA,AABCC,CCAAA
302,CCCBA,CCCAA,AABCC,BBBBC,CBBBB,ACCCA,AABBC,AACBC,AAACC,AACCC
303,CCCBA,BAACC,ABCAA,BAAAC,ACCBB,CCCAA,CBAAA,AABCC,BAABC,CCBAA
304,CCCBA,CBAAB,AABCC,CCBAA,BBACB,CBBAA,BBBBB,AABCC,AAACC,ABBCC
305,CCCBA,CCCAA,AACCC,BBBCA,ABBBC,CBAAB,AAABC,AAACC,AABCC,ABBBB
306,CCCBA,ACCBA,BABCC,AACCC,CCBAA,CCCAA,BBBBC,AABCC,CCCBA,AABCC
307,AAABC,CCAAB,CBAAB,ACCAA,AAACC,CABBB,CBCBB,AABCC,AABCC,AABCC
308,CCCBA,ACCBA,BABCC,AABCC,CCBAA,CCBBA,BBABC,AACCC,BBBCA,AABCC
309,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AABCC,BBCCA,AAACC,CCAAA
310,AAABC,CBAAC,CCBAA,ABCCB,AABBC,BAAAC,BCBAA,AABCC,AABCC,CCAAA
311,CCCBA,AAACC,CCBAA,BAABC,AABCC,AABCC,AABCC,ABCCA,BAABC,CCCBA
312,CCCBA,ABCBB,BABCC,AACCC,CCBAA,CBAAB,BAACC,ABBCC,CCAAA,AABCC
313,CCCBA,AACCC,CCAAA,BAABC,CBABB,CABBA,CBBBA,AABCC,AABCC,CCCAA
314,CCCBA,BBBCA,AABCC,BBBAC,CBBBB,CCAAB,BABBC,AABCC,AAACC,AACCC
315,CCCBA,AACBB,CAABB,AABCC,CCBAA,CBAAB,AABBC,ABBCC,CCBAA,AABCC
316,CCCBA,BCBAA,AACCC,CCCAA,ACBCA,ABBCC,BBCBA,ABBCC,AAACC,ABBCC
317,CCCBA,CBABC,ABCCA,CCBBA,ABCCC,BBBCA,AABCC,AABBC,AABCC,ABBCC
318,CCCBA,ACBBB,CABBB,AACCC,CCAAA,CCAAA,CBBAC,AABCC,CCCBA,AABCC
319,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABCC,CCCAA,BBBCA,AABCC
320,CCCBA,BBBCA,AABCC,BBBAC,CBBBB,BBBCA,ABCAC,ABBCB,AABCC,AACCC
321,CCCBA,ABCCC,CBAAA,AAACC,AABCC,AABCC,ABCCC,CCBAA,AABCC,AABCC
322,CCCBA,BCBBA,AABBC,CCBAA,BBABC,ABACB,CCAAA,CCAAA,AAACC,AABCC
323,CCBBA,CCBAA,AACCC,BBCAA,BCBBB,CAAAC,BABCC,BABCB,AABBC,ABBCC
324,AAABC,CBAAC,CCCAA,ABCCC,AABCC,BBBBB,BCCAB,AABCC,AABCC,BCCCA
325,CCCBA,CCAAB,AABCC,CCCAA,CBBBA,CBBBA,AABBC,AABCC,AABBC,ABBCC
326,CCCBA,CBBAA,ABBCC,BBBCA,AACCC,CBBBA,CCAAA,BBBBB,AABCC,ABBCC
327,CCCBA,AAACC,CCBAA,BAABC,AABCC,AABCC,ABBCC,BBCCA,AABCC,CBAAB
328,CCCBA,CCBAA,AACCC,CCBBA,CCBAA,ABBCB,BBBAC,AABCC,AAABC,ABBCC
329,CCCBA,AABCC,CCAAA,BBAAC,AABCC,AABCC,AAABC,AABCC,CAABC,BCCCA
330,CCCBA,AACBB,BAACC,AABCC,CCBAA,CBBAA,BCBAB,ABBCC,CCCAA,AABCC
331,AAABC,CCAAC,CBAAB,CCBAA,AABCC,BCCBA,CBBBA,AABCC,CCBAA,AABCC
332,AAABC,CCAAC,CCAAA,ACCBA,ABACC,BABCB,BABBC,AABCC,AABCC,CCAAA
333,AAABC,CBAAB,CCAAA,ACCBB,BBBCB,BCABC,ABBAC,AABCC,BBBCA,AABCC
334,CCBBA,CCAAA,AABCC,CCCAA,CCBAA,CBBAA,CCAAA,AAACC,AABCC,AACCC
335,CCCBA,AAACC,BCCAA,BAAAC,CBBBB,CCBAA,ABBBC,AABCC,AABCC,CCAAA
336,CCCBA,AACCC,CBABB,AACCC,CBBBA,CCBAA,CBBAC,AABCC,AABCC,CCAAA
337,CCCBA,AACCC,CBAAA,AABCC,AABCC,AABCC,ABCBC,CCBAA,BBBBA,AABCC
338,CCCBA,AABCC,CCAAA,BAABC,CBABB,CCABB,CCBAA,AABCC,AABCC,CABBB
339,CCCBA,ACCBA,BABCC,AAACC,CCBAA,CBBBA,ABBBC,AACCC,BBBCA,AABCC
340,CCCBA,ABCBA,BAACC,AABCC,CCBAA,CBABA,ABBBC,ABBCC,CCAAA,AABCC
341,CCCBA,AAACC,BCCAA,BAABC,CBAAB,CBBAA,CCAAB,AABCC,AABCC,CABBB
342,AAABC,CBAAB,CCAAA,ACCBB,AACCB,AAACC,BBABC,AABCC,BBBCB,AABCC
343,AAABC,CBAAB,CCAAA,ACCBB,ABACC,BBABC,CCAAC,AABCC,AABCC,CBAAB
344,AAABC,CCAAC,CBAAB,BCCAA,BABCB,ABCCC,CBABB,AABCC,BBBCA,AABCC
345,CCCBA,ACBBB,AABCC,ABCBB,CCAAA,BCCBA,BCCAB,AABCC,CABBB,AABCC
346,CCCBA,BBBBA,AABCC,BBBAC,ABBBC,ABCBB,BCBAC,AABCC,AABCC,ABCCC
347,CCCBA,AACCC,CCAAA,AAACC,CCAAA,CABBA,BBBAC,AABCC,BBBCA,AABCC
348,AAACC,CCBBA,AACCC,CCBAA,BABCB,BACCA,BBBAC,CCAAA,AABCC,AABCC
349,CCCBA,CCBAA,AABCC,CCBAA,CBBBB,CBBAA,CBBAB,AAACC,AABCC,ABBCC
350,CCCBA,CCAAB,AABCC,CCCAA,BABAC,BBBCA,CAABC,AACCC,AAACC,ACCBA
351,CCCBA,ACCAA,AABCC,AACCC,CCBAA,BACCA,AAABC,AACCC,BBBBA,AABCC
352,CCCBA,CBBAB,AABCC,CCBAA,ABBBC,BABBC,AABBC,AABCC,AAABC,AABCC
353,CCCBA,CCBAA,AABCC,CCBBA,CCBAA,CCAAA,CAABB,AABCC,AAACC,ABBBC
354,CCBBA,CBAAB,AABCC,CCCAA,BAABC,BBCAB,AABBC,AABCC,AABCC,ABCCB
355,CCCBA,ACCBA,BABCC,AACCC,CCBAA,CBCAA,CBAAB,AABCC,AAABC,CCAAA
356,CCCBA,AACCC,CCAAA,AAACC,CCAAA,BCCAA,CAABC,AABCC,BBBBA,AABCC
357,AAABC,CBAAC,CCBAA,ABCCB,AABCC,CCAAB,ABCBC,AABCC,AABCC,CABBB
358,CCBBA,CCBAA,AACCC,BBBCA,CBBBB,BCBBA,BCBBB,ABBAC,AABCC,AACCC
359,CCCBA,ABCCC,CAABB,AABCC,AABCC,AABCC,AABCC,BCCBA,AABCC,CCAAA
360,AAABC,CBAAC,CCAAA,ACCBB,ABCCB,CAABC,BABCC,AABCC,AABCC,CCCAA
361,CCCBA,BCBAA,AACCC,CCBAA,BAABC,BCCBA,CACBB,AABCC,AABCC,ABBCC
362,CCCBA,AACCC,CBAAA,AAACC,AABCC,ABBCC,ABCCA,CCAAA,BBBCA,AABCC
363,CCCBA,CCBAA,ABBCC,CCCAA,BCAAC,ABBBC,BCBBA,AACCB,AAACC,ABBCC
364,CCCBA,CCAAA,AABCC,CCCAA,CBCBA,CBCAA,BCAAB,AABCC,AAABC,ABBCC
365,CCCBA,ABCCC,CAABB,AACCC,AABCC,AABCC,CBAAB,CBAAA,CCCBA,AABCC
366,AAABC,CBAAC,CCCAA,ABCCC,ABCCB,BBABC,BBBBC,AABCC,AABCC,CAABB
367,CCCBA,AACCC,AABCC,CCBAA,CCBAA,AAACC,CAABC,CCCAA,AABCC,AABCC
368,CCCBA,CCBAA,AACCC,BBCBA,BAABC,BABCC,BBBBA,BABBC,AAABC,ABBCC
369,CCCBA,CCBBA,AABBC,CCBAA,BAABC,ACCCA,CCAAB,CCBAA,AABCC,AABCC
370,CCCBA,ABCBC,CBABB,AACCC,CBAAA,BBCBA,CCAAB,AABCC,BBBCA,AABCC
371,BCBBA,BAACC,BBCBA,CCBBA,ABBCC,ACBBC,CBBAB,ABCCC,AABCC,ABBCC
372,AAABC,CCBAA,AABCC,CCBAA,CCAAA,ACCBA,BBBBA,CABBB,AABCC,AABCC
373,AAABC,CCAAB,CCAAA,ACCBA,AABCB,BCBAC,CBAAB,AABCC,AABCC,AABCC
374,AAABC,CCAAA,ABBCC,CCBAA,BBBBB,CCBAA,CCBBA,ABBCC,AABCC,AABCC
375,CCCBA,AACCC,CBABB,AAACC,CBABB,CBCBA,CBBAC,AABCC,AABCC,CBAAA
376,CCCBA,AAACC,CCBAA,BAAAC,AABCC,AABCC,AABCC,CCCAA,AABCC,CABBB
377,AAACC,CCBBA,ABCCC,CCBAA,CBABB,ACBBC,BBBBA,AABCC,AABCC,AABCC
378,AAABC,CBAAB,CCBAA,ABCCB,ACBBB,BABCB,BAAAC,AABCC,BBBCA,AABCC
379,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABCC,BBCCA,AABCC,CCAAA
380,CCCBA,AABCC,CCAAA,BAABC,CBAAB,CCBBA,BBAAC,AABCC,CCCAA,AABCC
381,AABCC,CBAAB,CAAAC,CCBAA,AABCC,CBBBA,CBBAC,AABCC,AABCC,CBAAA
382,CCCBA,CCAAA,AABCC,CCCAA,BABBB,BBBCA,BBBAB,AABCC,AABCC,ABBBB
383,CCCBA,CCAAB,AABCC,CCCAA,CBBBA,BBBAC,CAACC,AABCC,AAACC,ABCCB
384,CCCBA,AACCC,CCAAA,AAACC,CCBAA,CCCBA,CBAAC,AABCC,AABCC,CBAAA
385,AAABC,CBAAC,BCCBA,AACCC,ABBCC,CBAAC,CBBAC,AABCC,AABCC,CCAAA
386,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,ABCCB,CCAAA,CCCAA,AABCC
387,CCCBA,AABCC,CCAAA,AAACC,AABCC,AABCC,ACBAC,CCAAA,CCCCA,AABCC
388,CCCBA,CCAAA,AABCC,CCBBA,CBBAA,CCAAB,CCAAB,AABCC,AABCC,ABBCC
389,CCCBA,AABCC,CCAAA,BAABC,AABCC,AABCC,AACCC,CCBAA,BBBCA,AABCC
390,AABCC,CBAAB,CAABC,CCBAA,AABCC,CBAAB,BCAAC,AABCC,AABCC,CCAAA
391,CCCBA,AABCC,CCBAA,BBAAC,AABCC,AABCC,AABCC,CCBAA,BBBBA,AABCC
392,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AACCC,BCCBA,AABCC,CAAAB
393,CCCBA,BBBBA,AABCC,BBBBC,BABCC,BBBBB,BBBBC,AABCC,AAACC,ABCCC
394,CCCBA,BAACC,ACCBB,BAABC,ABCCB,CCAAA,CCAAC,AABCC,AAACC,CABBB
395,BCBBA,CBAAC,ABBCA,CCBAA,AABCC,BABBC,AAACC,AACCC,CCBAA,CCBAA
396,CCCBA,CCAAA,AABCC,CCCAA,CBBBA,CCBBA,AABBC,ABBCC,AABCC,ABBCC
397,CCCBA,AACCC,CBAAA,AAACC,AABCC,AABCC,AABCC,BBCBA,AAABC,CCCAA
398,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AABCC,AABCC,BAABC,CCCAA
399,CCCBA,CBBAA,ABBCC,BCAAA,ACCBB,BBBAC,BCBBA,BABBB,AAACC,ABBCC
400,CCCBA,CCBAA,AABCC,CCBBA,CBBAA,CCAAA,CCBAA,AABCC,AABCC,AAABC
401,CCCBA,AABCC,CCAAA,AAACC,AABCC,AABCC,AABCC,BCCBA,AAACC,CCBAA
402,AAACC,CBAAC,AABCC,CCBAA,CBAAB,CCBAB,CCBAB,CCCAA,AABCC,AABCC
403,CCCBA,CCAAA,AABCC,CCCAA,AABCB,BABCC,AABBC,ABCCC,AAACC,ABBCC
404,CCCBA,AAACC,BCCAA,CBBAB,ABBCC,AABCC,AABCC,BCCBA,AABCC,CBAAA
405,AAABC,CBAAC,CCCAA,ABCCC,AABCC,CABAC,BAABC,AABCC,AABCC,CAABB
406,CCCBA,CCAAA,AABCC,CCBBA,CBBBA,CBBAA,AABBC,AABCC,AABCC,ABBCC
407,AAABC,CBAAB,CCAAA,ACCBB,AABCC,CCAAB,BBAAC,AABCC,AABCC,CCCAA
408,CCCBA,AAACC,BCCAA,CCBBA,ABBBB,CCBAB,CCBAB,AABCC,AABCC,CCBAA
409,AABCC,CBBBA,AABCC,CCBAA,BAACC,CBBAA,BBBAC,AABCC,CCAAA,AABCC
410,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,AABCC,AABCC,CAABC,BCCCA
411,CCCBA,AACCC,CBAAA,AAACC,AABCC,ABBBC,BCBAA,CCAAA,CCCBA,AABCC
412,CCCBA,CCBAA,AACCC,CCCAA,CCBAA,ABBBB,BBCAB,AABCC,AABBC,ABBCC
413,CCCBA,ABCBB,BAACC,BAABC,ACCBA,CCBAA,CBABC,AABCC,AAABC,CABBB
414,CCCBA,AAACC,CCBAA,BAAAC,CCABB,CBABA,CBBAC,AABCC,AABCC,CCCBA
415,CCCBA,CCCAA,AACCC,CCBBA,ACCBB,BACCA,CBABB,ABBCC,AABBC,ACCBA
416,CCCBA,AAACC,BCCAA,BBAAC,CBAAB,CCBBA,AACBC,AABCC,AABCC,AABCC
417,AAABC,CBAAB,CBAAB,CCBAA,BCBAB,ABCBA,BCCAA,AABCC,CCCAA,AABCC
418,CCCBA,AACCC,CCAAA,BAABC,CBAAB,CCCBA,BBABC,AABCC,AABCC,CCAAA
419,AAABC,CBAAB,CCAAA,ACCBA,ABBBC,BACCA,AACBC,AABCC,CCBAA,AABCC
420,CCCBA,AAACC,BCCAA,BAAAC,CCAAA,AAACC,CCAAB,AABCC,CCCBA,AABCC
421,CCCBA,AABCC,CCAAA,BAABC,CBABA,BABCC,CCBAB,AABCC,AABCC,CCAAA
422,AAABC,CBAAC,CCCAA,ABCCC,AABCC,ABBCB,ABBBC,AABCC,AABCC,BCCCA
423,CCCBA,ABCBC,CAABB,AACCC,CBAAA,AACCB,CBBAB,AABCC,CCBAA,AABCC
424,AAABC,CBAAB,CBAAB,CCBAA,BBBAB,BBCBA,AACCB,AABCC,BBBCA,AABCC
425,CCCBA,BAACC,ACCBB,BBAAC,ACCBA,CCBAA,CCBBA,AABCC,AAABC,CCAAA
426,CCBBA,CCBAA,AACCC,CCCBA,CCABA,BBBAB,BBABB,BABBC,AABBC,ABBCC
427,CCCBA,CCBAA,ABCCC,CCBAA,ACBBB,ABBCC,CCBAA,ABBCC,AAABC,ABBCC
428,CCCBA,CCAAA,AABCC,CCAAA,AABCC,CBBAA,AAABC,AABCC,ABCCC,ABBCC
429,CCCBA,CCCBA,AABBC,CCBAA,CBAAA,CBBAA,BBBAB,CCBAA,AABCC,AABCC
430,CCCBA,CCBAA,AABCC,CCBBA,CCBAA,CBBBA,CBAAC,AAABC,AAACC,ABCCC
431,CCCBA,BAACC,ABCAA,BBAAC,ABCCB,CCBAA,CCBAA,AABCC,AABBC,CCCAA
432,CCCBA,CBAAC,ABCCA,CBBBA,ABBCC,CBCBA,BBBBC,AABCC,AABCC,ABBCC
433,CCCBA,ABCCC,CAABB,AACCC,AABCC,ABBCC,CCBAA,CAABB,CCCAA,AABCC
434,CCCBA,AACCC,CBAAA,AAACC,AABCC,AABCC,BCBBA,CBAAA,CCCAA,AABCC
435,CCCBA,AACCB,BBACC,AAACC,CCBAA,CCBAA,CBBAC,AACCC,BBBBA,AABCC
436,CCCBA,ABCCC,CAABB,AABCC,AABCC,AABCC,ACBBA,CCAAA,BBBBA,AABCC
437,CCCBA,AAACC,CCBAA,BBAAC,AABCC,AABCC,ABBCC,AABCC,CAABC,BBBCA
438,AAACC,CBBBA,AABCC,CCBAA,BABBC,CABAA,CCBAB,CCCAA,AABCC,AABCC
439,CCCBA,BBCAA,AABCC,BBBBC,ACBBB,ABCCC,BBCAA,AABCC,AAACC,ABCCC
440,CCCBA,AABCC,CCAAA,BAAAC,CBABB,CCBAA,CBBAC,AABCC,AABCC,CCAAA
441,CCCBA,AAACC,CCCAA,BBAAC,AABCC,AABCC,AABCC,CCCAA,AABCC,AABCC
442,CCCBA,CCBAA,AABCC,CCBBA,CBAAB,CCCAA,CCAAA,AABBC,AABCC,AACCC
443,CCCBA,CCBBA,AABCC,CCBAA,CCBAA,CCBBA,BBBBA,ABBCB,AABCC,AABCC
444,AAABC,CCAAC,CBAAB,BCCAA,BABCC,BBCAB,CBAAC,AABCC,CCCCA,AABCC
445,CCCBA,ACCBA,BABCC,AABCC,CCBAA,CCAAA,AABBC,ABCCB,CCCBA,AABCC
446,CCCBA,BAACC,ABCAA,BBAAC,ABCCB,CCBAA,CBAAB,AABCC,AABCC,CCBAA
447,CCCBA,ABCBB,CAACC,AABCC,CCBAA,CCBAA,AACCC,ABBCC,CCCBA,AABCC
448,CCCBA,ACCBA,AABBC,CCBAA,CBAAA,CCCAA,CBBAC,CCCAA,AAACC,AABCC
449,AAABC,CBAAB,CBAAA,BCCAA,CCBAB,CBBAA,ABCBA,AABCC,BBBCA,AABCC
450,CCCBA,AACCC,CCAAA,BAABC,CBBBA,CACBA,BBCAB,AABCC,AABCC,CABBB
451,CCCBA,CCAAB,AABCC,CCBBA,CCBAA,CBCAA,ABCAC,AABBC,AABCC,ABCCC
452,CCCBA,AAACC,CCCAA,CCBBA,ABBBB,AABCC,AABBC,AABCC,CAABC,CCCAA
453,CCCBA,AACCC,CBAAA,AAACC,AABCC,AABCC,BBBAC,CCAAA,BBBCA,AABCC
454,CCCBA,AACCC,CCAAA,AAACC,CBAAA,BBBAB,BABBB,AABCC,BBBBA,AABCC
455,AAABC,CCAAC,CCAAA,ACCBA,BBBBB,BBACC,CCBAB,AABCC,AABCC,AABCC
456,CCCBA,ACCBA,BABCC,ABCBC,CCBAA,CCBAA,AABBC,ABBBC,CCBAA,AABCC
457,AAABC,CBAAC,CCCAA,ABCCB,BABBC,AACBC,BBBAC,AABCC,AABCC,AABCC
458,CCCBA,CCBAA,AACCC,CCBBA,ABCCC,ACCBB,BACBB,AABCC,AAABC,ABBCC
459,CCCBA,BBCAA,AABCC,CCBBA,CABBB,BBBBB,ABCCB,AABCC,AABCC,AACCC
460,CCCBA,ABCCC,CAABB,AABCC,AABCC,AABCC,ABBBC,CCBAA,BBBBA,AABCC
461,AAABC,CCAAB,CCAAA,ACCBA,ABACC,BCBBA,BCBAA,AABCC,BCCCA,AABCC
462,CCCBA,CCAAA,AABCC,CCBBA,CBBAA,CCAAA,CCCAA,AAACC,AABCC,ABCCC
463,CCCBA,AAACC,BCCAA,BAABC,CBABB,ACCBB,CCBAB,AABCC,AABCC,CCCAA
464,CCCBA,BBAAC,BBCCA,CCBBA,ABCCB,BABCC,CCBAA,AACCC,AABCC,ABBCC
465,CCCBA,AACCC,CBABB,ABCBB,CBAAB,CCAAB,CBBAA,AABCC,CAAAB,AABCC
466,CCCBA,CCBAA,AABCC,CCBBA,CCBAA,CBBBA,BBBAC,AABBC,AABCC,AACCC
467,CCCBA,BBABC,BBCBA,CBBAB,ABCBB,CCBAA,CBBAA,AABCC,AABCC,BBCCA
468,CCCBA,CCBAA,AACCC,CCCAA,CBBBA,ABBBC,BCABB,ABBCB,AAACC,ABBCC
469,CCCBA,BAACC,ABCAA,BBAAC,ABCCB,CCBAA,CCBAA,AABCC,AAABC,CCBAA
470,CCCBA,CCAAA,AABCC,CCBBA,CBBAA,ABCCA,BBBAC,AABCC,AABCC,AACCC
471,CCCBA,BBBCA,AABCC,BBBAC,ACBBC,ABBBC,BBBBA,AABCC,AABCC,AACCC
472,AAABC,CBAAB,CCAAA,ACCBA,AABCC,CBABA,BABAC,AABCC,CCBAA,AABCC
473,CCCBA,CBAAB,AABCC,CCBAA,CBBBA,CCCAA,AABBC,AABCC,AAABC,AABCC
474,CCCBA,AACCC,CBAAA,AAACC,AABCC,AABCC,ABCBC,CCBAA,BBBBA,AABCC
475,CCCBA,ACAAC,BBCBA,CCBBA,AABCC,CBCCA,ABBCB,ABCCC,AABCC,AABCC
476,AAABC,CBAAC,CCCAA,AACCC,AABBC,ABACC,BBABC,AABCC,AABCC,BCCBA
477,CCCBA,AACCC,CCAAA,AABCC,AABCC,ABCCC,CBBBA,CBAAB,CCCAA,AABCC
478,CCCBA,ACCBB,AABBC,CCBAA,CCBAA,CBABA,CCCAA,CCCAA,AAACC,AABCC
479,CCCBA,AACCC,CBAAA,AABCC,AABCC,AABCC,ABCBB,CCCAA,BBBCA,AABCC
480,CCCBA,AACCC,CBAAA,AAACC,AABCC,ABBCC,BBCBA,CCAAA,CCCCA,AABCC
481,AAACC,CBAAB,AABCC,CCBAA,BAABC,ABBCB,BBBAC,CCCAA,AABCC,AABCC
482,CCCBA,BBBBA,AABCC,CCBAA,CBBBB,BACCB,CCBBA,AABCC,AABCC,ABBCC
483,CCCBA,CCBAA,AACCC,BBBBA,CABBB,AACCA,AABBC,AABCB,AAACC,ABBCC
